# opt_chain SNDK | epoch 1785423019 | 2026-07-30 10:50:19 | spot 1256.50 | exps 20260731 20260807
# fuente ibkr_tws | band 0.1500 | max_strikes 20 | narrow 0 | vencimientos 2 | rows 158 | greeks_ok_pct 0.7785 | bidask_ok_pct 1.0000
# strike right exp bid ask vol oi iv delta gamma
1255.00 C 20260731 54.70 55.80 298 125 2.0053 0.5260 0.0028
1255.00 P 20260731 59.20 60.70 65 98 2.0053 -0.4741 0.0028
1260.00 C 20260731 52.50 53.60 380 364 2.0043 0.5123 0.0028
1260.00 P 20260731 62.20 63.10 149 164 2.0043 -0.4878 0.0028
1250.00 C 20260731 57.90 58.30 3258 1165 2.0106 0.5370 0.0027
1250.00 P 20260731 57.10 58.20 769 714 2.0106 -0.4631 0.0027
1265.00 C 20260731 50.00 51.10 186 195 1.9994 0.4987 0.0028
1265.00 P 20260731 64.90 65.80 36 143 1.9994 -0.5014 0.0028
1245.00 C 20260731 59.70 61.20 292 81 2.0132 0.5507 0.0027
1245.00 P 20260731 54.60 55.50 114 78 2.0132 -0.4493 0.0027
1270.00 C 20260731 48.10 49.10 485 132 1.9983 0.4850 0.0028
1270.00 P 20260731 67.20 68.90 411 185 1.9983 -0.5151 0.0028
1240.00 C 20260731 62.50 63.60 527 93 2.0172 0.5644 0.0027
1240.00 P 20260731 52.20 53.10 260 203 2.0172 -0.4357 0.0027
1275.00 C 20260731 46.00 46.90 244 182 1.9971 0.4712 0.0028
1275.00 P 20260731 70.40 71.70 20 456 1.9971 -0.5289 0.0028
1235.00 C 20260731 64.90 66.50 372 34 2.0198 0.5762 0.0027
1235.00 P 20260731 49.60 50.90 165 65 2.0198 -0.4239 0.0027
1280.00 C 20260731 43.60 45.00 309 211 1.9925 0.4501 0.0028
1280.00 P 20260731 72.80 74.70 10 173 1.9925 -0.5500 0.0028
1230.00 C 20260731 68.00 69.10 620 114 2.0241 0.5942 0.0027
1230.00 P 20260731 47.70 48.60 506 181 2.0241 -0.4058 0.0027
1285.00 C 20260731 41.30 42.90 142 188 1.9917 0.4409 0.0028
1285.00 P 20260731 75.70 77.70 37 67 1.9917 -0.5592 0.0028
1225.00 C 20260731 70.30 72.10 491 82 2.0328 0.5991 0.0026
1225.00 P 20260731 45.50 46.50 264 129 2.0328 -0.4011 0.0026
1290.00 C 20260731 39.40 40.70 155 134 1.9871 0.4278 0.0027
1290.00 P 20260731 78.70 80.80 20 233 1.9871 -0.5723 0.0027
1220.00 C 20260731 70.50 76.00 902 427 2.0312 0.6120 0.0026
1220.00 P 20260731 43.50 44.40 567 128 2.0312 -0.3882 0.0026
1295.00 C 20260731 37.40 38.80 103 92 1.9868 0.4127 0.0027
1295.00 P 20260731 81.70 84.00 10 208 1.9868 -0.5855 0.0027
1215.00 C 20260731 73.90 81.30 485 94 2.0394 0.6251 0.0026
1215.00 P 20260731 40.90 42.30 434 70 2.0394 -0.3751 0.0026
1300.00 C 20260731 36.10 36.90 4751 1975 1.9821 0.4040 0.0027
1300.00 P 20260731 84.60 88.10 160 1481 1.9821 -0.5961 0.0027
1210.00 C 20260731 78.40 84.50 515 149 2.0387 0.6385 0.0025
1210.00 P 20260731 39.40 40.30 404 116 2.0387 -0.3617 0.0025
1305.00 C 20260731 33.80 35.30 111 103 1.9824 0.3822 0.0027
1305.00 P 20260731 86.30 93.50 0 77 1.9824 -0.6181 0.0027
1255.00 C 20260807 125.80 133.00 8 2 -1.0000 -1.0000 -1.0000
1255.00 P 20260807 130.00 137.90 0 1 -1.0000 -1.0000 -1.0000
1260.00 C 20260807 123.40 130.00 244 58 -1.0000 -1.0000 -1.0000
1260.00 P 20260807 134.00 139.70 15 73 -1.0000 -1.0000 -1.0000
1250.00 C 20260807 128.30 134.50 258 511 -1.0000 -1.0000 -1.0000
1250.00 P 20260807 127.90 133.60 250 174 1.7632 -0.4419 0.0012
1265.00 C 20260807 121.10 127.70 34 17 -1.0000 -1.0000 -1.0000
1265.00 P 20260807 135.20 142.50 1 8 -1.0000 -1.0000 -1.0000
1245.00 C 20260807 130.80 136.60 28 10 -1.0000 -1.0000 -1.0000
1245.00 P 20260807 125.30 131.60 30 1 -1.0000 -1.0000 -1.0000
1270.00 C 20260807 119.60 126.80 26 51 -1.0000 -1.0000 -1.0000
1270.00 P 20260807 138.90 145.60 9 72 1.7571 -0.4658 0.0012
1240.00 C 20260807 132.80 139.10 59 341 1.7723 0.5705 0.0012
1240.00 P 20260807 122.30 128.90 18 61 -1.0000 -1.0000 -1.0000
1275.00 C 20260807 116.50 125.10 11 12 -1.0000 -1.0000 -1.0000
1275.00 P 20260807 141.00 147.50 0 0 -1.0000 -1.0000 -1.0000
1235.00 C 20260807 136.00 141.70 89 1 -1.0000 -1.0000 -1.0000
