epoch,o,h,l,c,v
1782739800,560.0000,560.0000,559.8950,559.8950,820740
1782739860,559.8400,564.5000,559.8400,564.2600,134956
1782739920,564.3124,567.6100,563.1900,565.8700,165313
1782739980,565.8700,566.9700,564.2100,566.6100,81656
1782740040,566.4200,567.1250,564.6000,565.0150,81865
1782740100,564.9000,565.5500,563.3700,563.6600,95248
1782740160,563.7850,564.6400,563.1303,564.2550,63536
1782740220,564.3700,565.2000,563.7900,563.7900,73369
1782740280,563.8000,566.2000,563.6500,566.1000,68463
1782740340,566.0900,566.9000,565.6900,566.5000,53420
1782740400,566.5400,567.8500,565.6100,567.8500,121960
1782740460,567.9100,568.0490,565.0000,566.0900,62427
1782740520,566.0900,566.4200,565.0000,566.0300,38981
1782740580,566.0600,566.4000,565.0000,565.0000,42435
1782740640,565.0500,565.3500,564.0000,565.0500,79297
1782740700,565.0000,568.7500,564.9850,568.7450,83863
1782740760,568.8400,569.3700,567.8890,568.8900,69373
1782740820,568.8100,570.2100,568.3000,570.1450,129633
1782740880,570.1250,570.8200,568.4901,569.9700,98827
1782740940,569.9700,570.0000,568.2400,568.5400,59735
1782741000,568.5500,568.5500,567.3400,568.0800,63493
1782741060,568.1256,569.8000,568.1256,569.5200,90729
1782741120,569.5100,569.8999,569.0401,569.6950,30960
1782741180,569.8600,570.8900,569.2201,570.7901,45821
1782741240,570.9000,570.9000,569.0000,569.2450,30748
1782741300,569.2734,569.2800,567.3000,567.3000,52783
1782741360,567.2200,568.6650,567.1000,568.5150,30754
1782741420,568.4100,568.4400,566.9700,567.1500,36505
1782741480,567.1350,567.5400,566.5300,567.2350,58012
1782741540,567.1350,567.3700,566.4600,566.5450,38252
1782741600,566.7100,567.1900,565.8700,566.6525,42815
1782741660,566.5501,567.7800,566.5501,567.7800,22004
1782741720,567.6250,567.9400,566.6100,566.7000,33959
1782741780,566.7300,566.9100,566.1100,566.5000,50155
1782741840,566.5500,566.5500,565.0300,565.2000,32654
1782741900,565.1500,565.9100,565.0000,565.7900,36237
1782741960,565.8947,566.2590,565.2400,565.2400,26954
1782742020,565.3350,566.2584,565.0900,565.3000,27272
1782742080,565.3750,566.5300,565.3750,566.0401,31135
1782742140,566.2250,566.7200,565.5750,565.8100,30840
1782742200,565.6200,565.8650,564.9950,565.2000,66061
1782742260,565.1700,565.8900,564.6600,565.3100,36357
1782742320,565.3500,565.5900,564.6500,564.7000,35132
1782742380,564.7700,565.6600,564.5000,565.3450,30285
1782742440,565.3201,566.1800,565.1800,565.6750,35378
1782742500,565.5700,566.7900,565.2700,566.7900,43783
1782742560,566.7450,567.4800,566.1800,566.1800,34768
1782742620,566.3250,567.5000,566.1100,567.2001,39804
1782742680,567.4900,568.0100,567.2000,567.5600,56520
1782742740,567.6387,567.6387,566.7300,567.0100,27497
1782742800,567.0100,567.0100,566.4100,566.8500,22359
1782742860,566.9647,567.2500,566.6500,566.7550,38662
1782742920,566.8300,567.2550,566.6100,567.0100,26233
1782742980,566.8500,566.9900,566.3850,566.5000,19513
1782743040,566.3800,567.3500,566.1701,567.3500,12013
1782743100,567.3250,568.9700,567.2501,568.9700,26321
1782743160,568.9250,569.4750,567.9300,568.1450,43445
1782743220,568.0100,568.1600,567.1600,567.3650,22478
1782743280,567.4100,567.7400,566.4500,567.3900,35236
1782743340,567.4300,567.9399,566.5900,567.9399,43952
1782743400,567.6550,567.8400,565.7250,566.7190,45274
1782743460,566.6300,567.2400,566.0000,566.4450,32346
1782743520,566.4450,567.0800,566.3400,566.9600,34561
1782743580,567.0499,568.4200,566.9200,568.4200,52058
1782743640,568.3800,569.2400,568.1650,568.7500,51801
1782743700,568.7500,568.7500,567.9172,568.5000,43584
