epoch,o,h,l,c,v
1782739800,2090.5000,2090.7100,2043.6899,2062.2500,575849
1782739860,2059.3650,2065.7400,2048.0100,2048.4900,62855
1782739920,2048.2600,2064.4375,2041.1101,2045.8649,56340
1782739980,2044.8710,2044.8710,2018.0200,2028.7800,96759
1782740040,2031.3900,2048.0000,2028.7802,2040.2618,43055
1782740100,2036.3700,2046.4980,2026.9701,2027.6200,48790
1782740160,2027.1010,2027.3776,1988.8900,1991.4500,111129
1782740220,1989.3850,1993.6700,1981.2250,1986.1500,90244
1782740280,1986.1450,1987.2799,1966.0050,1966.0050,87811
1782740340,1965.7650,1994.5800,1964.2650,1994.0050,91025
1782740400,1994.0944,1998.0000,1986.1200,1987.2200,72763
1782740460,1986.7950,1997.9999,1983.5811,1990.4600,40575
1782740520,1990.9500,1997.0000,1983.5801,1994.6600,40109
1782740580,1993.8700,1998.0000,1987.2800,1992.3800,38665
1782740640,1992.4750,2006.4900,1990.3083,2004.1000,61055
1782740700,2002.5850,2019.9999,2001.4001,2007.9000,49480
1782740760,2005.6500,2005.6500,1986.0750,1988.8600,47173
1782740820,1988.9001,1996.0000,1983.0200,1984.4399,35999
1782740880,1983.7200,1985.5299,1975.7300,1977.2175,56953
1782740940,1977.8950,1980.3950,1967.2000,1972.9950,54490
1782741000,1973.2687,1974.0000,1958.0000,1972.6946,84313
1782741060,1971.6450,1987.0601,1970.2400,1983.0684,37825
1782741120,1980.0500,1983.5426,1972.0000,1977.9999,25148
1782741180,1975.1880,1976.9999,1966.0001,1967.4000,29051
1782741240,1966.0000,1968.0800,1956.1200,1958.1899,39332
1782741300,1958.2000,1960.1100,1945.0000,1947.7700,89836
1782741360,1948.9500,1951.9999,1937.6600,1937.6600,73927
1782741420,1938.4700,1940.0000,1925.0100,1927.9900,92563
1782741480,1927.5000,1936.3423,1921.5699,1927.0000,58938
1782741540,1927.2600,1929.0000,1922.5200,1923.7700,37787
1782741600,1924.8900,1924.9900,1914.8900,1923.5800,72285
1782741660,1923.5800,1932.0000,1923.3900,1927.6200,56302
1782741720,1928.1001,1932.1899,1924.7400,1927.8400,41710
1782741780,1928.0000,1935.3300,1927.7150,1929.4900,47380
1782741840,1929.9999,1933.2300,1924.3701,1928.6700,32822
1782741900,1927.1750,1929.3500,1919.3101,1919.4200,42892
1782741960,1920.7000,1928.0000,1920.1000,1923.5551,31152
1782742020,1922.1840,1930.5085,1921.0000,1921.3199,36064
1782742080,1921.6400,1926.7600,1915.0000,1925.0001,41787
1782742140,1926.0750,1938.9900,1925.0100,1937.2000,49503
1782742200,1936.7100,1941.3300,1920.2800,1924.3937,47020
1782742260,1923.9850,1929.1400,1918.0000,1925.0000,34477
1782742320,1925.6899,1929.2791,1920.8900,1920.8900,34805
1782742380,1920.9500,1921.2100,1911.6300,1914.3800,84475
1782742440,1913.0000,1916.0000,1908.2850,1908.2850,50894
1782742500,1908.2800,1908.2800,1895.7030,1905.3500,143984
1782742560,1906.7700,1915.0000,1904.7000,1906.2700,56782
1782742620,1906.2750,1913.9100,1900.0000,1900.5699,48943
1782742680,1900.9200,1904.2000,1895.0000,1899.6450,73938
1782742740,1900.9900,1921.3300,1898.2909,1915.5500,64814
1782742800,1917.2100,1923.8850,1912.3000,1920.7708,49762
1782742860,1919.8550,1925.1851,1914.2500,1919.6700,36723
1782742920,1919.6801,1926.3900,1919.3201,1920.6949,37872
1782742980,1918.6000,1920.0000,1908.0400,1908.0801,41633
1782743040,1909.7400,1920.7100,1908.0801,1919.9899,41474
1782743100,1916.6801,1927.6697,1915.5891,1919.2800,35517
1782743160,1919.0500,1929.9900,1916.0000,1927.9600,35585
1782743220,1927.0350,1938.7098,1925.1100,1937.1250,50917
1782743280,1937.1250,1946.0000,1935.4301,1945.9999,53420
1782743340,1945.2200,1948.4850,1938.0100,1940.0000,57228
1782743400,1940.7350,1954.0000,1935.4301,1952.2000,53668
1782743460,1952.6000,1962.9200,1951.0000,1960.1400,65827
1782743520,1960.5200,1961.9800,1948.0001,1950.9850,45367
1782743580,1950.6400,1964.8680,1948.4901,1959.6250,42492
1782743640,1960.0699,1961.4800,1950.7800,1954.8601,25838
1782743700,1953.3900,1955.9027,1943.6500,1945.1300,35012
1782743760,1945.6000,1945.8986,1935.0100,1935.8750,32510
1782743820,1936.5215,1936.7500,1927.5801,1933.1400,30295
1782743880,1933.0850,1940.2000,1933.0850,1939.2500,28390
1782743940,1938.6350,1942.2500,1928.0000,1932.9099,24429
1782744000,1932.4271,1934.9899,1923.0000,1927.1000,38994
1782744060,1929.2300,1929.7300,1921.0000,1921.9500,17392
1782744120,1921.0642,1926.3546,1921.0000,1923.0000,17262
1782744180,1924.7800,1926.1000,1918.8000,1919.0001,29336
1782744240,1919.9650,1920.4900,1912.3201,1913.5601,34830
1782744300,1914.5250,1915.2000,1909.0000,1913.3544,25453
1782744360,1913.3500,1914.8320,1907.1100,1908.9950,25531
1782744420,1908.9950,1912.9999,1903.2000,1904.2300,34164
1782744480,1902.3101,1907.9500,1901.3300,1905.0645,28856
1782744540,1903.7200,1918.8000,1903.0050,1915.0000,40112
1782744600,1915.7200,1922.0000,1912.9200,1916.5601,50498
1782744660,1918.0900,1921.9500,1915.0000,1920.9998,26788
1782744720,1921.0000,1921.9999,1912.5000,1912.5000,18706
1782744780,1913.0100,1919.0000,1907.7900,1918.0000,18593
1782744840,1918.3158,1924.7900,1914.5300,1923.4550,64213
1782744900,1922.2550,1923.5601,1915.0000,1923.5601,31121
1782744960,1922.7650,1927.2600,1918.2350,1923.4419,20762
1782745020,1924.3700,1930.9301,1921.1700,1926.7100,24282
1782745080,1926.8000,1930.9301,1922.3500,1923.6851,23095
1782745140,1925.0000,1932.9999,1923.6801,1932.9999,16936
1782745200,1932.0050,1935.9000,1929.0100,1929.6899,26519
1782745260,1928.1801,1936.0000,1925.6000,1935.2750,21465
1782745320,1936.0000,1944.2000,1934.6001,1942.7599,34338
1782745380,1939.5250,1942.7500,1934.0900,1939.7953,22708
1782745440,1938.3600,1939.0400,1934.0001,1934.4650,22172
1782745500,1934.4650,1940.6344,1930.9045,1938.1223,16558
1782745560,1939.6100,1939.6100,1930.2100,1931.4301,13635
1782745620,1930.8600,1937.6000,1930.2201,1936.9320,13386
1782745680,1937.0000,1948.0780,1937.0000,1942.5900,29946
1782745740,1942.5898,1943.7000,1936.0001,1943.7000,16481
1782745800,1943.7000,1944.6500,1933.4901,1933.9102,21716
1782745860,1935.8199,1936.9204,1931.7998,1934.4700,16901
1782745920,1931.8199,1936.6550,1928.6700,1930.1899,27661
1782745980,1932.1600,1932.5699,1924.0001,1927.0000,25354
1782746040,1925.0000,1939.5400,1924.5000,1939.2300,25154
1782746100,1938.9800,1945.8700,1937.7500,1944.7900,22013
1782746160,1943.6550,1945.1200,1938.9950,1940.6899,18974
1782746220,1941.4950,1945.2571,1938.5699,1938.6200,14853
1782746280,1939.2802,1939.2802,1932.0001,1933.4050,19572
1782746340,1933.9800,1933.9800,1928.4801,1930.2400,16066
1782746400,1931.4700,1937.8999,1929.9750,1932.6350,12717
1782746460,1934.0000,1945.0000,1933.8400,1943.0000,16753
1782746520,1942.3821,1948.6099,1941.0000,1944.8000,18884
1782746580,1947.4386,1947.9999,1941.0100,1944.0000,13054
1782746640,1944.0000,1947.0000,1940.0001,1942.5601,19698
1782746700,1941.8900,1944.3398,1939.8000,1943.1949,13182
1782746760,1943.1949,1948.6100,1942.7010,1947.9950,21956
1782746820,1947.2100,1951.7877,1945.0450,1951.0000,17918
1782746880,1949.0000,1955.5000,1946.8000,1955.0000,22158
1782746940,1954.4301,1954.9550,1951.3300,1953.1899,22857
1782747000,1954.0488,1961.8300,1953.6801,1957.2400,31146
1782747060,1957.0000,1957.7700,1950.0100,1956.5000,21924
1782747120,1955.0100,1958.9200,1953.0900,1955.9700,30844
1782747180,1956.0465,1956.0465,1951.0701,1952.6400,11861
1782747240,1951.6500,1959.5050,1951.3800,1956.8000,14575
1782747300,1957.2600,1959.0000,1948.0001,1958.9999,22485
1782747360,1957.0000,1964.6500,1955.8300,1964.6500,19593
1782747420,1963.9478,1972.2300,1962.0000,1970.0000,28400
1782747480,1970.0000,1973.7600,1968.0000,1970.1000,27980
1782747540,1970.1200,1977.0000,1968.6000,1977.0000,20906
1782747600,1977.0083,1977.2300,1972.8000,1975.1650,25601
1782747660,1975.5601,1983.1700,1975.3600,1981.3500,39025
1782747720,1981.3500,1988.6400,1980.0000,1985.1467,45026
1782747780,1985.0000,1985.3699,1978.0000,1983.9900,26244
1782747840,1980.0701,1988.6500,1980.0701,1987.8199,27227
1782747900,1987.3101,1989.9900,1980.2300,1981.3250,25520
1782747960,1980.6500,1981.0000,1971.0001,1974.5350,34094
1782748020,1975.0000,1985.4399,1974.5350,1983.1400,31386
1782748080,1984.2300,1991.1899,1979.3149,1990.2725,32308
1782748140,1988.7850,1989.1725,1982.7600,1987.0000,26030
1782748200,1987.7000,1990.0000,1985.0001,1988.9050,17581
1782748260,1988.0000,1993.9900,1986.8199,1991.0000,21781
1782748320,1991.9500,1994.0000,1986.0000,1990.2100,20430
1782748380,1988.1600,1994.8699,1986.1101,1992.2400,18855
1782748440,1992.9698,1994.9290,1989.0300,1990.3201,15764
1782748500,1991.7000,1996.7815,1986.0001,1993.3199,30784
1782748560,1993.5350,1996.7800,1991.0701,1992.7350,24559
1782748620,1991.1600,1992.6801,1986.1650,1990.0000,18431
1782748680,1989.6650,1996.0000,1988.3000,1991.5800,15716
1782748740,1991.0800,1994.6400,1987.6450,1988.7300,19029
1782748800,1988.4810,1992.7100,1988.4810,1992.3741,9064
1782748860,1993.0000,1999.2799,1991.1100,1997.4800,20718
1782748920,1998.5200,2007.5699,1996.2200,2007.5699,26596
1782748980,2006.8900,2007.6100,1999.4100,2007.0000,23590
1782749040,2007.3500,2014.1000,2006.4900,2009.0551,46147
1782749100,2009.8700,2012.6200,2005.9000,2009.0800,35203
1782749160,2009.5000,2010.3600,2003.0000,2005.5699,20394
1782749220,2006.2599,2010.9900,2003.9301,2006.3000,17414
1782749280,2007.2400,2015.0000,2007.2300,2014.1783,18124
1782749340,2013.0001,2015.9990,2010.5201,2014.0000,16191
1782749400,2012.2200,2014.9900,2011.2802,2012.9000,16148
1782749460,2010.8300,2014.2000,2006.0100,2006.1200,28320
1782749520,2006.4900,2011.7030,2003.7501,2010.5400,15369
1782749580,2008.9727,2012.8699,2007.2300,2008.5649,9032
1782749640,2009.3845,2010.0500,2005.0000,2008.8550,13559
1782749700,2009.3800,2017.0000,2008.8550,2014.5000,26978
1782749760,2015.4800,2022.2000,2015.0250,2021.9900,29983
1782749820,2020.9200,2022.9999,2012.0001,2012.4465,28561
1782749880,2012.4200,2022.8899,2012.0101,2020.0815,22066
1782749940,2020.8899,2022.7300,2018.0001,2021.6600,15226
1782750000,2021.3900,2021.4500,2013.7600,2020.0000,24762
1782750060,2019.9900,2022.9000,2018.5900,2019.3900,13280
1782750120,2020.4800,2020.4800,2014.8500,2016.2500,13844
1782750180,2016.1949,2020.0000,2012.0000,2019.7500,17403
1782750240,2017.5200,2022.0000,2016.0000,2019.2500,15901
1782750300,2019.2500,2019.6625,2008.3300,2009.7500,17938
1782750360,2008.0001,2009.9800,1999.0000,2000.0850,36496
1782750420,2000.5300,2008.4250,1999.0101,2007.3033,14485
1782750480,2007.2946,2009.1350,2005.2401,2008.0000,8339
1782750540,2007.6250,2008.9999,2002.3300,2003.2550,8218
1782750600,2004.5300,2009.9900,2002.4901,2006.9301,17307
1782750660,2009.3199,2011.2419,2004.5400,2004.5400,18546
1782750720,2006.6000,2007.2500,1996.2000,1997.7800,18077
1782750780,1998.6097,1998.6097,1991.2601,1993.4850,25022
1782750840,1993.0000,1999.9100,1993.0000,1996.7100,19767
1782750900,1997.0399,2007.9100,1995.0001,2005.5000,14394
1782750960,2005.9233,2006.0000,1995.0001,1996.8092,14317
1782751020,1996.3300,2000.6700,1996.3300,2000.6650,8797
1782751080,2001.1166,2005.6600,1999.5400,2005.6600,14449
1782751140,2004.2050,2008.7800,2003.7201,2008.6801,13817
1782751200,2008.6801,2017.5000,2007.1500,2010.6669,27809
1782751260,2010.4200,2017.5400,2009.6250,2015.2200,12833
1782751320,2015.8525,2024.6580,2012.6682,2022.6255,25132
1782751380,2022.3600,2025.9899,2019.4301,2025.7600,22154
1782751440,2025.2850,2034.8600,2025.2850,2032.3600,35076
1782751500,2033.0200,2033.4900,2027.3300,2028.3199,37249
1782751560,2028.5350,2028.8000,2023.2900,2028.5200,20509
1782751620,2028.1200,2030.4200,2026.2501,2028.6150,12049
1782751680,2028.6150,2028.6150,2023.1401,2024.3051,14308
1782751740,2024.2500,2026.8599,2023.1602,2026.0000,8152
1782751800,2025.2900,2027.0000,2024.0000,2025.5750,9177
1782751860,2025.1500,2026.4999,2023.5851,2024.0100,10082
1782751920,2024.8149,2028.0000,2018.6801,2027.5400,21158
1782751980,2027.7799,2028.2850,2024.7150,2025.5100,9824
1782752040,2023.9901,2025.4100,2020.1940,2022.5800,5918
1782752100,2022.0100,2022.9900,2018.2000,2021.5150,11644
1782752160,2021.8900,2023.5200,2019.0801,2022.5083,7523
1782752220,2023.9199,2026.4399,2021.1501,2021.1501,7579
1782752280,2022.9868,2025.4316,2021.5000,2022.6600,5108
1782752340,2023.3531,2023.3531,2017.6401,2018.1461,22763
1782752400,2018.3000,2022.0693,2017.3599,2018.5000,16981
1782752460,2017.2300,2021.5900,2017.2300,2019.7450,14696
1782752520,2019.3250,2022.9999,2015.5302,2017.2347,14567
1782752580,2019.6500,2020.4099,2013.0001,2015.9850,14421
1782752640,2015.6274,2017.7100,2013.0950,2016.4250,11530
1782752700,2013.3601,2018.2500,2012.4100,2016.1600,16310
1782752760,2016.8400,2018.8700,2013.5500,2017.2400,17243
1782752820,2016.7300,2019.4900,2015.0425,2017.2178,18179
1782752880,2017.5800,2019.0000,2015.8199,2016.2100,14724
1782752940,2016.9700,2017.8101,2012.0001,2012.0001,8467
1782753000,2013.9800,2016.3800,2013.2001,2015.6572,6203
1782753060,2015.3450,2017.0193,2014.7000,2016.4650,7080
1782753120,2015.9900,2015.9900,2011.2800,2014.2700,13059
1782753180,2014.2600,2022.6591,2014.1300,2022.4500,9381
1782753240,2021.9001,2025.0000,2013.5100,2013.5100,17521
1782753300,2013.4351,2014.5750,2005.5100,2006.4449,20862
1782753360,2007.0200,2010.6899,2003.4301,2005.8751,13101
1782753420,2005.8700,2006.5900,2003.0001,2004.6300,7640
1782753480,2003.0100,2004.6750,1997.2000,1997.2001,16563
1782753540,1998.0300,2003.9900,1997.2001,2000.6400,15165
1782753600,2000.1895,2001.8899,1993.0800,1993.0800,13225
1782753660,1994.1300,1994.2600,1982.0200,1983.0400,33106
1782753720,1982.4399,1985.6416,1981.0000,1981.5900,12819
1782753780,1982.1228,1983.3683,1975.9001,1982.5649,24193
1782753840,1982.1100,1989.7578,1980.3750,1988.1400,16765
1782753900,1988.6400,1990.7699,1986.1101,1989.2911,11479
1782753960,1988.2100,1996.3199,1988.1899,1995.0000,15093
1782754020,1995.1600,1996.9700,1993.4261,1995.7950,14054
1782754080,1995.6851,2000.2500,1995.0001,1997.8824,10429
1782754140,1997.5300,1999.5900,1996.0800,1997.7700,6783
1782754200,1997.7450,1998.9900,1990.6500,1992.2500,11279
1782754260,1992.4750,2000.2500,1991.2170,1997.0699,13571
1782754320,1996.6000,1996.6000,1986.1350,1987.9900,13727
1782754380,1987.9900,1991.1875,1987.0000,1990.9900,7877
1782754440,1990.3500,1993.7599,1989.0001,1989.0001,7136
1782754500,1989.4000,1992.4301,1987.1500,1990.4050,8211
1782754560,1989.7350,1993.1500,1986.6100,1991.7250,8997
1782754620,1991.7500,1995.5200,1990.7700,1993.4000,6694
1782754680,1993.8000,1996.4000,1993.8000,1993.9500,7555
1782754740,1994.7900,1997.0000,1992.8300,1992.8300,6285
1782754800,1992.2850,1993.5100,1987.0601,1988.1200,5434
1782754860,1988.1200,1993.4899,1987.1100,1987.3300,8744
1782754920,1987.6252,1990.7240,1987.0200,1988.2000,7532
1782754980,1988.3936,1989.8832,1986.1219,1989.1400,8130
1782755040,1989.4800,1995.0000,1989.4800,1990.0100,5759
1782755100,1990.0001,1994.2345,1988.1500,1992.6200,6234
1782755160,1993.0400,1993.0400,1990.0000,1991.8400,24225
1782755220,1990.8101,1996.0699,1990.8101,1996.0699,8757
1782755280,1997.2600,1998.0000,1993.4602,1994.8350,5785
1782755340,1993.4500,1996.5100,1990.9700,1996.1400,5784
1782755400,1997.0000,1997.5276,1987.8400,1988.0000,12188
1782755460,1987.5000,1990.0000,1986.2100,1989.1600,7569
1782755520,1989.8450,1993.8900,1989.8450,1993.8900,4927
1782755580,1992.8051,1995.0000,1990.8500,1992.8773,6371
1782755640,1992.9399,1994.0699,1992.0000,1993.9250,4172
1782755700,1993.3600,2005.0000,1990.6000,2005.0000,31715
1782755760,2004.9900,2005.3600,2001.1250,2001.7501,14093
1782755820,2001.7500,2012.0000,2001.5000,2010.6500,24463
1782755880,2010.9200,2011.6000,1998.5101,2000.4100,37751
1782755940,2000.0101,2001.5000,1993.6300,1993.9100,10764
1782756000,1994.4600,1997.5100,1990.0500,1996.0050,19985
