epoch,o,h,l,c,v
1781279100,150.0000,162.0000,135.0000,161.9900,69243530
1781279400,162.0000,168.3000,155.8400,168.0000,15871991
1781279700,168.1300,168.7500,160.4500,161.3100,12037056
1781280000,161.4900,164.0000,155.2100,158.3200,11932371
1781280300,158.4200,164.0000,157.5000,163.2400,10495317
1781280600,163.2400,165.2000,161.2500,164.4500,9324101
1781280900,164.4400,167.0000,163.8500,165.4800,9148780
1781281200,165.4700,167.7700,161.0000,164.8200,7585420
1781281500,164.9000,166.1500,163.3200,164.9700,6274108
1781281800,164.9600,165.2100,163.7000,164.8600,5901385
1781282100,164.8800,168.0000,163.0700,168.0000,6668714
1781282400,167.9700,168.3500,165.2000,167.6800,5678129
1781282700,167.6600,169.0000,166.5700,168.7400,5839513
1781283000,168.7400,172.9000,168.6700,169.3100,8079221
1781283300,169.0800,174.0000,167.2500,173.6900,6298876
1781283600,173.7400,174.8000,170.6500,174.7200,5549959
1781283900,174.7200,176.4900,173.8200,176.2700,6990423
1781284200,176.2900,176.5200,169.3900,171.9900,7455090
1781284500,171.1600,174.5000,171.1500,173.9500,3995355
1781284800,173.9400,174.0100,171.0500,172.2000,3450676
1781285100,172.1500,173.0000,171.1600,172.2800,2801302
1781285400,172.2800,172.3500,168.0000,171.1600,4833750
1781285700,171.2000,171.5900,169.1800,170.0700,2986555
1781286000,170.0600,173.7500,169.8400,172.9500,3595229
1781286300,172.9600,174.0200,172.3800,173.7100,2560330
1781286600,173.7300,173.8000,171.5400,173.2200,2562940
1781286900,173.2000,173.8700,172.5000,173.3300,2255439
1781287200,173.3600,173.3600,171.6500,172.7300,2520258
1781287500,172.7300,172.9900,170.2100,170.7900,2980485
1781287800,170.7500,171.6500,166.0000,167.6800,4401483
1781288100,167.6400,169.1600,165.0500,167.4100,4708804
1781288400,167.5100,170.0000,166.2000,168.9300,3408131
1781288700,168.9100,170.0600,168.3400,169.2000,2416411
1781289000,169.2900,169.6000,167.2800,167.4100,2494660
1781289300,167.4000,170.0000,166.3000,169.6900,3070181
1781289600,169.7000,171.0000,169.0500,170.2600,3462934
1781289900,170.2600,170.7700,168.1300,170.1800,2921373
1781290200,170.1500,170.8000,168.4500,169.0700,2346788
1781290500,169.0700,169.8600,168.3000,168.8500,2261214
1781290800,168.8900,169.2300,165.2600,166.2800,3529502
1781291100,166.2800,167.4300,165.5100,166.8000,2677637
1781291400,166.7000,167.2200,163.2900,164.0900,4295998
1781291700,164.1600,167.2000,163.5000,164.5900,4117511
1781292000,164.6300,165.0000,161.7200,161.7500,4124049
1781292300,161.7300,164.5000,161.3100,161.4400,4094995
1781292600,161.4400,161.8000,158.5800,161.1100,6667296
