epoch,o,h,l,c,v
1782739800,381.5000,381.5000,381.4750,381.4750,1332373
1782739860,381.3302,385.0700,381.3300,384.1800,1652610
1782739920,384.0600,386.4534,383.9800,385.4000,241883
1782739980,385.5200,386.3700,385.1100,385.5405,128937
1782740040,385.5500,385.8799,384.5000,385.3600,138289
1782740100,385.3550,385.7300,384.1500,385.0350,156170
1782740160,385.1500,385.5000,384.5614,385.2085,108628
1782740220,385.2400,386.5900,384.6800,386.2900,222207
1782740280,386.3300,387.4899,386.0000,387.0950,462183
1782740340,387.0950,387.8800,387.0000,387.6800,253330
1782740400,387.6600,389.8000,387.2700,389.3900,451525
1782740460,389.2100,389.5262,386.5000,387.4000,293866
1782740520,387.2706,389.2000,387.2200,388.8000,179788
1782740580,388.8450,391.1699,388.7750,390.6900,383117
1782740640,390.6450,391.9900,389.8400,391.9500,276045
1782740700,391.8950,392.1300,390.8600,391.8001,303533
1782740760,391.8300,393.0000,391.4601,392.8486,325853
1782740820,392.7850,393.7300,392.4900,393.4800,338986
1782740880,393.5100,394.0000,392.1100,392.3300,339397
1782740940,392.2900,392.9199,392.1100,392.4300,163804
1782741000,392.3700,392.8900,391.7100,392.1450,201457
1782741060,392.1300,392.9200,391.6000,391.8727,167336
1782741120,391.8619,393.3100,391.8600,393.1100,176900
1782741180,393.1200,393.6500,392.6800,393.2350,191933
1782741240,393.2000,393.5100,391.9500,392.3300,168304
1782741300,392.3100,392.3100,390.6350,391.2850,299270
1782741360,391.2300,392.0600,391.0800,391.4288,141827
1782741420,391.4200,391.7200,390.3500,390.5400,145913
1782741480,390.5001,391.8500,390.5001,391.3000,117975
1782741540,391.3750,391.9500,391.0200,391.8050,99996
1782741600,391.8000,391.9500,390.5600,391.2100,128854
1782741660,391.3100,392.5100,391.1801,392.1350,271209
1782741720,392.1050,392.5000,391.0000,391.5100,225903
1782741780,391.6000,394.3500,391.2849,394.1199,284462
1782741840,394.0700,394.1200,391.5000,391.9200,165598
1782741900,391.9500,392.1899,391.2000,391.4400,133398
1782741960,391.4700,393.1200,391.4700,392.6550,165442
1782742020,392.7050,393.0301,390.9900,391.3000,177527
1782742080,391.2500,392.3600,390.9800,392.2900,123046
1782742140,392.2900,393.1200,392.0581,392.7150,139135
1782742200,392.6200,392.8100,391.6700,392.1300,116903
1782742260,392.1300,392.7800,391.6000,391.8650,117696
1782742320,391.8650,392.1000,391.0000,391.0262,138431
1782742380,391.0600,391.1200,389.6900,389.8900,312772
1782742440,389.8300,391.0300,389.7400,390.1100,144393
1782742500,390.0200,391.1499,389.0200,391.0600,226396
1782742560,391.1700,392.2600,390.3500,390.3900,183700
1782742620,390.4350,391.4100,390.1700,391.2800,87118
1782742680,391.3300,391.5700,390.7701,391.2700,103163
1782742740,391.1979,391.9422,391.1500,391.5600,82335
1782742800,391.5600,391.5600,390.4101,390.9250,88747
1782742860,390.9250,391.0600,390.6101,390.8600,60672
1782742920,390.9500,391.9500,390.8333,391.4100,65797
1782742980,391.3600,391.4100,390.6800,391.1650,68981
1782743040,391.1650,391.7200,390.5800,391.7200,89487
1782743100,391.7400,393.4300,391.6001,392.9250,360762
1782743160,393.0800,393.9300,393.0000,393.9299,204326
1782743220,393.9300,394.9700,393.6500,394.3400,252968
1782743280,394.2000,395.7288,394.1300,395.7288,282156
1782743340,395.7700,396.6400,395.5400,395.6600,355693
1782743400,395.6800,396.2900,395.4400,395.9401,312725
1782743460,396.0000,397.1500,395.7600,396.8900,268047
1782743520,396.9100,396.9800,395.6601,396.8251,196539
1782743580,396.8250,398.1500,396.7600,397.9900,309401
1782743640,398.0000,398.3887,397.7000,397.7000,214952
1782743700,397.7500,397.8300,396.3501,396.6750,194253
1782743760,396.6400,396.7788,395.7000,395.9150,191801
1782743820,395.9150,396.0000,394.8800,395.1413,151393
1782743880,395.1400,395.5800,394.4700,394.9899,145383
1782743940,394.8813,395.9178,394.8813,395.8300,112455
1782744000,395.8300,396.8300,395.6300,396.7600,141339
1782744060,396.7600,397.3199,396.6001,397.1700,118522
1782744120,397.1800,397.2000,396.5600,396.8951,103009
1782744180,396.8950,397.0000,396.1200,396.1850,90013
1782744240,396.1850,396.3700,395.8000,396.0000,76580
1782744300,395.9900,396.0000,395.0400,395.3201,100809
1782744360,395.3550,395.6600,395.0400,395.3400,95278
1782744420,395.3300,395.8400,394.8600,394.9150,89492
1782744480,394.9700,395.3799,394.7500,395.2000,77064
1782744540,395.2000,395.6000,395.0250,395.2501,87806
1782744600,395.2500,395.5700,394.7220,394.8800,82557
1782744660,394.7700,396.5000,394.5300,396.4000,129268
1782744720,396.3700,396.6300,395.9900,396.4501,86322
1782744780,396.5600,397.2800,396.3100,397.2100,144148
1782744840,397.2001,398.1400,397.2001,398.0650,218697
1782744900,398.0650,398.1100,397.1300,397.4250,166690
1782744960,397.4900,397.7999,397.0400,397.1050,95073
1782745020,397.1350,397.4700,396.9000,397.3100,77619
1782745080,397.3200,397.4000,396.9400,397.2040,66093
1782745140,397.2400,397.7000,397.1300,397.6100,85058
1782745200,397.6600,397.7600,397.3000,397.3550,93476
1782745260,397.3550,397.6900,397.2500,397.6900,77268
1782745320,397.6800,397.8700,397.3702,397.5000,104760
1782745380,397.5300,397.8000,397.0301,397.5323,88741
1782745440,397.5100,397.6743,396.4400,396.5450,92328
1782745500,396.6000,397.1261,396.3482,396.7400,89387
1782745560,396.7400,397.0000,396.5200,396.9100,54160
1782745620,396.9499,396.9600,396.4001,396.7500,53676
1782745680,396.7701,396.9900,396.6792,396.8800,39949
1782745740,396.8800,396.9000,396.4700,396.7500,62326
1782745800,396.7600,396.9600,396.4700,396.6400,53095
1782745860,396.6400,396.9100,396.5900,396.6550,47562
1782745920,396.6600,396.6600,396.0250,396.5300,95672
1782745980,396.5250,396.9400,396.4100,396.4200,57961
1782746040,396.4500,396.9500,396.1200,396.7600,82727
1782746100,396.7470,397.0300,396.2600,396.2600,135574
1782746160,396.2950,396.5687,395.9000,396.2274,100889
1782746220,396.1000,396.3899,396.0600,396.1200,44292
1782746280,396.1100,396.6500,395.9800,396.3400,68570
1782746340,396.3450,396.3800,395.7316,395.9100,66998
1782746400,395.9100,396.2300,395.7000,395.8524,73507
1782746460,395.8401,396.6000,395.8401,396.4150,78290
1782746520,396.4150,396.5400,395.9900,396.0500,49487
1782746580,396.0800,396.1800,395.7000,395.7300,69092
1782746640,395.7300,395.9000,395.3000,395.9000,101842
1782746700,395.8450,396.1000,395.5500,395.9800,72636
1782746760,396.0500,396.6900,395.7500,396.6900,87723
1782746820,396.6800,398.2400,396.6501,398.1800,211400
1782746880,398.1350,398.3600,397.2900,397.3900,137578
1782746940,397.4724,397.8400,397.2800,397.7101,65604
1782747000,397.7900,399.6700,397.6900,399.5200,359455
1782747060,399.5154,399.9600,398.8700,399.9350,233292
1782747120,399.9100,400.1900,399.2400,399.3351,444067
1782747180,399.3350,399.4800,399.1350,399.3408,98581
1782747240,399.4101,399.6800,399.2503,399.3200,97887
1782747300,399.2800,399.3600,399.0200,399.2700,87224
1782747360,399.2800,399.6500,399.1301,399.5900,92968
1782747420,399.5300,399.7900,399.1701,399.7200,80799
1782747480,399.7000,400.2500,399.6300,400.1000,140972
1782747540,400.1000,400.1900,399.7000,399.9300,86989
1782747600,399.9000,399.9499,399.5200,399.5500,79157
1782747660,399.5500,399.7097,398.8600,399.6300,135803
1782747720,399.6450,399.8900,399.3700,399.7000,70440
1782747780,399.6401,399.7399,399.2671,399.4000,61198
1782747840,399.3850,399.8300,399.3100,399.7600,63867
1782747900,399.7600,400.3000,399.6553,399.8950,137500
1782747960,399.9804,400.1750,399.7114,399.7114,120029
1782748020,399.7200,399.9200,399.5200,399.6800,85646
