epoch,o,h,l,c,v
1776951000,387.0000,390.8300,385.8100,389.3000,127698
1776951300,390.0900,394.0000,390.0900,392.0600,118490
1776951600,392.1300,394.7000,391.3000,393.7500,102502
1776951900,393.5100,394.5000,391.7200,394.0300,66613
1776952200,394.5000,400.7500,393.9400,400.3200,140042
1776952500,400.2800,400.8200,397.8200,399.4100,73066
1776952800,399.7900,400.0000,397.5000,399.0000,58581
1776953100,398.7500,403.1000,398.2100,402.0100,104462
1776953400,401.9000,402.4400,399.1500,399.6000,78192
1776953700,399.7500,404.3300,399.1800,403.5600,87184
1776954000,403.6500,408.2500,403.6400,408.0800,123783
1776954300,407.9100,410.5700,407.0000,408.5800,145551
1776954600,408.6800,411.3700,408.6600,410.6400,93941
1776954900,410.4400,413.4300,410.0500,410.4700,124506
1776955200,410.4300,410.4800,408.6100,409.5900,76265
1776955500,409.5900,409.8600,408.1900,408.8000,43379
1776955800,408.6800,410.1800,407.9000,409.1000,57408
1776956100,409.2500,411.0000,409.0300,410.7800,53859
1776956400,410.7600,411.6700,409.2100,410.8500,47842
1776956700,410.9800,412.0000,409.4800,410.8400,40233
1776957000,410.8800,412.1700,410.5600,411.8500,42148
1776957300,411.6800,412.5500,410.5000,412.3900,47817
1776957600,412.1000,412.3400,411.2000,412.1900,34691
1776957900,412.0100,412.1400,410.8900,411.1900,32404
1776958200,411.1100,415.3900,411.0000,414.3500,83703
1776958500,414.3500,415.4400,413.5100,415.1800,46418
1776958800,415.2000,416.3700,412.5200,412.7500,82661
1776959100,412.5300,412.8500,410.1800,410.1800,41700
1776959400,410.1800,410.9500,408.6300,408.8500,94710
1776959700,408.9000,410.2200,407.3800,407.8700,46040
1776960000,407.8600,407.8600,405.2500,405.6500,60897
1776960300,405.6500,406.6000,404.5500,406.0200,41187
1776960600,405.9600,408.0700,405.9400,408.0700,77461
1776960900,408.0000,408.3800,407.0800,407.6000,34014
1776961200,407.6700,407.6800,406.3800,406.9300,31322
1776961500,407.0800,408.0000,406.7500,408.0000,15225
1776961800,408.1600,410.8000,407.8100,410.7500,54103
1776962100,410.6200,411.3900,409.5100,409.6200,31801
1776962400,409.6200,410.3600,409.4200,409.9400,29277
1776962700,410.0500,410.4500,409.6300,410.3100,17973
1776963000,410.1300,411.2800,409.9100,410.1700,25861
1776963300,410.1900,410.3400,409.2800,409.8500,18036
1776963600,410.1900,410.6600,406.6200,407.0800,85891
1776963900,406.9200,406.9500,404.1000,404.3400,64751
1776964200,404.0200,405.2700,403.5200,405.0700,48998
1776964500,404.8800,404.8800,402.1900,403.0000,50547
1776964800,403.3000,404.5000,401.7600,401.7600,35592
1776965100,401.9000,403.9700,401.3600,402.1100,24056
1776965400,401.8500,404.3700,401.5100,404.0000,34402
1776965700,404.4900,404.5700,402.1100,402.9000,26537
1776966000,403.0000,403.1800,399.0000,399.3100,57886
1776966300,399.6600,399.6600,396.7200,398.8100,49571
1776966600,398.5800,402.3300,397.5700,402.0600,44349
1776966900,401.5300,404.1100,401.4200,403.8700,39175
1776967200,403.4300,405.5000,402.7200,403.8100,28167
1776967500,404.0300,404.7400,403.0000,403.0200,25699
1776967800,403.2100,403.9400,402.1000,403.7400,35967
1776968100,403.7200,404.1400,403.1700,403.8400,24072
1776968400,403.8100,404.1200,403.0800,403.8000,17830
1776968700,403.5100,403.6200,402.5500,403.0400,12956
1776969000,403.2500,403.9600,403.0200,403.5900,30646
1776969300,403.5400,404.2500,402.3300,402.7700,12691
1776969600,402.8300,404.2000,402.6200,404.1200,19946
1776969900,404.1300,404.2800,402.9600,402.9900,17643
1776970200,402.8800,403.1000,402.3200,402.6800,22922
1776970500,402.8200,402.8200,400.2900,400.3700,41495
1776970800,400.5000,400.9500,399.0000,399.5500,40435
