epoch,o,h,l,c,v
1776951000,433.9600,434.5300,433.7300,433.8300,111639
1776951300,433.8100,434.3100,433.7700,434.3000,56718
1776951600,434.2800,434.8100,434.2800,434.7100,47424
1776951900,434.6300,435.0200,434.0300,435.0000,45001
1776952200,434.9800,435.3000,434.6800,434.7500,47687
1776952500,434.7600,434.7600,433.7000,433.7100,90494
1776952800,433.6700,433.8300,433.0300,433.7000,125309
1776953100,433.6600,434.1400,433.1900,433.4700,105864
1776953400,433.4500,433.7200,433.2200,433.7200,48868
1776953700,433.6700,434.0400,433.6600,433.6800,52526
1776954000,433.6600,434.3200,433.6600,434.2800,60100
1776954300,434.2100,434.7600,434.1700,434.3500,33126
1776954600,434.3000,434.6400,434.1500,434.1500,20540
1776954900,434.1300,434.6500,433.8700,434.0800,26589
1776955200,434.0500,434.3800,433.9600,434.3000,19611
1776955500,434.3300,434.5400,434.0900,434.3900,21500
1776955800,434.2700,434.7700,434.1400,434.7100,39840
1776956100,434.7000,434.8400,434.5100,434.5700,24459
1776956400,434.5900,434.6500,434.3300,434.5300,33356
1776956700,434.5400,434.5500,433.9200,434.0800,29861
1776957000,434.1200,434.4700,434.1200,434.2900,38321
1776957300,434.2900,435.2500,434.2000,435.0100,43879
1776957600,435.0200,435.1100,434.7500,434.8800,55115
1776957900,434.8300,434.9500,434.5200,434.5400,30493
1776958200,434.5100,434.7000,434.3100,434.5300,32993
1776958500,434.5400,434.5900,434.3200,434.4100,24925
1776958800,434.3500,434.5700,434.0400,434.0400,19258
1776959100,434.0400,434.0400,433.3000,433.7300,18811
1776959400,433.7600,433.8000,433.1100,433.1200,35438
1776959700,433.0600,433.5500,433.0500,433.3900,21841
1776960000,433.3700,433.5100,433.1000,433.1000,9882
1776960300,433.0400,433.3600,432.9500,433.3200,23900
1776960600,433.3400,433.5900,433.2000,433.2900,29963
1776960900,433.2800,433.5900,433.2300,433.5900,10535
1776961200,433.5900,433.7400,433.3900,433.6200,8622
1776961500,433.5900,433.7600,433.5400,433.6100,5964
1776961800,433.5700,434.1300,433.5400,434.1200,17948
1776962100,434.1400,434.3000,433.8900,434.0600,12274
1776962400,434.1100,434.6400,434.0200,434.5500,13335
1776962700,434.6200,434.8000,434.4900,434.6500,23077
1776963000,434.6300,434.8500,434.5300,434.5500,65318
1776963300,434.5300,434.7300,434.2600,434.5000,60801
1776963600,434.5300,434.6400,433.5200,433.7600,69300
1776963900,433.7500,433.7500,432.2900,432.4500,85988
1776964200,432.4100,433.0100,431.9700,432.9700,45295
1776964500,432.9300,433.0700,431.8800,432.3600,71762
1776964800,432.3200,432.6600,431.9400,432.2100,24958
1776965100,432.2500,433.1400,432.0000,432.1600,56183
1776965400,432.1300,432.6300,431.6800,432.6300,29300
1776965700,432.7700,432.8000,431.3400,431.3800,44425
1776966000,431.3500,431.3900,429.0600,429.4600,115920
1776966300,429.4700,430.1600,428.2200,430.0200,112282
1776966600,429.9300,432.4100,429.5600,431.2500,148674
1776966900,431.2100,432.5300,430.9900,432.3100,57135
1776967200,432.4100,433.5400,432.2500,432.8000,44922
1776967500,432.7500,433.0700,432.4900,432.4900,24903
1776967800,432.4900,433.3000,432.4200,432.7700,35078
1776968100,432.8300,433.0300,432.5600,432.7500,22090
1776968400,432.8000,433.0300,432.5200,432.7200,13878
1776968700,432.7600,433.0500,432.6400,433.0400,9260
1776969000,433.0700,433.3100,432.9600,433.2200,31171
1776969300,433.2100,433.3700,432.8000,432.8100,10683
1776969600,432.8700,432.8700,432.2400,432.5800,11095
1776969900,432.5800,432.5900,432.0900,432.1100,6347
1776970200,432.1100,432.6000,432.0500,432.3500,11746
1776970500,432.3300,432.4600,431.4800,431.6000,17859
1776970800,431.6600,431.9200,430.8700,431.0600,98510
1776971100,431.1100,431.4300,431.0800,431.0800,34878
1776971400,431.0800,431.2000,430.7900,431.0900,44515
1776971700,431.1100,431.4000,431.0400,431.3700,146398
1776972000,431.3900,431.7000,431.2300,431.6400,60192
1776972300,431.6800,431.7200,431.2800,431.4800,17931
1776972600,431.5000,431.6300,430.8600,430.9300,34766
1776972900,430.9100,431.0500,430.4800,430.7800,101145
1776973200,430.8000,431.0400,430.7000,430.7800,34117
1776973500,430.7500,431.2000,430.7500,431.1200,50026
1776973800,431.1200,431.4500,430.8700,431.3700,96044
1776974100,431.3600,431.4500,430.9700,431.1000,217557
1777037400,431.3400,431.5700,430.6500,430.9100,135300
1777037700,430.9200,432.0200,430.8300,431.9600,218725
1777038000,431.9800,432.4900,431.8000,432.3600,176246
1777038300,432.3800,433.2000,432.2000,432.6700,78072
1777038600,432.7100,432.7600,432.0600,432.1800,72297
1777038900,432.1500,432.7700,432.0300,432.6500,373148
1777039200,432.6300,433.0000,432.1400,432.7200,381210
1777039500,432.8100,434.5000,432.7700,434.2300,385913
1777039800,434.2500,435.2800,433.9700,434.4400,206434
1777040100,434.4100,434.6200,434.0500,434.4900,104009
1777040400,434.4500,434.7200,434.0100,434.1800,128085
1777040700,434.2100,434.2100,433.5600,433.9600,53972
1777041000,433.9500,434.4800,433.7900,434.2200,35743
1777041300,434.3100,434.5800,433.9800,434.3000,25834
1777041600,434.3700,434.6500,434.1800,434.4000,27640
1777041900,434.3600,434.4900,433.9200,434.1200,24361
1777042200,434.1600,434.2700,433.8600,434.0000,17105
1777042500,433.9900,434.0900,433.7600,434.0200,63437
1777042800,434.0100,434.0700,433.6800,433.6800,31980
1777043100,433.5700,433.8100,433.3500,433.8100,19571
1777043400,433.8500,433.9000,433.3800,433.4900,22202
1777043700,433.6200,433.6800,433.4000,433.5200,9716
1777044000,433.5400,434.0100,433.4700,433.5500,17777
1777044300,433.5400,433.6500,433.2900,433.5600,25901
1777044600,433.5900,433.8700,433.2300,433.2600,16793
1777044900,433.2600,433.4200,433.1700,433.3300,35651
1777045200,433.3100,434.3500,432.9100,434.1300,53131
1777045500,434.1000,434.6900,433.8200,433.8200,99902
1777045800,433.8100,434.3500,433.7600,434.2900,30988
1777046100,434.3200,434.3300,433.9200,434.0700,30545
1777046400,434.0500,434.2700,433.7500,433.9400,21431
1777046700,433.9600,434.0500,433.4800,433.4800,11021
1777047000,433.5200,433.7300,433.4100,433.4400,27721
1777047300,433.4100,433.5200,433.3100,433.4900,13729
1777047600,433.5800,433.8400,433.4900,433.8100,24264
1777047900,433.8200,433.9300,433.7000,433.7900,7243
1777048200,433.7900,434.1100,433.7900,433.9900,34026
1777048500,434.0000,434.0000,433.7700,433.8000,15082
1777048800,433.8100,433.8100,433.3400,433.6100,16041
1777049100,433.7500,433.8700,433.4800,433.5700,14496
1777049400,433.7100,433.8700,433.6100,433.8700,10030
1777049700,433.8700,434.1200,433.7600,434.0800,13751
1777050000,434.1600,434.4000,434.1200,434.2500,34634
1777050300,434.2300,434.3000,433.9800,434.1600,26070
1777050600,434.1600,434.1700,434.0100,434.1500,9069
1777050900,434.1400,434.2900,434.0000,434.2900,11209
1777051200,434.2500,434.2500,433.7000,434.0500,32046
1777051500,434.0300,434.1700,433.6300,433.7000,11268
1777051800,433.6800,433.7300,433.3100,433.5200,49158
1777052100,433.5200,433.9400,433.5000,433.5600,10547
1777052400,433.5900,433.7200,433.5900,433.6700,8223
1777052700,433.6800,433.6900,433.5500,433.6000,10251
1777053000,433.6100,434.1600,433.4600,433.8700,27738
1777053300,433.9400,433.9900,433.7000,433.7000,8851
1777053600,433.7200,433.8800,433.6300,433.6800,10370
1777053900,433.6600,433.7200,433.5000,433.6600,11828
1777054200,433.7000,433.8700,433.6700,433.8000,9747
1777054500,433.8200,433.8400,433.5300,433.5600,11304
1777054800,433.5200,433.6600,433.4300,433.5600,21861
1777055100,433.5600,433.5600,433.1700,433.2000,8450
1777055400,433.1800,433.5100,433.1400,433.4300,20131
1777055700,433.4300,433.5000,433.3300,433.4200,8931
1777056000,433.4600,433.5100,433.2600,433.3000,10565
1777056300,433.3300,433.4200,433.2300,433.3200,9293
1777056600,433.3100,433.5600,433.2800,433.5000,12165
1777056900,433.4600,433.7500,433.4400,433.7000,16000
1777057200,433.7300,433.9700,433.6400,433.7600,14081
1777057500,433.7500,433.8100,433.6200,433.6200,15871
1777057800,433.6100,433.6800,433.5300,433.6700,8584
1777058100,433.6400,433.7400,433.4500,433.5900,11768
1777058400,433.5500,433.5500,433.1800,433.2600,20520
1777058700,433.2500,433.3600,433.2300,433.3500,19379
1777059000,433.3600,433.4700,433.2400,433.2600,17301
1777059300,433.2400,433.2900,433.0400,433.1700,26286
1777059600,433.1700,433.2300,433.0700,433.1200,23542
1777059900,433.1100,433.3100,433.0500,433.0900,59471
1777060200,433.0900,433.2200,433.0600,433.1100,63369
1777060500,433.1200,433.3600,432.7500,433.1300,270352
1777296600,431.6600,431.8000,431.0000,431.1200,94564
1777296900,431.0400,431.1600,430.6000,430.8600,50444
1777297200,430.8800,431.0700,430.7700,430.9700,27680
1777297500,430.9700,431.2300,430.6300,430.6400,55876
1777297800,430.6500,431.2000,430.6100,431.0800,72428
1777298100,431.0800,431.3300,430.9100,431.2500,81859
1777298400,431.1800,431.1800,430.8000,431.0000,32816
1777298700,431.0000,431.2300,430.5200,430.5300,21834
1777299000,430.5200,430.9200,430.4200,430.8500,32392
1777299300,430.9300,431.2500,430.7200,431.1700,32062
1777299600,431.1300,431.2200,430.8200,430.9400,53851
1777299900,430.9800,431.0300,430.3000,430.6400,47448
1777300200,430.5100,430.5600,430.0800,430.2300,66336
1777300500,430.2700,431.2800,430.2200,430.9200,57227
1777300800,430.9800,431.1700,430.7000,431.0700,30070
1777301100,431.0700,431.0700,430.7100,430.7400,14454
1777301400,430.7400,430.8000,429.7200,429.8100,76303
1777301700,429.8200,429.8200,429.4200,429.5700,67670
1777302000,429.5800,429.6800,428.5800,428.7000,124029
1777302300,428.6700,429.1400,428.5200,428.8600,159611
1777302600,428.8400,429.4300,428.8400,429.2200,57422
1777302900,429.2200,429.5600,429.0700,429.5300,53135
1777303200,429.5000,429.5800,428.9700,429.1400,61293
1777303500,429.1200,429.8200,428.9800,429.8200,90898
1777303800,429.8100,429.9800,429.4100,429.5600,45286
1777304100,429.6100,429.6700,429.4500,429.6200,40306
1777304400,429.6200,429.8300,429.4600,429.4800,32308
1777304700,429.4600,429.5400,429.1700,429.1700,34306
1777305000,429.1700,429.3700,428.8700,429.0000,65699
1777305300,429.0100,429.0500,428.5500,428.8000,124783
1777305600,428.8000,428.8500,428.5400,428.8200,27649
1777305900,428.8500,429.2100,428.8300,429.0200,29676
1777306200,429.0300,429.2700,429.0300,429.2100,25031
1777306500,429.2200,429.5100,429.1700,429.4700,17097
1777306800,429.4400,429.4600,429.2100,429.3300,55080
1777307100,429.3100,429.3500,429.1100,429.3300,23092
1777307400,429.3700,429.6300,429.3600,429.5400,55385
1777307700,429.5300,429.6600,429.4300,429.4500,21840
1777308000,429.4600,429.4800,429.1900,429.2200,28704
1777308300,429.2700,429.5500,429.2700,429.3600,11394
1777308600,429.3500,429.5100,429.2900,429.4100,9948
1777308900,429.3400,429.4900,429.3300,429.4000,21650
1777309200,429.4100,429.5700,429.1600,429.1700,14951
1777309500,429.1800,429.3300,429.1000,429.1300,25075
1777309800,429.0900,429.2300,428.9600,429.1100,46725
1777310100,429.1300,429.1900,428.6400,428.9600,33832
1777310400,428.9100,429.4400,428.8200,429.2200,30962
1777310700,429.2800,429.6900,429.2400,429.6900,36836
1777311000,429.7000,430.2300,429.6800,430.2000,44437
1777311300,430.2000,430.3000,429.6700,429.7400,111792
1777311600,429.7500,430.0100,429.7300,430.0000,41339
1777311900,430.0100,430.1300,429.8200,429.9200,28474
1777312200,429.9000,430.0500,429.8200,429.8900,24902
1777312500,429.8900,430.0900,429.8900,429.9200,48624
1777312800,429.9000,429.9300,429.6900,429.7400,28394
1777313100,429.7400,429.9200,429.6300,429.9200,21026
1777313400,429.8900,429.9600,429.7700,429.8600,13901
1777313700,429.8700,429.9700,429.7800,429.8900,23820
1777314000,429.9000,430.1700,429.8700,430.1400,27685
1777314300,430.1200,430.2500,430.0600,430.1500,25338
1777314600,430.1300,430.1400,430.0300,430.0700,20940
1777314900,430.0600,430.1700,430.0000,430.0300,11287
1777315200,430.0400,430.2200,429.9700,429.9700,29509
1777315500,430.0000,430.1000,429.8600,430.0700,29042
1777315800,430.0300,430.1800,430.0300,430.0600,8917
1777316100,430.0400,430.0600,429.8200,429.8300,12476
1777316400,429.8000,429.8600,429.6100,429.6600,37622
1777316700,429.6400,429.7500,429.6100,429.6800,10052
1777317000,429.6800,429.8300,429.6300,429.7700,17085
1777317300,429.7800,429.9000,429.7300,429.8700,24685
1777317600,429.9000,429.9800,429.8300,429.9700,13972
1777317900,429.9500,429.9600,429.8500,429.9500,7812
1777318200,429.9200,429.9400,429.6000,429.6300,23415
1777318500,429.6300,429.6400,429.4300,429.5100,44538
1777318800,429.5200,429.7600,429.4900,429.7500,50272
1777319100,429.7300,429.8800,429.5900,429.8700,89170
1777319400,429.8800,429.8800,429.6300,429.7000,130006
1777319700,429.7100,429.9100,429.6300,429.8700,319495
1777383000,420.7200,420.7700,419.6700,420.3700,285974
1777383300,420.3200,420.7800,420.1400,420.5400,111323
1777383600,420.4400,421.6000,419.9300,420.7000,123981
1777383900,420.6000,421.7200,420.5700,421.1200,89968
1777384200,421.0600,421.5300,420.5000,420.6700,46097
1777384500,420.6700,420.7400,420.0400,420.5600,83715
1777384800,420.5600,420.6100,419.2300,419.3100,207058
1777385100,419.2300,420.1100,419.1100,419.5900,86931
1777385400,419.6400,419.8500,419.2300,419.4900,75157
1777385700,419.5000,420.3400,419.0300,419.7600,120521
1777386000,419.7600,420.0300,419.1700,419.4200,63464
1777386300,419.4200,419.8900,419.3700,419.7400,68769
1777386600,419.8000,420.3600,419.5500,419.6400,44170
1777386900,419.6800,419.7000,418.7200,418.7600,120234
1777387200,418.7500,419.2200,418.4000,419.0800,189343
1777387500,419.1000,419.3900,418.8000,418.9300,63470
1777387800,418.8900,419.1900,418.4600,419.0300,79747
1777388100,418.9900,420.0400,418.7000,419.9800,128193
1777388400,420.0800,420.6600,420.0000,420.1000,148521
1777388700,420.1400,420.5100,419.6400,419.8300,159995
1777389000,419.8400,420.0500,419.6500,419.8000,295004
1777389300,419.8100,420.1700,419.5600,419.8500,59203
1777389600,419.8800,419.8800,419.3300,419.8100,60325
1777389900,419.7600,420.2600,419.6500,420.2200,44154
1777390200,420.1500,420.3100,419.7000,419.7400,143830
1777390500,419.7000,420.6500,419.6600,420.4200,62570
1777390800,420.3800,420.6200,420.2200,420.3100,54297
1777391100,420.3100,420.8000,420.2100,420.7400,42432
1777391400,420.6800,421.0800,420.6800,420.9000,50386
1777391700,420.8400,421.1600,420.6800,421.1500,69648
1777392000,421.1300,421.1800,420.7600,420.9100,36092
1777392300,420.9000,421.1200,420.8300,421.0400,45112
1777392600,421.0400,421.0800,420.8200,421.0600,32417
1777392900,421.0500,421.0500,420.3500,420.6300,31232
1777393200,420.6200,420.8700,420.6100,420.7200,25895
1777393500,420.8000,421.0200,420.8000,420.8200,28351
1777393800,420.8200,421.0400,420.6300,420.6700,14228
1777394100,420.6100,421.2800,420.6100,420.9900,23231
1777394400,420.9900,421.0700,420.8000,421.0000,31103
1777394700,421.0000,421.3200,420.9100,421.2000,17346
1777395000,421.2100,421.9000,421.2100,421.8400,46094
1777395300,421.7700,421.9400,421.6600,421.7200,33800
1777395600,421.7100,421.8900,421.5000,421.5100,33051
1777395900,421.5100,421.6600,421.3700,421.6300,28699
1777396200,421.6000,421.9400,421.5400,421.8200,15416
1777396500,421.8600,421.8700,421.2100,421.2900,92048
1777396800,421.3200,422.0400,421.2300,421.9400,74150
1777397100,421.9700,422.1400,421.7400,421.8200,40868
1777397400,421.8300,422.1300,421.8300,421.9900,42343
1777397700,421.9800,422.3100,421.9800,422.2400,40579
1777398000,422.2500,422.5200,422.2200,422.3100,25559
1777398300,422.3000,422.4800,422.1800,422.2500,63336
1777398600,422.2700,422.2700,422.0600,422.1500,13550
1777398900,422.1500,422.1900,421.8400,421.8600,24651
1777399200,421.9300,422.2700,421.6500,421.8100,17159
1777399500,421.8100,422.1700,421.7800,422.0400,12118
1777399800,422.0600,422.0900,421.9000,422.0100,10604
1777400100,422.0100,422.3300,422.0100,422.2200,15061
1777400400,422.1900,422.4000,422.0900,422.3400,24714
1777400700,422.3400,422.4500,422.2400,422.3200,13550
1777401000,422.3300,422.3500,421.9300,421.9400,22586
1777401300,421.9600,422.0800,421.8300,422.0600,11853
1777401600,422.0700,422.2600,422.0700,422.2400,8838
1777401900,422.2100,422.3000,422.1400,422.2600,9610
1777402200,422.2400,422.2900,421.9300,421.9400,61257
1777402500,421.9300,421.9700,421.7800,421.8400,16628
1777402800,421.8600,422.1400,421.8100,422.0000,20803
1777403100,422.0000,422.2500,422.0000,422.0800,14676
