epoch,o,h,l,c,v
1783949400,152.6200,154.8900,152.4000,154.8200,0
1783949460,154.8200,155.4000,152.7100,152.7200,656074
1783949520,153.3200,155.0000,152.5000,154.9100,865183
1783949580,155.0300,155.1500,155.0300,155.0800,7322
1783949640,155.0650,156.9800,154.5200,155.3700,697363
1783949700,155.3700,155.9800,155.0400,155.9500,514791
1783949760,155.8700,156.3699,154.5400,156.0200,673710
1783949820,153.8814,155.2000,153.7200,155.0850,462450
1783949880,155.0850,155.2800,153.9000,154.3800,237034
1783949940,154.3800,155.0000,154.0100,154.1500,252142
1783950000,154.0550,154.2900,153.2500,153.3200,428523
1783950060,153.3200,154.5000,153.2800,154.0369,335735
1783950120,154.0320,154.0800,152.7000,152.7000,490824
1783950180,152.7000,154.2000,152.7000,154.0500,397988
1783950240,154.0800,155.1496,153.7550,154.7800,219890
1783950300,154.8300,154.8400,154.1750,154.5200,203841
1783950360,154.5000,156.4000,154.3800,156.3175,336921
1783950420,156.3350,157.8000,156.0000,156.2300,346758
1783950480,156.2200,158.4400,156.1100,158.2000,334170
1783950540,158.3100,159.4000,158.2500,158.3100,440749
1783950600,158.3100,159.2150,157.3900,157.4400,359382
1783950660,157.4686,157.9400,156.5900,157.8150,403711
1783950720,157.7700,157.8800,156.5211,157.0200,219808
1783950780,157.0400,157.1400,156.1700,156.6100,252501
1783950840,156.6192,156.8000,155.3550,155.4050,255842
1783950900,155.3200,156.1700,155.0000,156.0000,301930
1783950960,155.9850,156.8199,155.9499,156.6300,248442
1783951020,156.7700,156.7700,156.0801,156.2300,171623
1783951080,156.2300,157.0100,156.2000,156.9600,204247
1783951140,156.9600,157.0500,156.4100,156.8100,197377
1783951200,156.8400,157.7499,156.3500,157.3350,206975
1783951260,157.3350,157.7500,157.1600,157.4150,176143
1783951320,157.4150,158.0000,156.5100,157.0250,318953
1783951380,156.9100,157.2700,156.5000,156.8550,158218
1783951440,156.9200,157.1938,156.5950,156.8800,264320
1783951500,156.8500,157.0500,155.0000,155.5601,396973
1783951560,155.7300,156.0500,155.4600,155.7500,160313
1783951620,155.7830,155.8100,155.5100,155.5900,108748
1783951680,155.6000,156.2700,155.5500,155.9600,144724
1783951740,155.9831,156.5800,155.8100,156.4700,155367
1783951800,156.4800,156.5600,156.0800,156.1500,100298
1783951860,156.1800,156.6800,155.6300,156.5400,124404
1783951920,156.4450,157.1000,156.4000,156.9600,130835
1783951980,156.9900,157.4700,156.8400,157.3081,86106
1783952040,157.3000,157.6500,157.1300,157.5200,111044
1783952100,157.5300,157.7000,157.2000,157.4600,74560
1783952160,157.3600,157.6200,156.3000,156.4300,131052
1783952220,156.4951,156.9614,156.2001,156.8550,111745
1783952280,156.9050,157.0480,156.5800,156.9350,70156
1783952340,156.9350,157.7300,156.9300,157.6119,103743
1783952400,157.6000,158.6600,157.5101,158.2500,279584
1783952460,158.2600,158.7599,157.5100,158.2650,217305
1783952520,158.2550,158.7600,157.6900,157.6900,128883
1783952580,157.7050,158.2200,157.1300,157.8450,93289
1783952640,157.8600,158.7700,157.7720,158.6400,91725
1783952700,158.6400,159.5000,158.5100,159.4308,278017
1783952760,159.4300,160.2899,159.4150,160.2000,244827
1783952820,160.1618,160.1618,158.5701,158.5701,196864
1783952880,158.7500,159.2300,158.3300,159.0100,128383
1783952940,158.9000,159.5400,158.8000,159.0800,115355
1783953000,159.0400,159.5950,158.6500,159.5650,125079
1783953060,159.5650,159.7399,159.1012,159.1700,109513
1783953120,159.1824,159.6900,158.8039,159.6900,233472
1783953180,159.7400,160.8300,159.5400,160.7200,196288
1783953240,160.6850,161.6200,160.6100,161.4500,182060
1783953300,161.4300,162.2800,161.2000,161.5300,203998
1783953360,161.4500,161.9500,161.0800,161.3300,203810
1783953420,161.3764,161.4700,160.2000,160.2000,156129
1783953480,160.2800,160.9900,159.5000,159.7200,260917
1783953540,159.7250,159.9900,159.4450,159.8700,123716
1783953600,159.9899,160.1000,159.3400,159.4150,168420
1783953660,159.4700,159.6900,158.5000,158.5100,156651
1783953720,158.5100,158.9000,157.6300,158.7950,154949
1783953780,158.7950,159.0500,158.0500,158.4200,129101
1783953840,158.3700,158.5476,158.0000,158.3300,104433
1783953900,158.3599,158.3599,157.6000,157.6800,105678
1783953960,157.6500,157.8250,157.1200,157.8250,109420
1783954020,157.7500,158.3100,157.4200,158.2400,88995
1783954080,158.2250,158.4800,157.5200,158.0000,97086
1783954140,157.9600,158.2800,157.8850,158.0700,80919
1783954200,158.1000,158.4100,157.8800,158.1350,141785
1783954260,158.1350,158.2600,157.6800,157.7900,92061
1783954320,157.7900,157.9700,156.5161,156.6650,248665
1783954380,156.6700,157.3000,156.6650,156.7900,95016
1783954440,156.7200,157.2800,156.1400,156.1400,127510
1783954500,156.3150,157.0950,156.1168,157.0500,151393
1783954560,157.0200,157.0200,156.0100,156.1700,172792
1783954620,156.1000,156.2900,155.6500,155.9000,211546
1783954680,155.9800,156.5900,155.9400,156.5699,181590
1783954740,156.5050,157.1400,156.1700,157.0550,111936
1783954800,157.1699,157.7799,156.6000,157.6999,129818
1783954860,157.6724,158.1200,157.3300,158.1200,183881
1783954920,158.0600,158.8500,157.5101,157.8900,153625
1783954980,157.8900,157.9500,157.1700,157.8700,103470
1783955040,157.8400,158.1699,157.6700,158.0900,61653
1783955100,158.1200,158.1799,157.8100,157.9600,68485
1783955160,157.9650,158.1400,157.4200,157.4750,92833
1783955220,157.4750,157.9175,157.2000,157.4350,67613
1783955280,157.4350,157.4350,157.0100,157.2350,67705
1783955340,157.1950,157.2299,156.7500,156.7850,176851
1783955400,156.7850,157.3658,156.7300,157.2700,71909
1783955460,157.3000,157.3000,156.8800,156.9500,61344
1783955520,156.9550,157.5140,156.6750,157.4000,92106
1783955580,157.4100,157.4599,157.0696,157.2100,81327
1783955640,157.1732,157.7500,157.1732,157.6000,56233
1783955700,157.6900,157.6900,157.4080,157.6240,44928
1783955760,157.6300,157.8800,157.6250,157.6600,54014
1783955820,157.6600,157.7200,157.2000,157.5300,59871
1783955880,157.5500,157.7050,157.1900,157.3400,62497
1783955940,157.3400,157.4500,157.1900,157.3200,46959
1783956000,157.2700,157.3200,156.5100,156.7800,184156
1783956060,156.8750,156.8750,156.3200,156.5900,66331
1783956120,156.5850,156.7999,156.4300,156.7200,61854
1783956180,156.7200,156.7408,156.5000,156.6700,44280
1783956240,156.7050,157.5000,156.5250,157.2600,102084
1783956300,157.2150,157.2150,156.6000,156.9250,71403
1783956360,156.8500,156.8800,156.0000,156.6300,138977
1783956420,156.6300,157.3550,156.6100,157.1100,43902
1783956480,157.1100,157.6500,157.0900,157.3900,59916
1783956540,157.4350,157.7500,157.4350,157.5750,61240
1783956600,157.5700,157.5700,157.0100,157.2500,91213
1783956660,157.2500,157.6200,157.1050,157.6200,42668
1783956720,157.6000,157.6800,157.3200,157.3600,45262
1783956780,157.3600,157.7400,157.2000,157.7000,55317
1783956840,157.6600,157.6600,157.4100,157.5400,46639
1783956900,157.5150,157.6000,156.7200,156.8050,93760
1783956960,156.7800,156.7800,156.0101,156.0101,82649
1783957020,156.1000,156.1000,155.8750,155.9350,106828
1783957080,155.9350,155.9900,155.5000,155.5400,235618
1783957140,155.5499,155.6200,155.3000,155.3900,137404
1783957200,155.3900,155.5700,154.5800,154.6800,426445
1783957260,154.7650,154.9975,154.4500,154.9975,138660
1783957320,154.9400,155.2500,154.6900,155.0363,72155
1783957380,155.0000,155.0000,154.2300,154.4450,187186
1783957440,154.3900,154.4700,154.0300,154.1600,104866
1783957500,154.1600,154.2599,153.7500,154.0350,247261
1783957560,154.0500,154.1699,153.3500,153.6300,187631
1783957620,153.5800,153.7300,152.5600,152.5700,475828
1783957680,152.6550,152.6550,151.3000,151.7100,700661
1783957740,151.6600,152.8299,151.5600,152.3200,354947
1783957800,152.3500,152.5999,152.1900,152.4519,136852
1783957860,152.4000,152.7630,152.3350,152.6250,99722
1783957920,152.5800,152.7100,152.2000,152.4500,117690
1783957980,152.4600,152.4600,151.6300,152.0200,210397
1783958040,152.0800,153.0300,152.0000,152.7600,312064
1783958100,152.6700,152.9236,152.2500,152.7550,94694
1783958160,152.7131,153.0499,152.6800,152.9200,113145
1783958220,152.9200,153.2500,152.8600,153.2394,97965
1783958280,153.1600,153.2000,152.7400,152.8450,78376
1783958340,152.8400,153.0899,152.7400,152.9650,55339
1783958400,152.9650,153.2200,152.9000,153.1050,53264
1783958460,153.0800,153.3100,153.0000,153.1900,102556
1783958520,153.1300,153.2300,152.7504,152.9000,133630
1783958580,152.8800,153.1499,152.7400,153.1050,82621
1783958640,153.1500,153.1600,152.1200,152.2600,88642
1783958700,152.2531,152.6200,152.1337,152.2100,155948
1783958760,152.2100,152.7000,152.1575,152.5400,86555
1783958820,152.5500,152.7800,152.1400,152.7799,66764
1783958880,152.6500,152.8150,152.4950,152.7200,61924
1783958940,152.7400,153.0000,152.7400,152.9182,41489
1783959000,152.9100,153.2300,152.8000,153.0800,71200
1783959060,153.1500,153.4900,153.0800,153.2150,104953
1783959120,153.2150,153.7200,153.2150,153.7200,168244
1783959180,153.7500,154.0500,153.7200,153.9750,164129
1783959240,153.9750,154.2500,153.9700,154.0850,87493
1783959300,154.0700,154.1000,153.6800,153.7750,76764
1783959360,153.7400,153.9500,153.6200,153.6201,82279
1783959420,153.6240,153.6240,153.0600,153.1050,109084
1783959480,153.1600,153.6400,153.1050,153.1450,81988
1783959540,153.1450,153.6400,153.0684,153.1101,76605
1783959600,153.1700,153.4200,152.8850,153.0500,100776
1783959660,153.0800,153.1900,152.8000,153.0000,71206
1783959720,152.9800,153.1999,152.8800,152.9250,27793
1783959780,152.8900,153.0100,152.8300,152.9550,67837
1783959840,152.9676,153.0400,152.7500,152.7600,62591
1783959900,152.7550,152.9200,152.6600,152.9150,37873
1783959960,152.8793,153.0899,152.8400,152.9550,45260
1783960020,152.9670,153.5000,152.7600,153.0450,78679
1783960080,153.0793,153.5000,153.0793,153.2800,89278
1783960140,153.2850,153.3300,153.1650,153.1700,73596
1783960200,153.1600,153.9300,153.0850,153.9300,94389
1783960260,153.9299,154.5000,153.6300,154.1996,95382
1783960320,154.3010,154.4800,154.0601,154.3350,67185
1783960380,154.3000,154.3900,154.0000,154.0700,49012
1783960440,154.0700,154.2286,153.8600,154.0500,176528
1783960500,154.0500,154.0500,153.1750,153.2800,136772
1783960560,153.2600,153.3250,152.8900,152.9400,273724
1783960620,152.9500,153.3200,152.8657,152.8657,139070
1783960680,152.8950,153.7600,152.8950,153.7600,76538
1783960740,153.7104,153.9400,153.5000,153.8050,51966
1783960800,153.8050,154.4500,153.7500,154.4500,39601
1783960860,154.4500,154.8800,154.4000,154.8135,74695
1783960920,154.8600,155.0000,154.6091,154.6850,103245
1783960980,154.7500,155.5000,154.6975,155.0600,151036
1783961040,155.1750,155.2500,154.5901,155.2500,51386
1783961100,155.2500,155.5470,155.2000,155.2600,67559
1783961160,155.2450,155.5726,155.1346,155.2000,58764
1783961220,155.2463,155.4500,155.0600,155.1100,47299
1783961280,155.1300,155.3000,154.9250,155.1300,36279
1783961340,155.2399,155.3200,155.0000,155.3200,37973
1783961400,155.3000,155.3500,154.7300,155.0500,61510
1783961460,155.0350,155.3300,154.8500,155.1500,111221
1783961520,155.1450,155.2141,154.7300,155.0650,58166
1783961580,155.0100,155.0100,154.1800,154.6991,100203
1783961640,154.6100,154.7150,154.3400,154.3400,60602
1783961700,154.3400,154.5000,154.1700,154.4100,62587
1783961760,154.4100,154.8700,154.3650,154.8200,50296
1783961820,154.8200,155.0000,154.7350,154.9600,51306
1783961880,154.9600,155.5000,154.9550,155.4200,79612
1783961940,155.4200,155.5000,155.0850,155.3000,90746
1783962000,155.2350,155.4250,155.0301,155.3200,42335
1783962060,155.3650,155.7200,155.2750,155.4350,42362
1783962120,155.3800,155.5000,155.1501,155.1800,44541
1783962180,155.1800,155.6400,155.1001,155.4801,79690
1783962240,155.5550,155.5550,155.2800,155.4100,45319
1783962300,155.3200,155.5700,155.2850,155.4060,37869
1783962360,155.4250,155.9800,155.3800,155.8700,129033
1783962420,155.8700,157.0000,155.8250,156.8600,147806
1783962480,156.7800,157.0000,156.6300,156.8050,127325
1783962540,156.8363,157.0900,156.5000,156.9289,71009
1783962600,156.8900,156.9755,156.5500,156.6900,49967
1783962660,156.6550,156.8900,156.5500,156.7850,75567
1783962720,156.7850,156.7999,156.3912,156.6300,79066
1783962780,156.5850,156.8900,156.4000,156.5000,55559
1783962840,156.4600,156.6600,156.1650,156.5857,58192
1783962900,156.5550,156.8000,156.1000,156.1550,75087
1783962960,156.1550,156.4700,156.1200,156.2900,40461
1783963020,156.2900,156.6600,156.2700,156.5300,40093
1783963080,156.5100,156.6923,156.2800,156.3650,36620
1783963140,156.3300,156.5000,156.1500,156.4700,43429
1783963200,156.4700,156.4900,156.2500,156.4700,47099
1783963260,156.4900,156.4900,156.3700,156.4000,26427
1783963320,156.4000,156.7000,156.4000,156.5800,99868
1783963380,156.5800,156.6699,156.3201,156.6000,76923
1783963440,156.6100,156.6350,156.0301,156.0800,71892
1783963500,156.0850,156.5800,156.0100,156.4800,87675
1783963560,156.4300,156.7500,156.2600,156.4150,93852
1783963620,156.4600,157.0800,156.4400,157.0050,187577
1783963680,157.0500,157.5600,157.0000,157.1700,212992
1783963740,157.1000,157.4500,156.5500,156.7000,102371
1783963800,156.7100,156.9002,156.5700,156.5950,47931
1783963860,156.6000,157.3500,156.3700,157.0700,122286
1783963920,157.0600,157.7700,156.8900,157.4900,100212
1783963980,157.3800,157.7226,156.7600,157.1700,114875
1783964040,157.2400,157.6732,157.1700,157.4800,51614
1783964100,157.4750,157.4799,157.0000,157.2000,47106
1783964160,157.2000,157.6000,157.0100,157.4100,61354
1783964220,157.4700,157.5500,157.1700,157.3200,90371
1783964280,157.3500,157.4000,156.8300,157.0572,147466
1783964340,157.1000,157.3700,156.7800,157.2450,90608
1783964400,157.1900,157.3695,156.5200,156.5550,80191
1783964460,156.6100,157.2700,156.6000,157.0900,66688
1783964520,157.0500,157.0900,156.8800,156.8800,48841
1783964580,156.8800,157.1400,156.8544,157.0350,28431
1783964640,157.0400,157.2000,157.0000,157.1200,19781
1783964700,157.1200,157.1800,156.7100,156.8200,49653
1783964760,156.8100,157.1100,156.7666,156.9900,28025
1783964820,156.9750,157.0600,156.7549,156.8100,36969
1783964880,156.7500,157.0900,156.7500,156.9700,30887
1783964940,156.9100,157.0600,156.8500,156.9500,39315
1783965000,156.9200,156.9550,156.5500,156.6000,91751
1783965060,156.6250,156.6600,156.5000,156.6575,57541
1783965120,156.6300,156.9500,156.5600,156.7700,72343
1783965180,156.7550,156.9413,156.6500,156.7000,47989
1783965240,156.7400,156.9900,156.7000,156.9800,52538
1783965300,156.9900,157.0600,156.9400,157.0200,23882
1783965360,156.9950,157.1500,156.9800,157.0400,54316
1783965420,157.0789,157.1685,156.9800,157.0500,33814
1783965480,157.0650,157.3000,157.0500,157.2550,49885
1783965540,157.2000,157.2700,157.1200,157.1550,50207
1783965600,157.1300,157.5799,157.1200,157.4900,61626
1783965660,157.5000,157.5600,157.3150,157.3500,75479
1783965720,157.3650,157.5700,157.3605,157.5450,74015
1783965780,157.5450,157.7200,157.3500,157.4600,116611
1783965840,157.4300,157.7600,157.3300,157.5650,69012
1783965900,157.5550,158.1000,157.5108,158.0800,121256
1783965960,158.0800,158.5500,158.0000,158.0600,75927
1783966020,158.1100,158.2600,157.6000,157.8700,41148
1783966080,157.8600,157.8800,157.6200,157.6900,44486
1783966140,157.6400,158.0799,157.6312,157.7750,38246
1783966200,157.7750,157.7950,157.4200,157.7200,159580
1783966260,157.7100,158.0500,157.5000,157.8600,66468
1783966320,157.8850,157.8850,157.2900,157.5700,88533
1783966380,157.6400,157.6627,157.3600,157.4900,107409
1783966440,157.5250,157.6030,157.4600,157.5490,48280
1783966500,157.5750,157.5750,157.0000,157.1100,75001
1783966560,157.0800,157.1700,157.0000,157.0950,28763
1783966620,157.1150,157.1870,157.0400,157.0600,35447
1783966680,157.0450,157.1200,157.0000,157.0400,38940
1783966740,157.0300,157.0800,156.8700,156.9300,116607
1783966800,156.9590,156.9590,156.5900,156.6300,97687
1783966860,156.6200,156.8346,156.3500,156.8200,76989
1783966920,156.7600,157.0000,156.7600,156.9800,48461
