epoch,o,h,l,c,v
1782739800,158.5000,158.5000,158.3300,158.4100,4818615
1782739860,158.4300,158.7950,157.7000,158.7100,550129
1782739920,158.7100,159.8800,158.4600,158.7700,685311
1782739980,158.7231,159.5600,158.4501,158.8850,421623
1782740040,158.9500,159.4400,158.1300,158.3300,288144
1782740100,158.3050,159.4400,158.0500,159.1200,342706
1782740160,159.1650,159.3600,158.0000,158.5000,429850
1782740220,158.4200,158.6200,157.3850,157.9400,504588
1782740280,157.9100,158.0000,157.1400,157.7000,251655
1782740340,157.6100,158.2400,156.9800,157.5300,588460
1782740400,157.3900,158.4600,157.2600,158.2000,217751
1782740460,158.1400,158.9300,158.1400,158.7899,338596
1782740520,158.7100,159.0900,158.0000,158.4100,439979
1782740580,158.3300,158.4900,157.5900,157.8100,238878
1782740640,157.9000,157.9400,157.5001,157.8399,148448
1782740700,157.7500,158.1899,157.4000,158.1250,208992
1782740760,158.0600,158.6300,157.2225,157.6800,420284
1782740820,157.6400,158.5300,157.5001,157.7333,182670
1782740880,157.7000,157.7000,156.1800,156.4150,336973
1782740940,156.4050,156.6550,155.8000,156.1999,348272
1782741000,156.2000,156.7428,155.9900,156.4850,260901
1782741060,156.4850,156.9400,155.4900,155.7500,429248
1782741120,155.7500,156.6350,155.6700,156.1000,149153
1782741180,156.1897,157.3200,156.0700,157.1400,228866
1782741240,157.1900,157.3399,156.9000,157.1101,165630
1782741300,157.1400,157.2700,155.5300,155.5300,335596
1782741360,155.6699,155.9800,155.0500,155.6900,376371
1782741420,155.6799,155.7500,154.9000,154.9491,308948
1782741480,154.9250,155.5401,154.8180,155.3100,269423
1782741540,155.4100,155.6599,155.0100,155.3300,167043
1782741600,155.3100,155.6900,154.5600,155.6050,260074
1782741660,155.5600,155.9000,154.7200,154.9500,336492
1782741720,154.9550,155.2050,154.5400,154.5400,159761
1782741780,154.5500,155.0623,154.5000,154.5600,152029
1782741840,154.5600,154.7600,154.2700,154.4993,195448
1782741900,154.4950,154.5000,153.9000,153.9600,320740
1782741960,153.9500,154.3200,153.8600,153.9000,142570
1782742020,153.9000,154.4300,153.8000,153.8600,144177
1782742080,153.8400,153.9499,153.1300,153.7600,355937
1782742140,153.7200,154.2200,153.4650,154.1900,142176
1782742200,154.1700,154.4700,153.3950,153.6850,225258
1782742260,153.6750,153.6750,152.7700,153.0850,461838
1782742320,153.0850,153.1400,152.3401,152.3401,282527
1782742380,152.4150,152.4213,151.7500,152.0750,426024
1782742440,152.0700,152.3385,151.9000,151.9450,280200
1782742500,151.9100,152.6600,151.7356,152.6600,188404
1782742560,152.6900,153.0000,152.1401,152.1500,219499
1782742620,152.1900,152.7000,151.9850,152.0600,352266
1782742680,152.0550,152.4500,151.7500,152.1800,189290
1782742740,152.2500,152.6700,152.0950,152.5050,237222
1782742800,152.5250,152.7800,151.9800,152.0000,320835
1782742860,152.1200,152.3900,151.8900,151.9630,348475
1782742920,151.9900,152.7650,151.9401,152.4500,192971
1782742980,152.4000,152.5800,152.0200,152.1400,148466
1782743040,152.1351,152.3050,151.8100,152.0900,188199
1782743100,152.1257,152.8500,151.9800,152.6499,168695
1782743160,152.5600,153.3300,152.5600,153.2951,211983
1782743220,153.2450,153.3900,153.1300,153.3300,161166
1782743280,153.3300,153.6899,153.1400,153.4700,191731
1782743340,153.4700,153.8200,153.4400,153.8200,132024
1782743400,153.8309,154.2643,153.6975,154.0201,172463
1782743460,154.0900,154.0900,153.2200,153.4250,210766
1782743520,153.4250,153.6000,153.2300,153.3400,157694
1782743580,153.3600,153.9000,153.2000,153.7750,311258
1782743640,153.7539,154.0000,153.3900,153.7500,161139
1782743700,153.6400,153.7899,153.3200,153.6875,99736
1782743760,153.6300,154.1799,153.6100,154.0300,143955
1782743820,154.0300,154.3300,153.8400,154.2850,167291
1782743880,154.2501,154.5978,153.8300,154.0000,170837
1782743940,153.9650,154.4100,153.7500,154.1900,131311
1782744000,154.2601,154.7080,154.2601,154.5883,117492
1782744060,154.5700,154.6100,154.3900,154.4000,98340
1782744120,154.3600,154.5800,154.2000,154.3450,89560
1782744180,154.3950,154.5200,154.2000,154.2500,89448
1782744240,154.2800,154.2900,153.5500,153.9500,149538
1782744300,153.9200,153.9400,153.5220,153.8100,112604
1782744360,153.8450,154.0800,153.6800,153.9800,79188
1782744420,154.0400,154.3770,154.0200,154.1920,87894
1782744480,154.1239,154.4400,154.0450,154.3150,81694
1782744540,154.3150,155.0000,154.3000,154.7800,215064
1782744600,154.7608,155.1800,154.7608,155.0600,337798
1782744660,155.0640,155.1375,154.8753,154.9550,124209
1782744720,154.9305,155.0300,154.8200,154.9400,90330
1782744780,154.9600,155.4800,154.7890,155.4450,117435
1782744840,155.4450,155.8300,155.3601,155.7399,139257
1782744900,155.6450,155.7050,155.3500,155.4400,119092
1782744960,155.4500,155.8799,155.4500,155.6700,127389
1782745020,155.6624,155.8700,155.4100,155.4800,114262
1782745080,155.4800,155.5990,155.2600,155.2800,133083
1782745140,155.2700,155.4700,155.1700,155.3601,107095
1782745200,155.4000,155.7650,155.1650,155.5750,111936
1782745260,155.5744,155.6600,155.1600,155.5400,92104
1782745320,155.5200,155.6600,155.3500,155.5201,77259
