epoch,o,h,l,c,v
1776951000,709.5000,709.9700,709.2200,709.4800,863129
1776951300,709.5000,710.3400,709.3800,710.2700,484955
1776951600,710.2500,710.6000,709.6900,710.5700,411318
1776951900,710.5700,711.2900,710.4300,710.9600,568473
1776952200,710.9700,711.0000,710.1500,710.6100,565826
1776952500,710.6200,710.6200,710.1600,710.2100,431011
1776952800,710.1900,710.3100,709.1300,709.9600,962741
1776953100,709.9500,710.3500,709.6600,710.2700,347234
1776953400,710.2700,710.3300,709.9700,710.0900,318405
1776953700,710.0900,710.7100,710.0600,710.1900,442999
1776954000,710.1900,710.8900,710.1200,710.8300,332427
1776954300,710.8200,710.9600,710.2800,710.5300,363333
1776954600,710.5100,711.1300,710.5100,710.7400,430420
1776954900,710.7400,711.0500,710.4000,710.7000,250473
1776955200,710.6900,711.0200,710.4600,710.9400,218941
1776955500,710.9500,711.2500,710.8900,711.1000,315927
1776955800,711.1100,711.4900,710.9600,711.4800,432418
1776956100,711.4800,712.0600,711.4800,711.7100,514931
1776956400,711.7000,711.9900,711.6600,711.7100,333946
1776956700,711.7000,711.8000,711.4400,711.7300,219280
1776957000,711.7400,711.9700,711.5900,711.6300,304047
1776957300,711.6400,712.2000,711.5100,712.0600,339898
1776957600,712.0500,712.2300,711.8700,712.1400,234368
1776957900,712.1400,712.2800,711.9600,711.9900,313295
1776958200,711.9900,712.3600,711.8000,712.1700,241607
1776958500,712.1600,712.1700,711.7600,711.8100,304304
1776958800,711.8000,711.9900,711.4900,711.5800,296039
1776959100,711.5900,711.6200,710.8700,711.2400,585714
1776959400,711.2400,711.2500,710.7100,710.7800,370919
1776959700,710.7600,711.4800,710.7000,711.1100,324954
1776960000,711.1100,711.2400,710.3900,710.4200,368429
1776960300,710.4300,710.6800,710.3000,710.5200,252667
1776960600,710.5100,710.9900,710.5000,710.9000,249002
1776960900,710.9000,711.0900,710.7900,710.9400,225637
1776961200,710.9700,711.0000,710.4000,710.8300,216650
1776961500,710.8300,711.0300,710.6300,710.7300,125099
1776961800,710.7500,711.0900,710.6200,711.0300,213269
1776962100,711.0400,711.2700,710.7800,710.8300,312199
1776962400,710.8300,711.0000,710.7500,710.9500,107705
1776962700,710.9500,711.1600,710.7800,710.8700,117860
1776963000,710.8600,711.0700,710.7300,710.9300,69834
1776963300,710.9200,711.1800,710.5800,710.8700,144939
1776963600,710.8800,711.0800,709.0100,709.3000,970402
1776963900,709.2700,709.3200,707.8600,707.9300,980467
1776964200,707.9100,708.2000,707.3300,707.7400,954763
1776964500,707.7500,707.7500,706.1800,706.5500,1107483
1776964800,706.5300,706.9700,705.9700,706.2800,744825
1776965100,706.3000,707.4200,705.8800,706.0500,842412
1776965400,706.0400,707.4300,705.7900,707.3300,700171
1776965700,707.3300,707.7000,705.5300,705.7900,1049116
1776966000,705.8500,705.8900,703.3100,703.7600,1659762
1776966300,703.7600,704.2100,702.2800,703.5400,1951416
1776966600,703.5200,706.7800,702.7900,705.6100,2238183
1776966900,705.5800,707.0500,705.0800,706.6500,1213429
1776967200,706.6300,707.9600,706.2200,707.2600,1126596
1776967500,707.2700,707.9600,706.8300,707.3700,680350
1776967800,707.3800,708.2500,707.1400,707.8000,692482
1776968100,707.7600,708.3500,707.6800,708.1700,431419
1776968400,708.1400,708.5400,707.5900,708.2600,567173
1776968700,708.2900,708.5900,708.0000,708.5100,324071
1776969000,708.5100,709.1700,708.5000,709.0800,414763
1776969300,709.0800,709.4800,708.8000,708.9200,454346
1776969600,708.9300,709.0300,708.0900,708.6700,485858
1776969900,708.6700,708.7300,707.9900,708.0300,341895
1776970200,708.0100,708.4300,707.7000,708.1200,438056
1776970500,708.1200,708.2300,706.7400,707.1300,504512
1776970800,707.1300,707.3700,706.7600,707.2100,633833
1776971100,707.2000,708.1200,707.1800,707.9000,325206
1776971400,707.9000,708.2300,707.6800,708.2100,320869
1776971700,708.2200,708.6600,708.2200,708.4800,330815
1776972000,708.5000,708.6000,708.2000,708.3800,215593
1776972300,708.3900,708.6500,708.2400,708.4100,289892
1776972600,708.4200,708.9100,707.9400,707.9600,307062
1776972900,707.9600,707.9600,707.1100,707.5800,470435
1776973200,707.5800,708.0600,707.2700,707.3400,464537
1776973500,707.3400,707.9500,707.2800,707.9500,541763
1776973800,707.9500,708.2400,706.4700,708.0300,1488492
1776974100,708.0000,708.8800,707.8700,708.4600,2168994
1777037400,710.7500,711.1600,709.7600,709.8400,1690748
1777037700,709.8400,710.4200,709.5500,710.3100,543298
1777038000,710.3100,710.5200,709.8400,709.9700,396060
1777038300,709.9900,710.4000,709.7300,710.3200,388562
1777038600,710.3300,710.5500,709.4100,709.4900,534580
1777038900,709.5100,710.0700,709.0100,709.9400,584012
1777039200,709.9100,710.2100,709.1400,709.6700,526705
1777039500,709.6500,710.2900,709.2600,709.9900,685399
1777039800,709.9800,710.7000,709.7100,710.0500,465998
1777040100,710.0800,710.5500,709.8600,710.4100,291398
1777040400,710.3800,710.6700,710.0100,710.3700,308945
1777040700,710.3800,710.3900,709.5100,709.8600,412230
1777041000,709.8900,710.2600,709.4500,710.1200,479227
1777041300,710.1100,710.8800,709.9200,710.5800,353313
1777041600,710.5700,711.1000,710.5400,710.9900,242790
1777041900,711.0000,711.4900,710.6900,711.1700,370628
1777042200,711.1700,711.3200,710.9200,711.1300,211088
1777042500,711.1300,711.6100,711.1200,711.4400,330692
1777042800,711.4200,711.6500,711.3400,711.4500,208758
1777043100,711.4400,711.6600,711.1900,711.5800,232014
1777043400,711.5700,711.8600,711.5400,711.7700,253968
