epoch,o,h,l,c,v
1776951000,156.8200,156.9100,156.2100,156.5300,431122
1776951300,156.5400,156.9000,156.4900,156.8400,154533
1776951600,156.8300,157.0900,156.6900,157.0000,113116
1776951900,156.9800,157.3000,156.8900,157.1600,103272
1776952200,157.1600,157.2700,156.9100,157.0700,138099
1776952500,157.0800,157.0800,156.6800,156.7100,81530
1776952800,156.7000,156.7300,156.3500,156.6700,85559
1776953100,156.6700,156.7700,156.3900,156.7300,50495
1776953400,156.7300,156.7600,156.2900,156.3700,107840
1776953700,156.3600,156.6800,156.3400,156.3600,79215
1776954000,156.3700,156.8000,156.3400,156.7600,55326
1776954300,156.7000,156.8300,156.6100,156.7000,60264
1776954600,156.7000,156.9800,156.7000,156.8800,51922
1776954900,156.8800,157.0700,156.6800,156.7800,54634
1776955200,156.7800,156.8700,156.6100,156.8300,29531
1776955500,156.8400,156.9700,156.8400,156.9000,39418
1776955800,156.9100,157.1500,156.8200,157.0800,36624
1776956100,157.0900,157.3500,157.0900,157.2800,35648
1776956400,157.2900,157.4300,157.2600,157.3800,40916
1776956700,157.3800,157.4900,157.2900,157.4800,29183
1776957000,157.4800,157.6500,157.4800,157.5800,31857
1776957300,157.5800,157.7300,157.4900,157.7000,37194
1776957600,157.6900,157.7700,157.6100,157.7400,26698
1776957900,157.7300,157.7300,157.5100,157.5200,46179
1776958200,157.5000,157.8000,157.4300,157.7000,64648
1776958500,157.7000,157.7000,157.5000,157.5500,115567
1776958800,157.5300,157.6300,157.4200,157.4600,32510
1776959100,157.4600,157.4700,157.1000,157.1300,44266
1776959400,157.1300,157.1300,156.8200,156.8400,48035
1776959700,156.8300,157.1000,156.8300,157.0100,41709
1776960000,157.0200,157.0500,156.5700,156.5800,34031
1776960300,156.5800,156.7600,156.5200,156.6800,29294
1776960600,156.6700,156.9600,156.6700,156.9500,44193
1776960900,156.9600,157.0500,156.9000,156.9500,55925
1776961200,156.9500,156.9900,156.8100,156.9800,91232
1776961500,156.9800,157.0500,156.8700,156.9100,78193
1776961800,156.9100,157.0800,156.8800,157.0600,64634
1776962100,157.0600,157.1400,156.9500,156.9700,62448
1776962400,156.9700,157.0400,156.9200,157.0300,65561
1776962700,157.0300,157.1000,156.9000,156.9700,70832
1776963000,156.9700,157.1200,156.9300,157.0000,57982
1776963300,157.0000,157.1000,156.8600,156.9700,61844
1776963600,156.9700,157.0700,156.3600,156.4200,212796
1776963900,156.4200,156.4300,155.9600,155.9900,107615
1776964200,155.9500,156.0300,155.6900,155.8700,118007
1776964500,155.8700,155.8700,155.3000,155.4200,139622
1776964800,155.4100,155.5900,155.2600,155.4100,115037
1776965100,155.4100,155.8400,155.3100,155.4300,102936
1776965400,155.4400,155.8300,155.2700,155.8200,108492
1776965700,155.8100,155.9600,155.2200,155.3100,108732
1776966000,155.3200,155.3300,154.3800,154.5100,200899
1776966300,154.5100,154.5900,153.9500,154.4300,313021
1776966600,154.4300,155.3200,154.1500,155.0300,544756
1776966900,155.0200,155.4600,154.9600,155.4300,143025
1776967200,155.4300,155.9200,155.3000,155.6100,202893
1776967500,155.6000,155.8700,155.4800,155.6700,119662
1776967800,155.6800,155.9400,155.5300,155.6900,189639
1776968100,155.6900,155.8000,155.5900,155.6800,147086
1776968400,155.6700,155.8000,155.5100,155.7000,86296
1776968700,155.6900,155.7700,155.5800,155.7600,81481
1776969000,155.7500,156.0100,155.7500,155.9600,80259
1776969300,155.9600,156.1000,155.9000,155.9400,74753
1776969600,155.9400,155.9700,155.7200,155.8900,91148
1776969900,155.8800,155.8800,155.6100,155.6200,232397
1776970200,155.6200,155.6800,155.4500,155.5800,84214
1776970500,155.5800,155.6200,155.0800,155.2200,124337
1776970800,155.2100,155.3300,155.0700,155.1900,146284
1776971100,155.1900,155.5500,155.1900,155.4700,117633
1776971400,155.4700,155.5700,155.3600,155.5700,98856
1776971700,155.5800,155.7600,155.5700,155.6300,87451
1776972000,155.6300,155.6600,155.5600,155.6300,89711
1776972300,155.6300,155.7100,155.5900,155.6200,90443
1776972600,155.6300,155.7500,155.4100,155.4200,129318
1776972900,155.4200,155.4200,155.1500,155.2900,196512
1776973200,155.3000,155.4500,155.2300,155.2400,165494
1776973500,155.2500,155.5100,155.2200,155.5100,187112
1776973800,155.5200,155.6800,155.1800,155.6700,496891
1776974100,155.6600,155.9500,155.6000,155.8200,1038764
1777037400,158.5600,159.2800,158.4200,159.1100,452788
1777037700,159.1300,159.1400,158.5800,158.9900,198114
1777038000,159.0000,159.1600,158.5800,158.7300,199129
1777038300,158.7300,158.9000,158.4900,158.6800,178580
1777038600,158.6900,158.8000,157.9200,158.0100,118040
1777038900,158.0100,158.3100,157.6000,158.2900,170649
1777039200,158.2600,158.6000,158.0100,158.2200,144806
1777039500,158.2300,158.8100,158.2100,158.7300,110809
1777039800,158.7300,158.9900,158.5300,158.6900,119381
1777040100,158.6700,158.9200,158.5400,158.6100,105517
1777040400,158.6000,158.7000,158.3400,158.4800,87021
1777040700,158.4700,158.5300,158.1900,158.3800,180167
1777041000,158.3900,158.4800,158.1400,158.3700,96333
1777041300,158.3900,158.8800,158.3700,158.8100,88267
1777041600,158.8200,159.0900,158.8200,159.0800,108873
1777041900,159.0800,159.3500,158.9500,159.1900,141732
1777042200,159.1800,159.3400,159.1000,159.1800,113604
1777042500,159.1700,159.5500,159.1700,159.5300,106589
1777042800,159.5300,159.6200,159.4400,159.5600,115171
1777043100,159.5500,159.7500,159.4900,159.6500,171743
1777043400,159.6500,159.8000,159.6100,159.7900,94696
