epoch,sym,side,kind,ref_px,target_px,stop_px
1782745080,LRCX,SHORT,ELASTIC,404.1700,396.8349,407.5980
1782746460,LRCX,LONG,ELASTIC,403.5800,404.0436,397.6537
1782756120,LRCX,SHORT,ELASTIC,411.4000,410.9485,412.8162
1782757560,LRCX,LONG,ELASTIC,411.2000,411.8931,409.7691
1782758520,LRCX,SHORT,ELASTIC,412.7350,411.4143,413.7826
1782759960,LRCX,LONG,ELASTIC,410.7900,411.8298,408.6199
1782761040,LRCX,SHORT,ELASTIC,411.6700,410.6135,412.8403
1782762120,LRCX,SHORT,ELASTIC,412.5100,411.7668,414.4997
1782762720,LRCX,LONG,ELASTIC,410.3900,411.7779,408.6293
1782830100,LRCX,SHORT,ELASTIC,432.6200,430.4958,434.6088
1782831060,LRCX,SHORT,ELASTIC,433.7300,432.4378,435.4781
1782833100,LRCX,LONG,ELASTIC,427.3550,431.2729,425.6202
1782843480,LRCX,LONG,ELASTIC,432.4997,433.1184,431.6288
1782845100,LRCX,SHORT,ELASTIC,434.8900,433.5540,436.0887
1782846180,LRCX,LONG,ELASTIC,434.4300,435.0638,432.8722
1782848820,LRCX,SHORT,ELASTIC,436.1500,435.2858,437.6279
1782916560,LRCX,LONG,ELASTIC,400.8000,403.9380,398.1532
1782919140,LRCX,SHORT,ELASTIC,399.2400,395.5283,401.1894
1782929340,LRCX,LONG,ELASTIC,382.8950,385.1699,381.8661
1782931680,LRCX,LONG,ELASTIC,382.4675,382.8556,380.9003
1782932400,LRCX,SHORT,ELASTIC,383.7000,382.4743,384.8782
1782933780,LRCX,SHORT,ELASTIC,387.4800,386.1743,389.0470
1782933600,LRCX,LONG,SQZ_BRK,388.3300,391.9690,386.5105
1782935460,LRCX,SHORT,ELASTIC,389.3300,387.6395,392.0530
1783001460,LRCX,LONG,ELASTIC,380.4600,382.2661,376.4441
1783004040,LRCX,LONG,ELASTIC,363.0165,364.9029,360.1450
1783004460,LRCX,SHORT,ELASTIC,364.3800,364.2909,368.2275
1783015920,LRCX,SHORT,ELASTIC,351.2700,347.6956,353.3366
1783017300,LRCX,LONG,ELASTIC,347.2800,348.1631,345.6954
1783019100,LRCX,SHORT,SQZ_BRK,343.5700,339.5558,345.5771
1783019460,LRCX,LONG,ELASTIC,342.9000,345.8833,341.4715
1783020780,LRCX,SHORT,ELASTIC,348.2600,344.8887,349.9257
1783021920,LRCX,SHORT,ELASTIC,349.2850,348.0057,352.3252
1783348140,LRCX,LONG,ELASTIC,362.3200,363.1302,359.1573
1783349700,LRCX,LONG,ELASTIC,361.7700,363.2055,359.2842
1783350840,LRCX,LONG,ELASTIC,357.4200,359.8935,354.7113
1783350600,LRCX,SHORT,SQZ_BRK,357.4200,351.8305,360.2148
1783356600,LRCX,SHORT,SQZ_BRK,353.8900,350.3862,355.6419
1783361460,LRCX,SHORT,ELASTIC,353.1400,351.8556,354.2305
1783362360,LRCX,LONG,ELASTIC,351.7650,352.7373,350.6684
1783362600,LRCX,SHORT,SQZ_BRK,350.0100,346.9708,351.5296
1783365180,LRCX,SHORT,ELASTIC,352.1492,351.0668,352.9625
1783365300,LRCX,LONG,SQZ_BRK,353.7800,356.6914,352.3243
1783366320,LRCX,LONG,ELASTIC,352.0550,353.0598,350.1217
1783433700,LRCX,LONG,ELASTIC,318.0200,321.6390,316.3095
1783434960,LRCX,LONG,ELASTIC,315.6050,316.3190,312.7299
1783436040,LRCX,SHORT,ELASTIC,317.4000,315.3642,320.0127
1783437240,LRCX,SHORT,ELASTIC,320.9100,319.7395,323.4931
1783447380,LRCX,LONG,ELASTIC,325.9400,326.6899,324.9063
