epoch,sym,side,kind,ref_px,target_px,stop_px
1782745980,SPY,LONG,ELASTIC,737.0600,737.3636,735.5747
1782747000,SPY,SHORT,ELASTIC,737.6700,737.1782,738.6456
1782748920,SPY,SHORT,ELASTIC,738.7100,738.2312,739.5105
1782750660,SPY,LONG,ELASTIC,738.2700,738.5320,737.7477
1782752100,SPY,SHORT,ELASTIC,738.7900,738.5043,739.3675
1782753360,SPY,SHORT,ELASTIC,739.9900,739.2660,740.5770
1782754320,SPY,SHORT,ELASTIC,740.3300,739.9892,741.0003
1782755640,SPY,SHORT,ELASTIC,740.5600,740.4050,741.1202
1782757560,SPY,LONG,ELASTIC,740.2751,740.4812,739.9861
1782758220,SPY,SHORT,ELASTIC,740.6700,740.4432,741.2161
1782760560,SPY,LONG,ELASTIC,740.4900,740.6714,740.2429
1782761040,SPY,SHORT,ELASTIC,741.0000,740.7374,741.3469
1782762780,SPY,LONG,ELASTIC,740.3600,740.6138,740.0670
1782827640,SPY,SHORT,ELASTIC,743.1800,742.1808,743.7801
1782829440,SPY,SHORT,ELASTIC,744.3000,743.7683,744.8455
1782830940,SPY,LONG,ELASTIC,743.8700,744.6095,743.2534
1782834420,SPY,SHORT,ELASTIC,745.5250,745.1782,745.9347
1782835620,SPY,SHORT,ELASTIC,746.2800,745.8433,746.7228
1782837780,SPY,SHORT,ELASTIC,746.4700,746.3255,746.8642
1782839760,SPY,LONG,ELASTIC,746.7225,746.8436,746.3222
1782842640,SPY,SHORT,ELASTIC,746.6600,746.4941,747.0004
1782843720,SPY,SHORT,ELASTIC,746.9500,746.7579,747.2673
1782845040,SPY,SHORT,ELASTIC,746.9800,746.7950,747.2180
1782845100,SPY,LONG,SQZ_BRK,747.3300,748.0246,746.9827
1782846600,SPY,SHORT,ELASTIC,747.4700,747.2743,747.7755
1782847740,SPY,LONG,ELASTIC,747.4200,747.6434,747.2196
1782914040,SPY,SHORT,ELASTIC,744.7500,743.6353,745.3243
1782916260,SPY,LONG,ELASTIC,746.4000,746.6956,745.8935
1782917160,SPY,LONG,ELASTIC,746.1200,746.5285,745.5577
1782918360,SPY,SHORT,ELASTIC,747.9000,746.9745,748.4473
1782919380,SPY,SHORT,ELASTIC,749.0100,748.1610,749.4132
1782921780,SPY,SHORT,ELASTIC,748.9500,748.6917,749.4258
1782923040,SPY,SHORT,ELASTIC,749.2400,749.0374,749.7227
