epoch,sym,side,kind,ref_px,target_px,stop_px
1782745020,TSM,SHORT,ELASTIC,441.9050,439.4207,444.8658
1782745980,TSM,LONG,ELASTIC,440.7400,441.9553,438.0069
1782757080,TSM,LONG,ELASTIC,451.8250,452.2639,450.8802
1782758220,TSM,SHORT,ELASTIC,452.4400,451.6235,453.4873
1782759960,TSM,LONG,ELASTIC,451.3000,452.1080,450.1119
1782760740,TSM,SHORT,ELASTIC,453.8000,452.2192,455.0580
1782762660,TSM,LONG,ELASTIC,451.8000,453.3889,451.0495
1782828720,TSM,SHORT,ELASTIC,466.2150,464.7111,467.6411
1782829860,TSM,SHORT,ELASTIC,471.0250,468.1126,471.9236
1782832140,TSM,SHORT,ELASTIC,468.6950,466.8864,469.7953
1782841200,TSM,LONG,SQZ_BRK,471.4150,473.4656,470.3897
1782843840,TSM,SHORT,ELASTIC,472.1500,471.4896,472.7507
1782847860,TSM,LONG,ELASTIC,475.2400,475.2860,474.0831
1782848580,TSM,SHORT,ELASTIC,476.0700,475.5775,477.6410
1782915360,TSM,LONG,ELASTIC,458.8900,460.7557,456.9889
1782916560,TSM,LONG,ELASTIC,455.4450,457.4860,453.1616
1782918660,TSM,LONG,ELASTIC,448.2428,450.0814,446.5524
1782931740,TSM,LONG,ELASTIC,444.8840,445.2959,443.9338
1782931800,TSM,SHORT,SQZ_BRK,443.7700,441.5168,444.8966
1782932580,TSM,SHORT,ELASTIC,445.9350,444.7882,446.9077
1782932700,TSM,LONG,SQZ_BRK,449.2100,451.9163,447.8568
1782934260,TSM,SHORT,ELASTIC,448.8600,448.0707,450.3364
1782934740,TSM,LONG,ELASTIC,446.8000,448.0508,445.8584
1783001940,TSM,LONG,ELASTIC,456.3600,458.8130,454.3757
1783004880,TSM,LONG,ELASTIC,444.5950,447.8133,442.6699
1783015920,TSM,SHORT,ELASTIC,435.0600,433.0300,436.8134
1783018020,TSM,LONG,ELASTIC,433.2800,433.9552,431.5975
1783019160,TSM,LONG,ELASTIC,432.7432,433.7064,430.4698
1783020660,TSM,SHORT,ELASTIC,433.5500,432.0296,435.2294
1783021800,TSM,SHORT,ELASTIC,434.3500,433.5039,435.3956
1783346880,TSM,SHORT,ELASTIC,457.2250,455.5867,458.9270
1783349580,TSM,LONG,ELASTIC,456.4100,457.2690,455.1804
