epoch,sym,side,kind,ref_px,target_px,stop_px
1782757440,META,LONG,ELASTIC,564.7900,565.2346,564.0914
1782758100,META,SHORT,ELASTIC,566.2550,565.3055,567.0309
1782759060,META,LONG,ELASTIC,564.8300,565.7215,564.1233
1782760800,META,LONG,ELASTIC,565.1700,565.6340,564.5311
1782762180,META,SHORT,ELASTIC,566.1400,564.9578,567.0907
1782826800,META,SHORT,BWALK,557.2000,553.1234,559.2383
1782828060,META,LONG,ELASTIC,555.5500,556.6152,553.5048
1782842460,META,SHORT,ELASTIC,560.4700,559.9575,561.5136
1782843540,META,SHORT,ELASTIC,561.4075,560.5848,562.2631
1782845160,META,LONG,ELASTIC,559.2900,560.0516,558.4893
1782845640,META,SHORT,ELASTIC,560.7300,560.0550,561.7800
1782847560,META,SHORT,ELASTIC,561.1600,560.9441,561.9960
1782848940,META,LONG,ELASTIC,561.0200,561.6280,560.0817
1782913200,META,LONG,BWALK,601.8950,611.8529,596.9160
1782914520,META,SHORT,ELASTIC,610.7600,603.7656,614.9791
1782927900,META,LONG,SQZ_BRK,621.5500,626.2329,619.2086
1782929700,META,LONG,ELASTIC,618.4400,620.4602,616.9552
1782931560,META,LONG,ELASTIC,619.0150,620.2277,617.0151
1782932580,META,LONG,ELASTIC,617.3600,618.9912,615.4825
1782935460,META,LONG,ELASTIC,613.4400,615.3343,610.2755
1782999600,META,SHORT,BWALK,595.5004,588.8852,598.8080
1783019280,META,SHORT,ELASTIC,586.6006,584.7498,588.2389
1783021080,META,LONG,ELASTIC,585.0000,586.0098,583.7724
1783021200,META,SHORT,SQZ_BRK,583.8200,580.6242,585.4179
1783346400,META,LONG,ELASTIC,583.2150,585.6286,580.5382
1783348020,META,SHORT,ELASTIC,587.5750,586.7227,590.1933
1783361880,META,SHORT,ELASTIC,597.0250,595.1480,598.6088
1783362300,META,LONG,BWALK,599.9200,603.0493,598.3554
1783363680,META,LONG,ELASTIC,599.3320,601.0038,598.1871
1783365780,META,LONG,ELASTIC,599.7300,600.4391,598.5017
1783366440,META,SHORT,ELASTIC,601.2300,600.4524,603.0400
1783367520,META,LONG,ELASTIC,600.2625,602.0494,599.3417
1783431600,META,LONG,BWALK,613.3700,618.4943,610.8079
1783433940,META,SHORT,ELASTIC,613.6300,612.5146,616.2017
1783434420,META,LONG,ELASTIC,611.1650,612.0325,607.4097
1783441800,META,LONG,SQZ_BRK,607.7800,611.2424,606.0488
1783447380,META,SHORT,ELASTIC,613.0000,609.2707,615.8704
1783447200,META,LONG,SQZ_BRK,614.8700,618.1673,613.2213
1783447800,META,LONG,BWALK,618.5300,622.4473,616.5713
1783451100,META,SHORT,ELASTIC,620.8900,619.5297,622.3340
1783451940,META,LONG,ELASTIC,617.4100,619.5187,614.6960
1783453140,META,LONG,ELASTIC,615.6900,616.8624,614.2962
1783519440,META,SHORT,ELASTIC,604.6650,603.0851,606.2581
1783530900,META,LONG,SQZ_BRK,605.0800,607.5089,603.8656
1783534560,META,SHORT,ELASTIC,605.8150,605.3270,606.8137
1783535700,META,LONG,SQZ_BRK,607.0900,609.1315,606.0692
1783536000,META,SHORT,ELASTIC,606.3400,605.4626,607.6004
1783538220,META,LONG,ELASTIC,599.8800,604.5798,597.3441
1783538700,META,SHORT,BWALK,599.7688,596.7248,601.2908
1783539780,META,SHORT,ELASTIC,601.9800,600.5585,602.9729
1783605840,META,SHORT,ELASTIC,597.8700,590.6305,602.6263
1783607220,META,SHORT,ELASTIC,593.2700,592.2521,595.7337
1783620420,META,SHORT,ELASTIC,612.3750,611.9133,616.7918
1783622940,META,LONG,ELASTIC,615.2900,615.8642,613.9015
1783623900,META,SHORT,ELASTIC,617.6750,615.8907,619.3032
1783624920,META,SHORT,ELASTIC,620.1250,618.5261,622.8928
1783626000,META,LONG,BWALK,627.5250,632.0111,625.2820
1783690800,META,LONG,BWALK,665.0150,676.9381,659.0534
1783691940,META,SHORT,ELASTIC,673.1331,668.4964,678.3246
1783693560,META,LONG,ELASTIC,665.0000,667.5640,659.2382
1783703700,META,SHORT,SQZ_BRK,663.3750,658.2733,665.9258
1783706520,META,SHORT,ELASTIC,666.0798,664.1568,667.7938
1783708740,META,SHORT,ELASTIC,669.6050,668.5907,670.9213
1783709820,META,SHORT,ELASTIC,670.1819,669.4216,671.6118
1783710840,META,SHORT,ELASTIC,670.0499,669.7045,671.5265
1783711920,META,LONG,ELASTIC,664.5500,667.7179,663.3891
1783712100,META,SHORT,SQZ_BRK,664.9000,661.3416,666.6792
1783713060,META,SHORT,ELASTIC,666.8400,665.6060,668.3368
1783952280,META,LONG,ELASTIC,657.1500,661.5891,652.5704
1783960800,META,LONG,SQZ_BRK,663.1200,667.6559,660.8520
1783965660,META,LONG,ELASTIC,659.9000,660.8027,658.6759
1783966080,META,SHORT,ELASTIC,661.1900,660.5057,662.4364
1783967220,META,SHORT,ELASTIC,662.2150,661.2206,663.3260
1783967100,META,LONG,SQZ_BRK,663.0150,666.6934,661.1758
1783970700,META,SHORT,SQZ_BRK,658.7000,655.4367,660.3317
1783971060,META,LONG,ELASTIC,658.4000,659.7337,657.2842
1784036760,META,SHORT,ELASTIC,661.3700,656.8276,663.9769
1784037900,META,LONG,ELASTIC,657.4850,660.1339,654.5943
1784038980,META,SHORT,ELASTIC,658.8750,657.6208,662.3421
1784053620,META,SHORT,ELASTIC,662.6200,661.1993,663.3969
1784054520,META,LONG,ELASTIC,659.8800,661.2035,657.9169
1784056860,META,LONG,ELASTIC,658.7400,659.0270,656.8708
1784057280,META,SHORT,ELASTIC,660.8000,659.6643,663.7016
1784124240,META,SHORT,ELASTIC,664.1150,660.0612,665.9010
1784124000,META,LONG,SQZ_BRK,664.1150,669.3121,661.5164
1784124600,META,LONG,BWALK,667.7976,673.7507,664.8211
1784140560,META,LONG,ELASTIC,676.0650,677.0377,674.6277
1784142180,META,SHORT,ELASTIC,677.6950,675.4577,678.4847
1784144160,META,SHORT,ELASTIC,677.9650,676.7491,679.4676
1784144100,META,LONG,SQZ_BRK,678.8250,682.3807,677.0471
1784209200,META,SHORT,BWALK,667.1650,661.4418,670.0266
1784211660,META,SHORT,ELASTIC,674.0700,672.0634,676.2434
1784225460,META,SHORT,ELASTIC,671.6000,669.4611,675.3572
1784226000,META,SHORT,SQZ_BRK,667.4992,662.8819,669.8079
1784228700,META,SHORT,SQZ_BRK,665.7500,661.7431,667.7535
1784229000,META,LONG,ELASTIC,665.6750,667.4569,664.7483
1784231340,META,LONG,ELASTIC,660.8500,662.6040,659.2242
1784295600,META,SHORT,BWALK,639.9895,632.9802,643.4941
1784297460,META,LONG,ELASTIC,635.8000,639.1399,632.1301
1784313300,META,SHORT,ELASTIC,647.8550,647.0868,649.4257
1784314800,META,SHORT,SQZ_BRK,644.2000,639.9524,646.3238
1784315100,META,LONG,ELASTIC,644.7000,646.3722,642.9381
1784317200,META,LONG,ELASTIC,643.0658,643.3345,640.2862
1784555820,META,LONG,ELASTIC,638.2050,642.0801,635.1813
1784556960,META,SHORT,ELASTIC,644.4100,640.1602,646.8009
1784564400,META,LONG,SQZ_BRK,650.8200,654.4098,649.0251
1784565000,META,LONG,BWALK,652.1099,655.7326,650.2985
1784571120,META,SHORT,ELASTIC,649.2000,648.4353,650.0121
1784571900,META,LONG,ELASTIC,647.8700,648.6429,646.8926
1784572800,META,SHORT,SQZ_BRK,646.1350,643.3980,647.5035
1784573100,META,LONG,ELASTIC,646.4450,647.9291,645.1259
1784574120,META,SHORT,ELASTIC,649.1350,647.4659,650.0053
1784575200,META,LONG,ELASTIC,648.4000,648.9091,647.2107
1784575980,META,SHORT,ELASTIC,649.7400,648.8190,650.8618
1784643120,META,LONG,ELASTIC,646.6000,648.1859,644.0609
1784652600,META,LONG,SQZ_BRK,649.9850,652.7700,648.5925
1784657280,META,LONG,ELASTIC,646.8500,647.1415,645.8129
1784658120,META,SHORT,ELASTIC,647.3700,646.9727,648.1354
1784659020,META,LONG,ELASTIC,646.7900,647.2582,645.8942
1784660820,META,SHORT,ELASTIC,648.0300,647.3633,648.6830
1784660700,META,LONG,SQZ_BRK,648.6400,650.8182,647.5509
1784662020,META,SHORT,ELASTIC,649.5750,648.4906,650.5217
1784662440,META,LONG,ELASTIC,647.1000,648.4510,644.8041
1784727600,META,SHORT,BWALK,634.9300,630.6177,637.0861
1784730000,META,LONG,ELASTIC,629.9500,633.2032,628.2305
1784741100,META,SHORT,SQZ_BRK,628.2000,625.9408,629.3296
1784744940,META,SHORT,ELASTIC,626.6000,626.2234,627.3760
1784747280,META,SHORT,ELASTIC,627.0901,626.4585,628.2492
1784749140,META,LONG,ELASTIC,625.2650,626.5139,624.8267
1784748900,META,SHORT,SQZ_BRK,625.2650,623.3542,626.2204
1784815860,META,LONG,ELASTIC,607.0500,609.3860,604.6506
1784829720,META,LONG,ELASTIC,605.8000,606.7950,604.7730
1784830980,META,LONG,ELASTIC,605.6000,606.3345,604.7168
1784832240,META,SHORT,ELASTIC,606.2500,605.6450,606.9531
1784832300,META,LONG,SQZ_BRK,607.3800,609.8709,606.1346
1784833860,META,LONG,ELASTIC,605.2300,606.3025,604.2717
1784834520,META,SHORT,ELASTIC,607.4300,606.1510,608.3525
1784835480,META,LONG,ELASTIC,604.9200,606.7275,604.1199
1784900640,META,LONG,ELASTIC,603.0700,605.2005,601.5843
1784902860,META,SHORT,ELASTIC,604.5100,602.7855,606.1565
1784916540,META,SHORT,ELASTIC,602.0200,601.5545,603.1629
1784917800,META,LONG,ELASTIC,601.5000,602.0630,600.8155
1784918100,META,SHORT,SQZ_BRK,599.9300,597.1605,601.3148
1784919720,META,SHORT,ELASTIC,600.5800,599.8480,601.5955
1784921460,META,LONG,ELASTIC,599.8400,600.5705,598.8638
1784922480,META,LONG,ELASTIC,597.7900,599.5625,596.6219
