epoch,sym,side,kind,ref_px,target_px,stop_px
1782745260,STX,SHORT,ELASTIC,918.5201,908.0975,928.0119
1782747900,STX,SHORT,ELASTIC,922.3200,919.6103,929.1698
1782748980,STX,SHORT,ELASTIC,942.6200,930.6107,949.9074
1782750000,STX,SHORT,ELASTIC,966.8000,951.3693,970.9672
1782751380,STX,SHORT,ELASTIC,972.0700,965.5484,977.4945
1782753060,STX,SHORT,ELASTIC,970.5550,966.3790,975.2330
1782754080,STX,LONG,ELASTIC,966.8600,971.0973,962.2666
1782755280,STX,SHORT,ELASTIC,970.9600,967.5595,974.4498
1782756540,STX,SHORT,ELASTIC,978.5800,975.3701,981.3722
1782757740,STX,LONG,ELASTIC,978.7100,982.3041,975.3395
1782758580,STX,SHORT,ELASTIC,985.2300,981.4040,989.2178
1782759900,STX,LONG,ELASTIC,976.0100,981.5022,972.5425
1782761100,STX,SHORT,ELASTIC,979.4100,977.2284,983.3472
1782762480,STX,LONG,ELASTIC,973.4600,974.6705,968.3257
1782830460,STX,SHORT,ELASTIC,995.0500,990.7250,1001.4865
1782830820,STX,LONG,ELASTIC,984.3100,990.3818,978.4490
1782832860,STX,LONG,ELASTIC,959.9200,965.1758,953.8669
1782834300,STX,LONG,ELASTIC,955.2500,957.1186,950.0370
1782835800,STX,LONG,ELASTIC,950.3800,953.9676,946.1557
1782836700,STX,LONG,ELASTIC,948.3800,950.4997,944.5501
1782837900,STX,LONG,ELASTIC,946.3000,948.9465,940.9462
1782839340,STX,SHORT,ELASTIC,949.7300,944.7184,953.0889
1782840420,STX,LONG,ELASTIC,944.0250,947.8666,940.9137
1782841380,STX,SHORT,ELASTIC,947.6200,945.1407,950.1783
1782841800,STX,LONG,SQZ_BRK,953.8150,963.2052,949.1199
1782842880,STX,SHORT,ELASTIC,955.1600,952.1262,958.9195
1782844560,STX,LONG,ELASTIC,950.3200,950.9574,946.7973
1782845280,STX,SHORT,ELASTIC,955.1104,951.6546,958.7650
1782846240,STX,LONG,ELASTIC,951.9250,953.9923,948.7864
1782847740,STX,SHORT,ELASTIC,958.5300,952.9914,961.8100
1782847500,STX,LONG,SQZ_BRK,958.5300,966.8185,954.3858
1782848700,STX,SHORT,ELASTIC,962.3950,959.1750,967.4815
1782916380,STX,LONG,ELASTIC,908.7300,912.5325,902.5609
1782917940,STX,LONG,ELASTIC,898.7900,901.4911,890.0205
1782918960,STX,SHORT,ELASTIC,904.5200,901.6199,911.9905
1782919920,STX,SHORT,ELASTIC,917.2000,910.2409,923.3197
1782921000,STX,LONG,ELASTIC,914.5650,917.5656,910.0362
1782921840,STX,SHORT,ELASTIC,922.0450,917.5481,927.5563
1782923040,STX,SHORT,ELASTIC,926.8200,924.1398,930.7692
1782923520,STX,LONG,ELASTIC,920.1900,923.3693,914.9200
1782925440,STX,LONG,ELASTIC,912.0950,913.1877,906.4339
1782925680,STX,SHORT,ELASTIC,914.4800,913.1040,919.6883
1782927660,STX,SHORT,ELASTIC,918.9200,916.4621,921.2333
1782928680,STX,LONG,ELASTIC,914.8600,917.1261,912.3197
1782930360,STX,SHORT,ELASTIC,920.0350,918.3649,923.3392
1782932340,STX,SHORT,ELASTIC,917.5556,916.2121,920.9202
1782932400,STX,LONG,SQZ_BRK,922.1300,930.5994,917.8953
1782933720,STX,SHORT,ELASTIC,927.0300,924.6107,929.9861
1782934920,STX,LONG,ELASTIC,920.1800,924.7640,917.2299
1783003740,STX,LONG,ELASTIC,863.2700,868.9606,854.8353
1783004820,STX,LONG,ELASTIC,846.0650,855.9893,840.7424
1783006560,STX,SHORT,ELASTIC,858.5500,852.9644,863.9405
1783007400,STX,LONG,ELASTIC,850.9450,855.6285,845.4156
1783009260,STX,LONG,ELASTIC,836.1300,842.9178,830.4343
1783011420,STX,LONG,ELASTIC,820.9756,826.5714,815.9342
1783012800,STX,LONG,ELASTIC,817.1300,819.8806,812.8558
1783013700,STX,LONG,ELASTIC,810.6300,815.7964,806.2675
1783015800,STX,SHORT,ELASTIC,804.5000,802.5448,810.9197
1783016340,STX,LONG,ELASTIC,796.7200,801.8893,792.7862
1783017240,STX,SHORT,ELASTIC,802.2100,800.0683,810.5941
1783018380,STX,SHORT,ELASTIC,815.8200,807.8759,821.0480
1783019940,STX,LONG,ELASTIC,807.1500,811.7564,802.4139
1783021920,STX,SHORT,ELASTIC,820.3350,814.3572,823.7061
1783348200,STX,LONG,ELASTIC,877.8800,880.9754,870.4164
1783348680,STX,SHORT,ELASTIC,885.0050,880.6762,890.5619
1783349580,STX,LONG,ELASTIC,879.5699,882.0964,871.6685
1783350540,STX,LONG,ELASTIC,868.7800,874.9381,862.9963
1783353360,STX,LONG,ELASTIC,863.8700,867.2234,859.6329
1783355940,STX,LONG,ELASTIC,858.8500,858.9313,852.7044
1783356600,STX,SHORT,SQZ_BRK,853.0000,842.0497,858.4751
1783357020,STX,LONG,ELASTIC,851.0941,857.0038,847.4024
1783358220,STX,SHORT,ELASTIC,855.9900,852.1617,859.4309
1783359180,STX,LONG,ELASTIC,852.9336,854.7856,848.0538
1783360020,STX,SHORT,ELASTIC,855.5100,853.7104,858.8886
1783361520,STX,SHORT,ELASTIC,859.1550,856.6309,862.3604
1783362900,STX,LONG,ELASTIC,855.8200,858.8041,853.7920
1783365540,STX,SHORT,ELASTIC,858.2950,857.6520,861.7871
1783365600,STX,LONG,SQZ_BRK,862.7600,870.3630,858.9585
1783367160,STX,SHORT,ELASTIC,866.8200,863.6180,870.3081
1783436040,STX,SHORT,ELASTIC,797.9500,792.9473,806.2996
1783437240,STX,SHORT,ELASTIC,815.5600,808.0095,824.9577
1783440300,STX,SHORT,ELASTIC,819.1700,814.9185,823.7845
