epoch,sym,side,kind,ref_px,target_px,stop_px
1782748140,TXN,SHORT,ELASTIC,286.5500,284.8967,287.6946
1782749340,TXN,SHORT,ELASTIC,287.3800,286.7830,288.5352
1782750300,TXN,SHORT,ELASTIC,288.2000,287.5033,289.1357
1782751560,TXN,SHORT,ELASTIC,289.2100,288.1057,290.1197
1782753900,TXN,LONG,ELASTIC,288.7100,289.5605,287.9632
1782756000,TXN,LONG,ELASTIC,289.3400,289.6983,288.6532
1782759480,TXN,LONG,ELASTIC,288.0700,288.3808,287.4030
1782761640,TXN,LONG,ELASTIC,284.2050,285.7907,283.8221
1782829380,TXN,SHORT,ELASTIC,294.8600,294.2723,296.1260
1782834600,TXN,LONG,ELASTIC,294.3100,294.8747,293.4604
1782836520,TXN,SHORT,ELASTIC,295.9450,295.3490,296.6874
1782836760,TXN,LONG,ELASTIC,294.5050,295.2830,293.7231
1782838860,TXN,SHORT,ELASTIC,296.6300,296.1280,297.4078
1782840720,TXN,SHORT,ELASTIC,296.8900,296.5848,297.4039
1782843000,TXN,SHORT,ELASTIC,297.5900,297.2905,297.9023
1782843000,TXN,LONG,SQZ_BRK,298.1100,299.3250,297.5025
1782844500,TXN,LONG,ELASTIC,297.7200,297.9197,297.3853
1782845220,TXN,SHORT,ELASTIC,298.4200,297.9890,299.0013
1782846120,TXN,LONG,ELASTIC,297.9050,298.4852,297.3247
1782846300,TXN,LONG,SQZ_BRK,299.2700,300.5367,298.6367
1782847860,TXN,LONG,ELASTIC,298.6200,299.1352,298.0699
1782913920,TXN,SHORT,ELASTIC,301.9900,297.5615,304.0161
1782915540,TXN,LONG,ELASTIC,298.8700,299.2649,297.4679
1782920580,TXN,SHORT,ELASTIC,299.5950,298.8001,300.4924
1782922980,TXN,SHORT,ELASTIC,300.2900,299.2061,300.9704
1782923400,TXN,LONG,SQZ_BRK,300.2350,302.2842,299.2104
1782924180,TXN,LONG,ELASTIC,298.6650,299.4658,297.9406
1782925260,TXN,SHORT,ELASTIC,299.0350,298.5225,299.7945
1782927240,TXN,SHORT,ELASTIC,299.3100,298.9150,299.8841
1782928500,TXN,LONG,ELASTIC,298.9200,299.3317,298.3408
1782930060,TXN,SHORT,ELASTIC,299.7000,299.4392,300.5475
1782931680,TXN,LONG,ELASTIC,298.7300,299.2415,298.2153
1782932820,TXN,SHORT,ELASTIC,300.0200,298.9552,300.5577
1782932700,TXN,LONG,SQZ_BRK,300.4300,301.8316,299.7292
1782933960,TXN,LONG,ELASTIC,298.9800,299.6726,298.4984
1782934380,TXN,SHORT,ELASTIC,300.6300,299.7223,301.2072
1783001220,TXN,LONG,ELASTIC,303.2386,303.9202,301.7104
1783006620,TXN,SHORT,ELASTIC,296.8700,294.7852,298.0583
1783008240,TXN,LONG,ELASTIC,293.9000,294.6458,292.8686
1783009320,TXN,LONG,ELASTIC,292.5300,293.4715,291.6286
1783010760,TXN,SHORT,ELASTIC,293.8200,292.7386,295.0430
1783011420,TXN,LONG,ELASTIC,291.3900,292.8498,290.4459
1783013940,TXN,LONG,ELASTIC,289.5400,290.6896,288.7675
1783015980,TXN,SHORT,ELASTIC,290.9500,289.9719,292.0517
1783017120,TXN,SHORT,ELASTIC,292.4100,291.2545,293.1891
1783018020,TXN,LONG,ELASTIC,290.5850,291.5111,289.4623
1783019160,TXN,LONG,ELASTIC,290.1900,290.8942,289.1648
1783020660,TXN,SHORT,ELASTIC,290.6500,289.8312,291.6433
1783021860,TXN,SHORT,ELASTIC,291.5000,290.8142,293.0820
1783347420,TXN,SHORT,ELASTIC,305.5950,304.3294,306.5520
1783352040,TXN,SHORT,ELASTIC,303.6700,302.6168,304.4384
1783353360,TXN,LONG,ELASTIC,302.9300,303.5548,302.2132
1783356480,TXN,SHORT,ELASTIC,304.1300,303.7226,304.6832
1783357500,TXN,LONG,SQZ_BRK,304.5800,306.2280,303.7560
1783357800,TXN,SHORT,ELASTIC,304.3050,303.8861,305.0120
1783358580,TXN,LONG,ELASTIC,303.5500,304.0283,303.0218
1783359000,TXN,SHORT,SQZ_BRK,302.8600,301.2619,303.6590
1783361040,TXN,SHORT,ELASTIC,303.7550,303.2153,304.2268
1783361700,TXN,LONG,SQZ_BRK,305.2600,306.8172,304.4814
1783362900,TXN,LONG,ELASTIC,303.8600,304.6527,303.4707
1783363680,TXN,SHORT,ELASTIC,304.9900,304.3241,305.8148
1783365240,TXN,SHORT,ELASTIC,304.1150,304.0538,305.0819
1783366320,TXN,LONG,ELASTIC,304.0550,304.7605,303.0153
1783434360,TXN,LONG,ELASTIC,287.5550,288.3893,286.3035
1783439280,TXN,SHORT,ELASTIC,289.3700,288.5609,290.2820
1783440240,TXN,SHORT,ELASTIC,292.2950,290.4488,293.2667
1783441380,TXN,SHORT,ELASTIC,294.0650,292.8618,295.2820
1783444080,TXN,SHORT,ELASTIC,294.8500,293.9681,295.7305
1783446840,TXN,LONG,ELASTIC,294.6500,295.2703,293.8192
1783448940,TXN,LONG,ELASTIC,293.7250,294.3959,293.0606
1783449840,TXN,LONG,ELASTIC,293.4100,293.7646,292.3269
