epoch,sym,side,kind,ref_px,target_px,stop_px
1784728620,AMD,SHORT,combo_elastic,551.5100,547.6280,553.5098
1784730180,AMD,SHORT,combo_elastic,549.7350,548.6615,554.3628
1784731800,AMD,SHORT,combo_elastic,551.4600,549.7133,554.0266
1784732880,AMD,SHORT,combo_elastic,557.6100,552.5520,559.2049
1784734380,AMD,LONG,combo_elastic,554.1650,555.4427,552.0278
1784736060,AMD,SHORT,combo_elastic,555.5550,555.0487,557.7070
1784736960,AMD,SHORT,combo_elastic,557.8000,556.1346,559.4512
1784738460,AMD,LONG,combo_elastic,554.8200,556.2913,553.1583
1784742960,AMD,LONG,combo_elastic,555.1900,556.4080,552.7164
1784745180,AMD,LONG,combo_elastic,554.0150,554.1123,552.2409
1784746020,AMD,SHORT,combo_elastic,555.9434,554.6987,556.9428
1784748840,AMD,SHORT,combo_elastic,560.3300,557.4980,562.1898
1784817840,AMD,LONG,combo_elastic,546.7300,550.4335,543.9724
1784820540,AMD,LONG,combo_captain,537.4600,539.6835,534.6934
1784822460,AMD,SHORT,combo_elastic,540.6600,539.6080,543.5915
1784823960,AMD,SHORT,combo_elastic,543.3900,542.1070,545.8317
1784825280,AMD,LONG,combo_elastic,538.0000,544.2380,534.8524
1784827260,AMD,SHORT,combo_elastic,534.1200,531.2200,538.5727
1784829060,AMD,SHORT,combo_elastic,535.5500,533.5615,538.5053
1784833440,AMD,LONG,combo_elastic,534.0000,535.1010,532.3792
1784834220,AMD,SHORT,combo_elastic,535.9700,534.8575,537.7033
1784835900,AMD,LONG,combo_captain,536.9400,538.9480,535.0258
1784905140,AMD,SHORT,combo_captain,529.4900,524.3880,532.4177
1784906220,AMD,SHORT,combo_elastic,532.6500,531.1170,539.8177
1784908620,AMD,SHORT,combo_elastic,536.2500,532.7610,540.1658
1784910180,AMD,SHORT,combo_elastic,540.1400,538.3560,542.4683
1784911140,AMD,LONG,combo_captain,534.7200,537.8035,532.1366
1784914320,AMD,SHORT,combo_elastic,535.5000,533.7850,537.6393
1784917620,AMD,LONG,combo_elastic,526.9700,529.3670,525.1867
1784921460,AMD,SHORT,combo_elastic,523.2300,521.0610,525.1390
