epoch,sym,side,kind,ref_px,target_px,stop_px
1782757860,SNDK,LONG,ELASTIC,2005.0306,2014.1529,1994.0873
1782759960,SNDK,LONG,ELASTIC,2005.6400,2015.9952,1995.3732
1782760680,SNDK,SHORT,ELASTIC,2019.2300,2012.9809,2031.3875
1782761760,SNDK,SHORT,ELASTIC,2051.7800,2036.8187,2072.9271
1782841200,SNDK,LONG,SQZ_BRK,2225.0000,2250.3730,2212.3135
1782843840,SNDK,SHORT,ELASTIC,2245.4497,2243.5158,2256.8705
1782845220,SNDK,SHORT,ELASTIC,2266.5000,2253.5261,2273.5744
1782846480,SNDK,LONG,ELASTIC,2245.1399,2258.7047,2235.1056
1782848040,SNDK,SHORT,ELASTIC,2260.9600,2257.0688,2272.6488
1782925200,SNDK,SHORT,SQZ_BRK,2040.9750,2011.7776,2055.5737
1782928800,SNDK,LONG,ELASTIC,2020.0000,2029.1748,2010.4070
1782930780,SNDK,LONG,ELASTIC,2015.2800,2026.0085,2006.1868
1782931740,SNDK,LONG,ELASTIC,2009.5800,2012.4083,1996.4689
1782932340,SNDK,SHORT,ELASTIC,2013.1000,2010.0857,2027.8993
1782933780,SNDK,SHORT,ELASTIC,2045.9650,2036.0000,2056.4343
1783015200,SNDK,LONG,ELASTIC,1716.8000,1721.8849,1698.8875
1783015680,SNDK,SHORT,ELASTIC,1727.3800,1719.8206,1744.1681
1783017060,SNDK,SHORT,ELASTIC,1736.9595,1728.3006,1751.6803
1783018140,SNDK,SHORT,ELASTIC,1745.8950,1737.2424,1755.7876
1783019160,SNDK,LONG,ELASTIC,1726.7250,1737.9356,1706.2374
1783020060,SNDK,LONG,ELASTIC,1710.1000,1721.7515,1702.1798
1783356600,SNDK,SHORT,SQZ_BRK,1775.3400,1750.4405,1787.7898
1783360740,SNDK,LONG,ELASTIC,1722.9301,1725.3882,1708.8132
1783361460,SNDK,SHORT,ELASTIC,1742.3000,1729.3988,1750.7607
1783362660,SNDK,LONG,ELASTIC,1732.7133,1737.9863,1725.0694
1783365180,SNDK,SHORT,ELASTIC,1729.2950,1724.9230,1737.4734
1783366500,SNDK,SHORT,ELASTIC,1744.7900,1737.8288,1753.6099
1783448700,SNDK,SHORT,ELASTIC,1613.2200,1610.4826,1620.4674
1783449420,SNDK,LONG,ELASTIC,1600.5000,1607.7572,1589.2493
1783449300,SNDK,SHORT,SQZ_BRK,1597.9050,1575.4214,1609.1468
1783450980,SNDK,LONG,ELASTIC,1558.2550,1573.7010,1550.9479
1783451940,SNDK,LONG,ELASTIC,1561.7550,1562.1237,1547.1152
1783452480,SNDK,SHORT,ELASTIC,1569.6602,1562.1687,1577.4492
1783453980,SNDK,SHORT,ELASTIC,1611.2600,1596.5327,1620.4985
1783533720,SNDK,SHORT,ELASTIC,1671.3800,1661.1253,1680.5627
1783535460,SNDK,LONG,ELASTIC,1668.0000,1673.8468,1655.0082
1783537620,SNDK,LONG,ELASTIC,1674.0000,1674.0571,1659.4734
1783538220,SNDK,SHORT,ELASTIC,1679.3900,1675.9319,1691.6713
1783538820,SNDK,LONG,ELASTIC,1675.2800,1678.2014,1665.8587
1783540140,SNDK,SHORT,ELASTIC,1685.5000,1675.4878,1695.4694
1783539900,SNDK,LONG,SQZ_BRK,1685.5000,1708.5922,1673.9539
1783616700,SNDK,LONG,SQZ_BRK,1893.3250,1914.3890,1882.7930
1783620660,SNDK,SHORT,ELASTIC,1949.4500,1940.0370,1956.7735
1783622400,SNDK,LONG,ELASTIC,1932.0643,1941.5171,1925.7929
1783623540,SNDK,LONG,ELASTIC,1914.6000,1929.2982,1905.2361
1783623300,SNDK,SHORT,SQZ_BRK,1914.6000,1891.8164,1925.9918
1783624560,SNDK,LONG,ELASTIC,1893.1600,1901.1588,1874.6626
1783626240,SNDK,LONG,ELASTIC,1890.6783,1896.4498,1876.0604
1783706400,SNDK,LONG,ELASTIC,1937.6350,1940.0687,1915.4724
1783707540,SNDK,LONG,ELASTIC,1921.8500,1935.4559,1909.6696
1783708740,SNDK,LONG,ELASTIC,1920.3900,1925.1252,1908.7123
1783710300,SNDK,SHORT,ELASTIC,1933.9899,1923.1631,1944.7077
1783712580,SNDK,SHORT,ELASTIC,1925.0100,1922.8135,1932.4166
1783712880,SNDK,LONG,ELASTIC,1907.9000,1919.6115,1889.8472
1783712700,SNDK,SHORT,SQZ_BRK,1903.1700,1879.6734,1914.9183
1783957200,SNDK,SHORT,SQZ_BRK,1724.6100,1688.6908,1742.5696
1783966020,SNDK,SHORT,ELASTIC,1685.0200,1677.3571,1695.2719
1783967460,SNDK,LONG,ELASTIC,1666.6115,1672.2751,1652.0908
1783968960,SNDK,LONG,ELASTIC,1665.2000,1668.4124,1655.7809
1783970100,SNDK,SHORT,SQZ_BRK,1656.0100,1634.7773,1666.6264
1783970520,SNDK,LONG,ELASTIC,1652.2700,1661.3088,1641.6918
1783972320,SNDK,SHORT,ELASTIC,1690.6050,1664.8000,1704.7107
1784051400,SNDK,LONG,SQZ_BRK,1782.2000,1804.0805,1771.2597
1784053800,SNDK,LONG,ELASTIC,1770.7800,1778.0491,1761.6629
1784054760,SNDK,LONG,ELASTIC,1767.6642,1770.8268,1759.2506
1784055780,SNDK,LONG,ELASTIC,1758.1400,1764.5202,1748.5575
1784055900,SNDK,SHORT,SQZ_BRK,1753.0200,1734.7357,1762.1621
1784057880,SNDK,SHORT,ELASTIC,1769.9200,1767.7613,1778.8810
1784058660,SNDK,LONG,ELASTIC,1758.1150,1766.5702,1744.4042
