epoch,sym,side,kind,ref_px,target_px,stop_px
1784728620,INTC,SHORT,combo_elastic,105.9599,104.8789,106.7478
1784730120,INTC,SHORT,combo_elastic,105.8800,105.3876,106.6789
1784732100,INTC,LONG,combo_elastic,105.3400,105.7535,104.9305
1784733660,INTC,SHORT,combo_elastic,106.1600,106.0946,106.7696
1784734500,INTC,LONG,combo_elastic,105.9500,106.2862,105.5019
1784736780,INTC,SHORT,combo_elastic,105.7100,105.6943,106.1147
1784737140,INTC,LONG,combo_elastic,105.5505,105.6838,105.1949
1784738280,INTC,LONG,combo_elastic,105.2900,105.3558,104.9407
1784742900,INTC,LONG,combo_elastic,104.4000,104.6368,104.1804
1784744280,INTC,LONG,combo_elastic,103.8894,104.2244,103.6054
1784746740,INTC,SHORT,combo_captain,104.5550,104.0869,104.8477
1784748660,INTC,LONG,combo_elastic,104.2851,104.4650,104.0484
1784749980,INTC,LONG,combo_elastic,103.4900,103.8765,103.2397
1784816580,INTC,SHORT,combo_elastic,103.6800,103.2810,104.5844
1784817240,INTC,LONG,combo_elastic,102.8300,103.3240,101.9865
1784819580,INTC,LONG,combo_elastic,100.4900,101.3490,99.9361
1784822160,INTC,SHORT,combo_elastic,101.1400,100.8580,101.6151
1784823840,INTC,SHORT,combo_elastic,101.6200,101.4110,102.1598
1784824800,INTC,SHORT,combo_elastic,102.4800,102.0210,103.1890
1784826480,INTC,LONG,combo_elastic,100.6500,101.1650,100.2685
1784828040,INTC,LONG,combo_elastic,100.4900,100.8605,100.0816
1784829420,INTC,LONG,combo_elastic,99.7900,100.1765,99.4570
1784834820,INTC,SHORT,combo_elastic,100.7100,99.9770,101.0624
1784904480,INTC,LONG,combo_elastic,95.5000,96.4420,94.7896
1784905140,INTC,SHORT,combo_elastic,97.4100,96.4175,98.0235
1784907900,INTC,LONG,combo_captain,96.1900,96.7700,95.6262
1784909940,INTC,LONG,combo_elastic,95.4400,96.6470,94.6467
1784912880,INTC,LONG,combo_elastic,95.6000,95.9010,95.0258
1784914500,INTC,SHORT,combo_elastic,96.1400,95.8150,96.6138
1784915460,INTC,SHORT,combo_captain,96.1300,96.0200,96.5735
1784917320,INTC,LONG,combo_elastic,94.4900,95.1930,94.1422
