epoch,sym,side,kind,ref_px,target_px,stop_px
1784729460,AAPL,LONG,combo_elastic,325.4605,325.8173,324.8080
1784730660,AAPL,LONG,combo_elastic,324.3850,324.8564,323.6676
1784732400,AAPL,SHORT,combo_elastic,325.5200,325.0817,325.9794
1784732760,AAPL,LONG,combo_elastic,324.5400,325.1013,324.0768
1784735220,AAPL,LONG,combo_elastic,325.1950,325.4338,324.6672
1784736240,AAPL,LONG,combo_elastic,324.5400,325.0587,324.0931
1784737200,AAPL,SHORT,combo_elastic,324.7900,324.6095,325.2170
1784738160,AAPL,LONG,combo_elastic,324.0100,324.6219,323.5968
1784740080,AAPL,LONG,combo_captain,323.9300,324.1371,323.5837
1784740980,AAPL,LONG,combo_elastic,323.5600,323.8219,323.2775
1784745060,AAPL,SHORT,combo_elastic,323.9900,323.9073,324.2209
1784747820,AAPL,SHORT,combo_elastic,324.4900,324.3770,324.7316
1784748660,AAPL,LONG,combo_elastic,324.3401,324.3796,324.0129
1784817240,AAPL,SHORT,combo_elastic,322.2800,321.4950,323.0157
1784819460,AAPL,SHORT,combo_elastic,321.4400,321.2475,322.2604
1784820660,AAPL,LONG,combo_captain,321.0000,321.6340,320.4923
1784823120,AAPL,SHORT,combo_elastic,321.3700,320.8745,321.9205
1784824200,AAPL,LONG,combo_elastic,320.3800,321.0970,319.6945
1784825760,AAPL,SHORT,combo_elastic,320.8100,320.4805,321.1820
1784827140,AAPL,LONG,combo_elastic,320.3900,320.6170,320.0140
1784827620,AAPL,SHORT,combo_elastic,320.8600,320.6155,321.3256
1784829060,AAPL,SHORT,combo_elastic,321.2700,320.7975,321.6543
1784832000,AAPL,LONG,combo_captain,320.0800,320.2150,319.5913
1784833260,AAPL,SHORT,combo_elastic,320.8200,320.3125,321.2375
1784834580,AAPL,SHORT,combo_elastic,320.9900,320.8075,321.4090
1784835000,AAPL,LONG,combo_elastic,320.4000,320.8090,320.1083
1784902260,AAPL,SHORT,combo_captain,328.2800,327.5285,329.0399
1784904720,AAPL,SHORT,combo_elastic,329.8800,329.4985,330.5424
1784905920,AAPL,SHORT,combo_elastic,330.7100,330.1670,331.1422
1784909220,AAPL,SHORT,combo_elastic,333.5400,333.3680,334.4560
1784911860,AAPL,LONG,combo_captain,333.0500,333.4895,332.5305
1784912820,AAPL,LONG,combo_elastic,332.7300,333.0100,332.1768
1784916480,AAPL,SHORT,combo_captain,332.8900,332.8480,333.4392
1784916900,AAPL,LONG,combo_elastic,332.5000,332.7675,332.1679
1784919240,AAPL,SHORT,combo_captain,332.9800,332.5590,333.3538
1784921460,AAPL,LONG,combo_elastic,332.4800,332.7570,332.1709
