epoch,sym,side,kind,ref_px,target_px,stop_px
1782747000,SPCX,SHORT,ELASTIC,156.7375,155.7066,157.7130
1782748080,SPCX,LONG,ELASTIC,155.9420,156.5470,155.2580
1782749520,SPCX,SHORT,ELASTIC,157.7105,157.1560,158.4247
1782750840,SPCX,LONG,ELASTIC,156.3600,156.6761,155.5169
1782752880,SPCX,SHORT,ELASTIC,158.1500,157.2436,158.9535
1782755040,SPCX,SHORT,ELASTIC,159.6900,158.9722,160.1967
1782756900,SPCX,SHORT,ELASTIC,160.7500,160.0844,161.6647
1782758340,SPCX,SHORT,ELASTIC,161.4000,160.4930,162.0106
1782759300,SPCX,SHORT,ELASTIC,162.6063,161.8571,163.6289
1782760440,SPCX,SHORT,ELASTIC,163.8492,163.1568,164.6860
1782829560,SPCX,SHORT,ELASTIC,166.1400,164.4334,166.8447
1782833820,SPCX,LONG,ELASTIC,170.6599,171.4021,169.5088
1782835380,SPCX,SHORT,ELASTIC,171.1800,170.0603,172.0741
1782837420,SPCX,SHORT,ELASTIC,171.0550,170.3080,172.1877
1782838620,SPCX,LONG,ELASTIC,170.3099,170.7740,169.4476
1782840120,SPCX,SHORT,ELASTIC,170.5550,169.4025,171.3095
1782842340,SPCX,SHORT,ELASTIC,170.7400,170.2341,171.3359
1782844140,SPCX,LONG,ELASTIC,169.0000,169.5634,168.4092
1782845820,SPCX,SHORT,ELASTIC,169.8900,169.8472,170.7888
1782846600,SPCX,LONG,SQZ_BRK,170.7850,172.3906,169.9822
1782846900,SPCX,SHORT,ELASTIC,170.7650,170.0690,171.2414
1782848280,SPCX,LONG,ELASTIC,170.4500,170.9147,169.6079
1782848700,SPCX,LONG,SQZ_BRK,171.6900,173.3622,170.8539
1782849000,SPCX,SHORT,ELASTIC,170.9400,170.7708,172.1579
1782913200,SPCX,SHORT,BWALK,163.9000,161.2487,165.2257
1782915780,SPCX,SHORT,ELASTIC,163.0200,162.2242,164.2797
1782920160,SPCX,LONG,ELASTIC,160.1150,160.8380,158.9651
1782921120,SPCX,LONG,ELASTIC,158.8600,159.6041,157.3465
1782922320,SPCX,SHORT,ELASTIC,159.1450,158.7268,160.1032
1782923580,SPCX,SHORT,ELASTIC,160.2350,159.2693,161.1311
1782924660,SPCX,SHORT,ELASTIC,160.4100,160.1412,161.1397
1782925620,SPCX,LONG,ELASTIC,159.8400,160.2182,158.8245
1782926280,SPCX,SHORT,ELASTIC,161.1150,160.1950,161.8370
1782928560,SPCX,SHORT,ELASTIC,162.3100,161.8872,163.6512
1782929520,SPCX,LONG,ELASTIC,160.6700,162.1127,160.0889
1782930420,SPCX,LONG,ELASTIC,158.0700,159.7930,157.2412
1782931380,SPCX,LONG,ELASTIC,158.1150,158.4295,157.0779
1782933900,SPCX,LONG,ELASTIC,157.6750,157.8621,156.6702
1782934140,SPCX,SHORT,ELASTIC,158.2350,157.9388,159.1948
1782999900,SPCX,LONG,SQZ_BRK,159.9900,162.8673,158.5514
1783000380,SPCX,SHORT,ELASTIC,160.1899,158.6302,161.8493
1783001460,SPCX,LONG,ELASTIC,159.3500,160.2052,158.0774
1783002480,SPCX,LONG,ELASTIC,158.6920,159.3644,157.7056
1783006740,SPCX,SHORT,ELASTIC,158.7728,158.2746,159.4904
1783007880,SPCX,SHORT,ELASTIC,159.1846,158.7338,159.8631
1783008180,SPCX,LONG,ELASTIC,158.0700,158.6842,157.4933
1783009200,SPCX,SHORT,SQZ_BRK,156.9450,154.9248,157.9551
1783009500,SPCX,LONG,ELASTIC,157.3275,157.7202,156.3949
1783012020,SPCX,SHORT,ELASTIC,157.8950,157.5028,158.3919
1783012620,SPCX,LONG,ELASTIC,156.9000,157.3820,156.2361
1783013820,SPCX,LONG,ELASTIC,156.2400,156.7177,155.6847
1783014300,SPCX,SHORT,ELASTIC,157.0550,156.6299,157.9208
1783015440,SPCX,SHORT,ELASTIC,158.0900,157.3881,158.7181
1783015500,SPCX,LONG,SQZ_BRK,158.9950,160.7498,158.1176
1783017840,SPCX,SHORT,ELASTIC,159.0600,158.9739,159.8942
1783018500,SPCX,LONG,ELASTIC,158.8700,159.0098,157.8321
1783020840,SPCX,SHORT,ELASTIC,160.5800,159.2952,161.2929
1783020600,SPCX,LONG,SQZ_BRK,160.5800,162.2109,159.7645
1783021200,SPCX,LONG,BWALK,161.1013,162.8808,160.2115
1783345200,SPCX,LONG,BWALK,166.0750,168.9595,164.6327
1783347300,SPCX,LONG,ELASTIC,163.9998,164.8528,162.4224
1783353420,SPCX,SHORT,ELASTIC,160.7900,160.6212,161.7173
1783355160,SPCX,LONG,ELASTIC,161.0400,161.3967,160.3204
1783355520,SPCX,SHORT,ELASTIC,161.7700,161.3779,162.4396
1783358580,SPCX,LONG,ELASTIC,160.5350,160.9876,160.0095
1783359300,SPCX,SHORT,SQZ_BRK,159.2100,157.5958,160.0171
