epoch,sym,side,kind,ref_px,target_px,stop_px
1784728680,SPY,SHORT,combo_elastic,748.5400,747.8022,748.9383
1784729760,SPY,LONG,combo_elastic,747.9999,748.6480,747.6371
1784731320,SPY,LONG,combo_elastic,746.9900,747.3260,746.6143
1784732460,SPY,SHORT,combo_elastic,747.9450,747.3983,748.4678
1784734080,SPY,SHORT,combo_elastic,749.6200,749.0342,749.9724
1784735580,SPY,SHORT,combo_elastic,749.3100,749.1577,749.8574
1784737200,SPY,SHORT,combo_elastic,749.8700,749.7393,750.2558
1784738580,SPY,LONG,combo_elastic,749.6978,749.8289,749.4766
1784740980,SPY,LONG,combo_elastic,749.1000,749.3877,748.7607
1784742000,SPY,SHORT,combo_elastic,749.1800,749.1110,749.6059
1784743080,SPY,LONG,combo_elastic,748.5400,748.9845,748.1998
1784743980,SPY,LONG,combo_elastic,748.0910,748.4409,747.8760
1784744940,SPY,SHORT,combo_elastic,748.4900,748.2586,748.7448
1784749200,SPY,LONG,combo_elastic,747.5200,747.7583,747.1772
1784817240,SPY,LONG,combo_elastic,738.9700,739.5725,738.0633
1784819220,SPY,LONG,combo_elastic,737.3400,738.0775,736.3461
1784820180,SPY,LONG,combo_captain,736.4900,737.0090,735.4243
1784822400,SPY,SHORT,combo_elastic,737.9300,737.0815,738.4229
1784823840,SPY,SHORT,combo_elastic,739.4600,738.6180,740.1351
1784824800,SPY,SHORT,combo_elastic,739.3800,739.3565,740.1610
1784825400,SPY,LONG,combo_elastic,737.9400,738.9635,737.5709
1784827980,SPY,LONG,combo_elastic,738.1500,738.6380,737.6794
1784832120,SPY,LONG,combo_captain,736.8100,737.2040,736.3668
1784834760,SPY,SHORT,combo_elastic,737.7100,737.0375,738.1879
1784835780,SPY,LONG,combo_captain,736.4500,737.1350,736.0926
1784901360,SPY,LONG,combo_elastic,737.6500,738.7755,736.9854
1784902260,SPY,SHORT,combo_captain,739.2800,738.2195,739.9830
1784904720,SPY,SHORT,combo_elastic,738.7200,738.3090,739.7995
1784909280,SPY,SHORT,combo_elastic,743.3400,742.8235,744.0231
1784910720,SPY,LONG,combo_elastic,742.6400,743.1390,742.0587
1784911680,SPY,LONG,combo_captain,741.1500,742.1830,740.8097
1784913000,SPY,LONG,combo_elastic,740.4900,741.0820,739.9779
1784914500,SPY,SHORT,combo_elastic,742.0600,741.1440,742.5680
1784917320,SPY,LONG,combo_elastic,739.8600,740.6015,739.4371
1784921640,SPY,SHORT,combo_elastic,738.0900,737.7495,738.7064
