epoch,sym,side,kind,ref_px,target_px,stop_px
1776969900,lrcx,LONG,BB,254.51,257.87,252.27
1776969900,sndk,LONG,BB,934.05,949.18,923.97
1776970800,aapl,SHORT,BB,274.48,273.41,275.19
1776971700,intc,LONG,BB,66.61,67.41,66.08
1776972600,intc,LONG,BB,65.97,66.76,65.44
1777037400,aapl,LONG,BB,271.3,272.68,270.38
1777037400,amd,SHORT,BB,344.24,336.3,349.53
1777037400,amzn,SHORT,BB,259.12,257.13,260.44
1777037400,asml,SHORT,BB,1456.17,1437.47,1468.64
1777037400,avgo,LONG,BB,415.44,420.09,412.34
1777037400,intc,SHORT,BB,83.26,80.47,85.12
1777037400,lrcx,SHORT,BB,272.38,267.35,275.73
1777037400,mu,SHORT,BB,499.13,489.55,505.52
1777037400,nok,SHORT,BB,10.52,10.33,10.65
1777037400,qcom,SHORT,BB,147.31,144.5,149.18
1777037400,qqq,SHORT,BB,658.6,654.41,661.39
1777037400,smh,SHORT,BB,501.39,495.0,505.65
1777037400,tsm,SHORT,BB,401.1,395.79,404.64
1777038300,aapl,LONG,BB,271.64,273.1,270.66
1777038300,amd,SHORT,BB,340.6,331.67,346.56
1777038300,amzn,SHORT,BB,259.05,256.98,260.43
1777038300,asml,SHORT,BB,1451.0,1431.07,1464.29
1777038300,avgo,LONG,BB,414.09,419.3,410.62
1777038300,intc,SHORT,BB,81.63,78.59,83.66
1777038300,lrcx,SHORT,BB,270.75,265.36,274.34
1777038300,qcom,SHORT,BB,147.15,144.01,149.24
1777038300,smh,SHORT,BB,499.43,492.46,504.08
1777038300,stx,LONG,BB,582.59,592.26,576.14
1777038300,tsm,SHORT,BB,398.43,392.62,402.31
1777039200,amd,SHORT,BB,346.54,337.08,352.85
1777039200,amzn,SHORT,BB,260.2,258.06,261.62
1777039200,asml,SHORT,BB,1456.52,1437.16,1469.42
1777039200,intc,SHORT,BB,82.97,79.79,85.09
1777039200,lrcx,SHORT,BB,271.52,266.19,275.07
1777039200,meta,SHORT,BB,667.83,661.72,671.9
1777039200,mu,SHORT,BB,499.59,489.16,506.54
1777039200,qcom,SHORT,BB,146.4,143.2,148.54
1777039200,qqq,SHORT,BB,659.03,654.79,661.86
1777039200,smh,SHORT,BB,501.27,494.43,505.83
1777039200,sndk,SHORT,BB,990.84,968.86,1005.5
1777039200,tsm,SHORT,BB,398.17,392.68,401.83
1777039200,txn,LONG,BB,275.19,279.62,272.23
1777040100,amd,SHORT,BB,346.34,336.67,352.79
1777040100,amzn,SHORT,BB,260.75,258.57,262.2
1777040100,intc,SHORT,BB,82.27,78.92,84.5
1777040100,mu,SHORT,BB,501.98,491.32,509.09
1777040100,smh,SHORT,BB,500.22,493.31,504.83
1777040100,sndk,SHORT,BB,988.5,965.59,1003.77
1777040100,txn,LONG,BB,274.01,278.49,271.02
1777041000,googl,LONG,BB,337.23,339.36,335.81
1777041000,mu,SHORT,BB,504.14,494.05,510.87
1777041000,nvda,SHORT,BB,206.24,204.21,207.59
1777041000,sndk,SHORT,BB,992.4,969.5,1007.67
1777041900,nvda,SHORT,BB,208.69,206.56,210.11
1777041900,smh,SHORT,BB,504.78,498.38,509.04
1777041900,sndk,SHORT,BB,995.06,972.74,1009.94
1777042800,asml,SHORT,BB,1469.39,1451.78,1481.13
1777042800,nvda,SHORT,BB,209.59,207.38,211.06
1777043700,meta,SHORT,BB,672.45,667.76,675.58
1777043700,nvda,SHORT,BB,208.92,206.56,210.49
1777044600,googl,SHORT,BB,340.86,338.67,342.32
1777044600,meta,SHORT,BB,674.07,669.25,677.28
1777044600,msft,SHORT,BB,421.5,418.97,423.19
