epoch,sym,side,kind,ref_px,target_px,stop_px
1782744780,AAPL,SHORT,ELASTIC,282.6350,281.8218,283.5375
1782745980,AAPL,LONG,ELASTIC,281.3401,281.7635,280.0324
1782747720,AAPL,SHORT,ELASTIC,282.4651,282.1068,283.1408
1782748620,AAPL,LONG,ELASTIC,282.0200,282.4081,281.1479
1782750780,AAPL,LONG,ELASTIC,280.3450,280.6038,279.7075
1782753120,AAPL,LONG,ELASTIC,280.0450,280.2758,279.4784
1782753660,AAPL,SHORT,ELASTIC,281.1500,280.4662,281.7409
1782755280,AAPL,SHORT,ELASTIC,282.0200,281.6510,282.3751
1782756480,AAPL,LONG,ELASTIC,281.1100,281.7210,280.6861
1782757980,AAPL,SHORT,ELASTIC,282.0250,281.5504,282.5912
1782759060,AAPL,LONG,ELASTIC,281.5000,281.9465,281.2051
1782759900,AAPL,SHORT,ELASTIC,282.8500,282.0065,283.3867
1782761760,AAPL,LONG,ELASTIC,282.1850,282.5134,281.4864
1782830340,AAPL,LONG,ELASTIC,285.8100,286.0544,285.1460
1782831300,AAPL,SHORT,ELASTIC,286.5250,285.8038,287.3386
1782833040,AAPL,SHORT,ELASTIC,288.4600,287.3513,288.9502
1782836040,AAPL,LONG,ELASTIC,288.2600,288.6867,287.4381
1782837420,AAPL,SHORT,ELASTIC,288.4500,288.2360,288.9445
1782838860,AAPL,SHORT,ELASTIC,289.2100,288.8981,289.6292
1782840000,AAPL,LONG,ELASTIC,288.4150,289.0930,288.0311
1782841860,AAPL,SHORT,ELASTIC,288.4300,288.4051,288.9158
1782844440,AAPL,LONG,ELASTIC,287.3050,288.4342,287.1177
1782844200,AAPL,SHORT,SQZ_BRK,287.3050,286.2023,287.8564
1782845580,AAPL,LONG,ELASTIC,286.9650,287.2848,286.5399
1782847440,AAPL,SHORT,ELASTIC,287.6950,287.5068,288.0925
1782916140,AAPL,SHORT,ELASTIC,293.0600,292.6535,293.9494
1782917100,AAPL,SHORT,ELASTIC,294.2700,293.4892,295.3689
1782919380,AAPL,SHORT,ELASTIC,296.4250,295.2302,297.0179
1782921060,AAPL,SHORT,ELASTIC,295.3050,295.0013,295.8562
1782922080,AAPL,SHORT,ELASTIC,295.6499,295.2990,296.0387
1782922680,AAPL,LONG,ELASTIC,295.2850,295.3530,294.5339
1782923700,AAPL,LONG,ELASTIC,294.4500,295.0250,293.9171
1782925080,AAPL,LONG,ELASTIC,294.3150,294.4981,293.8574
1782927360,AAPL,SHORT,ELASTIC,294.3500,294.1365,294.6906
1782928620,AAPL,LONG,ELASTIC,293.9600,294.2612,292.8980
1782928800,AAPL,SHORT,SQZ_BRK,293.5850,292.1914,294.2818
1782929700,AAPL,LONG,SQZ_BRK,295.0150,296.5404,294.2523
