epoch,sym,side,kind,ref_px,target_px,stop_px
1784728440,NVDA,SHORT,combo_elastic,207.9701,207.1508,208.3766
1784729460,NVDA,LONG,combo_elastic,207.1000,207.5017,206.1847
1784731020,NVDA,SHORT,combo_elastic,207.3900,206.9529,207.9554
1784732340,NVDA,SHORT,combo_elastic,209.2300,208.0226,209.8718
1784734800,NVDA,LONG,combo_elastic,212.2201,212.3590,211.4072
1784735580,NVDA,SHORT,combo_elastic,213.0311,212.3101,214.0183
1784737140,NVDA,SHORT,combo_elastic,213.9500,213.5078,214.6435
1784740620,NVDA,LONG,combo_elastic,213.5000,213.9277,212.9459
1784741520,NVDA,SHORT,combo_elastic,213.9800,213.6240,214.6686
1784742960,NVDA,LONG,combo_elastic,213.6610,213.9233,213.1800
1784747760,NVDA,LONG,combo_elastic,213.2599,213.6867,212.8089
1784748960,NVDA,LONG,combo_elastic,212.7600,213.1590,212.3520
1784816460,NVDA,LONG,combo_elastic,208.5800,208.8430,207.6700
1784818560,NVDA,LONG,combo_elastic,207.6200,208.1670,206.6954
1784820540,NVDA,LONG,combo_captain,206.3500,206.7445,205.6167
1784822100,NVDA,SHORT,combo_elastic,208.1100,207.5215,208.5574
1784823900,NVDA,SHORT,combo_elastic,209.5100,209.0500,210.2105
1784824800,NVDA,SHORT,combo_elastic,210.1600,209.7010,210.7644
1784826060,NVDA,SHORT,combo_elastic,210.1300,209.7790,210.5849
1784827980,NVDA,LONG,combo_elastic,209.6500,210.0470,209.0915
1784829720,NVDA,LONG,combo_elastic,208.8700,209.3870,208.3658
1784831940,NVDA,LONG,combo_captain,208.1900,208.5020,207.7852
1784833500,NVDA,LONG,combo_elastic,207.4400,207.6355,206.9706
1784835780,NVDA,LONG,combo_captain,207.0800,207.5955,206.8355
1784901420,NVDA,LONG,combo_elastic,205.9200,207.1075,205.2105
1784904180,NVDA,LONG,combo_captain,207.3600,207.7565,206.6282
1784905260,NVDA,SHORT,combo_captain,209.5700,208.2055,210.3375
1784906160,NVDA,SHORT,combo_captain,209.9800,209.3660,210.8057
1784910840,NVDA,LONG,combo_elastic,210.6100,210.7805,209.9143
1784912880,NVDA,LONG,combo_elastic,209.7600,210.0245,209.3583
1784914500,NVDA,SHORT,combo_elastic,210.4900,210.0065,210.8297
1784917380,NVDA,LONG,combo_elastic,208.6100,209.2270,208.2669
1784921640,NVDA,SHORT,combo_elastic,205.8000,205.4060,206.3353
