epoch,sym,side,kind,ref_px,target_px,stop_px
1782744900,TSLA,SHORT,ELASTIC,397.4250,396.0671,399.9307
1782746640,TSLA,LONG,ELASTIC,395.9000,396.3920,394.2894
1782746880,TSLA,SHORT,ELASTIC,397.3900,396.4400,399.5962
1782748560,TSLA,SHORT,ELASTIC,400.5000,399.8588,401.9858
1782750360,TSLA,SHORT,ELASTIC,403.5004,402.1892,404.6527
1782751500,TSLA,LONG,ELASTIC,402.6197,403.6210,401.4023
1782753000,TSLA,SHORT,ELASTIC,405.8400,404.1462,407.1495
1782754140,TSLA,SHORT,ELASTIC,408.7900,407.2932,409.7675
1782755880,TSLA,LONG,ELASTIC,408.7800,409.2520,407.7156
1782757320,TSLA,SHORT,ELASTIC,409.4400,408.8119,410.2602
1782758400,TSLA,SHORT,ELASTIC,409.6050,409.2985,410.9601
1782759780,TSLA,LONG,ELASTIC,409.8350,410.1008,408.1206
1782760620,TSLA,SHORT,ELASTIC,412.4900,410.7348,413.4140
1782761880,TSLA,SHORT,ELASTIC,412.4700,412.4580,413.8762
1782762780,TSLA,LONG,ELASTIC,411.5850,412.3402,410.5773
1782828360,TSLA,SHORT,ELASTIC,413.5300,411.9266,416.2643
1782831360,TSLA,LONG,ELASTIC,414.0600,414.4548,412.2824
1782831780,TSLA,SHORT,ELASTIC,415.7000,414.5592,417.3342
1782832260,TSLA,LONG,ELASTIC,413.5001,414.5096,411.8677
1782835200,TSLA,LONG,ELASTIC,415.7950,416.7105,414.8342
1782837120,TSLA,SHORT,ELASTIC,416.6300,416.3684,417.8939
1782839100,TSLA,SHORT,ELASTIC,418.1799,418.0073,419.2927
1782840780,TSLA,LONG,ELASTIC,417.3099,418.2765,416.5126
1782842280,TSLA,SHORT,ELASTIC,417.5300,416.8644,418.4071
1782843300,TSLA,SHORT,ELASTIC,419.1000,418.1756,419.7247
1782844620,TSLA,LONG,ELASTIC,418.8000,418.9864,417.9733
1782844980,TSLA,SHORT,ELASTIC,419.6000,419.0091,420.1712
1782845100,TSLA,LONG,SQZ_BRK,420.7200,422.7229,419.7185
1782847440,TSLA,LONG,ELASTIC,422.5248,423.3045,421.4103
1782848820,TSLA,LONG,ELASTIC,422.3100,422.8576,421.1614
1782914880,TSLA,SHORT,ELASTIC,426.3400,423.9628,428.2371
1782916020,TSLA,SHORT,ELASTIC,427.1900,426.8320,428.7065
1782916440,TSLA,LONG,ELASTIC,425.8850,426.7754,422.9979
1782917280,TSLA,SHORT,ELASTIC,427.7600,426.6497,428.9891
1782917940,TSLA,LONG,ELASTIC,425.8900,426.9686,423.7089
1782920400,TSLA,LONG,ELASTIC,430.2400,431.5193,429.1909
1782921360,TSLA,LONG,ELASTIC,428.3550,429.7557,426.9995
1782923760,TSLA,LONG,ELASTIC,427.4900,427.8796,426.5620
1782924840,TSLA,LONG,ELASTIC,426.1600,427.1956,425.0082
1782926040,TSLA,SHORT,ELASTIC,427.4300,426.5664,428.2368
1782927000,TSLA,SHORT,SQZ_BRK,425.2528,422.6791,426.5397
1782927300,TSLA,LONG,ELASTIC,425.4100,426.5789,424.5566
1782928800,TSLA,LONG,ELASTIC,425.2800,425.6587,424.3085
1782930240,TSLA,SHORT,ELASTIC,425.3200,424.9007,426.0412
1782930720,TSLA,LONG,ELASTIC,424.3801,424.7988,423.5192
1782931740,TSLA,SHORT,ELASTIC,424.9500,424.4763,425.7889
1782932820,TSLA,SHORT,ELASTIC,426.1600,425.3223,426.8000
1782933780,TSLA,LONG,ELASTIC,425.6350,426.0092,424.7087
1783001580,TSLA,SHORT,ELASTIC,413.4150,412.3532,414.9975
1783003380,TSLA,LONG,ELASTIC,396.8400,400.1927,395.3064
1783004700,TSLA,LONG,ELASTIC,395.4121,396.7385,393.5726
1783006500,TSLA,SHORT,ELASTIC,398.8704,396.3582,399.8800
1783007880,TSLA,LONG,ELASTIC,398.9300,399.6059,396.6871
1783010100,TSLA,LONG,ELASTIC,391.4800,393.2847,389.8573
1783013640,TSLA,SHORT,ELASTIC,391.5250,390.8808,392.9748
