epoch,sym,side,kind,ref_px,target_px,stop_px
1784728980,AMZN,SHORT,combo_elastic,246.2600,245.2618,246.7079
1784733000,AMZN,LONG,combo_elastic,243.8100,244.0520,243.5041
1784734860,AMZN,SHORT,combo_elastic,243.8100,243.6867,244.2534
1784736600,AMZN,LONG,combo_elastic,243.6850,243.8016,243.3875
1784737500,AMZN,SHORT,combo_elastic,243.9700,243.8166,244.7751
1784738760,AMZN,SHORT,combo_elastic,244.2150,243.9857,244.4751
1784740020,AMZN,LONG,combo_captain,243.5650,243.9040,243.2707
1784741520,AMZN,LONG,combo_elastic,242.9150,243.1926,242.6405
1784742480,AMZN,LONG,combo_elastic,242.8100,243.0075,242.6161
1784744940,AMZN,SHORT,combo_elastic,243.0400,242.8378,243.2581
1784746260,AMZN,LONG,combo_elastic,242.7200,242.9243,242.5451
1784747040,AMZN,SHORT,combo_captain,244.1300,243.2793,244.4786
1784815020,AMZN,LONG,combo_captain,235.5900,236.8505,234.9061
1784816820,AMZN,LONG,combo_elastic,233.9600,234.4560,233.0752
1784817960,AMZN,LONG,combo_elastic,233.1300,234.0170,232.6114
1784819940,AMZN,LONG,combo_captain,232.2400,232.7105,231.7278
1784821260,AMZN,SHORT,combo_elastic,232.7700,232.5035,233.4280
1784822520,AMZN,SHORT,combo_elastic,233.7800,233.0800,234.3116
1784823480,AMZN,SHORT,combo_elastic,234.3100,233.8900,234.9504
1784824740,AMZN,LONG,combo_elastic,234.2200,234.6810,233.3712
1784827980,AMZN,LONG,combo_elastic,234.3000,234.5020,233.7586
1784830500,AMZN,LONG,combo_captain,234.0900,234.2135,233.7685
1784832120,AMZN,LONG,combo_captain,233.7700,233.8105,233.3543
1784833560,AMZN,LONG,combo_elastic,233.4700,233.7080,233.2210
1784835120,AMZN,LONG,combo_elastic,233.1300,233.5595,232.7634
1784900760,AMZN,LONG,combo_elastic,232.5100,233.5695,231.8631
1784904540,AMZN,LONG,combo_elastic,231.7300,231.9705,230.9902
1784907060,AMZN,SHORT,combo_elastic,233.7700,233.0505,234.3052
1784909520,AMZN,SHORT,combo_elastic,233.6200,233.2905,234.1018
1784910480,AMZN,SHORT,combo_elastic,233.9500,233.7230,234.4780
1784911680,AMZN,LONG,combo_captain,233.5900,233.8835,233.2419
1784912820,AMZN,LONG,combo_elastic,233.3400,233.5400,232.8734
1784914380,AMZN,SHORT,combo_elastic,233.7400,233.4340,234.0309
1784917440,AMZN,LONG,combo_elastic,232.5000,232.7040,232.1574
1784921340,AMZN,LONG,combo_elastic,231.4700,231.8505,231.1702
