date,open,high,low,close,volume
2016-01-04,7.657,8.64,7.657,8.64,191
2016-01-05,8.879,9,8.4,8.639,1025
2016-01-06,8.208,8.759,8.16,8.4,329
2016-01-07,8.88,8.88,7.8,7.921,1825
2016-01-08,8.161,8.639,8.16,8.28,666
2016-01-11,8.4,8.76,7.92,7.92,344
2016-01-12,7.2,8.269,6.625,7.801,576
2016-01-13,7.8,7.801,6.721,7.25,4500
2016-01-14,6.792,7.2,6.696,7.2,1827
2016-01-15,6.722,7.596,6.722,7.08,1782
2016-01-19,6.96,7.078,6.793,6.96,1442
2016-01-20,6.96,7.08,6.353,6.6,1474
2016-01-21,6.48,9.6,6.36,8.88,3594
2016-01-22,8.88,11.04,8.52,8.759,3780
2016-01-25,8.766,8.766,7.559,7.92,2365
2016-01-26,8.521,9.6,7.44,8.039,301
2016-01-27,8.124,8.88,7.56,8.652,1197
2016-01-28,9,9.36,7.8,8.4,2381
2016-01-29,8.652,9.6,8.4,9.12,999
2016-02-01,9.84,9.84,9,9.36,321
2016-02-02,7.564,8.639,7.44,8.639,2556
2016-02-03,9.63,9.63,8.735,8.735,375
2016-02-04,8.503,8.735,8.28,8.735,711
2016-02-05,8.281,8.88,8.16,8.874,491
2016-02-08,9,9.72,8.815,9.3,192
2016-02-09,9.84,9.96,8.64,9.36,1406
2016-02-10,9.834,10.08,9.24,9.84,2379
2016-02-11,9.84,9.84,9.24,9.282,897
2016-02-12,9.12,9.72,9.12,9.72,405
2016-02-16,9.241,9.6,9.24,9.6,531
2016-02-17,9.168,9.305,9.121,9.121,216
2016-02-18,9.959,9.96,8.76,8.88,848
2016-02-19,9.6,9.6,9,9,249
2016-02-22,9.96,9.96,8.76,8.76,1232
2016-02-23,8.52,8.76,8.16,8.4,1734
2016-02-24,8.64,8.76,8.4,8.4,272
2016-02-25,9.24,9.24,8.4,8.524,1121
2016-02-26,8.843,9,7.44,8.28,1302
2016-02-29,8.639,8.88,8.16,8.16,175
2016-03-01,8.4,8.412,8.4,8.412,321
2016-03-02,8.232,8.453,8.232,8.4,773
2016-03-03,8.928,11.04,8.928,10.68,6831
2016-03-04,11.16,11.16,10.68,10.86,1744
2016-03-07,10.86,10.86,10.86,10.86,97
2016-03-08,10.08,10.08,9.6,9.72,635
2016-03-09,9.841,10.46,9.841,10.44,1847
2016-03-10,9.84,10.41,9.84,10.41,1023
2016-03-11,10.44,10.78,10.44,10.5,1094
2016-03-14,10.44,10.47,10.44,10.47,317
2016-03-15,9.912,10.8,9.84,10.44,1242
2016-03-16,9.84,10.08,8.16,8.789,2609
2016-03-17,8.496,8.976,7.92,8.891,334
2016-03-18,9,9,8.88,8.999,733
2016-03-21,8.88,9,8.64,8.64,368
2016-03-22,8.64,8.64,8.64,8.64,0
2016-03-23,8.759,8.759,8.759,8.759,126
2016-03-24,8.309,8.309,8.309,8.309,12
2016-03-28,8.507,8.527,8.161,8.527,147
2016-03-29,8.76,8.76,8.76,8.76,25
2016-03-30,8.76,8.784,8.221,8.59,533
2016-03-31,8.76,8.832,8.714,8.714,225
2016-04-01,8.297,8.297,7.92,7.92,319
2016-04-04,7.92,8.4,7.92,8.4,167
2016-04-05,8.28,8.52,8.28,8.52,677
2016-04-06,8.016,8.16,7.92,8.16,639
2016-04-07,7.92,7.92,7.92,7.92,22
2016-04-08,7.921,8.395,7.921,8.395,266
2016-04-11,7.86,8.252,7.464,8.231,1069
2016-04-12,7.464,8.045,7.464,8.045,104
2016-04-13,8.16,8.28,7.464,7.705,1178
2016-04-14,7.567,7.982,7.567,7.98,130
2016-04-15,8.255,8.256,7.501,7.501,1371
2016-04-18,7.55,7.8,7.08,7.2,1662
2016-04-19,7.08,7.231,6.96,6.96,391
