date,open,high,low,close,volume
2016-01-04,101.21,101.37,100,101.28,51517062
2016-01-05,101.78,101.91,100.63,101.1,39065561
2016-01-06,99.36,100.71,99.34,100.13,42234893
2016-01-07,98,99.23,96.94,97,61742257
2016-01-08,97.74,98.31,96.1,96.2,69707476
2016-01-11,96.92,97.17,95.02,96.5,50266933
2016-01-12,97.4,98.11,96.26,97.62,47042234
2016-01-13,98.04,98.25,94.1,94.25,70574873
2016-01-14,94.62,97.1,93.11,96.26,79333798
2016-01-15,93.02,94.29,92.04,93.27,92469672
2016-01-19,94.53,94.68,92.38,93.47,56894987
2016-01-20,92.01,94.18,89.95,93.18,87017637
2016-01-21,93.59,94.66,92.32,93.28,61852267
2016-01-22,95.12,96.01,94.83,95.98,42866291
2016-01-25,95.69,96.18,94.47,94.55,39193385
2016-01-26,94.94,95.81,94.12,95.4,36851456
2016-01-27,94.84,95.26,92.63,93.03,54785967
2016-01-28,94.52,94.61,92.73,94.34,47867123
2016-01-29,94.34,96.35,94.29,96.31,54942935
2016-02-01,95.84,96.93,95.48,96.57,33039131
2016-02-02,96.16,96.16,94.19,94.48,44855348
2016-02-03,95.08,95.11,92.38,94.03,61521217
2016-02-04,93.74,94.76,92.9,94.02,49489752
2016-02-05,93.68,93.72,90.38,90.75,71575973
2016-02-08,89.1,89.76,87.72,89.36,92512648
2016-02-09,88.2,90.44,88.03,89.09,74098096
2016-02-10,90.18,91.28,89.36,89.43,59824217
2016-02-11,88.28,90.01,88.04,89.3,77024949
2016-02-12,90.35,90.75,89.47,90.66,49445193
2016-02-16,91.97,92.7,91.43,92.7,42715953
2016-02-17,93.43,94.93,93.14,94.8,42464620
2016-02-18,95.09,95.12,93.6,93.72,39343408
2016-02-19,93.33,94.29,93.06,94,28518436
2016-02-22,94.84,95.62,94.78,95.52,22501707
2016-02-23,94.96,95.23,93.89,93.95,30415991
2016-02-24,92.9,94.97,92.28,94.85,41111005
2016-02-25,95.04,95.78,94.19,95.78,29554669
2016-02-26,96.45,96.53,95.44,95.66,31137120
2016-02-29,95.55,96.28,94.8,94.8,27738150
2016-03-01,95.68,97.85,95.41,97.85,37773617
2016-03-02,97.7,97.9,97.12,97.88,29332144
2016-03-03,97.77,97.81,97,97.7,25702267
2016-03-04,97.82,98.36,97.09,97.74,31787995
2016-03-07,97.23,97.8,96.44,97.13,26055053
2016-03-08,96.47,97.31,96.16,96.33,29177969
2016-03-09,96.72,96.97,96.15,96.95,31240182
2016-03-10,97.4,97.91,95.55,96.8,45134723
2016-03-11,97.86,98.49,97.54,98.49,31958203
2016-03-14,98.11,98.89,98.1,98.66,25596310
2016-03-15,98.29,98.73,97.99,98.62,26608307
2016-03-16,98.38,99.76,98.35,99.5,31918720
2016-03-17,99.21,99.68,98.85,99.45,29800409
2016-03-18,99.69,99.85,99.07,99.6,38090158
2016-03-21,99.41,100.08,99.37,99.99,17451587
2016-03-22,99.43,100.53,99.41,100.3,18961113
2016-03-23,100.1,100.18,99.25,99.47,21292292
2016-03-24,98.95,99.53,98.82,99.5,19214633
2016-03-28,99.78,99.8,99.18,99.36,14012593
2016-03-29,99.19,101.02,99.01,100.96,30227975
2016-03-30,101.56,102.08,101.23,101.45,24125677
2016-03-31,101.39,101.75,101.14,101.3,21597393
2016-04-01,100.72,102.41,100.55,102.38,26280854
2016-04-04,102.33,102.45,101.74,101.99,17361502
2016-04-05,101.19,101.58,100.87,101,20298887
2016-04-06,101.11,102.7,101.1,102.66,25291317
2016-04-07,102.08,102.25,100.75,101.19,28904129
2016-04-08,101.83,102.06,100.76,101.11,24024688
2016-04-11,101.56,102.06,100.73,100.74,26108261
2016-04-12,100.8,101.78,100.2,101.59,28903084
