date,open,high,low,close,volume
2016-01-04,90.08,91.36,86.56,87.84,4549194
2016-01-05,86.32,86.96,85.12,85.28,4042978
2016-01-06,82.4,83.76,80.44,80.88,9297322
2016-01-07,79.12,81.6,78.8,79.2,6659785
2016-01-08,79.6,80.16,77.68,78.4,5611148
2016-01-11,77.76,78.08,73.6,74,10305183
2016-01-12,75.44,75.84,71.2,73.36,12807966
2016-01-13,74.4,75.12,71.44,72.72,12631954
2016-01-14,73.12,74.72,72.32,73.84,6012015
2016-01-15,70.32,71.16,69.12,70.32,11749599
2016-01-19,70,70.16,67.6,67.92,7661757
2016-01-20,66.72,66.96,63.36,65.92,10580801
2016-01-21,64.8,69.52,64.48,68.48,11026724
2016-01-22,72.72,74.32,71.76,74.16,8009882
2016-01-25,71.52,72.96,68.32,68.32,7132956
2016-01-26,70.48,74.48,69.92,71.76,6550621
2016-01-27,71.36,75.4,70.32,73.44,8971228
2016-01-28,78.4,78.88,75.28,77.6,8427405
2016-01-29,78.16,79.04,75.04,77.2,5955935
2016-02-01,74.76,74.88,71.92,72.16,6197204
2016-02-02,69.76,70.48,68.48,68.56,5611357
2016-02-03,70.72,74.8,68.32,74.72,9225259
2016-02-04,76.4,77.2,72.48,72.96,5665491
2016-02-05,72.32,73.84,70.4,71.28,4389064
2016-02-08,70.16,70.56,68.16,69.12,5106317
2016-02-09,68.08,69.36,63.76,65.44,7332417
2016-02-10,63.76,67.2,63.12,63.68,8172458
2016-02-11,62.56,64.24,61.36,63.94,12078330
2016-02-12,65.28,68.16,64.08,66.64,8600781
2016-02-16,67.96,68.16,65.44,66.48,6240433
2016-02-17,67.44,71.2,67.12,70.24,7626240
2016-02-18,72.24,72.56,69.2,69.28,6993848
2016-02-19,68.4,68.76,66.8,68.4,6022609
2016-02-22,71.24,72.08,70.72,71.28,6845838
2016-02-23,70.08,70.08,67.44,67.84,7872974
2016-02-24,65.52,69.04,65.12,68.72,6127403
2016-02-25,67.84,71.35,66.24,70.4,5012083
2016-02-26,73.12,73.28,69.6,70.24,7430993
2016-02-29,70.88,72.32,70.24,72,6341606
2016-03-01,71.84,74.04,71.12,73.2,6019596
2016-03-02,72.08,74.88,71.52,74.4,6227465
2016-03-03,73.04,75.28,72.88,74,4318116
2016-03-04,74.32,77.2,73.44,77.2,6163962
2016-03-07,77.44,81.16,77.36,80.88,8594367
2016-03-08,80.32,80.32,77.2,77.2,5815948
2016-03-09,78.96,81.68,78.8,81.2,5574094
2016-03-10,79.68,80.96,79.04,80.32,4192474
2016-03-11,81.68,82.32,80.48,81.52,3570077
