date,open,high,low,close,volume
2016-01-04,2.77,2.82,2.63,2.77,33698464
2016-01-05,2.77,2.8,2.64,2.75,13372522
2016-01-06,2.66,2.71,2.47,2.505,24280750
2016-01-07,2.43,2.48,2.26,2.275,22577907
2016-01-08,2.36,2.425,2.1,2.14,34037306
2016-01-11,2.16,2.36,2.12,2.34,20210936
2016-01-12,2.4,2.46,2.28,2.39,18704579
2016-01-13,2.4,2.45,2.21,2.25,13427196
2016-01-14,2.29,2.35,2.21,2.21,16790302
2016-01-15,2.1,2.13,1.99,2.03,22272044
2016-01-19,2.08,2.11,1.9,1.95,19680932
2016-01-20,1.81,1.95,1.75,1.8,29864460
2016-01-21,1.84,2.18,1.81,2.09,26895932
2016-01-22,2.11,2.17,1.98,2.02,16817091
2016-01-25,2.01,2.15,2.01,2.12,13378300
2016-01-26,2.14,2.15,2.03,2.07,11774462
2016-01-27,2.09,2.18,2.07,2.13,11195852
2016-01-28,2.16,2.17,2.07,2.08,7366820
2016-01-29,2.09,2.2,2.07,2.2,13464666
2016-02-01,2.17,2.19,2.11,2.14,9179422
2016-02-02,2.11,2.14,1.96,1.99,11691748
2016-02-03,2.04,2.075,1.95,2.07,10424339
2016-02-04,2.05,2.17,2.03,2.09,8445175
2016-02-05,2.06,2.075,1.98,1.98,8524304
2016-02-08,1.97,1.98,1.87,1.93,12093675
2016-02-09,1.89,1.995,1.85,1.9,15664191
2016-02-10,1.92,1.98,1.83,1.84,9833477
2016-02-11,1.82,1.94,1.81,1.86,8123812
2016-02-12,1.89,1.91,1.82,1.83,10340745
2016-02-16,1.86,1.9,1.82,1.83,12447638
2016-02-17,1.85,1.94,1.85,1.9,14401967
2016-02-18,1.93,1.98,1.9,1.91,11162121
2016-02-19,1.93,1.93,1.83,1.91,8200900
2016-02-22,1.94,2.04,1.925,2.01,9882036
2016-02-23,2.04,2.06,1.97,1.97,7235678
2016-02-24,1.97,2.04,1.93,2.02,7099732
2016-02-25,2.02,2.04,1.98,2.03,5918658
