epoch,o,h,l,c,v
1776951000,653.49,653.62,652.31,653.29,917818
1776951300,653.27,654.42,653.14,654.31,508119
1776951600,654.31,654.83,654.01,654.57,362225
1776951900,654.56,655.62,654.15,655.11,420742
1776952200,655.11,655.15,654.21,654.59,362233
1776952500,654.58,654.59,653.54,653.58,393235
1776952800,653.58,653.88,652.4,653.55,578284
1776953100,653.49,653.9,652.93,653.81,247950
1776953400,653.81,653.86,652.65,652.91,238375
1776953700,652.9,653.79,652.86,652.95,326622
1776954000,652.94,653.85,652.85,653.71,235965
1776954300,653.71,653.89,653.19,653.54,213108
1776954600,653.55,654.49,653.54,654.09,391871
1776954900,654.08,654.56,653.6,653.92,194574
1776955200,653.91,654.09,653.29,654.0,158914
1776955500,654.02,654.56,654.01,654.27,149903
1776955800,654.29,654.99,654.1,654.92,236119
1776956100,654.95,655.7,654.95,655.41,414958
1776956400,655.42,655.89,655.42,655.67,195870
1776956700,655.7,655.95,655.42,655.92,216595
1776957000,655.94,656.33,655.93,656.05,380186
1776957300,656.04,656.56,655.76,656.44,247855
1776957600,656.52,656.78,656.24,656.62,214177
1776957900,656.62,656.76,656.28,656.33,259328
1776958200,656.32,656.92,656.05,656.66,202624
1776958500,656.68,656.69,656.15,656.22,170580
1776958800,656.2,656.54,655.97,656.08,173082
1776959100,656.08,656.09,655.15,655.36,302310
1776959400,655.36,655.4,654.65,654.73,365439
1776959700,654.7,655.59,654.65,655.41,197499
1776960000,655.42,655.58,654.27,654.3,202122
1776960300,654.3,654.76,654.12,654.38,199049
1776960600,654.39,655.17,654.39,655.16,114204
1776960900,655.14,655.39,655.0,655.2,114587
1776961200,655.23,655.38,654.81,655.37,167457
1776961500,655.37,655.69,655.18,655.31,156764
1776961800,655.31,655.84,655.2,655.78,117659
1776962100,655.77,656.02,655.49,655.57,146907
1776962400,655.57,655.68,655.38,655.6,157609
1776962700,655.61,655.89,655.31,655.48,179136
1776963000,655.47,655.76,655.32,655.44,80345
1776963300,655.42,655.72,654.96,655.26,97619
1776963600,655.28,655.53,653.2,653.5,840453
1776963900,653.49,653.53,651.97,652.06,549129
1776964200,652.07,652.37,651.34,651.87,764936
1776964500,651.87,651.87,649.92,650.36,709277
1776964800,650.36,650.82,649.8,650.24,592685
1776965100,650.24,651.57,649.91,650.07,783586
1776965400,650.11,651.61,649.62,651.54,559468
1776965700,651.57,651.97,649.54,649.8,711417
1776966000,649.83,649.87,647.0,647.41,1189329
1776966300,647.39,647.71,645.52,647.12,1366807
1776966600,647.1,650.36,646.17,649.2,1357331
1776966900,649.19,650.6,648.93,650.28,843367
1776967200,650.28,651.88,649.85,650.96,819267
1776967500,650.92,651.69,650.46,651.0,438094
1776967800,651.01,651.9,650.64,651.21,327476
1776968100,651.19,651.64,650.96,651.33,180300
1776968400,651.4,651.8,650.78,651.46,180832
1776968700,651.45,651.73,651.09,651.68,179727
1776969000,651.68,652.41,651.68,652.3,324566
1776969300,652.26,652.74,652.0,652.16,315026
1776969600,652.18,652.26,651.31,651.91,249320
1776969900,651.92,651.92,651.07,651.07,240153
1776970200,651.06,651.38,650.62,651.06,185469
1776970500,651.06,651.16,649.38,649.85,283762
1776970800,649.8,650.17,649.34,649.82,299677
1776971100,649.83,650.82,649.83,650.51,236899
1776971400,650.52,650.86,650.26,650.83,206855
1776971700,650.84,651.38,650.84,651.07,239513
1776972000,651.07,651.15,650.8,651.02,179625
1776972300,651.03,651.36,651.0,651.11,220174
1776972600,651.11,651.62,650.5,650.55,283825
1776972900,650.44,650.48,649.69,650.17,302678
1776973200,650.18,650.63,649.92,649.99,241759
1776973500,649.98,650.77,649.95,650.77,308368
1776973800,650.79,651.07,649.35,650.9,639811
1776974100,650.92,651.85,650.67,651.41,1304257
1777037400,658.51,659.34,657.72,658.78,1572831
1777037700,658.78,659.6,658.2,659.39,524547
1777038000,659.38,659.7,658.21,658.6,564466
1777038300,658.62,659.3,658.34,659.18,513612
1777038600,659.19,659.52,657.37,657.55,695438
1777038900,657.55,658.24,656.53,658.02,575630
1777039200,658.02,658.75,657.23,657.87,423438
1777039500,657.84,659.24,657.67,658.94,502298
1777039800,658.94,659.85,658.63,659.03,599437
1777040100,659.05,659.74,658.76,659.27,471488
1777040400,659.25,659.59,658.63,659.05,314372
1777040700,659.05,659.05,657.92,658.2,365096
1777041000,658.24,658.59,657.46,658.08,436207
1777041300,658.08,659.29,657.85,658.99,280661
1777041600,658.98,659.6,658.88,659.46,326903
1777041900,659.48,660.12,658.92,659.71,530303
1777042200,659.69,660.14,659.34,659.76,392543
1777042500,659.75,660.55,659.72,660.38,462515
1777042800,660.4,660.74,660.32,660.53,432786
1777043100,660.54,660.76,660.31,660.53,389530
1777043400,660.57,661.04,660.41,661.02,320998
1777043700,661.03,661.14,660.64,660.69,357469
1777044000,660.7,661.37,660.48,661.24,419169
1777044300,661.24,661.28,660.69,661.2,284449
1777044600,661.23,661.68,661.07,661.26,495892
1777044900,661.25,661.43,660.77,660.92,393002
1777045200,660.92,663.27,660.84,662.75,519565
1777045500,662.75,663.44,661.66,662.4,909589
1777045800,662.4,663.32,662.34,662.82,652559
1777046100,662.89,663.02,662.64,662.94,284847
1777046400,662.91,663.1,662.36,662.85,243916
1777046700,662.88,663.12,662.06,662.29,335515
1777047000,662.28,663.06,662.15,662.61,294688
1777047300,662.6,662.75,662.21,662.64,147294
1777047600,662.63,663.0,662.61,662.99,166937
1777047900,662.99,663.27,662.78,663.0,204806
1777048200,663.0,663.65,663.0,663.6,441316
1777048500,663.59,663.74,663.3,663.41,180947
1777048800,663.39,663.4,662.48,662.84,241762
1777049100,662.82,663.14,662.66,662.83,118623
1777049400,662.83,663.13,662.79,662.97,147855
1777049700,663.02,663.5,662.91,663.26,194582
1777050000,663.3,663.58,663.21,663.34,194174
1777050300,663.34,663.45,663.12,663.25,222062
1777050600,663.23,663.51,663.05,663.22,167749
1777050900,663.23,663.25,662.86,662.91,122759
1777051200,662.91,662.97,662.22,662.81,234620
1777051500,662.81,663.03,662.62,662.62,144347
1777051800,662.6,662.99,662.32,662.85,211991
1777052100,662.85,663.51,662.82,662.92,159354
1777052400,662.94,663.4,662.91,663.38,122215
1777052700,663.38,663.58,663.31,663.39,118010
1777053000,663.39,664.51,663.3,663.87,370768
1777053300,663.85,664.04,663.66,663.81,169293
1777053600,663.8,664.06,663.51,663.66,236504
1777053900,663.61,663.66,663.17,663.51,148678
1777054200,663.52,663.63,663.21,663.4,134252
1777054500,663.4,663.46,662.84,663.0,189491
1777054800,662.99,663.03,662.67,662.94,184842
1777055100,662.94,663.25,662.69,662.76,228816
1777055400,662.78,663.32,662.7,663.24,200028
1777055700,663.24,663.45,663.18,663.33,175624
1777056000,663.34,663.57,663.07,663.23,170288
1777056300,663.23,663.33,662.97,663.08,136794
1777056600,663.05,663.36,662.93,663.18,154130
1777056900,663.18,663.33,663.11,663.27,155522
1777057200,663.27,663.71,663.26,663.44,370580
1777057500,663.44,663.87,663.34,663.84,227527
1777057800,663.85,664.17,663.81,664.09,275010
1777058100,664.09,664.38,664.09,664.31,559037
1777058400,664.3,664.33,663.81,663.88,365885
1777058700,663.87,663.94,663.54,663.63,208546
1777059000,663.63,663.73,663.25,663.61,390418
1777059300,663.61,663.61,663.2,663.38,259393
1777059600,663.39,663.71,663.25,663.52,257647
1777059900,663.51,663.63,663.32,663.62,347343
1777060200,663.63,664.13,663.36,664.1,646059
1777060500,664.12,664.24,663.85,663.93,2540066
1777296600,663.4,663.95,662.31,662.44,1180832
1777296900,662.43,663.5,662.06,663.0,851371
1777297200,663.0,663.19,662.24,662.87,479327
