epoch,o,h,l,c,v
1783697400,170.0,171.75,170.0,171.75,12615885
1783697700,171.71,176.37,169.96,174.84,12371489
1783698000,174.84,175.0,166.19,169.73,7742446
1783698300,169.85,173.0,167.68,169.74,4575564
1783698600,169.71,173.5,169.06,172.96,3194551
1783698900,172.96,173.29,170.3,172.37,2943630
1783699200,172.32,175.97,172.05,175.64,3585468
1783699500,175.54,177.0,173.7,174.25,2598699
1783699800,174.3,175.4,173.44,174.8,1529492
1783700100,174.76,174.76,172.23,173.4,1361214
1783700400,173.34,175.35,172.78,175.15,1602342
1783700700,175.22,175.22,174.16,174.52,855370
1783701000,174.45,176.72,173.47,174.0,908180
1783701300,173.99,174.78,173.5,173.68,916813
1783701600,173.66,174.38,173.0,173.65,779038
1783701900,173.63,174.75,173.46,174.5,887103
1783702200,174.5,175.22,173.93,174.43,1147765
1783702500,174.49,174.78,173.5,173.62,748457
1783702800,173.62,173.77,172.5,173.0,995863
1783703100,172.94,173.47,171.8,172.8,853735
1783703400,172.85,173.3,172.44,172.93,509734
1783703700,172.97,173.3,172.6,172.78,632873
1783704000,172.76,172.8,171.61,171.63,704016
1783704300,171.65,171.95,170.81,171.61,888111
1783704600,171.61,172.1,171.5,171.96,513599
1783704900,171.99,172.06,170.62,171.49,426802
1783705200,171.48,172.1,170.82,171.46,597322
1783705500,171.46,171.9,171.24,171.4,482651
1783705800,171.39,171.49,170.71,171.13,632288
1783706100,171.06,171.63,171.01,171.34,512762
1783706400,171.39,172.44,171.18,171.32,683928
1783706700,171.33,171.37,170.15,170.36,556925
1783707000,170.36,170.45,169.25,169.57,861661
1783707300,169.51,170.0,168.7,168.77,674340
1783707600,168.7,170.0,168.65,169.93,609187
1783707900,169.94,170.68,169.31,169.85,652192
1783708200,169.83,170.25,169.0,169.15,475509
1783708500,169.15,169.26,168.5,168.69,539001
1783708800,168.69,168.9,168.25,168.35,502683
1783709100,168.31,169.18,168.3,169.06,444728
1783709400,169.07,169.29,168.73,169.05,491731
1783709700,169.05,170.0,168.95,169.95,483096
1783710000,169.97,169.97,168.81,169.08,426356
1783710300,169.05,169.75,168.74,169.22,529882
1783710600,169.27,169.8,169.22,169.74,458263
1783710900,169.72,170.38,169.71,170.1,722949
1783711200,170.08,170.39,169.72,170.09,545720
1783711500,170.1,170.97,170.0,170.17,735665
1783711800,170.2,170.5,168.88,169.0,623894
1783712100,168.99,169.08,168.51,168.83,550982
1783712400,168.85,169.38,168.68,169.01,691767
1783712700,169.0,170.0,168.3,169.89,830902
1783713000,169.89,170.0,167.92,168.23,1538284
1783713300,168.23,168.74,168.0,168.32,1588790
1783949400,152.62,157.0,152.37,155.37,3037767
1783949700,155.37,156.37,153.52,154.15,1796291
1783950000,154.06,155.15,152.7,154.78,1508669
1783950300,154.83,159.4,154.17,158.31,1339946
1783950600,158.31,159.22,155.33,155.33,1235684
1783950900,155.32,157.1,155.0,156.89,923579
1783951200,156.84,158.0,156.35,156.91,971713
1783951500,156.85,157.06,155.0,156.47,782610
1783951800,156.48,157.65,155.63,157.52,423107
1783952100,157.52,157.73,156.2,157.61,363264
1783952400,157.6,158.77,157.13,158.55,636248
1783952700,158.64,160.29,158.33,159.08,764587
1783953000,159.04,161.63,158.65,161.45,697918
1783953300,161.43,162.28,159.44,159.87,740244
1783953600,159.99,160.1,157.63,158.33,561384
1783953900,158.36,158.48,157.12,158.05,373499
1783954200,158.1,158.41,156.14,156.32,579086
1783954500,156.32,157.14,155.65,157.06,693476
1783954800,157.17,158.85,156.6,158.09,505611
1783955100,158.12,158.18,156.75,156.79,385323
1783955400,156.79,157.75,156.67,157.6,287789
1783955700,157.69,157.88,157.19,157.32,198693
1783956000,157.27,157.5,156.32,157.24,369935
1783956300,157.22,157.75,156.0,157.58,288481
1783956600,157.57,157.74,157.0,157.54,206867
1783956900,157.52,157.63,155.3,155.39,524533
