epoch,sym,side,kind,ref_px,target_px,stop_px
1784728042,NFLX,SHORT,SPIKE_CALLS,70.1001,69.8547,70.3455
1784729226,GOOGL,SHORT,SPIKE_CALLS,349.6900,348.4661,350.9139
1784731988,AVGO,SHORT,SPIKE_CALLS,388.4600,387.1004,389.8196
1784733156,AAPL,LONG,SPIKE_PUTS,324.5300,325.6659,323.3941
1784733925,MU,SHORT,SPIKE_CALLS,975.2100,971.7968,978.6232
1784737771,NVDA,LONG,SPIKE_PUTS,213.5650,214.3125,212.8175
1784738973,QQQ,LONG,SPIKE_PUTS,708.4100,710.8894,705.9306
1784739394,AVGO,SHORT,SPIKE_CALLS,396.5600,395.1720,397.9480
1784741313,NVDA,SHORT,SPIKE_CALLS,213.8300,213.0816,214.5784
1784743284,NVDA,SHORT,SPIKE_CALLS,213.6900,212.9421,214.4379
1784744122,TSLA,SHORT,SPIKE_CALLS,376.2156,374.8988,377.5324
1784744526,GOOGL,LONG,SPIKE_PUTS,346.4600,347.6726,345.2474
1784744900,MSFT,SHORT,SPIKE_CALLS,388.3700,387.0107,389.7293
1784745260,NVDA,LONG,SPIKE_PUTS,213.6200,214.3677,212.8723
1784745692,META,LONG,SPIKE_PUTS,625.9450,628.1358,623.7542
1784746047,NVDA,SHORT,SPIKE_CALLS,213.7350,212.9869,214.4831
1784746447,MU,SHORT,SPIKE_CALLS,967.8050,964.4177,971.1923
1784746462,QQQ,SHORT,SPIKE_CALLS,707.2100,704.7348,709.6852
1784746877,TSLA,SHORT,SPIKE_CALLS,375.4609,374.1468,376.7750
1784747277,GOOGL,LONG,SPIKE_PUTS,345.8850,347.0956,344.6744
1784748067,NOK,SHORT,SPIKE_CALLS,10.3896,10.3532,10.4260
1784748453,AVGO,SHORT,SPIKE_CALLS,398.2650,396.8711,399.6589
1784749190,NVDA,SHORT,SPIKE_CALLS,212.5200,211.7762,213.2638
1784749194,AMD,LONG,SPIKE_PUTS,554.0301,555.9692,552.0910
1784749220,AAPL,LONG,SPIKE_PUTS,324.3600,325.4953,323.2247
1784749631,AVGO,SHORT,SPIKE_CALLS,398.1700,396.7764,399.5636
