epoch,volC,volP,pc,spot
1776868500,2387,881,0.3691,0.00
1776868800,2559,2304,0.9004,0.00
1776869100,2645,2311,0.8737,0.00
1776869400,2710,2322,0.8568,0.00
1776869700,2734,2325,0.8504,0.00
1776870000,2743,2327,0.8483,0.00
1776870300,2766,2640,0.9544,0.00
1776870600,2784,2643,0.9494,0.00
1776870900,2795,2643,0.9456,0.00
1776871200,2807,3058,1.0894,0.00
1776871500,2839,3076,1.0835,0.00
1776871800,3444,3081,0.8946,0.00
1776872100,3557,3169,0.8909,0.00
1776872400,3611,3169,0.8776,0.00
1776872700,3647,4199,1.1514,0.00
1776873000,3652,5199,1.4236,0.00
1776873300,3662,5199,1.4197,0.00
1776873600,3964,5201,1.3121,0.00
1776873900,3974,5203,1.3093,0.00
1776874200,3999,5204,1.3013,0.00
1776874500,4065,5208,1.2812,0.00
1776874800,4072,5220,1.2819,0.00
1776875100,4103,5243,1.2778,0.00
1776875400,4108,5256,1.2795,0.00
1776875700,4114,5259,1.2783,0.00
1776876000,4121,5267,1.2781,0.00
1776876300,4133,5367,1.2986,0.00
1776876600,4186,5367,1.2821,0.00
1776876900,4256,5371,1.2620,0.00
1776877200,4267,5386,1.2622,0.00
1776877500,4290,5409,1.2608,0.00
1776877800,5049,5562,1.1016,0.00
1776878100,5271,6163,1.1692,0.00
1776878400,6496,6323,0.9734,0.00
1776878700,6551,9475,1.4463,0.00
1776879000,6583,10201,1.5496,0.00
1776879300,6615,10326,1.5610,0.00
1776879600,6694,10333,1.5436,0.00
1776879900,6712,10498,1.5641,0.00
1776880200,6750,10652,1.5781,0.00
1776880500,6828,10687,1.5652,0.00
1776880800,6852,10687,1.5597,0.00
1776881100,6855,10698,1.5606,0.00
1776881400,6861,10706,1.5604,0.00
1776881700,6882,10811,1.5709,0.00
1776882000,6900,11119,1.6114,0.00
1776882300,7011,11329,1.6159,0.00
1776882600,7493,11343,1.5138,0.00
1776882900,7512,11346,1.5104,0.00
1776883200,7514,11373,1.5136,0.00
1776883500,7579,11376,1.5010,0.00
1776883800,7638,11538,1.5106,0.00
1776884100,7689,11543,1.5012,0.00
1776884400,7729,11719,1.5162,0.00
1776884700,7853,11817,1.5048,0.00
1776885000,7890,11947,1.5142,0.00
1776885300,7892,11989,1.5191,0.00
1776885600,7998,12006,1.5011,0.00
1776885900,8037,12011,1.4945,0.00
1776886200,8060,12034,1.4931,0.00
1776886500,8085,12048,1.4902,0.00
1776886800,8126,12179,1.4988,0.00
1776887100,8138,12189,1.4978,0.00
1776887400,8499,12209,1.4365,0.00
1776887700,8601,12786,1.4866,0.00
1776888000,8627,12793,1.4829,0.00
1776888300,8672,15811,1.8232,0.00
1776888600,8702,15826,1.8187,0.00
1776951000,205,383,1.8683,481.90
1776951300,751,784,1.0439,481.90
1776951600,1172,1116,0.9522,481.90
1776951900,1611,1837,1.1403,481.90
1776952200,1895,2154,1.1367,481.90
1776952500,2108,2822,1.3387,481.90
1776952800,2192,2936,1.3394,481.90
1776953100,2409,3474,1.4421,481.90
1776953400,2738,3740,1.3660,481.90
1776953700,2774,3888,1.4016,481.90
1776954000,2955,3905,1.3215,481.90
1776954300,3024,3922,1.2970,481.90
1776954600,3090,4060,1.3139,481.90
1776954900,3273,4284,1.3089,481.90
1776955200,3372,4368,1.2954,481.90
1776955500,3425,4376,1.2777,481.90
1776955800,3494,4409,1.2619,481.90
1776956100,3509,4463,1.2719,481.90
1776956400,3595,4603,1.2804,481.90
1776956700,3705,4744,1.2804,481.90
1776957000,3759,4872,1.2961,481.90
1776957300,3825,4992,1.3051,481.90
1776957600,3938,5428,1.3784,481.90
1776957900,4196,5695,1.3572,481.90
1776958200,4263,5771,1.3537,481.90
1776958500,4316,5819,1.3482,481.90
1776958800,4325,5853,1.3533,481.90
1776959100,4360,8399,1.9264,481.90
1776959400,4384,8493,1.9373,481.90
1776959700,4606,8510,1.8476,481.90
1776960000,4637,8523,1.8380,481.90
1776960300,4660,8662,1.8588,481.90
1776960600,4728,9203,1.9465,481.90
1776960900,4746,9679,2.0394,481.90
1776961200,4757,9906,2.0824,481.90
1776961500,4809,9982,2.0757,481.90
1776961800,4857,10095,2.0784,481.90
1776962100,4875,10438,2.1411,481.90
1776962400,5208,10492,2.0146,481.90
1776962700,5225,11126,2.1294,481.90
1776963000,5293,11163,2.1090,481.90
1776963300,5358,11210,2.0922,481.90
1776963600,5396,11487,2.1288,481.90
1776963900,5418,11530,2.1281,481.90
1776964200,5457,11615,2.1285,481.90
1776964500,5473,11740,2.1451,481.90
1776964800,5528,12355,2.2350,481.90
1776965100,5573,12400,2.2250,481.90
1776965400,5620,12548,2.2327,481.90
1776965700,5648,12682,2.2454,481.90
1776966000,6227,13430,2.1567,481.90
1776966300,6335,13617,2.1495,481.90
1776966600,6494,13970,2.1512,481.90
1776966900,6507,14003,2.1520,481.90
1776967200,6525,15086,2.3120,481.90
1776967500,6644,15179,2.2846,481.90
1776967800,6803,15417,2.2662,481.90
1776968100,6822,15445,2.2640,481.90
1776968400,6848,15530,2.2678,481.90
1776968700,6949,15680,2.2564,481.90
1776969000,7049,15886,2.2537,481.90
1776969300,7079,17023,2.4047,481.90
1776969600,7112,17034,2.3951,481.90
1776969900,7134,17037,2.3881,481.90
1776970200,7151,17042,2.3832,481.90
1776970500,7172,17055,2.3780,481.90
1776970800,7210,17135,2.3766,481.90
1776971100,7228,17145,2.3720,481.90
1776971400,7238,17155,2.3701,481.90
1776971700,7283,17274,2.3718,481.90
1776972000,7292,17358,2.3804,481.90
1776972300,7337,17404,2.3721,481.90
1776972600,7366,17775,2.4131,481.90
1776972900,7435,17835,2.3988,481.90
1776973200,7479,17835,2.3847,481.90
1776973500,7501,17903,2.3867,481.90
1776973800,7572,17951,2.3707,481.90
1776974100,7711,20750,2.6910,481.90
1776974400,7754,20795,2.6818,481.90
1776974700,7882,21188,2.6882,481.90
1776975000,7886,21262,2.6962,481.90
1777037400,2500,2245,0.8980,506.48
1777037700,3860,4508,1.1679,506.48
1777038000,5436,5904,1.0861,506.48
1777038300,6077,7840,1.2901,506.48
1777038600,6650,9979,1.5006,506.48
1777038900,8508,12758,1.4995,506.48
1777039200,9169,14503,1.5817,506.48
1777039500,9871,15444,1.5646,506.48
1777039800,10385,16498,1.5886,506.48
1777040100,10750,18447,1.7160,506.48
1777040400,10959,20178,1.8412,506.48
1777040700,11650,20379,1.7493,506.48
1777041000,12036,20723,1.7218,506.48
1777041300,12158,20961,1.7241,506.48
1777041600,12227,21424,1.7522,506.48
1777041900,12357,22131,1.7910,506.48
1777042200,12543,22818,1.8192,506.48
1777042500,12982,25042,1.9290,506.48
1777042800,13391,25854,1.9307,506.48
1777043100,14001,26761,1.9114,506.48
1777043400,14370,27180,1.8914,506.48
1777043700,14675,27738,1.8902,506.48
1777044000,14884,28507,1.9153,506.48
1777044300,15408,29168,1.8930,506.48
1777044600,15789,29435,1.8643,506.48
1777044900,16342,30704,1.8788,506.48
1777045200,16761,31408,1.8739,506.48
1777045500,16905,32404,1.9168,506.48
1777045800,17179,33411,1.9449,506.48
1777046100,17639,33904,1.9221,506.48
1777046400,17947,34623,1.9292,506.48
1777046700,18054,34901,1.9331,506.48
1777047000,18569,35369,1.9047,506.48
1777047300,18967,35978,1.8969,506.48
1777047600,19038,36460,1.9151,506.48
1777047900,19347,36841,1.9042,506.48
1777048200,20739,37713,1.8185,506.48
1777048500,22729,38161,1.6790,506.48
1777048800,23349,38720,1.6583,506.48
1777049100,23434,39112,1.6690,506.48
1777049400,23751,39543,1.6649,506.48
1777049700,23773,39747,1.6719,506.48
1777050000,23892,40144,1.6802,506.48
1777050300,23975,41237,1.7200,506.48
1777050600,24001,41600,1.7333,506.48
1777050900,24069,42095,1.7489,506.48
1777051200,24569,42507,1.7301,506.48
1777051500,24626,42741,1.7356,506.48
1777051800,24732,43122,1.7436,506.48
1777052100,24868,43268,1.7399,506.48
1777052400,24947,43355,1.7379,506.48
1777052700,25087,43427,1.7311,506.48
1777053000,25224,43611,1.7289,506.48
1777053300,25411,43778,1.7228,506.48
1777053600,25440,43950,1.7276,506.48
1777053900,25537,44157,1.7291,506.48
1777054200,25785,44370,1.7208,506.48
1777054500,25981,44996,1.7319,506.48
1777054800,26560,45269,1.7044,506.48
1777055100,26582,45407,1.7082,506.48
1777055400,26621,45712,1.7171,506.48
1777055700,27166,46182,1.7000,506.48
1777056000,28360,46351,1.6344,506.48
1777056300,28396,46394,1.6338,506.48
1777056600,28500,46498,1.6315,506.48
1777056900,28724,47086,1.6393,506.48
1777057200,28879,47610,1.6486,506.48
1777057500,29658,47756,1.6102,506.48
1777057800,29798,49068,1.6467,506.48
1777058100,30188,49696,1.6462,506.48
1777058400,30565,49886,1.6321,506.48
1777058700,31262,50781,1.6244,506.48
1777059000,31358,51105,1.6297,506.48
1777059300,31766,51520,1.6219,506.48
1777059600,32169,52379,1.6282,506.48
1777059900,32601,54186,1.6621,506.48
1777060200,33184,54979,1.6568,506.48
1777060500,33362,55329,1.6584,506.48
1777060800,33374,55470,1.6621,506.48
1777061100,33378,55514,1.6632,506.48
1777061400,33388,55541,1.6635,506.48
1777296600,407,1412,3.4693,506.19
1777296900,580,1748,3.0138,506.19
1777297200,1246,2996,2.4045,506.19
1777297500,1635,4475,2.7370,506.19
1777297800,1852,5326,2.8758,506.19
1777298100,2004,6860,3.4232,506.19
1777298400,2258,7295,3.2307,506.19
1777298700,2497,7527,3.0144,506.19
1777299000,2692,7858,2.9190,506.19
1777299300,3008,8126,2.7015,506.19
1777299600,3042,8701,2.8603,506.19
1777299900,3319,10232,3.0829,506.19
1777300200,3520,13692,3.8898,506.19
1777300500,3634,14111,3.8830,506.19
1777300800,3675,14291,3.8887,506.19
1777301100,3715,15809,4.2555,506.19
1777301400,3803,15895,4.1796,506.19
1777301700,3863,16952,4.3883,506.19
1777302000,3874,16988,4.3851,506.19
1777302300,3922,17029,4.3419,506.19
1777302600,3951,17101,4.3283,506.19
1777302900,4206,17147,4.0768,506.19
1777303200,4247,17323,4.0789,506.19
1777303500,4326,17403,4.0229,506.19
1777303800,4386,17436,3.9754,506.19
1777304100,4430,17569,3.9659,506.19
1777304400,4448,17665,3.9714,506.19
1777304700,4515,18295,4.0520,506.19
1777305000,4535,18341,4.0443,506.19
1777305300,4873,18359,3.7675,506.19
1777305600,4881,19117,3.9166,506.19
1777305900,4893,19168,3.9174,506.19
1777306200,4951,19180,3.8740,506.19
1777306500,4959,19209,3.8736,506.19
1777306800,5000,19494,3.8988,506.19
1777307100,5042,19532,3.8739,506.19
1777307400,5132,19558,3.8110,506.19
1777307700,5158,19636,3.8069,506.19
1777308000,5177,19661,3.7978,506.19
1777308300,5396,19675,3.6462,506.19
1777308600,5449,19684,3.6124,506.19
1777308900,5458,19748,3.6182,506.19
1777309200,5469,19782,3.6171,506.19
1777309500,5481,20479,3.7364,506.19
1777309800,5518,20620,3.7369,506.19
1777310100,5549,20664,3.7239,506.19
1777310400,5626,21783,3.8718,506.19
1777310700,5633,21851,3.8791,506.19
1777311000,5661,21882,3.8654,506.19
1777311300,5762,22016,3.8209,506.19
1777311600,5762,22023,3.8221,506.19
1777311900,5861,22110,3.7724,506.19
1777312200,5886,22200,3.7717,506.19
1777312500,5899,22210,3.7650,506.19
1777312800,5923,22246,3.7559,506.19
1777313100,5924,22260,3.7576,506.19
1777313400,5945,22273,3.7465,506.19
1777313700,5964,22279,3.7356,506.19
1777314000,5989,22296,3.7228,506.19
1777314300,5995,22325,3.7239,506.19
1777314600,6012,23341,3.8824,506.19
1777314900,6025,23351,3.8757,506.19
1777315200,6042,23367,3.8674,506.19
1777315500,6051,23395,3.8663,506.19
1777315800,6055,23424,3.8685,506.19
1777316100,6111,23480,3.8423,506.19
1777316400,6167,24182,3.9212,506.19
1777316700,6196,24208,3.9070,506.19
1777317000,6270,24273,3.8713,506.19
1777317300,6300,24327,3.8614,506.19
1777317600,6361,24363,3.8301,506.19
1777317900,6744,24647,3.6547,506.19
1777318200,6751,24816,3.6759,506.19
1777318500,6847,24927,3.6406,506.19
1777318800,6893,25062,3.6359,506.19
1777319100,7005,25129,3.5873,506.19
1777319400,7156,25206,3.5224,506.19
1777319700,9203,25295,2.7486,506.19
1777320000,9208,25304,2.7480,506.19
1777320300,9209,25324,2.7499,506.19
1777320600,9211,25345,2.7516,506.19
1777383000,703,1665,2.3684,491.43
1777383300,1728,3069,1.7760,491.43
1777383600,3053,3515,1.1513,491.43
1777383900,3338,4013,1.2022,491.43
1777384200,3527,5236,1.4845,491.43
1777384500,5701,6075,1.0656,491.43
1777384800,8518,6375,0.7484,491.43
1777385100,8784,6916,0.7873,491.43
1777385400,8936,7385,0.8264,491.43
1777385700,8999,7472,0.8303,491.43
1777386000,9114,7514,0.8244,491.43
1777386300,9769,7656,0.7837,491.43
1777386600,9891,7918,0.8005,491.43
1777386900,10382,8258,0.7954,491.43
1777387200,10573,8652,0.8183,491.43
1777387500,10916,8936,0.8186,491.43
1777387800,11370,9639,0.8478,491.43
1777388100,11612,10316,0.8884,491.43
1777388400,15082,10473,0.6944,491.43
1777388700,15396,10570,0.6865,491.43
1777389000,15528,10695,0.6888,491.43
1777389300,15565,10760,0.6913,491.43
1777389600,15706,10797,0.6874,491.43
1777389900,15733,10825,0.6880,491.43
1777390200,15853,11216,0.7075,491.43
1777390500,15887,11506,0.7242,491.43
1777390800,16017,11576,0.7227,491.43
1777391100,16050,11633,0.7248,491.43
1777391400,16064,11638,0.7245,491.43
1777391700,16110,11705,0.7266,491.43
1777392000,16179,11746,0.7260,491.43
1777392300,16201,11793,0.7279,491.43
1777392600,16248,11815,0.7272,491.43
1777392900,16271,12024,0.7390,491.43
1777393200,16431,12099,0.7364,491.43
1777393500,16456,12133,0.7373,491.43
1777393800,16488,12172,0.7382,491.43
1777394100,16513,12213,0.7396,491.43
1777394400,16529,12214,0.7389,491.43
1777394700,16543,12225,0.7390,491.43
1777395000,16553,12245,0.7397,491.43
1777395300,16571,12247,0.7391,491.43
1777395600,16577,12259,0.7395,491.43
1777395900,16585,12265,0.7395,491.43
1777396200,18463,12272,0.6647,491.43
1777396500,18512,12275,0.6631,491.43
1777396800,18521,12281,0.6631,491.43
1777397100,18537,12287,0.6628,491.43
1777397400,18567,12333,0.6642,491.43
1777397700,19794,13556,0.6849,491.43
1777398000,19838,13572,0.6841,491.43
1777398300,19938,14081,0.7062,491.43
1777398600,19952,14109,0.7071,491.43
1777398900,19987,14149,0.7079,491.43
1777399200,20019,14157,0.7072,491.43
1777399500,20078,14160,0.7052,491.43
1777399800,20087,14185,0.7062,491.43
1777400100,20212,14239,0.7045,491.43
1777400400,20282,14477,0.7138,491.43
1777400700,20304,14495,0.7139,491.43
1777401000,20341,14559,0.7157,491.43
1777401300,20377,14991,0.7357,491.43
1777401600,20395,15024,0.7367,491.43
1777401900,20418,15202,0.7445,491.43
1777402200,20440,15215,0.7444,491.43
1777402500,20449,15221,0.7443,491.43
1777402800,20478,15236,0.7440,491.43
1777403100,20487,16306,0.7959,491.43
1777403400,20516,16677,0.8129,491.43
1777403700,20821,17169,0.8246,491.43
1777404000,20851,17269,0.8282,491.43
1777404300,20881,17352,0.8310,491.43
1777404600,20913,17577,0.8405,491.43
1777404900,20932,18177,0.8684,491.43
1777405200,20949,18805,0.8977,491.43
1777405500,21560,19516,0.9052,491.43
1777405800,21708,21073,0.9707,491.43
1777406100,21877,21099,0.9644,491.43
1777406400,21881,21105,0.9645,491.43
1777406700,21882,21105,0.9645,491.43
1777407000,21914,21127,0.9641,491.43
1777469400,77,237,3.0779,499.52
1777469700,131,307,2.3435,499.52
1777470000,196,356,1.8163,499.52
1777470300,341,861,2.5249,499.52
1777470600,583,1834,3.1458,499.52
1777470900,640,2823,4.4109,499.52
1777471200,669,3099,4.6323,499.52
1777471500,728,3201,4.3970,499.52
1777471800,776,3332,4.2938,499.52
1777472100,828,3576,4.3188,499.52
1777472400,874,3659,4.1865,499.52
1777472700,1004,3928,3.9124,499.52
1777473000,1076,4022,3.7379,499.52
1777473300,2276,4080,1.7926,499.52
1777473600,2325,4125,1.7742,499.52
1777473900,2371,4451,1.8773,499.52
1777474200,2417,4476,1.8519,499.52
1777474500,2445,4532,1.8536,499.52
1777474800,2504,4618,1.8442,499.52
1777475100,2555,5529,2.1640,499.52
1777475400,2702,5596,2.0711,499.52
1777475700,2781,5620,2.0209,499.52
1777476000,2820,5647,2.0025,499.52
1777476300,2823,5647,2.0004,499.52
1777476600,2866,5653,1.9724,499.52
1777476900,2868,5676,1.9791,499.52
1777477200,2929,5706,1.9481,499.52
1777477500,2931,5722,1.9522,499.52
1777477800,2992,5807,1.9408,499.52
1777478100,3073,5889,1.9164,499.52
1777478400,3074,5916,1.9245,499.52
1777478700,3257,5990,1.8391,499.52
1777479000,3377,6147,1.8203,499.52
1777479300,3404,6192,1.8190,499.52
1777479600,4072,6210,1.5250,499.52
1777479900,4089,6214,1.5197,499.52
1777480200,4117,6301,1.5305,499.52
1777480500,4139,6420,1.5511,499.52
1777480800,4151,6548,1.5775,499.52
1777481100,4161,6597,1.5854,499.52
1777481400,4169,6612,1.5860,499.52
1777481700,4188,6650,1.5879,499.52
1777482000,4222,6715,1.5905,499.52
1777482300,4226,6752,1.5977,499.52
1777482600,4342,6779,1.5613,499.52
1777482900,4384,6961,1.5878,499.52
1777483200,4396,7037,1.6008,499.52
1777483500,4406,7100,1.6114,499.52
1777483800,4504,7103,1.5770,499.52
1777484100,4549,7131,1.5676,499.52
1777484400,4551,7389,1.6236,499.52
1777484700,5056,7428,1.4691,499.52
1777485000,5360,7436,1.3873,499.52
1777485300,5360,7461,1.3920,499.52
1777485600,5364,7473,1.3932,499.52
1777485900,5375,7510,1.3972,499.52
1777486200,5400,7514,1.3915,499.52
1777486500,5403,9042,1.6735,499.52
1777486800,5447,9581,1.7589,499.52
1777487100,5497,9585,1.7437,499.52
1777487400,5584,14637,2.6212,499.52
1777487700,5690,14711,2.5854,499.52
1777488000,5741,14756,2.5703,499.52
1777488300,5743,14759,2.5699,499.52
1777488600,5751,14791,2.5719,499.52
1777488900,5763,15973,2.7716,499.52
1777489200,6063,16542,2.7284,499.52
1777489500,6901,16887,2.4470,499.52
1777489800,7058,16918,2.3970,499.52
1777490100,7227,18118,2.5070,499.52
1777490400,7263,18461,2.5418,499.52
1777490700,7456,18542,2.4869,499.52
1777491000,7576,20910,2.7600,499.52
1777491300,7614,21422,2.8135,499.52
1777491600,7748,22151,2.8589,499.52
1777491900,7810,22668,2.9024,499.52
1777492200,7867,23407,2.9753,499.52
