epoch,volC,volP,pc,spot
1779480000,2157134,1991807,0.9234,717.43
1779800400,27433,42260,1.5405,730.21
1779804000,64375,81309,1.2631,730.21
1779807600,87816,113191,1.2890,730.21
1779811200,100399,136992,1.3645,730.21
1779814800,111471,146423,1.3136,730.21
1779818400,121964,165271,1.3551,730.21
1779822000,139445,207891,1.4908,730.21
1779825600,141439,211010,1.4919,730.21
1779886800,28264,27979,0.9899,729.49
1779890400,58627,73061,1.2462,729.49
1779894000,77953,97594,1.2520,729.49
1779897600,93436,116768,1.2497,729.49
1779901200,105971,131383,1.2398,729.49
1779904800,121152,148226,1.2235,729.49
1779908400,142578,176394,1.2372,729.49
1779912000,146187,181463,1.2413,729.49
1779973200,48635,56127,1.1540,735.54
1779976800,131255,136623,1.0409,735.54
1779980400,182896,195832,1.0707,735.54
1779984000,211259,252405,1.1948,735.54
1779987600,239981,300149,1.2507,735.54
1779991200,269136,346453,1.2873,735.54
1779994800,323469,434842,1.3443,735.54
1779998400,345833,459945,1.3300,735.54
1780059600,262809,233728,0.8893,738.27
1780063200,867382,772756,0.8909,738.27
1780066800,1144623,990093,0.8650,738.27
1780070400,1395170,1167631,0.8369,738.27
1780074000,1625287,1348413,0.8296,738.27
1780077600,1907752,1566728,0.8212,738.27
1780081200,2184302,1789648,0.8193,738.27
1780084800,2205171,1822637,0.8265,738.27
1780318800,6448,23520,3.6476,742.69
1780322400,16513,48494,2.9367,742.69
1780326000,25284,115220,4.5570,742.69
1780329600,32294,128140,3.9679,742.69
1780333200,42467,145559,3.4276,742.69
1780336800,47669,156606,3.2853,742.69
1780340400,58408,185302,3.1725,742.69
1780344000,60285,190630,3.1621,742.69
1780405200,19491,14684,0.7534,746.16
1780408800,37037,42240,1.1405,746.16
1780412400,46207,60363,1.3064,746.16
1780416000,56845,79176,1.3928,746.16
1780419600,67769,98374,1.4516,746.16
1780423200,73329,109094,1.4877,746.16
1780426800,83235,137165,1.6479,746.16
1780430400,87607,142723,1.6291,746.16
1780491600,16927,28797,1.7012,744.24
1780495200,55776,63660,1.1414,744.24
1780498800,72666,90960,1.2518,744.24
1780502400,98856,115497,1.1683,744.24
1780506000,110774,132988,1.2005,744.24
1780509600,125421,155280,1.2381,744.24
1780513200,147729,181924,1.2315,744.24
1780516800,150861,188759,1.2512,744.24
1780578000,68735,62716,0.9124,740.50
1780581600,143815,150642,1.0475,740.50
1780585200,226158,233993,1.0346,740.50
1780588800,282784,282326,0.9984,740.50
1780592400,329245,336344,1.0216,740.50
1780596000,386180,424570,1.0994,740.50
1780599600,467058,561183,1.2015,740.50
1780603200,493212,596144,1.2087,740.50
1780664400,375735,417802,1.1120,705.26
1780668000,1166010,986099,0.8457,705.26
1780671600,1898648,1479734,0.7794,705.26
1780675200,2652910,2119074,0.7988,705.26
1780678800,3224992,2563524,0.7949,705.26
1780682400,3885664,3317132,0.8537,705.26
1780686000,4384875,3964144,0.9040,705.26
1780689600,4420141,4044451,0.9150,705.26
1780923600,32105,31150,0.9703,716.04
1780927200,67082,68790,1.0255,716.04
1780930800,101830,120388,1.1822,716.04
1780934400,113217,133163,1.1762,716.04
1780938000,128873,151054,1.1721,716.04
1780941600,139935,167364,1.1960,716.04
1780945200,163682,202462,1.2369,716.04
1780948800,167608,206271,1.2307,716.04
1781010000,33464,33492,1.0008,707.88
1781013600,76044,91853,1.2079,707.88
1781017200,123170,156080,1.2672,707.88
1781020800,173059,230950,1.3345,707.88
1781024400,233710,271788,1.1629,707.88
1781028000,260019,302163,1.1621,707.88
1781031600,296022,338342,1.1430,707.88
1781035200,299381,347199,1.1597,707.88
1781096400,24282,16028,0.6601,693.73
1781100000,74597,56806,0.7615,693.73
1781103600,124524,102160,0.8204,693.73
1781107200,153331,128937,0.8409,693.73
1781110800,184100,155021,0.8420,693.73
1781114400,216678,184693,0.8524,693.73
1781118000,263168,235293,0.8941,693.73
1781121600,272294,238923,0.8774,693.73
1781182800,58821,53651,0.9121,716.44
1781186400,148493,146035,0.9834,716.44
1781190000,214804,217218,1.0112,716.44
1781193600,271364,277018,1.0208,716.44
1781197200,389582,390638,1.0027,716.44
1781200800,471501,482551,1.0234,716.44
1781204400,632087,642497,1.0165,716.44
1781208000,654803,673205,1.0281,716.44
1781269200,176963,172945,0.9773,721.30
1781272800,719747,577231,0.8020,721.30
1781276400,1266269,1092026,0.8624,721.30
1781280000,1669994,1419094,0.8498,721.30
1781283600,1999736,1733764,0.8670,721.30
1781287200,2338225,2122280,0.9076,721.30
1781290800,2646628,2459620,0.9293,721.30
1781294400,2664080,2476627,0.9296,721.30
1782133200,14334,35358,2.4667,737.98
1782136800,33510,67430,2.0122,737.98
1782140400,44795,87827,1.9606,737.98
1782144000,53291,101224,1.8995,737.98
1782147600,59354,115100,1.9392,737.98
1782151200,68015,127028,1.8676,737.98
1782154800,78370,139416,1.7789,737.98
1782158400,82972,141247,1.7023,737.98
1782219600,27037,34160,1.2635,713.69
1782223200,62888,83096,1.3213,713.69
1782226800,88125,118383,1.3434,713.69
1782230400,112265,130469,1.1622,713.69
1782234000,135441,151799,1.1208,713.69
1782237600,158692,184781,1.1644,713.69
1782241200,189354,208182,1.0994,713.69
1782244800,198724,217066,1.0923,713.69
1782306000,25964,22785,0.8776,710.63
1782309600,56024,61547,1.0986,710.63
1782313200,72188,87099,1.2066,710.63
1782316800,88082,109302,1.2409,710.63
1782320400,112269,154713,1.3781,710.63
1782324000,138724,185196,1.3350,710.63
1782327600,173225,227141,1.3112,710.63
1782331200,186916,235559,1.2602,710.63
1782392400,59167,80031,1.3526,716.27
1782396000,146475,186942,1.2763,716.27
1782399600,202186,262445,1.2980,716.27
1782403200,274961,330419,1.2017,716.27
1782406800,327832,377316,1.1509,716.27
1782410400,396237,452256,1.1414,716.27
1782414000,493190,557335,1.1301,716.27
1782417600,526182,583719,1.1093,716.27
1782478800,185195,223876,1.2089,705.88
1782482400,640380,752808,1.1756,705.88
1782486000,1103739,1266272,1.1473,705.88
1782489600,1393942,1636677,1.1741,705.88
1782493200,1693007,2012756,1.1889,705.88
1782496800,2043096,2431993,1.1903,705.88
1782500400,2364621,2788178,1.1791,705.88
1782504000,2381130,2819755,1.1842,705.88
1783342800,25279,16751,0.6626,722.63
1783346400,56290,35162,0.6247,722.63
1783350000,70489,52548,0.7455,722.63
1783353600,80813,63382,0.7843,722.63
1783357200,94411,75023,0.7946,722.63
1783360800,104482,87567,0.8381,722.63
1783364400,120985,107981,0.8925,722.63
1783368000,124110,111963,0.9021,722.63
1783429200,21893,20462,0.9346,709.42
1783432800,70186,63284,0.9017,709.42
1783436400,90022,77658,0.8627,709.42
1783440000,116778,94029,0.8052,709.42
1783443600,132942,106109,0.7982,709.42
1783447200,153574,125031,0.8141,709.42
1783450800,182147,159930,0.8780,709.42
1783454400,186521,166619,0.8933,709.42
1783515600,18637,21781,1.1687,711.28
1783519200,48052,64065,1.3332,711.28
1783522800,81942,93226,1.1377,711.28
1783526400,121570,118714,0.9765,711.28
1783530000,151837,143282,0.9437,711.28
1783533600,172424,158400,0.9187,711.28
1783537200,197791,183454,0.9275,711.28
1783540800,202723,190370,0.9391,711.28
1783602000,50837,37178,0.7313,723.19
1783605600,156980,120941,0.7704,723.19
1783609200,245402,167204,0.6813,723.19
1783612800,277587,203946,0.7347,723.19
1783616400,320370,257474,0.8037,723.19
1783620000,355035,297145,0.8369,723.19
1783623600,430330,393460,0.9143,723.19
1783627200,451751,425876,0.9427,723.19
1783688400,198353,188062,0.9481,725.54
1783692000,667527,684350,1.0252,725.54
1783695600,1163448,1285737,1.1051,725.54
1783699200,1488855,1680298,1.1286,725.54
1783702800,1752273,2006701,1.1452,725.54
1783706400,1960203,2280345,1.1633,725.54
1783710000,2234297,2561376,1.1464,725.54
1783713600,2251887,2582817,1.1470,725.54
1783947600,24288,43567,1.7938,711.77
1783951200,55674,75885,1.3630,711.77
1783954800,77559,106139,1.3685,711.77
1783958400,96234,128721,1.3376,711.77
1783962000,106463,151111,1.4194,711.77
1783965600,118725,176080,1.4831,711.77
1783969200,154336,222165,1.4395,711.77
1783972800,157355,225993,1.4362,711.77
1784034000,22759,37213,1.6351,719.68
1784037600,58517,85277,1.4573,719.68
1784041200,94249,114510,1.2150,719.68
1784044800,108630,128363,1.1817,719.68
1784048400,121965,140120,1.1489,719.68
1784052000,136312,169788,1.2456,719.68
1784055600,156404,214274,1.3700,719.68
1784059200,159309,220207,1.3823,719.68
1784120400,28583,40066,1.4017,717.70
1784124000,98305,92534,0.9413,717.70
1784127600,133062,125523,0.9433,717.70
1784131200,181464,178549,0.9839,717.70
1784134800,227906,225666,0.9902,717.70
1784138400,265078,277502,1.0469,717.70
1784142000,301117,328753,1.0918,717.70
1784145600,307792,338939,1.1012,717.70
1784206800,48205,57808,1.1992,706.02
1784210400,126877,153941,1.2133,706.02
1784214000,198027,229398,1.1584,706.02
1784217600,267829,323682,1.2085,706.02
1784221200,323894,400281,1.2358,706.02
1784224800,397864,527669,1.3263,706.02
1784228400,541220,743888,1.3745,706.02
1784232000,571247,776327,1.3590,706.02
1784293200,279152,292015,1.0461,695.30
1784296800,792536,916689,1.1567,695.30
1784300400,1271532,1426855,1.1222,695.30
1784304000,1684653,1891130,1.1226,695.30
1784307600,2047969,2361968,1.1533,695.30
1784311200,2396199,2850690,1.1897,695.30
1784314800,2718235,3330352,1.2252,695.30
1784318400,2735668,3365389,1.2302,695.30
