epoch,volC,volP,pc,spot
1777406400,200640,207297,1.0332,711.68
1777467600,26274,32965,1.2547,711.58
1777471200,71138,72366,1.0173,711.58
1777474800,98388,99466,1.0110,711.58
1777478400,116113,134775,1.1607,711.58
1777482000,134613,162460,1.2069,711.58
1777485600,163131,194754,1.1939,711.58
1777489200,200312,236163,1.1790,711.58
1777492800,211219,249381,1.1807,711.58
1777554000,74630,91825,1.2304,718.41
1777557600,206727,210860,1.0200,718.41
1777561200,303735,299009,0.9844,718.41
1777564800,352395,383144,1.0873,718.41
1777568400,448075,481042,1.0736,718.41
1777572000,579930,609016,1.0502,718.41
1777575600,728333,801814,1.1009,718.41
1777579200,747281,843255,1.1284,718.41
1777640400,613600,561908,0.9158,720.67
1777644000,1472002,1482813,1.0073,720.67
1777647600,2132065,2068603,0.9702,720.67
1777651200,2622627,2689648,1.0256,720.67
1777654800,2954489,2985369,1.0105,720.67
1777658400,3426680,3545521,1.0347,720.67
1777662000,3935473,3993067,1.0146,720.67
1777665600,3966396,4073020,1.0269,720.67
1777899600,32076,37939,1.1828,718.08
1777903200,72824,92176,1.2657,718.08
1777906800,99997,153050,1.5305,718.08
1777910400,122279,186237,1.5230,718.08
1777914000,137742,207696,1.5079,718.08
1777917600,149219,228588,1.5319,718.08
1777921200,165871,252421,1.5218,718.08
1777924800,168161,258507,1.5373,718.08
1777986000,34281,34734,1.0132,723.71
1777989600,89759,71835,0.8003,723.71
1777993200,104577,94532,0.9039,723.71
1777996800,114711,111535,0.9723,723.71
1778000400,124325,128027,1.0298,723.71
1778004000,138698,145923,1.0521,723.71
1778007600,171243,173670,1.0142,723.71
1778011200,179909,181872,1.0109,723.71
1778072400,59499,51671,0.8684,733.77
1778076000,110808,113343,1.0229,733.77
1778079600,170320,184586,1.0838,733.77
1778083200,187846,205632,1.0947,733.77
1778086800,201881,236313,1.1706,733.77
1778090400,237647,285352,1.2007,733.77
1778094000,286348,355466,1.2414,733.77
1778097600,316214,368342,1.1649,733.77
1778158800,62459,86616,1.3868,731.54
1778162400,183661,191482,1.0426,731.54
1778166000,283667,271011,0.9554,731.54
1778169600,390264,425888,1.0913,731.54
1778173200,501698,564076,1.1243,731.54
1778176800,584146,667478,1.1427,731.54
1778180400,718420,817293,1.1376,731.54
1778184000,766321,861657,1.1244,731.54
1778245200,472761,382022,0.8081,737.51
1778248800,1183708,1040202,0.8788,737.51
1778252400,1593711,1617961,1.0152,737.51
1778256000,1880707,2068044,1.0996,737.51
1778259600,2183292,2514518,1.1517,737.51
1778263200,2530638,3035308,1.1994,737.51
1778266800,2895159,3518486,1.2153,737.51
1778270400,2939553,3608206,1.2275,737.51
1778504400,44224,22503,0.5088,739.20
1778508000,70441,68590,0.9737,739.20
1778511600,97434,116516,1.1958,739.20
1778515200,114833,179312,1.5615,739.20
1778518800,136833,209213,1.5290,739.20
1778522400,150426,227211,1.5105,739.20
1778526000,176660,254836,1.4425,739.20
1778529600,182352,264419,1.4500,739.20
1778590800,37278,55579,1.4909,738.19
1778594400,74491,142770,1.9166,738.19
1778598000,114453,197206,1.7230,738.19
1778601600,132710,232763,1.7539,738.19
1778605200,162118,260247,1.6053,738.19
1778608800,182159,289001,1.5865,738.19
1778612400,217716,340092,1.5621,738.19
1778616000,224790,375179,1.6690,738.19
1778677200,27646,54107,1.9571,742.30
1778680800,66110,104095,1.5746,742.30
1778684400,112687,142454,1.2642,742.30
1778688000,148501,206448,1.3902,742.30
1778691600,187466,243922,1.3012,742.30
1778695200,230890,282401,1.2231,742.30
1778698800,266203,349337,1.3123,742.30
1778702400,281840,361575,1.2829,742.30
1778763600,128115,105918,0.8267,748.08
1778767200,291603,222230,0.7621,748.08
1778770800,402488,323443,0.8036,748.08
1778774400,507078,435385,0.8586,748.08
1778778000,607155,553612,0.9118,748.08
1778781600,698864,637936,0.9128,748.08
1778785200,827636,755154,0.9124,748.08
1778788800,863446,797058,0.9231,748.08
1778850000,512444,613090,1.1964,739.08
1778853600,1457879,1320719,0.9059,739.08
1778857200,2122724,1906614,0.8982,739.08
1778860800,2545582,2283481,0.8970,739.08
1778864400,3008810,2599314,0.8639,739.08
1778868000,3533892,3128845,0.8854,739.08
1778871600,3969615,3596234,0.9059,739.08
1778875200,4046488,3704991,0.9156,739.08
1779109200,33974,33420,0.9837,738.56
1779112800,66866,75636,1.1312,738.56
1779116400,89092,105156,1.1803,738.56
1779120000,107954,128267,1.1882,738.56
1779123600,123774,155845,1.2591,738.56
1779127200,144793,188435,1.3014,738.56
1779130800,192289,229420,1.1931,738.56
1779134400,196136,235158,1.1990,738.56
1779195600,41241,30120,0.7303,733.78
1779199200,104297,84796,0.8130,733.78
1779202800,134007,116040,0.8659,733.78
1779206400,165693,141960,0.8568,733.78
1779210000,195359,180408,0.9235,733.78
1779213600,224962,206928,0.9198,733.78
1779217200,258687,240316,0.9290,733.78
1779220800,263411,244263,0.9273,733.78
1779282000,33539,17649,0.5262,741.30
1779285600,89463,69908,0.7814,741.30
1779289200,127152,151230,1.1894,741.30
1779292800,155654,173628,1.1155,741.30
1779296400,181488,198291,1.0926,741.30
1779300000,209661,222463,1.0611,741.30
1779303600,267672,260148,0.9719,741.30
1779307200,276683,274080,0.9906,741.30
1779368400,80431,92634,1.1517,742.71
1779372000,199692,193256,0.9678,742.71
1779375600,289937,301967,1.0415,742.71
1779379200,344313,375644,1.0910,742.71
1779382800,534046,525879,0.9847,742.71
1779386400,646642,665253,1.0288,742.71
1779390000,800070,803495,1.0043,742.71
1779393600,828806,841586,1.0154,742.71
1779454800,563565,540489,0.9591,745.59
1779458400,1381500,1148855,0.8316,745.59
1779462000,1874915,1534840,0.8186,745.59
1779465600,2279984,1947788,0.8543,745.59
1779469200,2850442,2410213,0.8456,745.59
1779472800,3358789,2743291,0.8168,745.59
1779476400,4094466,3331192,0.8136,745.59
1779480000,4144576,3410051,0.8228,745.59
1779800400,66688,51254,0.7686,750.47
1779804000,130608,124406,0.9525,750.47
1779807600,162223,167759,1.0341,750.47
1779811200,186675,194834,1.0437,750.47
1779814800,198597,212867,1.0719,750.47
1779818400,215199,225812,1.0493,750.47
1779822000,241610,259373,1.0735,750.47
1779825600,245895,267608,1.0883,750.47
1779886800,25329,29632,1.1699,750.48
1779890400,62701,80846,1.2894,750.48
1779894000,107229,101984,0.9511,750.48
1779897600,131279,118371,0.9017,750.48
1779901200,152871,132402,0.8661,750.48
1779904800,174393,153850,0.8822,750.48
1779908400,201833,196070,0.9714,750.48
1779912000,208120,204673,0.9834,750.48
1779973200,61931,73507,1.1869,754.64
1779976800,205140,220529,1.0750,754.64
1779980400,284596,285992,1.0049,754.64
1779984000,341714,346507,1.0140,754.64
1779987600,396347,409297,1.0327,754.64
1779991200,442210,460964,1.0424,754.64
1779994800,543817,595737,1.0955,754.64
1779998400,577204,641495,1.1114,754.64
1780059600,519037,404587,0.7795,756.40
1780063200,1366557,1256487,0.9195,756.40
1780066800,1871557,1636564,0.8744,756.40
1780070400,2329914,1995738,0.8566,756.40
1780074000,2733927,2357380,0.8623,756.40
1780077600,3258123,2693973,0.8268,756.40
1780081200,3799543,3053265,0.8036,756.40
1780084800,3839576,3107886,0.8094,756.40
1780318800,27323,22028,0.8062,758.43
1780322400,49538,48682,0.9827,758.43
1780326000,66951,74439,1.1118,758.43
1780329600,84358,92699,1.0989,758.43
1780333200,106278,118978,1.1195,758.43
1780336800,122251,133226,1.0898,758.43
1780340400,140064,151856,1.0842,758.43
1780344000,143289,157681,1.1004,758.43
1780405200,24176,24840,1.0275,759.47
1780408800,68296,66686,0.9764,759.47
1780412400,105934,95780,0.9041,759.47
1780416000,132864,134723,1.0140,759.47
1780419600,160563,159214,0.9916,759.47
1780423200,187903,175885,0.9360,759.47
1780426800,215283,225969,1.0496,759.47
1780430400,223844,239587,1.0703,759.47
1780491600,38771,69526,1.7932,754.19
1780495200,84408,123050,1.4578,754.19
1780498800,121773,167755,1.3776,754.19
1780502400,164422,215631,1.3114,754.19
1780506000,191982,249878,1.3016,754.19
1780509600,221436,300629,1.3576,754.19
1780513200,272874,369527,1.3542,754.19
1780516800,286596,395869,1.3813,754.19
1780578000,70259,94807,1.3494,757.03
1780581600,188333,199327,1.0584,757.03
1780585200,299191,313832,1.0489,757.03
1780588800,382938,406254,1.0609,757.03
1780592400,445970,512231,1.1486,757.03
1780596000,509979,594579,1.1659,757.03
1780599600,640455,794251,1.2401,757.03
1780603200,690549,850590,1.2318,757.03
1780664400,463860,536629,1.1569,737.40
1780668000,1376241,1356231,0.9855,737.40
1780671600,2215850,2334448,1.0535,737.40
1780675200,3118278,3465894,1.1115,737.40
1780678800,3811850,4201773,1.1023,737.40
1780682400,4746421,5372058,1.1318,737.40
1780686000,5621028,6386244,1.1361,737.40
1780689600,5698389,6462779,1.1341,737.40
1780923600,29940,33480,1.1182,739.31
1780927200,65696,76826,1.1694,739.31
1780930800,95882,96641,1.0079,739.31
1780934400,123771,108358,0.8755,739.31
1780938000,149002,132756,0.8910,739.31
1780941600,160635,143662,0.8943,739.31
1780945200,192605,174418,0.9056,739.31
1780948800,196186,203087,1.0352,739.31
1781010000,54164,35582,0.6569,737.06
1781013600,105655,105474,0.9983,737.06
1781017200,152399,178986,1.1745,737.06
1781020800,206376,261112,1.2652,737.06
1781024400,249171,314326,1.2615,737.06
1781028000,285976,351637,1.2296,737.06
1781031600,330136,401398,1.2159,737.06
1781035200,336840,405631,1.2042,737.06
1781096400,30565,32570,1.0656,725.42
1781100000,81881,99937,1.2205,725.42
1781103600,146285,163365,1.1168,725.42
1781107200,189227,191072,1.0098,725.42
1781110800,243571,227662,0.9347,725.42
1781114400,291853,265979,0.9113,725.42
1781118000,365791,338806,0.9262,725.42
1781121600,376577,349729,0.9287,725.42
1781182800,70649,64682,0.9155,737.67
1781186400,173727,191521,1.1024,737.67
1781190000,242685,284390,1.1718,737.67
1781193600,321198,371511,1.1566,737.67
1781197200,515827,496231,0.9620,737.67
1781200800,659153,601082,0.9119,737.67
1781204400,1031269,820967,0.7961,737.67
1781208000,1071256,857698,0.8006,737.67
1781269200,314746,316637,1.0060,741.66
1781272800,1329544,1121133,0.8432,741.66
1781276400,2254393,1997881,0.8862,741.66
1781280000,3039578,2589878,0.8521,741.66
1781283600,3677263,3114372,0.8469,741.66
1781287200,4285330,3692539,0.8617,741.66
1781290800,4921077,4244439,0.8625,741.66
1781294400,4969595,4269846,0.8592,741.66
1782133200,17406,14413,0.8280,743.99
1782136800,60375,54295,0.8993,743.99
1782140400,97533,75946,0.7787,743.99
1782144000,116240,90291,0.7768,743.99
1782147600,131697,98870,0.7507,743.99
1782151200,149430,113517,0.7597,743.99
1782154800,171541,130136,0.7586,743.99
1782158400,175983,133704,0.7598,743.99
1782219600,33847,44124,1.3036,733.67
1782223200,78934,81697,1.0350,733.67
1782226800,102764,104765,1.0195,733.67
1782230400,121744,121844,1.0008,733.67
1782234000,137674,136644,0.9925,733.67
1782237600,163763,174879,1.0679,733.67
1782241200,196403,206368,1.0507,733.67
1782244800,203225,212574,1.0460,733.67
1782306000,34645,24798,0.7158,733.02
1782309600,91241,81050,0.8883,733.02
1782313200,136120,137516,1.0103,733.02
1782316800,168755,174409,1.0335,733.02
1782320400,224113,233811,1.0433,733.02
1782324000,265663,270789,1.0193,733.02
1782327600,318792,322919,1.0129,733.02
1782331200,333418,336449,1.0091,733.02
1782392400,98259,112229,1.1422,733.38
1782396000,214707,236024,1.0993,733.38
1782399600,288119,345593,1.1995,733.38
1782403200,362984,442666,1.2195,733.38
1782406800,449039,537070,1.1960,733.38
1782410400,562433,675601,1.2012,733.38
1782414000,723484,854779,1.1815,733.38
1782417600,753262,887851,1.1787,733.38
1782478800,292309,303063,1.0368,729.51
1782482400,1033676,1213507,1.1740,729.51
1782486000,1845463,2204373,1.1945,729.51
1782489600,2334737,2917764,1.2497,729.51
1782493200,2859254,3642028,1.2738,729.51
1782496800,3374332,4445288,1.3174,729.51
1782500400,3893217,5170727,1.3281,729.51
1782504000,3946701,5235990,1.3267,729.51
1783342800,24392,22104,0.9062,751.31
1783346400,54978,50336,0.9156,751.31
1783350000,78756,74857,0.9505,751.31
1783353600,98132,92680,0.9444,751.31
1783357200,118833,108235,0.9108,751.31
1783360800,141187,127417,0.9025,751.31
1783364400,170515,148423,0.8704,751.31
1783368000,174377,157115,0.9010,751.31
1783429200,22968,27711,1.2065,747.69
1783432800,80262,94028,1.1715,747.69
1783436400,117459,113360,0.9651,747.69
1783440000,167133,135862,0.8129,747.69
1783443600,192442,156106,0.8112,747.69
1783447200,211723,181641,0.8579,747.69
1783450800,259322,223351,0.8613,747.69
1783454400,267134,227897,0.8531,747.69
1783515600,32541,34587,1.0629,745.28
1783519200,84555,87864,1.0391,745.28
1783522800,131288,143529,1.0932,745.28
1783526400,180095,185990,1.0327,745.28
1783530000,227566,225795,0.9922,745.28
1783533600,262013,251219,0.9588,745.28
1783537200,302494,293136,0.9691,745.28
1783540800,308329,302386,0.9807,745.28
1783602000,94926,73839,0.7779,751.65
1783605600,249767,229244,0.9178,751.65
1783609200,360275,329834,0.9155,751.65
1783612800,433291,423277,0.9769,751.65
1783616400,528445,529716,1.0024,751.65
1783620000,639524,626519,0.9797,751.65
1783623600,784852,783909,0.9988,751.65
1783627200,830481,830196,0.9997,751.65
1783688400,552134,428702,0.7764,754.88
1783692000,1528907,1447552,0.9468,754.88
1783695600,2394708,2208929,0.9224,754.88
1783699200,2989113,2737127,0.9157,754.88
1783702800,3453057,3143522,0.9104,754.88
1783706400,3826210,3547612,0.9272,754.88
1783710000,4373607,4171708,0.9538,754.88
1783713600,4462770,4222401,0.9461,754.88
1783947600,30220,59978,1.9847,749.10
1783951200,68068,109485,1.6085,749.10
1783954800,86816,150166,1.7297,749.10
1783958400,125180,249039,1.9894,749.10
1783962000,145181,285012,1.9631,749.10
1783965600,172664,331323,1.9189,749.10
1783969200,230202,384178,1.6689,749.10
1783972800,236666,546287,2.3083,749.10
1784034000,33999,24524,0.7213,751.87
1784037600,81259,77352,0.9519,751.87
1784041200,134866,139651,1.0355,751.87
1784044800,164466,162713,0.9893,751.87
1784048400,187024,196195,1.0490,751.87
1784052000,203434,232182,1.1413,751.87
1784055600,232218,267355,1.1513,751.87
1784059200,243034,310434,1.2773,751.87
1784120400,60952,56070,0.9199,754.73
1784124000,124082,195967,1.5793,754.73
1784127600,165441,241837,1.4618,754.73
1784131200,220490,314558,1.4266,754.73
1784134800,271181,388999,1.4345,754.73
1784138400,313354,453438,1.4470,754.73
1784142000,355450,510071,1.4350,754.73
1784145600,364014,521866,1.4336,754.73
1784206800,91896,98653,1.0735,750.83
1784210400,258419,273576,1.0587,750.83
1784214000,376149,419206,1.1145,750.83
1784217600,492758,552608,1.1215,750.83
1784221200,582114,676676,1.1624,750.83
1784224800,724594,852684,1.1768,750.83
1784228400,984980,1107261,1.1241,750.83
1784232000,1032036,1151474,1.1157,750.83
1784293200,416938,473970,1.1368,743.16
1784296800,1042644,1272955,1.2209,743.16
1784300400,1714184,2063999,1.2041,743.16
1784304000,2233744,2701695,1.2095,743.16
1784307600,2698244,3360876,1.2456,743.16
1784311200,3252550,4145131,1.2744,743.16
1784314800,3732189,4821225,1.2918,743.16
1784318400,3753206,4899597,1.3054,743.16
