epoch,o,h,l,c,v
1782739800,183.1200,183.1700,182.1300,182.6950,225547
1782739860,182.5800,183.0700,182.4100,182.8700,77126
1782739920,182.9300,183.2750,182.9100,183.2300,43998
1782739980,183.1800,183.2700,183.0300,183.1100,53209
1782740040,183.1100,183.4800,183.1100,183.4200,108070
1782740100,183.4000,183.5000,183.2300,183.3200,86426
1782740160,183.2700,183.3200,182.7200,182.8400,101674
1782740220,182.8600,182.8800,182.4700,182.7200,67640
1782740280,182.7400,182.8500,182.3800,182.5300,79110
1782740340,182.5400,182.9000,182.5400,182.9000,62651
1782740400,182.9200,183.1400,182.6600,183.0500,67204
1782740460,183.0600,183.1600,182.9350,182.9350,50919
1782740520,182.9350,183.3400,182.9350,183.2900,40024
1782740580,183.2300,183.3000,183.0800,183.0900,31008
1782740640,183.0700,183.5100,183.0000,183.4050,21393
1782740700,183.4100,183.6800,183.2600,183.6400,75184
1782740760,183.6150,183.6400,183.1400,183.2200,52647
1782740820,183.1900,183.5400,183.0500,183.4500,62951
1782740880,183.4800,183.4950,183.1700,183.4400,46948
1782740940,183.4900,183.5200,183.0600,183.1100,35749
1782741000,182.9000,183.2150,182.7600,183.2000,41300
1782741060,183.1900,183.6000,183.1499,183.4300,35509
1782741120,183.4600,183.6100,183.3800,183.3800,28482
1782741180,183.3700,183.5400,183.2300,183.2300,20210
1782741240,183.2300,183.2500,182.8300,182.8550,32739
1782741300,182.8800,182.9300,182.2100,182.2450,36769
1782741360,182.3550,182.3750,181.8400,181.9900,47868
1782741420,181.9700,182.0150,181.6300,181.6600,42868
1782741480,181.6750,181.9450,181.6200,181.7600,47397
1782741540,181.7351,181.9300,181.5300,181.7800,47684
1782741600,181.7875,181.8400,181.2000,181.4000,41622
1782741660,181.5500,181.7800,181.4800,181.5600,45895
1782741720,181.5200,181.5200,181.2000,181.4100,38726
1782741780,181.3950,181.6400,181.3600,181.4300,25981
1782741840,181.4100,181.4650,181.1800,181.1800,19317
1782741900,181.1700,181.2000,180.7200,180.7400,50482
1782741960,180.8500,181.1400,180.6700,180.7000,32336
1782742020,180.6600,180.8650,180.4000,180.4100,31324
1782742080,180.3800,180.5300,180.2300,180.5300,32217
1782742140,180.5050,180.7200,180.4550,180.6550,26798
1782742200,180.6450,180.7700,180.0500,180.1650,70770
1782742260,180.0800,180.2600,180.0600,180.1900,44892
1782742320,180.1900,180.2550,179.7200,179.7200,70326
1782742380,179.7100,179.7100,179.3300,179.3400,35922
1782742440,179.3500,179.4800,179.1100,179.1200,41879
1782742500,179.1200,179.2400,178.6700,179.1900,174306
1782742560,179.2500,179.5100,178.9300,178.9350,62923
1782742620,178.8500,179.1500,178.7680,178.8650,50988
1782742680,178.8700,179.1300,178.6800,178.9999,55292
1782742740,179.0500,179.6600,179.0200,179.6200,52827
1782742800,179.6500,179.7300,179.4200,179.6950,31363
1782742860,179.6400,179.8650,179.5800,179.8650,49112
1782742920,179.8500,180.1100,179.8000,179.8000,60012
1782742980,179.7100,179.7300,179.3800,179.5000,51183
1782743040,179.4400,179.8400,179.3200,179.7200,60311
1782743100,179.7800,180.1600,179.7200,180.0800,29131
1782743160,180.0900,180.4300,180.0800,180.3100,48826
1782743220,180.3300,180.5100,180.2900,180.4600,48302
1782743280,180.4700,180.9100,180.4600,180.9100,87328
1782743340,180.9200,181.1500,180.8500,181.1000,53220
1782743400,181.0720,181.4100,180.9900,181.3800,30418
1782743460,181.3400,181.5500,181.2400,181.4600,57457
1782743520,181.4900,181.5600,181.1000,181.3200,95389
1782743580,181.3750,181.9500,181.2650,181.8200,40228
1782743640,181.8300,181.9850,181.7600,181.8800,29966
1782743700,181.8600,181.9700,181.6900,181.8400,88499
1782743760,181.8400,181.8500,181.5100,181.5100,64090
1782743820,181.5300,181.6600,181.2600,181.6250,58223
1782743880,181.6100,181.8900,181.5400,181.6000,43314
1782743940,181.6300,181.7500,181.3900,181.5400,26351
1782744000,181.5500,181.6300,181.4300,181.5700,27534
1782744060,181.5200,181.7300,181.5100,181.5300,87166
1782744120,181.5000,181.7100,181.5000,181.6500,24060
1782744180,181.6500,181.7200,181.5300,181.6200,24841
1782744240,181.5900,181.6100,181.3300,181.5100,22550
1782744300,181.4700,181.4700,181.2100,181.3150,20518
1782744360,181.3500,181.4000,181.0400,181.1100,22336
1782744420,181.1200,181.2800,180.9400,180.9600,22125
1782744480,180.9300,181.1700,180.8900,180.9050,13880
1782744540,180.9700,181.6050,180.9600,181.4650,14028
1782744600,181.6100,182.0300,181.5700,181.9900,16621
1782744660,181.9400,182.0100,181.7900,181.9400,20298
1782744720,181.9400,182.0100,181.8100,181.8100,15729
1782744780,181.8150,182.1400,181.6900,182.0750,16786
1782744840,182.1150,182.3500,182.0700,182.3000,33545
1782744900,182.1800,182.3300,182.0400,182.3200,29195
1782744960,182.3700,182.4900,182.2600,182.4500,21142
1782745020,182.4650,182.6000,182.2500,182.4100,45288
1782745080,182.3900,182.5600,182.3000,182.3700,50387
1782745140,182.4100,182.7900,182.4100,182.7900,51858
1782745200,182.7900,182.8903,182.6600,182.7400,40330
1782745260,182.7000,182.8500,182.5900,182.8200,26413
1782745320,182.8250,182.8900,182.7300,182.7750,46569
1782745380,182.7750,182.8700,182.6300,182.8350,13241
1782745440,182.7600,182.7850,182.6119,182.6700,19315
1782745500,182.6700,182.8350,182.5400,182.7800,95785
1782745560,182.7600,182.8200,182.5400,182.6400,23700
1782745620,182.5650,182.7400,182.5000,182.7100,26944
1782745680,182.7900,182.9700,182.7400,182.9400,20341
1782745740,182.9500,182.9750,182.7900,182.8700,21263
1782745800,182.8750,182.9700,182.6800,182.7600,38424
1782745860,182.7600,182.8000,182.6300,182.6900,17692
1782745920,182.6700,182.8000,182.4800,182.6300,26414
1782745980,182.6600,182.7600,182.6200,182.6800,21881
1782746040,182.6900,183.0700,182.6100,183.0300,40175
1782746100,183.0700,183.3200,183.0200,183.2500,42741
1782746160,183.2400,183.3200,182.9400,183.1401,36128
1782746220,183.1700,183.1700,182.9600,182.9700,11646
1782746280,182.9450,182.9700,182.8200,182.8500,16075
1782746340,182.8400,182.8400,182.6050,182.6800,28428
1782746400,182.6700,182.7900,182.5800,182.6300,41955
1782746460,182.6600,182.9800,182.6500,182.9500,13127
1782746520,182.9400,183.0250,182.6500,182.7892,13301
1782746580,182.8000,182.8100,182.5500,182.5600,21828
1782746640,182.5300,182.6100,182.4100,182.5100,42222
1782746700,182.5900,182.6600,182.5100,182.5900,12504
1782746760,182.7000,182.8900,182.7000,182.8800,16678
1782746820,182.8900,183.0199,182.8600,182.9800,11259
1782746880,182.9800,183.0300,182.9300,183.0300,32084
1782746940,183.0400,183.2900,183.0100,183.2600,42646
1782747000,183.2700,183.5000,183.2700,183.3700,88074
