epoch,volC,volP,pc,spot
1782140100,6559,23172,3.5329,208.67
1782140400,7489,29950,3.9992,208.67
1782140700,7838,30704,3.9173,208.67
1782141000,8379,31000,3.6997,208.67
1782141300,9170,31431,3.4276,208.67
1782141600,10055,31690,3.1517,208.67
1782141900,10184,32051,3.1472,208.67
1782142200,10386,32412,3.1207,208.67
1782142500,10600,32716,3.0864,208.67
1782142800,10840,32822,3.0279,208.67
1782143100,11406,33164,2.9076,208.67
1782143400,11690,33506,2.8662,208.67
1782143700,14275,33932,2.3770,208.67
1782144000,14439,34434,2.3848,208.67
1782144300,14936,34634,2.3188,208.67
1782144600,15427,34892,2.2617,208.67
1782144900,16009,35158,2.1961,208.67
1782145200,16304,35432,2.1732,208.67
1782145500,16859,35480,2.1045,208.67
1782145800,17005,35570,2.0917,208.67
1782146100,17229,35947,2.0864,208.67
1782146400,17453,36092,2.0680,208.67
1782146700,17625,36360,2.0630,208.67
1782147000,17791,36891,2.0736,208.67
1782147300,17950,37095,2.0666,208.67
1782147600,18107,37222,2.0557,208.67
1782147900,18289,38224,2.0900,208.67
1782148200,18321,38604,2.1071,208.67
1782148500,18378,38734,2.1076,208.67
1782148800,18428,39185,2.1264,208.67
1782149100,18556,39834,2.1467,208.67
1782149400,18613,40094,2.1541,208.67
1782149700,18690,40375,2.1602,208.67
1782150000,19036,40825,2.1446,208.67
1782150300,19117,41187,2.1545,208.67
1782150600,19374,41396,2.1367,208.67
1782150900,19509,41685,2.1367,208.67
1782151200,19676,42053,2.1373,208.67
1782151500,19794,42157,2.1298,208.67
1782151800,19959,42445,2.1266,208.67
1782152100,20074,42637,2.1240,208.67
1782152400,20303,42786,2.1074,208.67
1782152700,20467,42994,2.1006,208.67
1782153000,20772,43121,2.0759,208.67
1782153300,20863,43242,2.0727,208.67
1782153600,20962,43588,2.0794,208.67
1782153900,21206,43991,2.0745,208.67
1782154200,21421,44266,2.0665,208.67
1782154500,21675,44617,2.0585,208.67
1782154800,21773,44762,2.0558,208.67
1782155100,21890,45171,2.0635,208.67
1782155400,21938,45510,2.0745,208.67
1782155700,22064,46749,2.1188,208.67
1782156000,22651,47248,2.0859,208.67
1782156300,22712,47764,2.1030,208.67
1782156600,23763,48121,2.0250,208.67
1782156900,23890,48421,2.0268,208.67
1782157200,23987,48655,2.0284,208.67
1782157500,24361,49104,2.0157,208.67
1782157800,24917,50682,2.0340,208.67
1782158100,25124,51156,2.0361,208.67
1782221400,894,7021,7.8535,200.01
1782221700,4211,9598,2.2793,200.01
1782222000,5609,12380,2.2072,200.01
1782222300,9096,14070,1.5468,200.01
1782222600,12315,15586,1.2656,200.01
1782222900,14154,17922,1.2662,200.01
1782223200,15410,18847,1.2230,200.01
1782223500,16560,19544,1.1802,200.01
1782223800,17301,20328,1.1750,200.01
1782224100,18848,20982,1.1132,200.01
1782224400,20117,22514,1.1192,200.01
1782224700,20753,23528,1.1337,200.01
1782225000,21194,25509,1.2036,200.01
1782225300,22071,27870,1.2627,200.01
1782225600,22980,29141,1.2681,200.01
1782225900,23750,29861,1.2573,200.01
1782226200,24200,30215,1.2486,200.01
1782226500,24758,32321,1.3055,200.01
1782226800,25798,34047,1.3198,200.01
1782227100,29059,39283,1.3518,200.01
1782227400,30963,42562,1.3746,200.01
1782227700,31704,44676,1.4092,200.01
1782228000,33202,46819,1.4101,200.01
1782228300,34284,49016,1.4297,200.01
1782228600,35867,49811,1.3888,200.01
1782228900,37016,51523,1.3919,200.01
1782229200,37817,52280,1.3824,200.01
1782229500,38848,53023,1.3649,200.01
1782229800,41244,54266,1.3157,200.01
1782230100,42324,55390,1.3087,200.01
1782230400,43790,56228,1.2840,200.01
1782230700,44718,56766,1.2694,200.01
1782231000,45962,58717,1.2775,200.01
1782231300,46620,59097,1.2676,200.01
1782231600,47331,59576,1.2587,200.01
1782231900,47760,60738,1.2717,200.01
1782232200,48055,61318,1.2760,200.01
1782232500,48528,61971,1.2770,200.01
1782232800,49136,62790,1.2779,200.01
1782233100,49634,62978,1.2688,200.01
1782233400,49913,63334,1.2689,200.01
1782233700,50510,63671,1.2606,200.01
1782234000,50959,64739,1.2704,200.01
1782234300,51569,65549,1.2711,200.01
1782234600,52002,66220,1.2734,200.01
1782234900,52398,66693,1.2728,200.01
1782235200,53582,67539,1.2605,200.01
1782235500,54141,67992,1.2558,200.01
1782235800,54581,68691,1.2585,200.01
1782236100,54782,69163,1.2625,200.01
1782236400,55114,69718,1.2650,200.01
1782236700,55527,70521,1.2700,200.01
1782237000,55923,71732,1.2827,200.01
1782237300,56510,81564,1.4434,200.01
1782237600,56978,88609,1.5551,200.01
1782237900,57728,89524,1.5508,200.01
1782238200,58152,89979,1.5473,200.01
1782238500,58458,91209,1.5602,200.01
1782238800,58816,91864,1.5619,200.01
1782239100,59170,92439,1.5623,200.01
1782239400,60075,93011,1.5482,200.01
1782239700,61348,94243,1.5362,200.01
1782240000,62644,96279,1.5369,200.01
1782240300,63489,97730,1.5393,200.01
1782240600,65102,99839,1.5336,200.01
1782240900,66508,101084,1.5199,200.01
1782241200,67376,101930,1.5129,200.01
1782241500,68984,103329,1.4979,200.01
1782241800,69358,104008,1.4996,200.01
1782242100,70037,106453,1.5200,200.01
1782242400,71214,107477,1.5092,200.01
1782242700,71991,108326,1.5047,200.01
1782243000,72840,108883,1.4948,200.01
1782243300,73668,110694,1.5026,200.01
1782243600,74732,114235,1.5286,200.01
1782243900,75724,117851,1.5563,200.01
1782244200,78069,119333,1.5286,200.01
1782244500,81056,121708,1.5015,200.01
1782244800,81058,121708,1.5015,200.01
1782307800,3108,3436,1.1055,199.08
1782308100,5529,5527,0.9996,199.08
1782308400,7016,7804,1.1123,199.08
1782308700,9791,11551,1.1798,199.08
1782309000,13426,13582,1.0116,199.08
1782309300,15609,15837,1.0146,199.08
1782309600,18350,20129,1.0969,199.08
1782309900,22248,30925,1.3900,199.08
1782310200,24440,36461,1.4919,199.08
1782310500,28337,41199,1.4539,199.08
1782310800,32623,48020,1.4720,199.08
1782311100,36357,52164,1.4348,199.08
1782311400,39473,55103,1.3960,199.08
1782311700,40958,56562,1.3810,199.08
1782312000,42774,58208,1.3608,199.08
1782312300,46541,61196,1.3149,199.08
1782312600,48092,63228,1.3147,199.08
1782312900,50130,65274,1.3021,199.08
1782313200,52437,67695,1.2910,199.08
1782313500,53539,69975,1.3070,199.08
1782313800,55727,74973,1.3454,199.08
1782314100,56821,77787,1.3690,199.08
1782314400,57839,81142,1.4029,199.08
1782314700,59147,83811,1.4170,199.08
1782315000,60318,85297,1.4141,199.08
1782315300,61024,87766,1.4382,199.08
1782315600,61668,89381,1.4494,199.08
1782315900,64185,91031,1.4183,199.08
1782316200,65980,93689,1.4200,199.08
1782316500,67180,94953,1.4134,199.08
1782316800,67771,96774,1.4280,199.08
1782317100,68494,97702,1.4264,199.08
1782317400,69245,98625,1.4243,199.08
1782317700,70324,99907,1.4207,199.08
1782318000,71811,101403,1.4121,199.08
1782318300,72459,101881,1.4061,199.08
1782318600,74364,104173,1.4009,199.08
1782318900,76106,108566,1.4265,199.08
1782319200,78279,111663,1.4265,199.08
1782319500,79933,114492,1.4323,199.08
1782319800,82921,117918,1.4221,199.08
1782320100,85232,122366,1.4357,199.08
1782320400,87608,125529,1.4328,199.08
1782320700,90313,129414,1.4329,199.08
1782321000,94174,134954,1.4330,199.08
1782321300,98102,140991,1.4372,199.08
1782321600,100245,144005,1.4365,199.08
1782321900,103745,145991,1.4072,199.08
1782322200,106562,150003,1.4077,199.08
1782322500,108738,152688,1.4042,199.08
1782322800,111808,154774,1.3843,199.08
1782323100,115182,156304,1.3570,199.08
1782323400,117390,158061,1.3465,199.08
1782323700,119004,159955,1.3441,199.08
1782324000,121722,163074,1.3397,199.08
1782324300,123783,165820,1.3396,199.08
1782324600,128990,167422,1.2979,199.08
1782324900,132261,169733,1.2833,199.08
1782325200,133972,171339,1.2789,199.08
1782325500,137018,172711,1.2605,199.08
1782325800,139060,173813,1.2499,199.08
1782326100,140852,175228,1.2441,199.08
1782326400,142780,176985,1.2396,199.08
1782326700,145480,179219,1.2319,199.08
1782327000,149002,186299,1.2503,199.08
1782327300,151317,188935,1.2486,199.08
1782327600,155388,191948,1.2353,199.08
1782327900,158286,195994,1.2382,199.08
1782328200,163038,199434,1.2232,199.08
1782328500,166412,201197,1.2090,199.08
1782328800,169294,203592,1.2026,199.08
1782329100,175446,206753,1.1784,199.08
1782329400,179416,212020,1.1817,199.08
1782329700,182555,215416,1.1800,199.08
1782330000,185668,224844,1.2110,199.08
1782330300,188863,230651,1.2213,199.08
1782330600,196190,235201,1.1988,199.08
1782330900,204466,241340,1.1803,199.08
1782394200,14045,9743,0.6937,195.92
1782394500,24464,19452,0.7951,195.92
1782394800,35472,36525,1.0297,195.92
1782395100,50918,59486,1.1683,195.92
1782395400,62958,71777,1.1401,195.92
1782395700,71973,81739,1.1357,195.92
1782396000,92113,95549,1.0373,195.92
1782396300,105384,101585,0.9640,195.92
1782396600,115586,107496,0.9300,195.92
1782396900,123502,124685,1.0096,195.92
1782397200,128543,128159,0.9970,195.92
1782397500,134464,140798,1.0471,195.92
1782397800,142427,147807,1.0378,195.92
1782398100,149152,152413,1.0219,195.92
1782398400,154281,155859,1.0102,195.92
1782398700,158903,159311,1.0026,195.92
1782399000,173655,172300,0.9922,195.92
1782399300,188338,180135,0.9564,195.92
1782399600,198898,184478,0.9275,195.92
1782399900,206868,192008,0.9282,195.92
1782400200,213662,200986,0.9407,195.92
1782400500,218221,213488,0.9783,195.92
1782400800,223715,217899,0.9740,195.92
1782401100,227374,220329,0.9690,195.92
1782401400,232757,228532,0.9818,195.92
1782401700,236754,230821,0.9749,195.92
1782402000,240189,233714,0.9730,195.92
1782402300,247562,238860,0.9648,195.92
1782402600,251419,241382,0.9601,195.92
1782402900,255384,244423,0.9571,195.92
1782403200,257850,247678,0.9606,195.92
1782403500,262875,250902,0.9545,195.92
1782403800,273419,258755,0.9464,195.92
1782404100,282339,263609,0.9337,195.92
1782404400,287945,268114,0.9311,195.92
1782404700,292273,273759,0.9367,195.92
1782405000,298243,279201,0.9362,195.92
1782405300,304085,283029,0.9308,195.92
1782405600,309285,287682,0.9302,195.92
1782405900,317064,293703,0.9263,195.92
1782406200,322436,296737,0.9203,195.92
1782406500,326486,299364,0.9169,195.92
1782406800,334233,301408,0.9018,195.92
1782407100,337256,305025,0.9044,195.92
1782407400,344025,309215,0.8988,195.92
1782407700,353142,313660,0.8882,195.92
1782408000,356055,316574,0.8891,195.92
1782408300,359944,319425,0.8874,195.92
1782408600,362038,322815,0.8917,195.92
1782408900,364026,325927,0.8953,195.92
1782409200,366295,330038,0.9010,195.92
1782409500,372958,335002,0.8982,195.92
1782409800,376530,338070,0.8979,195.92
1782410100,380986,341422,0.8962,195.92
1782410400,389854,347542,0.8915,195.92
1782410700,396023,351967,0.8888,195.92
1782411000,399656,355098,0.8885,195.92
1782411300,405493,358864,0.8850,195.92
1782411600,412413,362105,0.8780,195.92
1782411900,420753,366310,0.8706,195.92
1782412200,426365,371072,0.8703,195.92
1782412500,431993,374084,0.8659,195.92
1782412800,435048,376018,0.8643,195.92
1782413100,438952,379172,0.8638,195.92
1782413400,441467,384082,0.8700,195.92
1782413700,445799,386855,0.8678,195.92
1782414000,449304,388513,0.8647,195.92
1782414300,453979,390519,0.8602,195.92
1782414600,457804,393127,0.8587,195.92
1782414900,463862,397595,0.8571,195.92
1782415200,469285,400280,0.8530,195.92
1782415500,472727,403826,0.8542,195.92
1782415800,477219,407298,0.8535,195.92
1782416100,480751,412319,0.8577,195.92
1782416400,489088,417163,0.8529,195.92
1782416700,495077,420650,0.8497,195.92
1782417000,503377,429316,0.8529,195.92
1782417300,524951,435914,0.8304,195.92
1782417600,524951,435919,0.8304,195.92
1782480600,16991,23201,1.3655,191.74
1782480900,20659,27464,1.3294,191.74
1782481200,37253,36817,0.9883,191.74
1782481500,52513,42226,0.8041,191.74
1782481800,67359,47868,0.7106,191.74
1782482100,78721,54136,0.6877,191.74
1782482400,90152,60696,0.6733,191.74
1782482700,98856,62912,0.6364,191.74
1782483000,110732,69865,0.6309,191.74
1782483300,124659,77813,0.6242,191.74
1782483600,137884,88875,0.6446,191.74
1782483900,149657,96918,0.6476,191.74
1782484200,164437,109760,0.6675,191.74
1782484500,174901,120066,0.6865,191.74
1782484800,187256,134909,0.7205,191.74
1782485100,201616,142121,0.7049,191.74
1782485400,208149,149611,0.7188,191.74
1782485700,212933,155186,0.7288,191.74
1782486000,221995,162629,0.7326,191.74
1782486300,230728,170943,0.7409,191.74
1782486600,240269,177626,0.7393,191.74
1782486900,252349,185799,0.7363,191.74
1782487200,259412,193545,0.7461,191.74
1782487500,266219,200361,0.7526,191.74
1782487800,275513,208293,0.7560,191.74
1782488100,308901,224303,0.7261,191.74
1782488400,333829,232755,0.6972,191.74
1782488700,342959,241360,0.7038,191.74
1782489000,355810,254111,0.7142,191.74
1782489300,366643,263087,0.7176,191.74
1782489600,373499,270094,0.7231,191.74
1782489900,378710,275301,0.7269,191.74
1782490200,390655,283084,0.7246,191.74
1782490500,398537,290722,0.7295,191.74
1782490800,403814,296717,0.7348,191.74
1782491100,408519,300222,0.7349,191.74
1782491400,413268,303856,0.7353,191.74
1782491700,420012,307231,0.7315,191.74
1782492000,424692,310330,0.7307,191.74
1782492300,428239,315326,0.7363,191.74
1782492600,430981,319747,0.7419,191.74
1782492900,434208,322490,0.7427,191.74
1782493200,443474,330150,0.7445,191.74
1782493500,455754,333659,0.7321,191.74
1782493800,464126,337008,0.7261,191.74
1782494100,468869,343392,0.7324,191.74
1782494400,475634,348075,0.7318,191.74
1782494700,484041,356093,0.7357,191.74
1782495000,501105,364151,0.7267,191.74
1782495300,507602,368855,0.7267,191.74
1782495600,512036,374312,0.7310,191.74
1782495900,515977,377130,0.7309,191.74
1782496200,521176,380017,0.7292,191.74
1782496500,525805,384176,0.7306,191.74
1782496800,528582,386228,0.7307,191.74
1782497100,536580,392019,0.7306,191.74
1782497400,541388,396273,0.7320,191.74
1782497700,546876,401284,0.7338,191.74
1782498000,550485,405741,0.7371,191.74
1782498300,555694,410973,0.7396,191.74
1782498600,567682,421510,0.7425,191.74
1782498900,572144,426448,0.7454,191.74
1782499200,574528,431762,0.7515,191.74
1782499500,583229,435950,0.7475,191.74
1782499800,591332,444528,0.7517,191.74
1782500100,598059,447131,0.7476,191.74
1782500400,605351,453606,0.7493,191.74
1782500700,611778,458958,0.7502,191.74
1782501000,618464,464128,0.7505,191.74
1782501300,624051,469132,0.7518,191.74
1782501600,627937,474701,0.7560,191.74
1782501900,633670,478498,0.7551,191.74
1782502200,640938,484298,0.7556,191.74
1782502500,646860,486371,0.7519,191.74
1782502800,650854,489849,0.7526,191.74
1782503100,663108,492391,0.7426,191.74
1782503400,672150,495606,0.7373,191.74
1782503700,676013,502025,0.7426,191.74
1783344600,8395,255,0.0304,195.54
1783344900,16736,1386,0.0828,195.54
1783345200,25167,2897,0.1151,195.54
1783345500,30419,3780,0.1243,195.54
1783345800,36207,4444,0.1227,195.54
1783346100,44608,4842,0.1085,195.54
1783346400,51875,5586,0.1077,195.54
1783346700,61066,6225,0.1019,195.54
1783347000,67648,6749,0.0998,195.54
1783347300,71558,7103,0.0993,195.54
1783347600,75141,7615,0.1013,195.54
1783347900,77641,7868,0.1013,195.54
1783348200,82241,8140,0.0990,195.54
1783348500,85218,9655,0.1133,195.54
1783348800,95580,11844,0.1239,195.54
1783349100,105284,12451,0.1183,195.54
1783349400,107917,13291,0.1232,195.54
1783349700,111124,13679,0.1231,195.54
1783350000,113177,13826,0.1222,195.54
1783350300,115561,14087,0.1219,195.54
1783350600,118824,14228,0.1197,195.54
1783350900,120411,14882,0.1236,195.54
1783351200,123287,17155,0.1391,195.54
1783351500,125813,17332,0.1378,195.54
1783351800,127282,17978,0.1412,195.54
1783352100,130186,18030,0.1385,195.54
1783352400,132735,18342,0.1382,195.54
1783352700,133747,18488,0.1382,195.54
1783353000,135297,18576,0.1373,195.54
1783353300,135959,18657,0.1372,195.54
1783353600,138864,18945,0.1364,195.54
1783353900,140407,19004,0.1353,195.54
1783354200,147435,19598,0.1329,195.54
1783354500,152018,19965,0.1313,195.54
1783354800,153457,20248,0.1319,195.54
1783355100,154317,20403,0.1322,195.54
1783355400,155486,20610,0.1326,195.54
1783355700,157370,20705,0.1316,195.54
1783356000,160995,21441,0.1332,195.54
1783356300,162119,21847,0.1348,195.54
1783356600,163595,22145,0.1354,195.54
1783356900,165175,25161,0.1523,195.54
1783357200,166606,25876,0.1553,195.54
1783357500,168164,26066,0.1550,195.54
1783357800,168943,26309,0.1557,195.54
1783358100,170170,26519,0.1558,195.54
1783358400,172220,26735,0.1552,195.54
1783358700,173469,26881,0.1550,195.54
1783359000,174423,27128,0.1555,195.54
1783359300,174995,27483,0.1571,195.54
1783359600,176464,27627,0.1566,195.54
1783359900,177961,27899,0.1568,195.54
1783360200,178580,28071,0.1572,195.54
1783360500,179458,28192,0.1571,195.54
1783360800,180910,28263,0.1562,195.54
1783361100,182132,28446,0.1562,195.54
1783361400,182656,28539,0.1562,195.54
1783361700,184789,28702,0.1553,195.54
1783362000,186147,28755,0.1545,195.54
1783362300,186668,28833,0.1545,195.54
1783362600,187446,29002,0.1547,195.54
1783362900,187786,29065,0.1548,195.54
1783363200,190226,29154,0.1533,195.54
1783363500,191306,29595,0.1547,195.54
1783363800,193678,29666,0.1532,195.54
1783364100,195125,29699,0.1522,195.54
1783364400,196116,29829,0.1521,195.54
1783364700,196933,30030,0.1525,195.54
1783365000,199523,30267,0.1517,195.54
1783365300,200863,30588,0.1523,195.54
1783365600,201701,30804,0.1527,195.54
1783365900,202744,31285,0.1543,195.54
1783366200,203958,31654,0.1552,195.54
1783366500,205506,31677,0.1541,195.54
1783366800,206828,31795,0.1537,195.54
1783367100,207942,31962,0.1537,195.54
1783367400,211389,32167,0.1522,195.54
1783367700,215532,32577,0.1511,195.54
1783368000,215533,32577,0.1511,195.54
1783431000,3470,192,0.0553,196.93
1783431300,6041,1339,0.2217,196.93
1783431600,9756,1728,0.1771,196.93
1783431900,13859,2968,0.2142,196.93
1783432200,18047,3449,0.1911,196.93
1783432500,24848,4160,0.1674,196.93
1783432800,28879,4524,0.1567,196.93
1783433100,34030,4934,0.1450,196.93
1783433400,35839,5464,0.1525,196.93
1783433700,37688,5977,0.1586,196.93
1783434000,40193,6679,0.1662,196.93
1783434300,44558,6862,0.1540,196.93
1783434600,58867,7048,0.1197,196.93
1783434900,82309,7324,0.0890,196.93
1783435200,83578,7510,0.0899,196.93
1783435500,87444,7842,0.0897,196.93
1783435800,89297,8001,0.0896,196.93
1783436100,94763,8149,0.0860,196.93
1783436400,96380,8317,0.0863,196.93
1783436700,97964,8397,0.0857,196.93
1783437000,99507,8503,0.0855,196.93
1783437300,100703,8751,0.0869,196.93
1783437600,102856,8912,0.0866,196.93
1783437900,104802,9128,0.0871,196.93
1783438200,108293,9213,0.0851,196.93
1783438500,111813,9473,0.0847,196.93
1783438800,115149,9559,0.0830,196.93
1783439100,119648,9769,0.0816,196.93
1783439400,122660,9869,0.0805,196.93
1783439700,128664,10090,0.0784,196.93
1783440000,134062,10875,0.0811,196.93
1783440300,137906,11418,0.0828,196.93
1783440600,141847,12066,0.0851,196.93
1783440900,152412,12972,0.0851,196.93
1783441200,162726,13964,0.0858,196.93
1783441500,170724,15181,0.0889,196.93
1783441800,183631,16002,0.0871,196.93
1783442100,189780,17664,0.0931,196.93
1783442400,196663,18528,0.0942,196.93
1783442700,198650,19267,0.0970,196.93
1783443000,200514,19666,0.0981,196.93
1783443300,203800,20403,0.1001,196.93
1783443600,209152,20974,0.1003,196.93
1783443900,216249,21708,0.1004,196.93
1783444200,218633,22291,0.1020,196.93
1783444500,222914,23030,0.1033,196.93
1783444800,225124,23690,0.1052,196.93
1783445100,227309,24195,0.1064,196.93
1783445400,229390,24648,0.1075,196.93
1783445700,231405,25103,0.1085,196.93
1783446000,234264,25613,0.1093,196.93
1783446300,235346,26575,0.1129,196.93
1783446600,237130,27146,0.1145,196.93
1783446900,238508,28229,0.1184,196.93
1783447200,240253,28996,0.1207,196.93
1783447500,241458,29700,0.1230,196.93
1783447800,242981,30385,0.1251,196.93
1783448100,244293,31098,0.1273,196.93
1783448400,245044,32015,0.1307,196.93
1783448700,247004,33025,0.1337,196.93
1783449000,247670,33977,0.1372,196.93
1783449300,249869,34602,0.1385,196.93
1783449600,251999,36114,0.1433,196.93
1783449900,253038,37339,0.1476,196.93
1783450200,254634,38914,0.1528,196.93
1783450500,258522,39702,0.1536,196.93
1783450800,260317,40512,0.1556,196.93
1783451100,262055,41102,0.1568,196.93
1783451400,263212,41396,0.1573,196.93
1783451700,264996,42230,0.1594,196.93
1783452000,265856,42778,0.1609,196.93
1783452300,270763,43306,0.1599,196.93
1783452600,272323,43700,0.1605,196.93
1783452900,273583,44237,0.1617,196.93
1783453200,276129,44832,0.1624,196.93
1783453500,277212,45047,0.1625,196.93
1783453800,279679,45576,0.1630,196.93
1783454100,283463,46093,0.1626,196.93
1783517400,4926,1177,0.2389,204.12
1783517700,15590,3106,0.1992,204.12
1783518000,20884,4514,0.2161,204.12
1783518300,34811,7579,0.2177,204.12
1783518600,40472,10133,0.2504,204.12
1783518900,44639,12569,0.2816,204.12
1783519200,47386,13995,0.2953,204.12
1783519500,51748,16275,0.3145,204.12
1783519800,60725,20938,0.3448,204.12
1783520100,64819,22787,0.3515,204.12
1783520400,70807,24948,0.3523,204.12
1783520700,74324,26572,0.3575,204.12
1783521000,77111,28407,0.3684,204.12
1783521300,78899,30234,0.3832,204.12
1783521600,82476,33736,0.4090,204.12
1783521900,88174,37463,0.4249,204.12
1783522200,97272,41243,0.4240,204.12
1783522500,118496,43560,0.3676,204.12
1783522800,136039,45497,0.3344,204.12
1783523100,142277,47106,0.3311,204.12
1783523400,148839,48780,0.3277,204.12
1783523700,155988,51309,0.3289,204.12
1783524000,160249,52275,0.3262,204.12
1783524300,164616,53279,0.3237,204.12
1783524600,171479,54157,0.3158,204.12
1783524900,175381,55208,0.3148,204.12
1783525200,177684,55624,0.3131,204.12
1783525500,180539,56294,0.3118,204.12
1783525800,183729,56936,0.3099,204.12
1783526100,185631,57413,0.3093,204.12
1783526400,189381,58302,0.3079,204.12
1783526700,192965,59180,0.3067,204.12
1783527000,199748,60065,0.3007,204.12
1783527300,209315,61584,0.2942,204.12
1783527600,229334,64410,0.2809,204.12
1783527900,235782,66194,0.2807,204.12
1783528200,239966,67541,0.2815,204.12
1783528500,244165,69378,0.2841,204.12
1783528800,251296,70582,0.2809,204.12
1783529100,257891,73002,0.2831,204.12
1783529400,269206,74477,0.2767,204.12
1783529700,280761,76467,0.2724,204.12
1783530000,295218,78570,0.2661,204.12
1783530300,302071,79537,0.2633,204.12
1783530600,309958,81197,0.2620,204.12
1783530900,319895,83102,0.2598,204.12
1783531200,342735,87593,0.2556,204.12
1783531500,364478,90353,0.2479,204.12
1783531800,397322,92570,0.2330,204.12
1783532100,418289,96478,0.2306,204.12
1783532400,433165,100957,0.2331,204.12
1783532700,440947,104870,0.2378,204.12
1783533000,448002,106694,0.2382,204.12
1783533300,453020,108512,0.2395,204.12
1783533600,458511,109702,0.2393,204.12
1783533900,464840,111716,0.2403,204.12
1783534200,470179,112833,0.2400,204.12
1783534500,474186,113970,0.2403,204.12
1783534800,479774,115220,0.2402,204.12
1783535100,483930,116022,0.2397,204.12
1783535400,488338,116986,0.2396,204.12
1783535700,503062,118443,0.2354,204.12
1783536000,509852,119617,0.2346,204.12
1783536300,520367,121086,0.2327,204.12
1783536600,550567,127271,0.2312,204.12
1783536900,564232,130110,0.2306,204.12
1783537200,587694,134467,0.2288,204.12
1783537500,600126,137485,0.2291,204.12
1783537800,606383,139614,0.2302,204.12
1783538100,614325,141283,0.2300,204.12
1783538400,630660,143140,0.2270,204.12
1783538700,634787,144597,0.2278,204.12
1783539000,641848,147123,0.2292,204.12
1783539300,659491,150722,0.2285,204.12
1783539600,683826,155172,0.2269,204.12
1783539900,691659,158448,0.2291,204.12
1783540200,706027,163936,0.2322,204.12
1783540500,723209,171762,0.2375,204.12
1783603800,17433,7109,0.4078,202.73
1783604100,42639,13878,0.3255,202.73
1783604400,63850,23126,0.3622,202.73
1783604700,80867,26974,0.3336,202.73
1783605000,97801,31006,0.3170,202.73
1783605300,125017,39684,0.3174,202.73
1783605600,141044,47899,0.3396,202.73
1783605900,169429,73452,0.4335,202.73
1783606200,201483,95485,0.4739,202.73
1783606500,225429,107851,0.4784,202.73
1783606800,247690,118935,0.4802,202.73
1783607100,273469,125037,0.4572,202.73
1783607400,291311,131384,0.4510,202.73
1783607700,304053,134629,0.4428,202.73
1783608000,335899,139080,0.4141,202.73
1783608300,361488,143324,0.3965,202.73
1783608600,384285,148118,0.3854,202.73
1783608900,413709,153084,0.3700,202.73
1783609200,427897,155952,0.3645,202.73
1783609500,439955,159644,0.3629,202.73
1783609800,456784,164502,0.3601,202.73
1783610100,469786,170846,0.3637,202.73
1783610400,487433,175644,0.3603,202.73
1783610700,503562,181566,0.3606,202.73
1783611000,513217,185578,0.3616,202.73
1783611300,521960,188896,0.3619,202.73
1783611600,534449,192139,0.3595,202.73
1783611900,541301,194369,0.3591,202.73
1783612200,549614,196733,0.3579,202.73
1783612500,555400,199526,0.3592,202.73
1783612800,575026,202490,0.3521,202.73
1783613100,590295,206141,0.3492,202.73
1783613400,597311,208191,0.3485,202.73
1783613700,603377,209185,0.3467,202.73
1783614000,612704,211659,0.3455,202.73
1783614300,620217,213389,0.3441,202.73
1783614600,628527,216377,0.3443,202.73
1783614900,637517,220109,0.3453,202.73
1783615200,644755,221955,0.3442,202.73
1783615500,653919,224851,0.3439,202.73
1783615800,658512,226402,0.3438,202.73
1783616100,665400,228063,0.3427,202.73
1783616400,671825,229833,0.3421,202.73
1783616700,699555,236918,0.3387,202.73
1783617000,718948,241069,0.3353,202.73
1783617300,740823,244450,0.3300,202.73
1783617600,752586,245667,0.3264,202.73
1783617900,760354,246933,0.3248,202.73
1783618200,777759,248060,0.3189,202.73
1783618500,789073,249209,0.3158,202.73
1783618800,796452,250552,0.3146,202.73
1783619100,805075,253047,0.3143,202.73
1783619400,812697,254400,0.3130,202.73
1783619700,818579,256453,0.3133,202.73
1783620000,825162,257821,0.3124,202.73
1783620300,829885,260243,0.3136,202.73
1783620600,837046,262969,0.3142,202.73
1783620900,843651,264175,0.3131,202.73
1783621200,854136,265741,0.3111,202.73
1783621500,859380,267273,0.3110,202.73
1783621800,877238,270476,0.3083,202.73
1783622100,890064,273990,0.3078,202.73
1783622400,899095,279710,0.3111,202.73
1783622700,909682,282584,0.3106,202.73
1783623000,916080,283999,0.3100,202.73
1783623300,926416,285849,0.3086,202.73
1783623600,945558,290656,0.3074,202.73
1783623900,951335,293250,0.3083,202.73
1783624200,960857,294636,0.3066,202.73
1783624500,973926,300338,0.3084,202.73
1783624800,996514,306248,0.3073,202.73
1783625100,1010763,310352,0.3070,202.73
1783625400,1020759,313444,0.3071,202.73
1783625700,1031091,315234,0.3057,202.73
1783626000,1039743,317836,0.3057,202.73
1783626300,1045782,320356,0.3063,202.73
1783626600,1064276,324680,0.3051,202.73
1783626900,1084892,336071,0.3098,202.73
1783627200,1084897,336072,0.3098,202.73
1783690200,37948,7232,0.1906,210.96
1783690500,66397,15348,0.2312,210.96
1783690800,109338,23477,0.2147,210.96
1783691100,192383,34496,0.1793,210.96
1783691400,222697,46181,0.2074,210.96
1783691700,266767,57442,0.2153,210.96
1783692000,351388,81697,0.2325,210.96
1783692300,411119,108478,0.2639,210.96
1783692600,484294,126997,0.2622,210.96
