epoch,sym,side,kind,ref_px,target_px,stop_px
1777473300,QQQ,LONG,REBOTE_SMA20,660.9300,663.2433,658.6167
1777488600,QQQ,SHORT,REBOTE_SMA20,659.7000,657.3911,662.0090
1777557000,QQQ,SHORT,REBOTE_SMA20,659.5300,657.2216,661.8384
1777558800,QQQ,SHORT,REBOTE_SMA20,659.4400,657.1320,661.7480
1778595000,QQQ,LONG,REBOTE_SMA20,707.6300,710.1067,705.1533
1778679300,QQQ,LONG,REBOTE_SMA20,707.9400,710.4178,705.4622
1778682000,QQQ,LONG,REBOTE_SMA20,708.8300,711.3109,706.3491
1778854500,QQQ,LONG,REBOTE_SMA20,711.8300,714.3214,709.3386
1778866200,QQQ,LONG,REBOTE_SMA20,714.0500,716.5492,711.5508
1778868000,QQQ,LONG,REBOTE_SMA20,714.5700,717.0710,712.0690
1779213900,QQQ,SHORT,REBOTE_SMA20,705.7300,703.2599,708.2001
1779284100,QQQ,SHORT,REBOTE_SMA20,705.1000,702.6322,707.5679
1780494300,QQQ,LONG,REBOTE_SMA20,741.7000,744.2960,739.1041
1780503900,QQQ,LONG,REBOTE_SMA20,742.4200,745.0185,739.8215
1780506000,QQQ,LONG,REBOTE_SMA20,742.8200,745.4199,740.2201
1780507800,QQQ,LONG,REBOTE_SMA20,743.3100,745.9116,740.7084
1780514400,QQQ,LONG,REBOTE_SMA20,744.0000,746.6040,741.3960
1780595700,QQQ,SHORT,REBOTE_SMA20,742.5000,739.9013,745.0987
1780597800,QQQ,SHORT,REBOTE_SMA20,742.9300,740.3297,745.5303
1780599600,QQQ,SHORT,REBOTE_SMA20,742.7400,740.1404,745.3396
1780602000,QQQ,SHORT,REBOTE_SMA20,742.1500,739.5525,744.7475
1781012400,QQQ,SHORT,REBOTE_SMA20,723.7000,721.1671,726.2330
1781101200,QQQ,SHORT,REBOTE_SMA20,710.4700,707.9834,712.9566
1781186400,QQQ,SHORT,REBOTE_SMA20,706.2000,703.7283,708.6717
1781194200,QQQ,SHORT,REBOTE_SMA20,704.0400,701.5759,706.5041
1781636700,QQQ,LONG,REBOTE_SMA20,733.0300,735.5956,730.4644
1781703600,QQQ,LONG,REBOTE_SMA20,735.0000,737.5725,732.4275
1781706000,QQQ,LONG,REBOTE_SMA20,735.5600,738.1345,732.9855
1781791200,QQQ,SHORT,REBOTE_SMA20,735.4500,732.8759,738.0241
1782143100,QQQ,LONG,REBOTE_SMA20,735.6500,738.2248,733.0752
1782145800,QQQ,LONG,REBOTE_SMA20,735.4900,738.0642,732.9158
1782147900,QQQ,LONG,REBOTE_SMA20,735.3000,737.8736,732.7264
1782154200,QQQ,LONG,REBOTE_SMA20,736.1600,738.7366,733.5834
1782156000,QQQ,LONG,REBOTE_SMA20,735.7200,738.2950,733.1450
1782394800,QQQ,SHORT,REBOTE_SMA20,716.5500,714.0421,719.0579
1782403500,QQQ,SHORT,REBOTE_SMA20,717.1800,714.6699,719.6901
1782407100,QQQ,SHORT,REBOTE_SMA20,715.1700,712.6669,717.6731
1782409200,QQQ,SHORT,REBOTE_SMA20,715.9100,713.4043,718.4157
1782414600,QQQ,SHORT,REBOTE_SMA20,714.2900,711.7900,716.7900
1782416400,QQQ,SHORT,REBOTE_SMA20,714.3500,711.8498,716.8502
1782482700,QQQ,SHORT,REBOTE_SMA20,712.1700,709.6774,714.6626
1782487500,QQQ,SHORT,REBOTE_SMA20,712.5200,710.0262,715.0138
1782489300,QQQ,SHORT,REBOTE_SMA20,713.2100,710.7138,715.7062
1782491100,QQQ,SHORT,REBOTE_SMA20,711.8500,709.3585,714.3415
1782492900,QQQ,SHORT,REBOTE_SMA20,713.0500,710.5543,715.5457
1782495300,QQQ,SHORT,REBOTE_SMA20,712.3400,709.8468,714.8332
1782497100,QQQ,SHORT,REBOTE_SMA20,711.5900,709.0994,714.0806
