epoch,sym,side,kind,ref_px,target_px,stop_px
1777406400,SMH,LONG,FLOWI_PUTS,491.43,0,0
1777489200,SMH,LONG,FLOWI_PUTS,499.52,0,0
1778529600,SMH,LONG,FLOWI_PUTS,576.39,0,0
1778702400,SMH,LONG,FLOWI_PUTS,572.14,0,0
1778875200,SMH,LONG,FLOWI_PUTS,555.80,0,0
1779130800,SMH,LONG,FLOWI_PUTS,546.15,0,0
1779307200,SMH,LONG,FLOWI_PUTS,564.40,0,0
1779825600,SMH,LONG,FLOWI_PUTS,601.97,0,0
1779912000,SMH,LONG,FLOWI_PUTS,595.56,0,0
1779984000,SMH,LONG,FLOWI_PUTS,600.01,0,0
1780340400,SMH,LONG,FLOWI_PUTS,607.69,0,0
1780344000,SMH,LONG,FLOWI_PUTS,607.69,0,0
1780502400,SMH,LONG,FLOWI_PUTS,637.88,0,0
1780516800,SMH,LONG,FLOWI_PUTS,637.88,0,0
1780948800,SMH,LONG,FLOWI_PUTS,597.53,0,0
1782158400,SMH,LONG,FLOWI_PUTS,668.79,0,0
1782331200,SMH,LONG,FLOWI_PUTS,619.12,0,0
1783357200,SMH,LONG,FLOWI_PUTS,604.74,0,0
1783368000,SMH,LONG,FLOWI_PUTS,604.74,0,0
1783627200,SMH,LONG,FLOWI_PUTS,607.84,0,0
1783972800,SMH,LONG,FLOWI_PUTS,585.42,0,0
1784232000,SMH,LONG,FLOWI_PUTS,568.78,0,0
