epoch,sym,side,kind,ref_px,target_px,stop_px
1784728560,MU,SHORT,combo_elastic,971.9900,961.3966,975.3052
1784730120,MU,SHORT,combo_elastic,975.9600,968.6555,982.9530
1784731320,MU,LONG,combo_elastic,966.4851,970.7870,959.4993
1784732460,MU,SHORT,combo_elastic,971.2578,967.6019,976.6095
1784733600,MU,SHORT,combo_elastic,975.6599,973.2481,980.0268
1784735580,MU,SHORT,combo_elastic,972.4700,971.3026,977.2682
1784736840,MU,SHORT,combo_elastic,977.4500,974.5490,981.2515
1784741100,MU,SHORT,combo_elastic,980.4600,977.4725,984.5498
1784742840,MU,LONG,combo_elastic,972.4300,975.3968,970.2297
1784744040,MU,LONG,combo_elastic,969.7426,972.8410,967.0553
1784745180,MU,LONG,combo_elastic,965.8688,968.8615,963.2676
1784746560,MU,SHORT,combo_captain,968.8500,967.2820,971.5020
1784747700,MU,LONG,combo_elastic,966.8450,968.5927,964.0253
1784748240,MU,SHORT,combo_elastic,973.0650,969.1945,976.1061
