epoch,o,h,l,c,v
1782739800,437.0000,438.3100,434.0000,437.0651,483109
1782739860,437.2500,438.4800,436.0500,437.9300,49601
1782739920,437.8550,440.8950,437.8550,440.7150,97222
1782739980,440.7400,442.0000,440.2150,441.1600,94359
1782740040,441.2100,442.9800,440.8900,442.6175,87106
1782740100,442.5700,443.3600,442.0200,443.3550,69908
1782740160,443.3600,443.7000,441.6600,442.2900,77613
1782740220,442.2900,442.2900,440.7501,441.7600,37582
1782740280,441.6875,441.9000,440.1300,440.8600,39030
1782740340,440.9500,441.9700,440.5200,441.3450,50980
1782740400,441.2300,441.4800,440.2550,440.5150,47638
1782740460,440.4300,441.1900,440.4100,440.4100,37789
1782740520,440.5625,441.8900,440.5000,441.8700,28027
1782740580,441.7600,443.0200,441.3200,442.4675,81161
1782740640,442.6900,444.9200,442.6900,444.4750,85402
1782740700,444.3900,444.9300,442.7900,442.8000,97440
1782740760,442.8000,442.9400,440.7900,440.8963,40937
1782740820,440.6750,443.4500,440.5400,442.9300,40736
1782740880,442.9600,443.4000,441.7300,442.1150,33344
1782740940,442.3800,442.7000,441.5100,442.1100,23248
1782741000,442.2200,442.4500,441.4500,442.1420,35356
1782741060,442.1420,443.9800,441.9150,443.4600,84124
1782741120,443.6500,444.3000,443.0901,443.7250,43855
1782741180,443.7500,444.2400,442.7900,443.3900,55487
1782741240,443.3300,443.6000,442.6400,442.9300,26318
1782741300,443.0100,443.1650,440.9500,441.0600,66769
1782741360,441.2700,441.6250,439.3000,439.5500,135644
1782741420,439.4300,439.6700,437.7800,438.1800,44298
1782741480,438.1200,439.4500,437.7733,438.8600,68191
1782741540,438.8600,439.2300,438.4400,438.9100,69946
1782741600,438.9400,439.1600,436.6600,437.7894,65734
1782741660,437.9000,438.7500,437.7600,438.2450,79013
1782741720,438.2200,438.2800,436.8900,437.5700,33675
1782741780,437.5100,438.5457,437.2700,437.5600,21245
1782741840,437.5700,438.3500,437.0000,437.7800,90580
1782741900,437.7900,437.8000,435.3100,435.4200,54394
1782741960,435.4100,438.5600,435.4100,437.1000,145645
1782742020,436.9000,438.3299,436.5500,437.1000,71778
1782742080,437.1000,437.3300,436.1700,437.2103,57108
1782742140,437.0350,437.8600,436.5000,437.5965,65517
1782742200,437.3200,437.8200,435.7000,436.0400,67166
1782742260,435.8850,436.3300,435.4100,436.3100,66148
1782742320,436.0600,436.2500,434.0000,434.2000,92893
1782742380,434.2000,434.2200,432.6750,432.8100,74567
1782742440,432.6600,433.3999,432.1100,432.1350,71652
1782742500,432.1350,432.5400,431.0900,432.0300,90485
1782742560,432.2500,433.6022,431.8450,431.8450,51818
1782742620,432.0000,432.9670,431.5500,431.9900,31737
1782742680,432.0000,432.7099,431.5000,432.4600,41104
1782742740,432.4400,434.5957,432.1300,434.5100,40405
1782742800,434.4900,435.2200,433.7700,435.0400,74381
1782742860,435.0200,435.9499,435.0200,435.8400,41705
1782742920,435.7000,436.8700,435.7000,436.2150,66423
1782742980,436.2100,436.2900,434.8950,435.7900,30349
1782743040,435.7900,437.2500,435.5750,436.5301,35738
1782743100,436.8300,438.0000,436.3135,436.3135,39966
1782743160,436.4800,437.4899,436.1001,437.1400,20955
1782743220,437.0050,438.0400,436.6601,437.8000,38822
1782743280,437.8400,439.0600,437.5700,438.9950,58849
1782743340,438.9850,439.5000,438.1050,439.2250,37225
1782743400,439.2250,440.4900,439.0800,440.0900,50149
1782743460,440.0000,440.3899,439.5050,439.8150,40026
1782743520,439.9499,440.0100,438.4813,439.0363,55728
1782743580,439.0100,440.7215,438.9600,440.5200,72701
1782743640,440.4000,440.5900,439.6300,439.8150,21214
1782743700,439.8150,440.5200,439.4980,439.8000,27400
1782743760,439.7800,439.7800,438.2700,438.3350,28755
1782743820,438.3250,438.7800,437.5900,438.7800,21882
1782743880,438.6184,439.3600,438.2500,438.3200,38577
1782743940,438.3300,438.8000,437.8201,438.2150,22779
1782744000,438.2150,438.7299,438.1500,438.7299,14381
1782744060,438.7300,439.0576,438.2900,438.2900,30782
1782744120,438.2900,439.0000,438.2400,438.9450,19118
1782744180,438.9450,439.0000,438.0400,438.1600,19476
1782744240,438.2200,438.6800,437.9000,438.5700,24348
1782744300,438.4500,439.0000,438.0581,438.3016,24259
1782744360,438.5300,438.7000,437.8018,438.1400,19701
1782744420,438.2050,438.3970,437.4800,437.6000,30257
1782744480,437.3500,437.9100,437.3500,437.5900,18967
1782744540,437.5200,438.8399,437.4100,438.6500,21254
1782744600,438.6500,439.9499,438.6500,439.6532,24563
1782744660,439.6150,440.5100,439.3800,440.4300,28124
1782744720,440.4300,440.5200,439.9900,440.1350,21755
1782744780,439.9900,441.1999,439.8410,440.8200,27240
1782744840,440.7400,442.0000,440.7400,441.7100,25273
1782744900,441.5800,442.0000,440.8700,441.8950,21246
1782744960,442.0000,442.4000,441.6800,442.3550,35472
1782745020,442.3450,442.5200,441.4400,441.9050,16535
1782745080,441.9000,442.3500,441.5000,442.0400,10989
1782745140,442.1500,443.1250,442.1500,443.1250,22796
1782745200,443.1400,443.3900,442.5000,442.5000,39103
1782745260,442.6890,443.0700,442.0800,442.9400,33831
1782745320,443.0350,443.0700,442.2710,442.6950,28438
1782745380,442.6950,443.0000,442.3100,442.7799,11491
1782745440,442.5000,442.5000,441.9700,442.1625,14317
1782745500,442.0100,442.3200,441.5200,442.2000,19394
1782745560,442.1950,442.3700,441.4800,441.6195,35494
1782745620,441.4600,442.0000,441.1869,441.8500,27184
1782745680,441.8950,442.1100,441.7600,442.1050,37675
1782745740,442.1050,442.1600,441.7125,441.8850,22542
1782745800,441.9700,442.1500,441.1500,441.3000,24907
1782745860,441.2600,441.5300,440.7000,440.8150,17714
1782745920,440.7200,440.8200,440.1400,440.4850,17583
1782745980,440.5400,440.8200,440.0600,440.7400,19220
1782746040,440.8300,441.3100,440.5000,441.2200,32192
1782746100,441.2600,441.6500,441.0400,441.1900,18345
1782746160,441.0400,441.9050,440.3200,441.4700,39138
1782746220,441.7100,441.7900,440.6400,441.0300,38883
1782746280,441.0700,441.0700,439.6050,439.6125,36995
1782746340,439.6900,439.9700,439.0100,439.4500,34003
1782746400,439.5700,439.9000,439.1900,439.4200,36198
1782746460,439.3000,439.8800,439.1900,439.7100,20863
1782746520,439.5100,440.0000,438.9000,439.7850,26715
1782746580,439.7300,439.7800,438.9100,439.0110,16571
1782746640,439.1914,439.4400,438.5600,438.9600,36753
1782746700,438.9600,439.7110,438.9600,439.6500,30733
1782746760,439.6500,440.2550,439.6500,439.9400,40658
1782746820,439.9500,440.1100,439.5500,440.0100,13944
1782746880,440.0100,440.6100,439.8900,440.4250,33962
1782746940,440.4250,441.3700,440.4250,440.9700,27425
1782747000,441.1000,441.7150,441.1000,441.4900,30806
1782747060,441.4650,441.7190,441.0400,441.5200,20218
1782747120,441.5147,442.3300,441.5000,442.1350,29655
1782747180,442.2100,442.3150,441.7100,441.8900,14203
1782747240,442.0400,443.5000,441.9200,443.3500,46957
1782747300,443.2000,443.7500,442.6100,443.6350,57060
1782747360,443.6250,444.1000,443.4200,443.9300,69283
1782747420,443.9300,444.9000,443.9300,444.8050,77301
1782747480,444.8100,445.1000,444.3400,444.5250,77351
1782747540,444.5250,444.5250,443.9800,444.5000,21721
1782747600,444.5150,444.9800,443.9900,444.6300,73823
1782747660,444.6500,444.8600,444.3998,444.7100,21185
1782747720,444.7600,445.2300,444.6200,444.9500,30813
1782747780,444.9900,445.5000,444.7401,445.1600,26837
1782747840,445.2200,445.3200,444.9000,445.2240,19305
1782747900,445.1400,445.2770,444.8900,445.1000,24466
1782747960,445.1200,445.1600,444.6500,444.7101,25931
1782748020,444.9300,445.8050,444.8800,445.7500,22182
1782748080,445.7400,445.7450,445.0700,445.2450,14696
1782748140,445.2450,445.7900,445.2400,445.3700,24084
1782748200,445.4200,446.2999,445.3100,446.2999,35207
1782748260,446.2250,446.9900,446.0600,446.6600,52829
1782748320,446.7000,446.8400,446.3600,446.3600,38574
1782748380,446.3600,448.0000,446.2901,447.9100,77965
1782748440,447.9100,448.4900,447.2700,448.4700,87052
1782748500,448.4100,448.4100,447.2300,447.3150,72826
1782748560,447.3600,447.7300,447.2000,447.3850,20533
1782748620,447.3600,447.5000,446.5000,447.2800,43679
1782748680,446.8901,447.3100,446.7300,447.0400,10849
1782748740,447.1000,447.8500,447.1000,447.7350,19062
1782748800,447.7400,448.4050,447.5745,448.3300,30955
1782748860,448.3500,449.1100,448.2200,449.0400,50311
1782748920,449.0350,449.2600,448.7900,449.1350,34865
1782748980,449.0157,449.8700,449.0100,449.5300,42450
1782749040,449.5625,450.1000,449.5000,449.8800,64614
1782749100,449.8800,449.8800,449.0000,449.1500,40441
1782749160,449.3000,449.4700,448.8400,449.0150,18781
1782749220,449.0700,449.6000,448.9300,449.3500,23527
1782749280,449.4050,449.5900,449.2000,449.4600,14328
1782749340,449.4450,449.5000,449.1000,449.3822,18069
1782749400,449.3000,449.5000,448.8950,448.8950,19733
1782749460,448.9550,449.8700,448.8801,449.8700,27931
1782749520,449.8300,450.1300,449.1501,449.5350,59360
1782749580,449.5350,449.7900,449.2650,449.2900,23087
1782749640,449.2100,449.7000,449.2000,449.4200,29160
1782749700,449.5900,450.0450,449.3453,449.5100,31423
1782749760,449.8690,449.8690,449.3001,449.6400,9582
1782749820,449.6838,449.6838,449.0500,449.0800,17307
1782749880,449.0600,449.3900,448.9200,449.1600,17578
1782749940,449.1600,449.5000,449.0700,449.2748,8964
1782750000,449.2500,449.3580,448.8800,449.2101,14152
1782750060,449.2775,449.4500,449.1200,449.2200,13864
1782750120,449.2800,449.5200,449.1400,449.5200,14950
1782750180,449.6000,449.8000,449.4900,449.6975,8349
1782750240,449.6200,449.7200,449.2500,449.6450,31667
1782750300,449.6400,449.6999,448.5900,449.0100,28309
1782750360,448.7900,449.1782,448.7100,448.7100,16095
1782750420,448.6500,448.9800,448.6100,448.7900,12123
1782750480,448.7500,448.9383,448.6000,448.6000,13265
1782750540,448.6700,449.2800,448.6276,448.8500,34020
1782750600,448.7500,449.5000,448.7500,449.1400,42110
1782750660,449.1400,449.3300,448.9300,449.1500,11812
1782750720,449.2400,449.5000,448.8800,449.1700,47212
1782750780,449.0700,449.3650,448.7500,449.2950,20664
1782750840,449.2950,449.8000,449.1150,449.7600,26269
1782750900,449.8600,450.6400,449.5800,450.3600,44014
1782750960,450.2600,450.3700,449.8100,449.8100,28014
1782751020,449.9200,450.1599,449.7300,449.9900,29955
1782751080,449.9000,449.9700,449.5932,449.8900,16402
1782751140,449.8050,450.4200,449.7620,450.3500,21166
1782751200,450.3000,450.6900,450.2900,450.3200,12715
1782751260,450.3200,450.8000,450.1700,450.7000,10293
1782751320,450.7000,451.3299,450.5500,451.1999,39783
1782751380,451.1800,451.2000,450.8700,451.0900,32753
1782751440,451.0700,451.4600,450.9300,451.2000,20505
1782751500,451.2800,451.4400,451.1437,451.4050,20144
1782751560,451.4050,451.6700,451.2400,451.4900,29178
1782751620,451.5400,451.8000,451.4750,451.5100,9559
1782751680,451.5300,451.7628,451.4100,451.4650,14260
1782751740,451.4650,451.7500,451.3700,451.7100,9526
1782751800,451.6000,452.1500,451.5850,451.9700,36333
1782751860,451.9000,452.0000,451.6743,451.8700,17788
1782751920,451.8500,452.1500,451.5100,452.1150,23421
1782751980,452.1900,452.8700,452.0450,452.8400,24584
1782752040,452.8900,452.9900,452.5500,452.6950,19820
1782752100,452.6550,452.7800,452.5300,452.6371,12336
1782752160,452.7900,452.7900,452.3000,452.3100,25257
1782752220,452.3250,453.0400,452.2400,452.8600,66851
1782752280,452.8600,453.3100,452.8200,452.8200,18642
1782752340,452.8900,453.0000,452.4400,452.6250,20846
1782752400,452.6800,453.4300,452.5542,453.2475,27514
1782752460,453.2750,453.3300,453.1001,453.3000,26084
1782752520,453.1600,453.7200,453.1600,453.2000,17704
1782752580,453.2600,453.4499,452.7550,453.0100,15155
1782752640,453.0000,453.3900,452.8400,453.3000,12634
1782752700,453.3000,453.9000,453.1550,453.2600,28756
1782752760,453.2700,453.3600,452.7600,453.2850,10092
1782752820,453.2600,453.2800,452.5500,452.6800,12891
1782752880,452.6400,453.1200,452.6100,452.7570,10916
1782752940,452.7700,453.1700,452.7200,453.1250,15699
1782753000,453.1200,453.5600,453.1200,453.4155,34518
1782753060,453.5265,454.2600,453.3100,454.0599,37971
1782753120,454.2125,454.2125,453.6620,453.7900,17456
1782753180,453.8000,454.3200,453.7371,454.2650,18418
1782753240,454.2400,454.3200,453.9400,454.1100,19024
1782753300,454.0900,454.2000,453.6050,453.6050,14141
1782753360,453.6073,453.8099,453.3900,453.4800,11839
1782753420,453.5400,454.2600,453.5400,453.8250,51401
1782753480,453.6800,453.9462,453.3900,453.4200,59267
1782753540,453.4500,453.5600,453.1050,453.1800,10118
1782753600,453.0200,453.4900,452.8200,453.1300,9776
1782753660,453.1300,453.3400,452.1501,453.1750,32265
1782753720,453.0900,453.3000,452.0786,452.4050,40809
1782753780,452.2500,452.5151,451.8300,452.1700,59516
1782753840,452.1550,452.1550,451.7850,451.8450,18735
1782753900,451.6900,452.0000,451.4701,452.0000,16534
1782753960,451.9400,452.6900,451.9400,452.4850,19677
1782754020,452.4850,452.4850,451.8601,452.1050,21569
1782754080,452.1050,452.5550,451.9100,452.5000,16723
1782754140,452.5000,452.9290,452.2775,452.7100,16172
1782754200,452.6450,453.2700,452.5800,452.9800,18938
1782754260,453.1200,453.3627,453.0500,453.2000,16652
1782754320,453.1750,453.1750,452.5750,452.5800,31991
1782754380,452.6250,452.9100,452.0000,452.1175,10229
1782754440,452.1553,452.2500,452.0000,452.0855,8569
1782754500,452.0001,452.3700,451.8600,452.1700,15378
1782754560,452.0500,452.5200,451.9100,452.4700,12558
1782754620,452.4500,452.4800,452.0700,452.1200,16108
1782754680,452.0900,452.2500,451.8700,451.9000,11814
1782754740,451.8400,451.9200,451.5300,451.6000,10662
1782754800,451.5800,451.7000,451.4201,451.4562,6677
1782754860,451.4500,451.8300,451.4000,451.7500,16295
1782754920,451.8100,452.0900,451.7300,452.0000,11751
1782754980,452.0000,452.2286,451.7600,451.8317,12324
1782755040,451.7950,451.8650,451.6752,451.7850,8027
1782755100,451.7100,451.8400,451.3900,451.7100,7552
1782755160,451.8150,452.1100,451.5650,451.5750,9834
1782755220,451.6000,452.0000,451.5600,451.8350,12996
1782755280,451.8750,452.0500,451.6700,451.6700,8389
1782755340,451.7200,451.8500,451.5400,451.7900,9397
1782755400,451.8700,451.9800,451.7450,451.9050,10986
1782755460,451.9900,452.3200,451.9500,452.2400,17095
1782755520,452.1600,452.4900,452.1600,452.4400,9249
1782755580,452.4700,452.5916,452.1141,452.4200,15621
1782755640,452.4200,452.9800,452.3948,452.9800,31073
1782755700,452.8500,453.3000,452.6800,453.2350,24411
1782755760,453.2300,453.2700,452.9350,453.1550,23207
1782755820,453.1142,453.2600,452.9200,452.9500,36961
1782755880,453.0200,453.0200,452.0000,452.7200,41812
1782755940,452.8000,452.9300,452.4400,452.5700,6854
1782756000,452.5000,452.5000,452.0900,452.3999,32804
1782756060,452.4000,452.7400,452.1037,452.6300,9159
1782756120,452.6500,452.6900,452.4482,452.4900,7333
1782756180,452.4600,452.6100,452.2600,452.3775,6726
1782756240,452.4600,452.6100,452.2600,452.5500,13702
1782756300,452.4400,452.8100,452.3200,452.6600,9370
1782756360,452.6600,452.7800,452.4300,452.5201,9554
