epoch,o,h,l,c,v
1782739800,234.2450,236.4500,233.8000,236.0700,2635480
1782739860,236.0400,237.5000,235.9600,237.0000,577135
1782739920,237.0307,237.4800,236.4000,237.2200,363795
1782739980,237.1850,237.9300,237.1800,237.9300,567503
1782740040,237.8401,237.9500,237.3300,237.6100,300020
1782740100,237.6100,237.6600,237.1301,237.4995,225001
1782740160,237.4650,239.1700,237.2800,238.1150,773295
1782740220,238.1200,238.7100,237.8242,238.4650,710289
1782740280,238.4300,239.5500,238.4300,239.5250,314453
1782740340,239.5250,239.6000,238.7101,239.3750,236401
1782740400,239.3500,239.7500,239.0100,239.7133,446753
1782740460,239.7250,239.8900,239.2200,239.8900,235821
1782740520,239.8900,240.4000,239.7899,240.2400,346115
1782740580,240.2350,240.4000,239.9000,240.2100,234563
1782740640,240.2150,240.3900,239.8300,239.9300,247356
1782740700,239.9600,240.8800,239.9050,240.8000,502578
1782740760,240.8250,241.5800,240.7500,241.3250,673834
1782740820,241.3700,241.5500,240.6136,240.6600,376266
1782740880,240.6400,241.1600,240.3700,240.7550,280487
1782740940,240.6900,241.0700,240.6650,240.8900,236738
1782741000,240.9100,241.4900,240.7800,241.4750,222543
1782741060,241.4900,242.1700,241.4700,242.0200,533660
1782741120,242.0200,242.7000,241.9250,242.5700,364278
1782741180,242.6050,243.1300,242.5800,243.0500,514722
1782741240,243.0400,243.4000,242.5100,242.5400,380113
1782741300,242.5300,242.9200,242.1000,242.1100,456602
1782741360,242.1000,242.4500,241.7601,241.9000,349958
1782741420,241.8800,242.1200,240.8720,240.8800,239720
1782741480,240.9050,241.5900,240.8500,241.5900,163781
1782741540,241.5700,241.7400,241.2400,241.5950,184674
1782741600,241.6100,241.8600,241.3000,241.6850,197344
1782741660,241.6700,242.2500,241.6500,242.2200,188230
1782741720,242.2200,242.3600,241.8600,242.0500,190243
1782741780,242.0550,242.7300,242.0350,242.6750,167526
1782741840,242.7000,242.7000,242.2613,242.6000,177862
1782741900,242.5950,242.9400,242.2950,242.8000,490914
1782741960,242.8800,243.5400,242.7900,243.2450,395874
1782742020,243.2500,243.2600,242.5850,242.7250,380633
1782742080,242.7399,243.1099,242.6300,242.8250,372608
1782742140,242.8300,243.1316,242.6480,243.0300,260076
1782742200,243.0550,243.1400,242.5800,242.6800,190746
1782742260,242.6350,243.0600,242.4900,243.0250,356193
1782742320,243.0100,243.0800,242.3250,242.3700,306781
1782742380,242.3700,243.2300,242.2500,243.0200,331247
1782742440,243.0000,243.6491,242.9000,243.1150,278803
1782742500,243.1100,243.7200,242.9900,243.6700,369265
1782742560,243.6750,244.2499,243.6000,243.8580,423593
1782742620,243.8800,244.3200,243.5801,244.2000,314307
1782742680,244.2000,244.5200,243.9700,244.4100,323269
1782742740,244.4150,244.6600,244.0700,244.4400,295881
1782742800,244.4401,244.6900,244.1800,244.6400,339582
1782742860,244.6400,244.9000,243.8750,244.6200,387953
1782742920,244.6300,244.7800,244.2800,244.3700,288097
1782742980,244.4000,244.5400,243.9600,244.0500,185452
1782743040,244.0350,244.2400,243.8500,244.1950,166085
1782743100,244.2100,244.2900,243.9200,244.0750,205073
1782743160,244.1000,244.4250,243.8000,244.0500,168530
1782743220,244.0200,244.1900,243.7600,244.1601,203174
1782743280,244.2000,244.6600,244.1550,244.4800,255064
1782743340,244.4900,244.6100,244.0350,244.1400,129098
1782743400,244.1000,244.3100,243.8314,243.9900,194176
1782743460,243.9900,244.3050,243.8500,244.0700,241017
1782743520,244.0750,244.7500,244.0500,244.7500,223434
1782743580,244.7500,245.5799,244.6400,245.5200,443838
1782743640,245.5000,245.6000,244.9000,245.0700,245309
1782743700,245.0200,245.1000,244.6100,244.7800,145936
1782743760,244.7800,244.8100,244.2500,244.2550,137355
1782743820,244.2700,244.2900,244.0000,244.2300,105228
1782743880,244.2300,244.2800,243.8450,243.8450,147350
1782743940,243.8450,244.0200,243.5000,243.9100,217661
1782744000,243.9000,244.3100,243.8200,244.3100,149958
1782744060,244.3400,244.7250,244.1750,244.3200,166396
1782744120,244.3300,244.4700,244.2050,244.3300,138956
1782744180,244.3600,244.8500,244.3300,244.7150,154453
1782744240,244.6888,244.7650,244.4500,244.5800,130829
1782744300,244.5500,244.9000,244.5250,244.6900,177202
1782744360,244.6900,244.8900,244.4750,244.8900,222379
1782744420,244.8650,245.4195,244.8300,245.0200,261276
1782744480,245.0350,245.3900,244.8300,245.2450,246982
1782744540,245.2450,245.8600,245.2001,245.8250,255750
1782744600,245.8500,246.2500,245.8000,246.1200,329621
1782744660,246.1756,246.2250,245.8300,245.9900,227578
1782744720,245.9701,246.1200,245.7200,245.9750,254752
1782744780,245.9700,246.7550,245.9700,246.4800,385562
1782744840,246.4900,246.7500,246.3000,246.3000,339216
1782744900,246.2950,246.2950,245.5050,245.5500,412325
1782744960,245.5450,245.7200,245.2200,245.3200,150700
1782745020,245.3400,245.3600,244.3000,244.4150,196971
1782745080,244.4600,244.7600,244.3900,244.6900,310695
1782745140,244.6600,245.2200,244.6400,245.2000,203684
1782745200,245.2000,245.3500,244.7200,244.8400,325012
1782745260,244.8400,245.3500,244.7300,245.0500,194244
1782745320,245.0550,245.1700,244.7900,245.0000,135218
1782745380,245.0000,245.0100,244.5400,244.5500,112267
1782745440,244.5400,245.0900,244.5300,244.6700,136468
1782745500,244.6600,244.6700,243.8900,243.8900,245163
1782745560,243.8900,244.0700,243.6000,244.0113,216672
1782745620,244.0200,244.1900,243.6300,243.7100,233336
1782745680,243.6901,243.7350,243.2501,243.3100,128860
1782745740,243.3350,243.3700,243.1501,243.3600,125415
1782745800,243.3650,243.4400,243.1800,243.3500,153327
1782745860,243.3450,243.6500,243.3100,243.3900,109722
1782745920,243.3700,243.4300,242.8000,243.0750,303191
