epoch,sym,side,kind,ref_px,target_px,stop_px
1777037400,QQQ,SHORT,BANDOPEN_DN_VOL,658.7800,656.4743,661.0857
1777037700,QQQ,SHORT,BANDOPEN_DN_VOL,659.3900,657.0821,661.6979
1777383000,QQQ,LONG,BANDOPEN_UP_VOL,656.9400,659.2393,654.6407
1777383300,QQQ,LONG,BANDOPEN_UP_VOL,657.6400,659.9417,655.3383
1777642500,QQQ,SHORT,BANDOPEN_DN_VOL,672.4600,670.1064,674.8136
1777987800,QQQ,SHORT,BANDOPEN_DN_VOL,678.8200,676.4441,681.1959
1777988100,QQQ,SHORT,BANDOPEN_DN_VOL,679.3700,676.9922,681.7478
1778074200,QQQ,SHORT,BANDOPEN_DN_VOL,689.0900,686.6782,691.5018
1778074500,QQQ,SHORT,BANDOPEN_DN_VOL,688.7000,686.2896,691.1105
1778247000,QQQ,SHORT,BANDOPEN_DN_VOL,701.9000,699.4434,704.3567
1778247300,QQQ,SHORT,BANDOPEN_DN_VOL,701.9800,699.5231,704.4369
1778592600,QQQ,LONG,BANDOPEN_UP_VOL,707.8600,710.3375,705.3825
1778592900,QQQ,LONG,BANDOPEN_UP_VOL,708.5400,711.0199,706.0601
1778851800,QQQ,LONG,BANDOPEN_UP_VOL,709.5500,712.0334,707.0666
1778852100,QQQ,LONG,BANDOPEN_UP_VOL,707.4100,709.8859,704.9341
1779456600,QQQ,SHORT,BANDOPEN_DN_VOL,719.7500,717.2309,722.2691
1779456900,QQQ,SHORT,BANDOPEN_DN_VOL,720.8000,718.2772,723.3228
1779802200,QQQ,SHORT,BANDOPEN_DN_VOL,724.7600,722.2233,727.2967
1779802500,QQQ,SHORT,BANDOPEN_DN_VOL,724.9800,722.4426,727.5174
1780061400,QQQ,SHORT,BANDOPEN_DN_VOL,737.6600,735.0782,740.2418
1780407300,QQQ,LONG,BANDOPEN_UP_VOL,740.2100,742.8007,737.6193
1780579800,QQQ,LONG,BANDOPEN_UP_VOL,737.3100,739.8906,734.7294
1780580100,QQQ,LONG,BANDOPEN_UP_VOL,737.0600,739.6397,734.4803
1780666200,QQQ,LONG,BANDOPEN_UP_VOL,730.2800,732.8360,727.7240
1780666500,QQQ,LONG,BANDOPEN_UP_VOL,729.2500,731.8024,726.6976
1780925400,QQQ,SHORT,BANDOPEN_DN_VOL,715.1200,712.6171,717.6229
1780925700,QQQ,SHORT,BANDOPEN_DN_VOL,715.3900,712.8861,717.8939
1781011800,QQQ,SHORT,BANDOPEN_DN_VOL,720.8300,718.3071,723.3529
1781530200,QQQ,SHORT,BANDOPEN_DN_VOL,738.6300,736.0448,741.2152
1781530500,QQQ,SHORT,BANDOPEN_DN_VOL,738.8900,736.3039,741.4761
1782221400,QQQ,LONG,BANDOPEN_UP_VOL,716.8800,719.3891,714.3709
1782221700,QQQ,LONG,BANDOPEN_UP_VOL,717.1800,719.6901,714.6699
1782394200,QQQ,SHORT,BANDOPEN_DN_VOL,723.5800,721.0475,726.1125
