epoch,sym,side,kind,ref_px,target_px,stop_px
1784728440,NVDA,SHORT,combo_elastic,207.9701,207.1508,208.3766
1784729460,NVDA,LONG,combo_elastic,207.1000,207.5017,206.1847
1784731020,NVDA,SHORT,combo_elastic,207.3900,206.9529,207.9554
1784732340,NVDA,SHORT,combo_elastic,209.2300,208.0226,209.8718
1784734800,NVDA,LONG,combo_elastic,212.2201,212.3590,211.4072
1784735580,NVDA,SHORT,combo_elastic,213.0311,212.3101,214.0183
1784737140,NVDA,SHORT,combo_elastic,213.9500,213.5078,214.6435
1784740620,NVDA,LONG,combo_elastic,213.5000,213.9277,212.9459
1784741520,NVDA,SHORT,combo_elastic,213.9800,213.6240,214.6686
1784742960,NVDA,LONG,combo_elastic,213.6610,213.9233,213.1800
1784747760,NVDA,LONG,combo_elastic,213.2599,213.6867,212.8089
1784748960,NVDA,LONG,combo_elastic,212.7600,213.1590,212.3520
