epoch,volC,volP,pc,spot
1778184000,8220,12976,1.5786,540.02
1778245200,5956,5574,0.9359,566.68
1778248800,11178,12203,1.0917,566.68
1778252400,13562,17539,1.2932,566.68
1778256000,16052,22796,1.4201,566.68
1778259600,19578,28509,1.4562,566.68
1778263200,22027,33180,1.5063,566.68
1778266800,26373,47570,1.8037,566.68
1778270400,26547,49395,1.8607,566.68
1778504400,2779,3632,1.3069,576.39
1778508000,4507,10640,2.3608,576.39
1778511600,5946,13420,2.2570,576.39
1778515200,8871,16247,1.8315,576.39
1778518800,9399,17845,1.8986,576.39
1778522400,10212,19012,1.8617,576.39
1778526000,11006,28005,2.5445,576.39
1778529600,11017,28473,2.5845,576.39
1778590800,1545,7049,4.5625,561.26
1778594400,5986,14054,2.3478,561.26
1778598000,9404,24083,2.5609,561.26
1778601600,12141,30067,2.4765,561.26
1778605200,13842,32458,2.3449,561.26
1778608800,15261,35211,2.3073,561.26
1778612400,16499,42503,2.5761,561.26
1778616000,16530,42561,2.5748,561.26
1778677200,2009,10597,5.2748,572.14
1778680800,3448,13937,4.0421,572.14
1778684400,4110,14943,3.6358,572.14
1778688000,5177,16133,3.1163,572.14
1778691600,6031,17097,2.8349,572.14
1778695200,6361,19579,3.0780,572.14
1778698800,6757,26525,3.9256,572.14
1778702400,6771,26781,3.9553,572.14
1778763600,2759,3806,1.3795,578.24
1778767200,7141,7903,1.1067,578.24
1778770800,8807,9582,1.0880,578.24
1778774400,10202,12126,1.1886,578.24
1778778000,10892,15176,1.3933,578.24
1778781600,11927,16767,1.4058,578.24
1778785200,13752,23272,1.6923,578.24
1778788800,13778,23365,1.6958,578.24
1778850000,5004,9728,1.9440,555.80
1778853600,10335,19617,1.8981,555.80
1778857200,13716,25349,1.8481,555.80
1778860800,15467,28472,1.8408,555.80
1778864400,17774,31833,1.7910,555.80
1778868000,19694,35259,1.7903,555.80
1778871600,24629,64506,2.6191,555.80
1778875200,24705,68096,2.7564,555.80
1779109200,1020,2317,2.2716,546.15
1779112800,3064,4058,1.3244,546.15
1779116400,4712,4568,0.9694,546.15
1779120000,5768,5618,0.9740,546.15
1779123600,6815,8492,1.2461,546.15
1779127200,9064,17700,1.9528,546.15
1779130800,10052,20859,2.0751,546.15
1779134400,10062,20865,2.0736,546.15
1779195600,1551,2708,1.7460,543.90
1779199200,3388,5242,1.5472,543.90
1779202800,4294,7097,1.6528,543.90
1779206400,6180,11128,1.8006,543.90
1779210000,7092,12572,1.7727,543.90
1779213600,8297,17784,2.1434,543.90
1779217200,9635,20114,2.0876,543.90
1779220800,9752,20122,2.0634,543.90
1779282000,2377,487,0.2049,564.40
1779285600,6050,3482,0.5755,564.40
1779289200,7421,6861,0.9245,564.40
1779292800,8319,7565,0.9094,564.40
1779296400,9061,8384,0.9253,564.40
1779300000,10735,9304,0.8667,564.40
1779303600,15579,20282,1.3019,564.40
1779307200,15639,20321,1.2994,564.40
1779368400,1786,6243,3.4955,567.56
1779372000,3814,8549,2.2415,567.56
1779375600,4595,9768,2.1258,567.56
1779379200,5230,10289,1.9673,567.56
1779382800,6469,12141,1.8768,567.56
1779386400,8812,12881,1.4618,567.56
1779390000,9962,15937,1.5998,567.56
1779393600,9977,15995,1.6032,567.56
1779454800,3440,3685,1.0712,576.37
1779458400,7644,7719,1.0098,576.37
1779462000,9763,11830,1.2117,576.37
1779465600,11969,14932,1.2476,576.37
1779469200,15805,18562,1.1744,576.37
1779472800,17527,20515,1.1705,576.37
1779476400,21267,28619,1.3457,576.37
1779480000,21318,28655,1.3442,576.37
1779800400,2164,4246,1.9621,601.97
1779804000,4161,7867,1.8907,601.97
1779807600,5161,9766,1.8923,601.97
1779811200,5619,10426,1.8555,601.97
1779814800,5864,10960,1.8690,601.97
1779818400,6276,13809,2.2003,601.97
1779822000,6807,20117,2.9553,601.97
1779825600,6827,20298,2.9732,601.97
1779886800,1285,4435,3.4514,595.56
1779890400,3184,10628,3.3379,595.56
1779894000,4146,11784,2.8423,595.56
1779897600,5699,12667,2.2227,595.56
1779901200,6388,13497,2.1129,595.56
1779904800,7955,13993,1.7590,595.56
1779908400,9173,26139,2.8496,595.56
1779912000,9219,27162,2.9463,595.56
1779973200,1559,1439,0.9230,600.01
1779976800,2885,4159,1.4416,600.01
1779980400,4324,12856,2.9732,600.01
1779984000,4940,19480,3.9433,600.01
1779987600,5380,21391,3.9760,600.01
1779991200,6362,21980,3.4549,600.01
1779994800,7140,28996,4.0611,600.01
1779998400,7177,29224,4.0719,600.01
1780059600,2664,4049,1.5199,598.98
1780063200,5992,14712,2.4553,598.98
1780066800,8626,22305,2.5858,598.98
1780070400,9913,37258,3.7585,598.98
1780074000,10767,51003,4.7370,598.98
1780077600,11663,64799,5.5559,598.98
1780081200,15255,93935,6.1577,598.98
1780084800,15334,94597,6.1691,598.98
1780318800,386,2931,7.5933,607.69
1780322400,2128,6343,2.9807,607.69
1780326000,2388,7637,3.1981,607.69
1780329600,3217,8167,2.5387,607.69
1780333200,3556,9077,2.5526,607.69
1780336800,3624,14156,3.9062,607.69
1780340400,3772,24021,6.3682,607.69
1780344000,3779,24043,6.3623,607.69
1780405200,2131,5971,2.8020,632.32
1780408800,2462,9827,3.9915,632.32
1780412400,2806,11905,4.2427,632.32
1780416000,2923,12780,4.3722,632.32
1780419600,2979,16419,5.5116,632.32
1780423200,3072,18229,5.9339,632.32
1780426800,3205,25233,7.8730,632.32
1780430400,3213,25293,7.8721,632.32
1780491600,368,3023,8.2147,637.88
1780495200,613,5612,9.1550,637.88
1780498800,630,22948,36.4254,637.88
1780502400,645,48034,74.4713,637.88
1780506000,706,72382,102.5241,637.88
1780509600,739,100197,135.5846,637.88
1780513200,835,176556,211.4443,637.88
1780516800,837,176568,210.9534,637.88
1780578000,446,11734,26.3094,628.10
1780581600,1613,18569,11.5121,628.10
1780585200,2018,22251,11.0263,628.10
1780588800,2056,37345,18.1639,628.10
1780592400,2096,45569,21.7409,628.10
1780596000,2181,53350,24.4613,628.10
1780599600,2230,66013,29.6022,628.10
1780603200,2230,66075,29.6300,628.10
1780664400,7829,14691,1.8765,569.72
1780668000,13773,30056,2.1822,569.72
1780671600,17736,50440,2.8439,569.72
1780675200,22699,73980,3.2592,569.72
1780678800,27081,95105,3.5119,569.72
1780682400,34654,124133,3.5821,569.72
1780686000,39265,141844,3.6125,569.72
1780689600,40947,142575,3.4819,569.72
1780923600,3319,2379,0.7168,597.53
1780927200,5333,5514,1.0339,597.53
1780930800,8689,7725,0.8891,597.53
1780934400,9787,8288,0.8468,597.53
1780938000,10437,8852,0.8481,597.53
1780941600,10864,10137,0.9331,597.53
1780945200,12688,14504,1.1431,597.53
1780948800,12723,14736,1.1582,597.53
1781010000,2330,3381,1.4511,590.98
1781013600,5566,9619,1.7282,590.98
1781017200,8103,13756,1.6976,590.98
1781020800,12350,16549,1.3400,590.98
1781024400,15048,17452,1.1598,590.98
1781028000,16456,17937,1.0900,590.98
1781031600,19145,21910,1.1444,590.98
1781035200,19181,22857,1.1916,590.98
1781096400,1113,1083,0.9730,570.56
1781100000,3236,2234,0.6904,570.56
1781103600,7651,3571,0.4667,570.56
1781107200,10624,4851,0.4566,570.56
1781110800,12985,5316,0.4094,570.56
1781114400,15431,5636,0.3652,570.56
1781118000,17104,7651,0.4473,570.56
1781121600,17175,7663,0.4462,570.56
1781182800,2946,1500,0.5092,609.48
1781186400,5973,5062,0.8475,609.48
1781190000,7129,7071,0.9919,609.48
1781193600,7672,7558,0.9851,609.48
1781197200,11389,9586,0.8417,609.48
1781200800,13279,10565,0.7956,609.48
1781204400,19336,13924,0.7201,609.48
1781208000,19406,14448,0.7445,609.48
1781269200,4236,3190,0.7531,619.50
1781272800,9022,7731,0.8569,619.50
1781276400,11560,10994,0.9510,619.50
1781280000,12491,12897,1.0325,619.50
1781283600,13559,13931,1.0274,619.50
1781287200,15714,14606,0.9295,619.50
1781290800,19759,15802,0.7997,619.50
1781294400,19843,16078,0.8103,619.50
1782133200,96,2598,27.0625,668.79
1782136800,264,8420,31.8939,668.79
1782140400,335,10397,31.0358,668.79
1782144000,359,13097,36.4819,668.79
1782147600,366,14752,40.3060,668.79
1782151200,385,18942,49.2000,668.79
1782154800,430,31772,73.8884,668.79
1782158400,430,31962,74.3302,668.79
1782219600,597,18497,30.9832,621.44
1782223200,1171,25375,21.6695,621.44
1782226800,2568,29830,11.6160,621.44
1782230400,4872,31295,6.4234,621.44
1782234000,5359,33528,6.2564,621.44
1782237600,6091,40835,6.7042,621.44
1782241200,8602,49575,5.7632,621.44
1782244800,8955,50459,5.6347,621.44
1782306000,900,4218,4.6867,619.12
1782309600,2412,26115,10.8271,619.12
1782313200,3924,29358,7.4817,619.12
1782316800,4144,32873,7.9327,619.12
1782320400,6042,46381,7.6764,619.12
1782324000,6779,48979,7.2251,619.12
1782327600,7942,81096,10.2110,619.12
1782331200,8150,83493,10.2445,619.12
1782392400,1832,13976,7.6288,636.73
1782396000,4554,24621,5.4065,636.73
1782399600,5150,32947,6.3975,636.73
1782403200,6063,39145,6.4564,636.73
1782406800,7519,52759,7.0168,636.73
1782410400,8012,55166,6.8854,636.73
1782414000,9925,62932,6.3408,636.73
1782417600,10322,63100,6.1132,636.73
1782478800,2188,6147,2.8094,609.52
1782482400,4110,19553,4.7574,609.52
1782486000,4793,24307,5.0714,609.52
1782489600,5435,25302,4.6554,609.52
1782493200,6234,27604,4.4280,609.52
1782496800,7091,29181,4.1152,609.52
1782500400,8094,35992,4.4468,609.52
1782504000,8097,36025,4.4492,609.52
1783342800,2441,9769,4.0020,604.74
1783346400,4321,11720,2.7123,604.74
1783350000,5522,13282,2.4053,604.74
1783353600,6066,18840,3.1058,604.74
1783357200,6640,20479,3.0842,604.74
1783360800,7350,22186,3.0185,604.74
1783364400,7991,33610,4.2060,604.74
1783368000,8305,33771,4.0663,604.74
1783429200,5562,3837,0.6899,581.07
1783432800,10119,8396,0.8297,581.07
1783436400,11858,10533,0.8883,581.07
1783440000,12936,12470,0.9640,581.07
1783443600,13491,14125,1.0470,581.07
1783447200,15231,14600,0.9586,581.07
1783450800,17290,17768,1.0276,581.07
1783454400,17337,17778,1.0254,581.07
1783515600,2948,1364,0.4627,593.26
1783519200,5539,3126,0.5644,593.26
1783522800,6602,4436,0.6719,593.26
1783526400,8982,5442,0.6059,593.26
1783530000,10337,6437,0.6227,593.26
1783533600,11418,6865,0.6012,593.26
1783537200,13008,10002,0.7689,593.26
1783540800,13039,10034,0.7695,593.26
1783602000,7474,2569,0.3437,607.84
1783605600,9579,5920,0.6180,607.84
1783609200,11191,6781,0.6059,607.84
1783612800,13030,7115,0.5460,607.84
1783616400,13844,9099,0.6573,607.84
1783620000,17074,13007,0.7618,607.84
1783623600,19136,21587,1.1281,607.84
1783627200,19223,22508,1.1709,607.84
1783688400,5362,2901,0.5410,611.15
1783692000,7149,12048,1.6853,611.15
1783695600,10347,16619,1.6062,611.15
1783699200,11916,19438,1.6313,611.15
1783702800,13624,22682,1.6649,611.15
1783706400,15198,25047,1.6480,611.15
1783710000,17254,30173,1.7488,611.15
1783713600,17419,30364,1.7432,611.15
1783947600,387,6329,16.3540,585.42
1783951200,1250,12712,10.1696,585.42
1783954800,1321,14144,10.7070,585.42
1783958400,1788,22198,12.4150,585.42
1783962000,1977,25428,12.8619,585.42
1783965600,2090,29206,13.9742,585.42
1783969200,3648,45466,12.4633,585.42
1783972800,4188,45753,10.9248,585.42
1784034000,745,1371,1.8403,600.13
1784037600,1740,4579,2.6316,600.13
1784041200,1984,5871,2.9592,600.13
1784044800,2575,8866,3.4431,600.13
1784048400,2606,9887,3.7939,600.13
1784052000,2728,12501,4.5825,600.13
1784055600,3081,17195,5.5810,600.13
1784059200,3083,17261,5.5988,600.13
1784120400,1167,2840,2.4336,590.54
1784124000,2905,31761,10.9332,590.54
1784127600,4859,35339,7.2729,590.54
1784131200,5809,45842,7.8915,590.54
1784134800,6419,51530,8.0277,590.54
1784138400,7453,52874,7.0943,590.54
1784142000,8510,59913,7.0403,590.54
1784145600,8521,61134,7.1745,590.54
1784206800,4036,7429,1.8407,568.78
1784210400,6285,11562,1.8396,568.78
1784214000,7749,15308,1.9755,568.78
1784217600,9213,19439,2.1100,568.78
1784221200,10239,30760,3.0042,568.78
1784224800,11313,36283,3.2072,568.78
1784228400,12603,60096,4.7684,568.78
1784232000,12695,63697,5.0175,568.78
1784293200,6821,11960,1.7534,556.12
1784296800,11896,23956,2.0138,556.12
1784300400,14753,36861,2.4985,556.12
1784304000,17304,40310,2.3295,556.12
1784307600,18004,43239,2.4016,556.12
1784311200,19008,46318,2.4368,556.12
1784314800,20815,55074,2.6459,556.12
1784318400,20843,55572,2.6662,556.12
