epoch,volC,volP,pc,spot
1776701400,46686,108980,2.3343,0.00
1776701700,47768,110708,2.3176,0.00
1776702000,48716,111781,2.2945,0.00
1776702300,49483,112272,2.2689,0.00
1776702600,49923,112984,2.2632,0.00
1776702900,50405,116007,2.3015,0.00
1776703200,51111,118020,2.3091,0.00
1776703500,51739,118703,2.2943,0.00
1776703800,52109,120084,2.3045,0.00
1776704100,52652,120474,2.2881,0.00
1776704400,53253,122683,2.3038,0.00
1776704700,53671,123321,2.2977,0.00
1776705000,53834,123912,2.3017,0.00
1776705300,54488,124729,2.2891,0.00
1776705600,55407,125198,2.2596,0.00
1776705900,55804,126073,2.2592,0.00
1776706200,56672,126456,2.2314,0.00
1776706500,56968,126846,2.2266,0.00
1776706800,57424,127926,2.2277,0.00
1776707100,57853,130434,2.2546,0.00
1776707400,58574,131678,2.2481,0.00
1776707700,66647,132337,1.9856,0.00
1776708000,68405,133216,1.9475,0.00
1776708300,69997,134361,1.9195,0.00
1776708600,71043,136331,1.9190,0.00
1776708900,71692,136829,1.9086,0.00
1776709200,72399,137719,1.9022,0.00
1776709500,73200,138525,1.8924,0.00
1776709800,73584,139660,1.8980,0.00
1776710100,74144,142501,1.9219,0.00
1776710400,74388,143856,1.9339,0.00
1776710700,74672,145814,1.9527,0.00
1776711000,75260,146573,1.9476,0.00
1776711300,75640,147073,1.9444,0.00
1776711600,76113,147622,1.9395,0.00
1776711900,76633,148205,1.9340,0.00
1776712200,76901,149445,1.9433,0.00
1776712500,77364,149888,1.9374,0.00
1776712800,78383,151858,1.9374,0.00
1776713100,79299,152535,1.9235,0.00
1776713400,80476,153486,1.9072,0.00
1776713700,81135,154168,1.9001,0.00
1776714000,81924,155026,1.8923,0.00
1776714300,83382,155680,1.8671,0.00
1776714600,84010,158060,1.8814,0.00
1776714900,85905,160845,1.8724,0.00
1776715200,86149,161475,1.8744,0.00
1776715500,86417,161710,1.8713,0.00
1776715800,86599,162275,1.8739,0.00
1776778200,2434,4199,1.7251,0.00
1776778500,3951,7016,1.7758,0.00
1776778800,4971,9354,1.8817,0.00
1776779100,6963,12514,1.7972,0.00
1776779400,8975,14306,1.5940,0.00
1776779700,11195,17368,1.5514,0.00
1776780000,13642,20493,1.5022,0.00
1776780300,16302,22578,1.3850,0.00
1776780600,18307,25284,1.3811,0.00
1776780900,20258,28149,1.3895,0.00
1776781200,22309,30528,1.3684,0.00
1776781500,22877,31736,1.3872,0.00
1776781800,23494,34370,1.4629,0.00
1776782100,24115,36972,1.5332,0.00
1776782400,27555,38571,1.3998,0.00
1776782700,28611,41082,1.4359,0.00
1776783000,30274,44600,1.4732,0.00
1776783300,32062,50043,1.5608,0.00
1776783600,34379,56368,1.6396,0.00
1776783900,36321,59675,1.6430,0.00
1776784200,37498,61177,1.6315,0.00
1776784500,38515,64164,1.6659,0.00
1776784800,39476,65581,1.6613,0.00
1776785100,40458,68124,1.6838,0.00
1776785400,41025,68924,1.6800,0.00
1776785700,41745,71073,1.7026,0.00
1776786000,42341,71774,1.6951,0.00
1776786300,43229,72873,1.6857,0.00
1776786600,43542,73756,1.6939,0.00
1776786900,44026,74448,1.6910,0.00
1776787200,44629,75662,1.6954,0.00
1776787500,44859,76315,1.7012,0.00
1776787800,45284,77697,1.7158,0.00
1776788100,45760,79057,1.7276,0.00
1776788400,46191,82034,1.7760,0.00
1776788700,46721,83991,1.7977,0.00
1776789000,47097,85074,1.8064,0.00
1776789300,47583,86214,1.8119,0.00
1776789600,48291,88941,1.8418,0.00
1776789900,49944,90909,1.8202,0.00
1776790200,51033,91588,1.7947,0.00
1776790500,51672,93827,1.8158,0.00
1776790800,52351,96118,1.8360,0.00
1776791100,53532,98480,1.8396,0.00
1776791400,54487,100889,1.8516,0.00
1776791700,55342,103250,1.8657,0.00
1776792000,56100,104494,1.8626,0.00
1776792300,57056,106082,1.8593,0.00
1776792600,57741,108024,1.8708,0.00
1776792900,59249,111066,1.8746,0.00
1776793200,61137,114870,1.8789,0.00
1776793500,61927,115930,1.8720,0.00
1776793800,62927,116479,1.8510,0.00
1776794100,63370,118319,1.8671,0.00
1776794400,63861,119060,1.8644,0.00
1776794700,64236,119448,1.8595,0.00
1776795000,64742,120128,1.8555,0.00
1776795300,65439,121588,1.8580,0.00
1776795600,65695,123264,1.8763,0.00
1776795900,66157,124093,1.8757,0.00
1776796200,66458,124624,1.8752,0.00
1776796500,66898,124944,1.8677,0.00
1776796800,67025,125590,1.8738,0.00
1776797100,67477,126263,1.8712,0.00
1776797400,69076,127480,1.8455,0.00
1776797700,69977,128970,1.8430,0.00
1776798000,71086,132172,1.8593,0.00
1776798300,72901,132802,1.8217,0.00
1776798600,76750,135405,1.7642,0.00
1776798900,77650,136508,1.7580,0.00
1776799200,78183,137123,1.7539,0.00
1776799500,79880,137726,1.7242,0.00
1776799800,80775,138472,1.7143,0.00
1776800100,81519,140351,1.7217,0.00
1776800400,83610,143663,1.7183,0.00
1776800700,88779,150803,1.6986,0.00
1776801000,91382,154851,1.6945,0.00
1776801300,93536,161804,1.7299,0.00
1776801600,94584,163568,1.7293,0.00
1776801900,94953,165303,1.7409,0.00
1776802200,96300,167091,1.7351,0.00
1776864600,5385,8779,1.6303,0.00
1776864900,8929,14496,1.6235,0.00
1776865200,11320,17975,1.5879,0.00
1776865500,15000,24424,1.6283,0.00
1776865800,20389,28764,1.4108,0.00
1776866100,21928,32215,1.4691,0.00
1776866400,25747,40189,1.5609,0.00
1776866700,29527,45009,1.5243,0.00
1776867000,33457,47659,1.4245,0.00
1776867300,37377,54252,1.4515,0.00
1776867600,41604,60691,1.4588,0.00
1776867900,44090,71242,1.6158,0.00
1776868200,46943,78044,1.6625,0.00
1776868500,51148,82117,1.6055,0.00
1776868800,53282,85315,1.6012,0.00
1776869100,54781,88674,1.6187,0.00
1776869400,56134,92760,1.6525,0.00
1776869700,58108,97106,1.6711,0.00
1776870000,59821,99222,1.6586,0.00
1776870300,61176,102295,1.6721,0.00
1776870600,63025,103588,1.6436,0.00
1776870900,66070,105184,1.5920,0.00
1776871200,67912,109535,1.6129,0.00
1776871500,69998,111114,1.5874,0.00
1776871800,71557,113255,1.5827,0.00
1776872100,72256,115067,1.5925,0.00
1776872400,73403,117316,1.5982,0.00
1776872700,74751,121041,1.6193,0.00
1776873000,75565,122509,1.6212,0.00
1776873300,76409,124713,1.6322,0.00
1776873600,77482,126384,1.6311,0.00
1776873900,78047,128339,1.6444,0.00
1776874200,78799,131206,1.6651,0.00
1776874500,79582,133798,1.6813,0.00
1776874800,80707,135539,1.6794,0.00
1776875100,81177,137092,1.6888,0.00
1776875400,81924,138487,1.6904,0.00
1776875700,82370,139122,1.6890,0.00
1776876000,82901,140719,1.6974,0.00
1776876300,83636,142886,1.7084,0.00
1776876600,84096,143749,1.7093,0.00
1776876900,84645,145022,1.7133,0.00
1776877200,85255,148082,1.7369,0.00
1776877500,85973,149942,1.7441,0.00
1776877800,87822,153683,1.7499,0.00
1776878100,89593,155185,1.7321,0.00
1776878400,92807,158353,1.7063,0.00
1776878700,93825,159309,1.6979,0.00
1776879000,95338,160642,1.6850,0.00
1776879300,96686,161768,1.6731,0.00
1776879600,97797,164125,1.6782,0.00
1776879900,98985,165930,1.6763,0.00
1776880200,100078,167733,1.6760,0.00
1776880500,100610,168341,1.6732,0.00
1776880800,101727,169559,1.6668,0.00
1776881100,102499,171239,1.6706,0.00
1776881400,104444,172456,1.6512,0.00
1776881700,105571,174924,1.6569,0.00
1776882000,106956,178592,1.6698,0.00
1776882300,108373,179642,1.6576,0.00
1776882600,109443,181237,1.6560,0.00
1776882900,110615,183537,1.6592,0.00
1776883200,111867,186119,1.6638,0.00
1776883500,112745,188955,1.6760,0.00
1776883800,113896,192170,1.6872,0.00
1776884100,115514,195885,1.6958,0.00
1776884400,117866,201378,1.7085,0.00
1776884700,118778,203937,1.7170,0.00
1776885000,120806,207366,1.7165,0.00
1776885300,122355,208795,1.7065,0.00
1776885600,124396,216398,1.7396,0.00
1776885900,126141,218027,1.7284,0.00
1776886200,132707,222511,1.6767,0.00
1776886500,134973,224760,1.6652,0.00
1776886800,136127,226377,1.6630,0.00
1776887100,137766,229394,1.6651,0.00
1776887400,140489,235203,1.6742,0.00
1776887700,143616,242765,1.6904,0.00
1776888000,146137,248392,1.6997,0.00
1776888300,149280,250795,1.6800,0.00
1776888600,151238,254598,1.6834,0.00
1776951000,6784,7211,1.0629,651.41
1776951300,17022,14410,0.8466,651.41
1776951600,24166,20983,0.8683,651.41
1776951900,31721,31967,1.0078,651.41
1776952200,36916,38942,1.0549,651.41
1776952500,42799,53508,1.2502,651.41
1776952800,52192,68541,1.3132,651.41
1776953100,57304,73964,1.2907,651.41
1776953400,61185,87857,1.4359,651.41
1776953700,66148,95072,1.4373,651.41
1776954000,72844,100915,1.3854,651.41
1776954300,76195,105646,1.3865,651.41
1776954600,84144,111945,1.3304,651.41
1776954900,94671,120392,1.2717,651.41
1776955200,99129,139475,1.4070,651.41
1776955500,102061,142775,1.3989,651.41
1776955800,106861,153939,1.4406,651.41
1776956100,117400,166112,1.4149,651.41
1776956400,121908,173791,1.4256,651.41
1776956700,126932,177202,1.3960,651.41
1776957000,133275,182438,1.3689,651.41
1776957300,139283,199521,1.4325,651.41
1776957600,144177,203088,1.4086,651.41
1776957900,146691,206971,1.4109,651.41
1776958200,152426,211614,1.3883,651.41
1776958500,154833,215830,1.3940,651.41
1776958800,156975,218912,1.3946,651.41
1776959100,163263,233702,1.4314,651.41
1776959400,167190,244241,1.4609,651.41
1776959700,172452,249195,1.4450,651.41
1776960000,178875,255777,1.4299,651.41
1776960300,181563,265209,1.4607,651.41
1776960600,184498,269743,1.4620,651.41
1776960900,188752,273047,1.4466,651.41
1776961200,192377,277623,1.4431,651.41
1776961500,196186,281083,1.4327,651.41
1776961800,198425,283083,1.4266,651.41
1776962100,202287,287681,1.4221,651.41
1776962400,203878,290095,1.4229,651.41
1776962700,207076,291892,1.4096,651.41
1776963000,209132,293385,1.4029,651.41
1776963300,212263,298359,1.4056,651.41
1776963600,222910,317306,1.4235,651.41
1776963900,233140,334761,1.4359,651.41
1776964200,243285,357836,1.4709,651.41
1776964500,252379,380677,1.5084,651.41
1776964800,259939,402565,1.5487,651.41
1776965100,266310,419341,1.5746,651.41
1776965400,273675,432279,1.5795,651.41
1776965700,282376,447067,1.5832,651.41
1776966000,292016,464990,1.5923,651.41
1776966300,302600,483905,1.5992,651.41
1776966600,312742,495437,1.5842,651.41
1776966900,321132,513379,1.5987,651.41
1776967200,331117,523773,1.5818,651.41
1776967500,337904,530309,1.5694,651.41
1776967800,342999,535629,1.5616,651.41
1776968100,346393,540031,1.5590,651.41
1776968400,349155,545012,1.5609,651.41
1776968700,351975,549120,1.5601,651.41
1776969000,358413,556831,1.5536,651.41
1776969300,364039,563820,1.5488,651.41
1776969600,369005,577829,1.5659,651.41
1776969900,372709,585502,1.5709,651.41
1776970200,377657,593401,1.5713,651.41
1776970500,389412,606504,1.5575,651.41
1776970800,395156,616416,1.5599,651.41
1776971100,400409,623617,1.5575,651.41
1776971400,404696,633827,1.5662,651.41
1776971700,410263,640267,1.5606,651.41
1776972000,414532,644817,1.5555,651.41
1776972300,418052,649381,1.5533,651.41
1776972600,422571,658348,1.5580,651.41
1776972900,429855,670860,1.5607,651.41
1776973200,434336,680047,1.5657,651.41
1776973500,440745,689067,1.5634,651.41
1776973800,447439,701882,1.5687,651.41
1776974100,463984,716901,1.5451,651.41
1776974400,471154,730238,1.5499,651.41
1776974700,475041,736108,1.5496,651.41
1776975000,480986,743954,1.5467,651.41
1777037400,70146,64022,0.9127,663.93
1777037700,117466,106973,0.9107,663.93
1777038000,169920,151871,0.8938,663.93
1777038300,210119,189800,0.9033,663.93
1777038600,255798,241872,0.9456,663.93
1777038900,314200,309151,0.9839,663.93
1777039200,351306,359472,1.0232,663.93
1777039500,388172,392931,1.0123,663.93
1777039800,446984,444929,0.9954,663.93
1777040100,487957,473778,0.9709,663.93
1777040400,519335,496554,0.9561,663.93
1777040700,558383,533252,0.9550,663.93
1777041000,603640,569563,0.9435,663.93
1777041300,650779,599057,0.9205,663.93
1777041600,686332,628640,0.9159,663.93
1777041900,739961,672013,0.9082,663.93
1777042200,774567,699420,0.9030,663.93
1777042500,814071,728605,0.8950,663.93
1777042800,846723,754148,0.8907,663.93
1777043100,869982,772725,0.8882,663.93
1777043400,895797,798077,0.8909,663.93
1777043700,922151,826141,0.8959,663.93
1777044000,957409,858045,0.8962,663.93
1777044300,981126,887216,0.9043,663.93
1777044600,1011498,920477,0.9100,663.93
1777044900,1033214,947071,0.9166,663.93
1777045200,1069514,974882,0.9115,663.93
1777045500,1132234,1044696,0.9227,663.93
1777045800,1178231,1086668,0.9223,663.93
1777046100,1195697,1102489,0.9220,663.93
1777046400,1215800,1126013,0.9261,663.93
1777046700,1240590,1164574,0.9387,663.93
1777047000,1257732,1188061,0.9446,663.93
1777047300,1270447,1209971,0.9524,663.93
1777047600,1286772,1224107,0.9513,663.93
1777047900,1297689,1245440,0.9597,663.93
1777048200,1322201,1289457,0.9752,663.93
1777048500,1335458,1309464,0.9805,663.93
1777048800,1351615,1339992,0.9914,663.93
1777049100,1366201,1357627,0.9937,663.93
1777049400,1376541,1371150,0.9961,663.93
1777049700,1401390,1390646,0.9923,663.93
1777050000,1424482,1416743,0.9946,663.93
1777050300,1437014,1433744,0.9977,663.93
1777050600,1445767,1447089,1.0009,663.93
1777050900,1458372,1468187,1.0067,663.93
1777051200,1475443,1494647,1.0130,663.93
1777051500,1484007,1509444,1.0171,663.93
1777051800,1493950,1527016,1.0221,663.93
1777052100,1516794,1555600,1.0256,663.93
1777052400,1530254,1569265,1.0255,663.93
1777052700,1544896,1586817,1.0271,663.93
1777053000,1573786,1617849,1.0280,663.93
1777053300,1592015,1644723,1.0331,663.93
1777053600,1611544,1668331,1.0352,663.93
1777053900,1626084,1685438,1.0365,663.93
1777054200,1641565,1723599,1.0500,663.93
1777054500,1659291,1743870,1.0510,663.93
1777054800,1675349,1768078,1.0553,663.93
1777055100,1694740,1785196,1.0534,663.93
1777055400,1711489,1803107,1.0535,663.93
1777055700,1724892,1816357,1.0530,663.93
1777056000,1740259,1831463,1.0524,663.93
1777056300,1749889,1841195,1.0522,663.93
1777056600,1756820,1856003,1.0565,663.93
1777056900,1761859,1870153,1.0615,663.93
1777057200,1785554,1906126,1.0675,663.93
1777057500,1816338,1931264,1.0633,663.93
1777057800,1843048,1962843,1.0650,663.93
1777058100,1873285,1993916,1.0644,663.93
1777058400,1892109,2015330,1.0651,663.93
1777058700,1910262,2041195,1.0685,663.93
1777059000,1926673,2066480,1.0726,663.93
1777059300,1947929,2086069,1.0709,663.93
1777059600,1962826,2107407,1.0737,663.93
1777059900,1991242,2144139,1.0768,663.93
1777060200,2009657,2164648,1.0771,663.93
1777060500,2036510,2186092,1.0735,663.93
1777060800,2050688,2201866,1.0737,663.93
1777061100,2057020,2211810,1.0752,663.93
1777061400,2074939,2221810,1.0708,663.93
1777296600,3311,3285,0.9921,664.28
1777296900,6757,6650,0.9842,664.28
1777297200,8941,11137,1.2456,664.28
1777297500,11793,17922,1.5197,664.28
1777297800,14883,21298,1.4310,664.28
1777298100,19219,22847,1.1888,664.28
1777298400,21259,24586,1.1565,664.28
1777298700,23721,25747,1.0854,664.28
1777299000,24852,27293,1.0982,664.28
1777299300,25927,29454,1.1360,664.28
1777299600,26732,35328,1.3216,664.28
1777299900,27836,38060,1.3673,664.28
1777300200,29350,40156,1.3682,664.28
1777300500,31844,42109,1.3224,664.28
1777300800,33015,44899,1.3600,664.28
1777301100,33533,45591,1.3596,664.28
1777301400,34794,47659,1.3697,664.28
1777301700,35436,48216,1.3607,664.28
1777302000,36512,48770,1.3357,664.28
1777302300,37163,51455,1.3846,664.28
1777302600,37455,52411,1.3993,664.28
1777302900,38124,54148,1.4203,664.28
1777303200,38881,56416,1.4510,664.28
1777303500,39428,57014,1.4460,664.28
1777303800,40365,57931,1.4352,664.28
1777304100,40763,58231,1.4285,664.28
1777304400,41966,59019,1.4064,664.28
1777304700,42558,60041,1.4108,664.28
1777305000,42920,60626,1.4125,664.28
1777305300,43324,61533,1.4203,664.28
1777305600,44136,62256,1.4105,664.28
1777305900,44405,62565,1.4090,664.28
1777306200,44970,63081,1.4027,664.28
1777306500,45446,63942,1.4070,664.28
1777306800,45914,64311,1.4007,664.28
1777307100,46071,64504,1.4001,664.28
1777307400,47043,64834,1.3782,664.28
1777307700,47688,65307,1.3695,664.28
1777308000,48506,65814,1.3568,664.28
1777308300,50260,66488,1.3229,664.28
1777308600,51019,67154,1.3163,664.28
1777308900,51745,67384,1.3022,664.28
1777309200,52055,70858,1.3612,664.28
1777309500,52751,71430,1.3541,664.28
1777309800,53251,72428,1.3601,664.28
1777310100,55523,72925,1.3134,664.28
1777310400,56242,73615,1.3089,664.28
1777310700,58112,73883,1.2714,664.28
1777311000,59456,74823,1.2585,664.28
1777311300,60181,75183,1.2493,664.28
1777311600,60408,75644,1.2522,664.28
1777311900,61028,76217,1.2489,664.28
1777312200,61866,76607,1.2383,664.28
1777312500,65036,76804,1.1809,664.28
1777312800,65295,76945,1.1784,664.28
1777313100,66051,77236,1.1693,664.28
1777313400,66231,77407,1.1687,664.28
1777313700,66483,77661,1.1681,664.28
1777314000,67035,77888,1.1619,664.28
1777314300,67233,78270,1.1642,664.28
1777314600,67470,78522,1.1638,664.28
1777314900,67837,78788,1.1614,664.28
1777315200,68611,79285,1.1556,664.28
1777315500,72137,79911,1.1078,664.28
1777315800,72844,80524,1.1054,664.28
1777316100,73372,80993,1.1039,664.28
1777316400,73637,81254,1.1034,664.28
1777316700,73845,81732,1.1068,664.28
1777317000,74443,82513,1.1084,664.28
1777317300,75159,83142,1.1062,664.28
1777317600,75531,83466,1.1051,664.28
1777317900,76292,84633,1.1093,664.28
1777318200,76683,85093,1.1097,664.28
1777318500,77148,85521,1.1085,664.28
1777318800,77695,86005,1.1070,664.28
1777319100,79411,87733,1.1048,664.28
1777319400,81337,92267,1.1344,664.28
1777319700,83165,95175,1.1444,664.28
1777320000,83692,95772,1.1443,664.28
1777320300,84249,96101,1.1407,664.28
1777320600,84411,96368,1.1417,664.28
1777383000,3898,7359,1.8879,657.57
1777383300,8675,13562,1.5633,657.57
1777383600,13917,20297,1.4584,657.57
1777383900,20042,28788,1.4364,657.57
1777384200,23335,31937,1.3686,657.57
1777384500,25844,34786,1.3460,657.57
1777384800,27509,37402,1.3596,657.57
1777385100,29522,38646,1.3091,657.57
1777385400,32198,39926,1.2400,657.57
1777385700,33848,41942,1.2391,657.57
1777386000,35553,43714,1.2295,657.57
1777386300,38081,44894,1.1789,657.57
1777386600,40145,46342,1.1544,657.57
1777386900,44658,50405,1.1287,657.57
1777387200,48986,55594,1.1349,657.57
1777387500,51204,57723,1.1273,657.57
1777387800,54771,60849,1.1110,657.57
1777388100,58750,63086,1.0738,657.57
1777388400,60403,64623,1.0699,657.57
1777388700,62809,66580,1.0600,657.57
1777389000,65259,70570,1.0814,657.57
1777389300,68647,71401,1.0401,657.57
1777389600,70475,73405,1.0416,657.57
1777389900,71923,74074,1.0299,657.57
1777390200,73285,75105,1.0248,657.57
1777390500,74932,76694,1.0235,657.57
1777390800,75835,77071,1.0163,657.57
1777391100,79245,78076,0.9852,657.57
1777391400,80018,79937,0.9990,657.57
1777391700,80933,80354,0.9928,657.57
1777392000,82231,81934,0.9964,657.57
1777392300,83555,84044,1.0059,657.57
1777392600,83921,84424,1.0060,657.57
1777392900,84416,84779,1.0043,657.57
1777393200,85999,85436,0.9935,657.57
1777393500,86861,86107,0.9913,657.57
1777393800,87662,86522,0.9870,657.57
1777394100,88380,87082,0.9853,657.57
1777394400,89142,87449,0.9810,657.57
1777394700,89834,87784,0.9772,657.57
1777395000,90762,88357,0.9735,657.57
1777395300,91190,88903,0.9749,657.57
1777395600,92008,89483,0.9726,657.57
1777395900,92161,89621,0.9724,657.57
1777396200,93684,90768,0.9689,657.57
1777396500,94667,91508,0.9666,657.57
1777396800,95239,91746,0.9633,657.57
1777397100,96074,92160,0.9593,657.57
1777397400,97234,93460,0.9612,657.57
1777397700,98877,93861,0.9493,657.57
1777398000,99795,95119,0.9531,657.57
1777398300,100931,95548,0.9467,657.57
1777398600,101421,95895,0.9455,657.57
1777398900,102808,96416,0.9378,657.57
1777399200,103765,96922,0.9341,657.57
1777399500,104711,97233,0.9286,657.57
1777399800,104916,97502,0.9293,657.57
1777400100,106663,98074,0.9195,657.57
1777400400,109039,99215,0.9099,657.57
1777400700,110515,100003,0.9049,657.57
1777401000,111493,100738,0.9035,657.57
1777401300,112267,101143,0.9009,657.57
1777401600,113217,101434,0.8959,657.57
1777401900,114331,101809,0.8905,657.57
1777402200,115625,102453,0.8861,657.57
1777402500,116525,103947,0.8921,657.57
1777402800,117557,104607,0.8898,657.57
1777403100,118994,105249,0.8845,657.57
1777403400,120530,106374,0.8826,657.57
1777403700,122386,107610,0.8793,657.57
1777404000,123157,109646,0.8903,657.57
1777404300,124049,110171,0.8881,657.57
1777404600,124929,110651,0.8857,657.57
1777404900,127676,111311,0.8718,657.57
1777405200,132249,111843,0.8457,657.57
1777405500,134185,112769,0.8404,657.57
1777405800,137653,113738,0.8263,657.57
1777406100,139390,116010,0.8323,657.57
1777406400,139964,116859,0.8349,657.57
1777406700,141107,117161,0.8303,657.57
1777407000,142418,117487,0.8249,657.57
1777469400,3720,3494,0.9392,661.61
1777469700,7673,5895,0.7683,661.61
1777470000,9441,7928,0.8397,661.61
1777470300,11824,11531,0.9752,661.61
1777470600,14988,15224,1.0157,661.61
1777470900,18084,18344,1.0144,661.61
1777471200,19813,20803,1.0500,661.61
1777471500,21532,23242,1.0794,661.61
1777471800,22776,24575,1.0790,661.61
1777472100,27276,25831,0.9470,661.61
1777472400,29073,27201,0.9356,661.61
1777472700,32291,31026,0.9608,661.61
1777473000,35175,33595,0.9551,661.61
1777473300,38016,36679,0.9648,661.61
1777473600,41296,38222,0.9256,661.61
1777473900,44222,40101,0.9068,661.61
1777474200,45351,40954,0.9030,661.61
1777474500,46262,41581,0.8988,661.61
1777474800,48180,49241,1.0220,661.61
1777475100,49389,56275,1.1394,661.61
1777475400,51255,59021,1.1515,661.61
1777475700,52760,60605,1.1487,661.61
1777476000,54043,61593,1.1397,661.61
1777476300,54780,63447,1.1582,661.61
1777476600,56496,65277,1.1554,661.61
1777476900,56860,66199,1.1642,661.61
1777477200,57214,67093,1.1727,661.61
1777477500,57916,68709,1.1864,661.61
1777477800,60299,73580,1.2203,661.61
1777478100,61836,81623,1.3200,661.61
1777478400,63208,82997,1.3131,661.61
1777478700,64712,86116,1.3308,661.61
1777479000,67871,87185,1.2846,661.61
1777479300,68955,88526,1.2838,661.61
1777479600,73229,89432,1.2213,661.61
1777479900,73971,90411,1.2222,661.61
1777480200,77275,94887,1.2279,661.61
1777480500,78379,96260,1.2281,661.61
1777480800,80632,98493,1.2215,661.61
1777481100,80900,99287,1.2273,661.61
1777481400,81398,100362,1.2330,661.61
1777481700,83754,101601,1.2131,661.61
1777482000,84703,104442,1.2330,661.61
1777482300,87089,105655,1.2132,661.61
