epoch,o,h,l,c,v
1782739800,736.5250,736.7100,735.3000,736.2300,1719297
1782739860,736.2300,737.2900,735.6000,737.0800,207747
1782739920,737.0500,738.0400,736.9900,737.8200,219137
1782739980,737.8201,738.4200,737.7200,738.1400,175202
1782740040,738.1100,738.7600,738.0700,738.6800,248697
1782740100,738.6700,738.6800,738.1000,738.1500,185286
1782740160,738.1300,738.1650,737.1800,737.3500,196910
1782740220,737.3700,737.6100,736.9300,737.4400,141708
1782740280,737.4650,737.6700,737.0700,737.5379,146192
1782740340,737.4450,738.0399,737.4450,738.0299,134060
1782740400,738.0100,738.4200,737.4400,738.3300,165949
1782740460,738.3200,738.6100,738.1212,738.1300,113200
1782740520,738.1300,738.6500,738.1200,738.5600,89494
1782740580,738.5300,738.7500,738.3399,738.6100,73848
1782740640,738.6200,739.2500,738.5300,739.2400,198919
1782740700,739.2500,739.7250,738.9500,739.6900,238347
1782740760,739.6600,739.6600,739.0200,739.2500,148173
1782740820,739.2500,739.7300,739.1400,739.3050,164543
1782740880,739.3100,739.4900,739.1800,739.4500,257258
1782740940,739.4500,739.4500,738.7850,738.8500,148672
1782741000,738.8500,739.1500,738.3500,739.1199,164604
1782741060,739.0900,739.7100,739.0200,739.5900,138514
1782741120,739.6100,739.7300,739.4600,739.4900,92563
1782741180,739.4900,739.8950,739.3200,739.3800,104942
1782741240,739.3673,739.5400,738.8100,738.9000,74819
1782741300,738.8900,739.0100,737.6600,737.6790,178683
1782741360,737.6900,737.9600,737.0600,737.5600,164016
1782741420,737.5300,737.6000,736.8000,736.8800,181424
1782741480,736.9100,737.1700,736.7300,736.8500,229300
1782741540,736.8500,737.0400,736.4100,736.8899,138143
1782741600,736.8700,737.0700,735.8800,736.3600,219863
1782741660,736.3900,736.9300,736.3500,736.5100,148329
1782741720,736.4900,736.7400,736.1400,736.5100,92444
1782741780,736.5500,736.8700,736.3500,736.4200,131403
1782741840,736.4500,736.4700,735.9800,736.0500,364803
1782741900,736.0500,736.1150,735.4900,735.6350,169422
1782741960,735.6400,736.1600,735.4490,735.4550,127011
1782742020,735.4700,735.5900,734.8300,734.9000,166377
1782742080,734.8700,735.2300,734.6500,735.1900,164851
1782742140,735.2000,735.4800,734.9200,735.0515,154315
1782742200,735.0800,735.3300,734.1200,734.4696,178595
1782742260,734.4700,734.8300,734.2000,734.6300,129610
1782742320,734.6400,734.7500,733.6900,733.7900,185114
1782742380,733.7600,733.8800,733.2100,733.3200,234155
1782742440,733.3400,733.5200,732.7000,732.7000,153210
1782742500,732.7000,733.3500,732.0900,733.3000,393165
1782742560,733.3000,733.9400,732.7500,732.7800,437979
1782742620,732.8000,733.4000,732.6300,733.2079,150909
1782742680,733.2200,733.4100,732.7100,733.2200,163813
1782742740,733.2800,733.8600,733.1000,733.6900,181502
