epoch,o,h,l,c,v
1776951000,135.86,136.69,135.75,136.3,238474
1776951300,136.35,136.99,136.34,136.56,66046
1776951600,136.58,136.59,135.57,136.08,102813
1776951900,136.12,136.31,135.88,136.15,73706
1776952200,136.09,136.09,135.54,135.59,62244
1776952500,135.54,135.77,135.32,135.42,87621
1776952800,135.39,135.71,135.09,135.71,164387
1776953100,135.75,135.96,135.65,135.91,56563
1776953400,135.88,135.9,135.49,135.64,29414
1776953700,135.66,135.94,135.66,135.8,47502
1776954000,135.81,135.84,135.65,135.75,42860
1776954300,135.73,135.74,135.5,135.5,35123
1776954600,135.49,135.53,135.09,135.12,41910
1776954900,135.13,135.17,134.28,134.57,121990
1776955200,134.56,134.72,134.44,134.65,36254
1776955500,134.69,134.92,134.63,134.77,35026
1776955800,134.76,134.83,134.38,134.42,76492
1776956100,134.44,134.68,134.39,134.44,93277
1776956400,134.43,134.75,134.28,134.34,80853
1776956700,134.33,134.56,134.11,134.49,78211
1776957000,134.53,134.65,134.39,134.45,35722
1776957300,134.47,134.5,134.37,134.4,61195
1776957600,134.41,134.53,134.38,134.45,94666
1776957900,134.45,134.89,134.45,134.74,110631
1776958200,134.75,134.96,134.62,134.94,141603
1776958500,134.93,135.0,134.58,134.58,75671
1776958800,134.59,134.71,134.42,134.45,38800
1776959100,134.46,134.46,134.23,134.25,41861
1776959400,134.27,134.38,134.24,134.25,51400
1776959700,134.27,134.48,134.24,134.27,51615
1776960000,134.28,134.32,133.96,133.97,105072
1776960300,133.98,134.43,133.96,134.23,56514
1776960600,134.22,134.48,134.19,134.48,34141
1776960900,134.48,134.68,134.47,134.59,71531
1776961200,134.56,134.71,134.42,134.69,78753
1776961500,134.68,134.78,134.51,134.51,43696
1776961800,134.51,134.68,134.45,134.51,46812
1776962100,134.47,134.57,134.44,134.47,44446
1776962400,134.42,134.58,134.38,134.52,27218
1776962700,134.52,134.59,134.38,134.42,28026
1776963000,134.42,134.53,134.34,134.34,38266
1776963300,134.34,134.43,134.27,134.29,26903
1776963600,134.32,134.45,133.99,134.03,52291
1776963900,134.02,134.07,133.71,133.72,42897
1776964200,133.7,133.75,133.48,133.62,56685
1776964500,133.59,133.62,133.14,133.19,72133
1776964800,133.21,133.34,133.03,133.14,65967
1776965100,133.11,133.44,132.95,132.99,46707
1776965400,133.04,133.38,132.9,133.38,53138
1776965700,133.39,133.5,133.04,133.15,45902
1776966000,133.16,133.17,132.5,132.53,72054
1776966300,132.52,132.52,132.05,132.4,90014
1776966600,132.31,132.98,132.12,132.86,71903
1776966900,132.9,133.28,132.86,133.21,38743
1776967200,133.17,133.71,133.17,133.66,44325
1776967500,133.64,133.88,133.53,133.74,36509
1776967800,133.74,133.93,133.65,133.88,44580
1776968100,133.87,133.98,133.8,133.87,35588
1776968400,133.88,133.96,133.75,133.9,47568
1776968700,133.88,133.88,133.68,133.77,35198
1776969000,133.8,133.99,133.75,133.88,27720
1776969300,133.9,134.03,133.65,133.71,39111
1776969600,133.7,133.78,133.62,133.72,29703
1776969900,133.72,133.73,133.45,133.45,29590
1776970200,133.43,133.49,133.34,133.42,43445
1776970500,133.41,133.41,132.99,133.12,66459
1776970800,133.13,133.23,132.98,133.13,46075
1776971100,133.13,133.28,133.0,133.2,52465
1776971400,133.24,133.34,133.11,133.28,36603
1776971700,133.29,133.58,133.28,133.52,44782
1776972000,133.53,133.54,133.44,133.47,31356
1776972300,133.46,133.65,133.42,133.56,55088
1776972600,133.55,133.74,133.44,133.45,58235
1776972900,133.45,133.45,133.2,133.37,49653
1776973200,133.38,133.46,133.15,133.17,74915
1776973500,133.17,133.59,133.15,133.59,83010
1776973800,133.6,133.79,133.43,133.79,113786
1776974100,133.74,134.05,133.56,133.94,383589
1777037400,145.61,151.54,145.41,150.95,2020574
1777037700,150.95,151.19,147.59,147.71,1433202
1777038000,147.72,148.0,146.25,147.31,557678
1777038300,147.27,148.4,147.09,148.18,380956
1777038600,148.16,148.58,145.97,145.97,395369
1777038900,146.02,147.23,145.16,147.15,332686
1777039200,147.15,147.15,145.74,146.03,221553
1777039500,146.03,146.57,145.75,146.08,167396
1777039800,146.09,147.3,146.08,146.4,246130
1777040100,146.37,146.74,146.07,146.16,272876
1777040400,146.16,146.36,145.94,146.35,101253
1777040700,146.33,146.57,145.11,145.17,227734
1777041000,145.22,145.5,144.71,145.08,170473
1777041300,145.09,145.13,144.56,144.8,110091
1777041600,144.83,144.88,143.85,143.92,198393
1777041900,143.95,144.42,143.84,144.08,134367
1777042200,144.01,144.1,143.58,143.68,85923
1777042500,143.68,144.82,143.68,144.77,174247
