epoch,volC,volP,pc,spot
1777392000,64905,17828,0.2747,504.24
1777395600,75490,19165,0.2539,504.24
1777399200,85220,20673,0.2426,504.24
1777402800,95118,22420,0.2357,504.24
1777406400,95138,22420,0.2357,504.24
1777467600,30517,8661,0.2838,518.42
1777471200,48503,16213,0.3343,518.42
1777474800,56425,21091,0.3738,518.42
1777478400,66524,25753,0.3871,518.42
1777482000,76076,28043,0.3686,518.42
1777485600,85834,29896,0.3483,518.42
1777489200,98903,32778,0.3314,518.42
1777492800,98904,32778,0.3314,518.42
1777554000,23517,13643,0.5801,517.19
1777557600,58481,25993,0.4445,517.19
1777561200,78097,29912,0.3830,517.19
1777564800,87001,33078,0.3802,517.19
1777568400,95880,34130,0.3560,517.19
1777572000,106903,36420,0.3407,517.19
1777575600,126688,39274,0.3100,517.19
1777579200,126712,39274,0.3099,517.19
1777640400,60571,14050,0.2320,542.32
1777644000,135882,53960,0.3971,542.32
1777647600,177463,75108,0.4232,542.32
1777651200,199047,84866,0.4264,542.32
1777654800,226763,93638,0.4129,542.32
1777658400,271719,106013,0.3902,542.32
1777662000,299536,115315,0.3850,542.32
1777665600,300675,115332,0.3836,542.32
1777899600,5592,2,0.0004,576.36
1777903200,13011,10,0.0008,576.36
1777906800,14716,14,0.0010,576.36
1777910400,15522,18,0.0012,576.36
1777914000,16565,18,0.0011,576.36
1777917600,17656,19,0.0011,576.36
1777921200,18624,21,0.0011,576.36
1777986000,18069,98,0.0054,640.48
1777989600,35665,207,0.0058,640.48
1777993200,46989,249,0.0053,640.48
1777996800,61120,390,0.0064,640.48
1778000400,67561,436,0.0065,640.48
1778004000,71347,498,0.0070,640.48
1778007600,90981,729,0.0080,640.48
1778011200,90987,729,0.0080,640.48
1778072400,15246,326,0.0214,666.59
1778076000,38714,612,0.0158,666.59
1778079600,55825,819,0.0147,666.59
1778083200,62044,1066,0.0172,666.59
1778086800,65327,1397,0.0214,666.59
1778090400,68703,1487,0.0216,666.59
1778094000,79166,1562,0.0197,666.59
1778097600,79170,1562,0.0197,666.59
1778158800,13790,148,0.0107,646.76
1778162400,43463,520,0.0120,646.76
1778166000,54933,775,0.0141,646.76
1778169600,64620,857,0.0133,646.76
1778173200,72885,902,0.0124,646.76
1778176800,78244,930,0.0119,646.76
1778180400,84282,989,0.0117,646.76
1778184000,84285,989,0.0117,646.76
1778245200,102304,17894,0.1749,746.88
1778248800,197871,60283,0.3047,746.88
1778252400,266771,102629,0.3847,746.88
1778256000,381788,168667,0.4418,746.88
1778259600,425592,200092,0.4701,746.88
1778263200,475445,228474,0.4805,746.88
1778266800,532704,267355,0.5019,746.88
1778270400,532712,267435,0.5020,746.88
1778504400,11354,25442,2.2408,795.51
1778508000,22446,47040,2.0957,795.51
1778511600,25613,54971,2.1462,795.51
1778515200,27871,63914,2.2932,795.51
1778518800,29980,71725,2.3924,795.51
1778522400,31708,76914,2.4257,795.51
1778526000,34113,84660,2.4818,795.51
1778529600,34135,84660,2.4802,795.51
1778590800,6078,15962,2.6262,765.77
1778594400,20618,39730,1.9270,765.77
1778598000,36042,65286,1.8114,765.77
1778601600,55704,85817,1.5406,765.77
1778605200,76679,95708,1.2482,765.77
1778608800,95601,105621,1.1048,765.77
1778612400,110532,112143,1.0146,765.77
1778616000,110537,112144,1.0145,765.77
1778677200,4714,14857,3.1517,803.38
1778680800,7575,27360,3.6119,803.38
1778684400,10256,36826,3.5907,803.38
1778688000,11880,42520,3.5791,803.38
1778691600,12936,47377,3.6624,803.38
1778695200,14707,51986,3.5348,803.38
1778698800,16894,62461,3.6972,803.38
1778702400,16895,62462,3.6971,803.38
1778763600,2862,13171,4.6020,775.84
1778767200,5519,28799,5.2182,775.84
1778770800,7753,41132,5.3053,775.84
1778774400,9488,49835,5.2524,775.84
1778778000,12161,59085,4.8586,775.84
1778781600,13001,64627,4.9709,775.84
1778785200,15757,78580,4.9870,775.84
1778788800,15757,78604,4.9885,775.84
1778850000,37306,37562,1.0069,724.12
1778853600,86304,89999,1.0428,724.12
1778857200,114571,115089,1.0045,724.12
1778860800,133169,131170,0.9850,724.12
1778864400,159177,150572,0.9459,724.12
1778868000,186295,169352,0.9091,724.12
1778871600,227109,203165,0.8946,724.12
1778875200,227120,203172,0.8946,724.12
1779109200,16136,8442,0.5232,681.70
1779112800,40104,20692,0.5160,681.70
1779116400,52309,24991,0.4778,681.70
1779120000,63986,28124,0.4395,681.70
1779123600,72445,29863,0.4122,681.70
1779127200,84332,32010,0.3796,681.70
1779130800,100828,33933,0.3365,681.70
1779134400,100830,33953,0.3367,681.70
1779195600,18447,1690,0.0916,699.00
1779199200,39693,3379,0.0851,699.00
1779202800,55948,4442,0.0794,699.00
1779206400,89152,11724,0.1315,699.00
1779210000,109526,17814,0.1626,699.00
1779213600,122020,23602,0.1934,699.00
1779217200,134766,29273,0.2172,699.00
1779220800,134767,29273,0.2172,699.00
1779282000,25386,7922,0.3121,732.01
1779285600,48492,13293,0.2741,732.01
1779289200,65674,18193,0.2770,732.01
1779292800,79483,22181,0.2791,732.01
1779296400,89438,24725,0.2764,732.01
1779300000,97554,28126,0.2883,732.01
1779303600,114061,33165,0.2908,732.01
1779368400,35542,11389,0.3204,761.98
1779372000,77272,27839,0.3603,761.98
1779375600,99903,37113,0.3715,761.98
1779379200,120673,43442,0.3600,761.98
1779382800,142654,53196,0.3729,761.98
1779386400,156585,63333,0.4045,761.98
1779390000,183658,74000,0.4029,761.98
1779393600,183663,74000,0.4029,761.98
1779454800,32482,13444,0.4139,750.79
1779458400,95817,40509,0.4228,750.79
1779462000,138100,57848,0.4189,750.79
1779465600,166076,72650,0.4375,750.79
1779469200,223236,86641,0.3881,750.79
1779472800,272667,101734,0.3731,750.79
1779476400,322819,127608,0.3953,750.79
1779480000,322819,127619,0.3953,750.79
1779800400,41018,263,0.0064,895.98
1779804000,88215,1614,0.0183,895.98
1779807600,105655,2093,0.0198,895.98
1779811200,116209,2374,0.0204,895.98
1779814800,139092,4108,0.0295,895.98
1779818400,163522,7717,0.0472,895.98
1779822000,189794,14240,0.0750,895.98
1779825600,189794,14251,0.0751,895.98
1779886800,41698,11122,0.2667,928.51
1779890400,85327,23256,0.2726,928.51
1779894000,106964,27096,0.2533,928.51
1779897600,131349,31281,0.2382,928.51
1779901200,143740,33933,0.2361,928.51
1779904800,155734,35828,0.2301,928.51
1779908400,181963,40949,0.2250,928.51
1779912000,181972,40949,0.2250,928.51
1779973200,26684,10149,0.3803,923.35
1779976800,70059,21966,0.3135,923.35
1779980400,99704,30783,0.3087,923.35
1779984000,114554,36599,0.3195,923.35
1779987600,130357,43315,0.3323,923.35
1779991200,145679,50482,0.3465,923.35
1779994800,170501,59522,0.3491,923.35
1779998400,170502,59522,0.3491,923.35
1780059600,63707,25294,0.3970,971.55
1780063200,146391,71882,0.4910,971.55
1780066800,187781,96704,0.5150,971.55
1780070400,229925,120055,0.5221,971.55
1780074000,263186,139153,0.5287,971.55
1780077600,301655,159765,0.5296,971.55
1780081200,363636,189416,0.5209,971.55
1780084800,364093,189473,0.5204,971.55
1780318800,1204,11660,9.6844,1034.83
1780322400,2055,25446,12.3825,1034.83
1780326000,2723,32161,11.8109,1034.83
1780329600,3263,36948,11.3233,1034.83
1780333200,3671,40484,11.0281,1034.83
1780336800,4257,44551,10.4654,1034.83
1780340400,4540,51168,11.2705,1034.83
1780344000,4540,51170,11.2709,1034.83
1780405200,499,7634,15.2986,1064.08
1780408800,1294,19556,15.1128,1064.08
1780412400,1773,23998,13.5353,1064.08
1780416000,1950,26949,13.8200,1064.08
1780419600,2058,30436,14.7891,1064.08
1780423200,2186,33107,15.1450,1064.08
1780426800,2633,39160,14.8728,1064.08
1780430400,2633,39170,14.8766,1064.08
1780491600,137,4105,29.9635,1079.56
1780495200,346,9657,27.9104,1079.56
1780498800,448,13307,29.7031,1079.56
1780502400,537,15273,28.4413,1079.56
1780506000,607,17486,28.8072,1079.56
1780509600,654,19262,29.4526,1079.56
1780513200,868,22651,26.0956,1079.56
1780578000,313,7656,24.4601,997.17
1780581600,590,19543,33.1237,997.17
1780585200,1127,23153,20.5439,997.17
1780588800,1248,27142,21.7484,997.17
1780592400,1389,31107,22.3952,997.17
1780596000,1478,37521,25.3863,997.17
1780599600,1701,46843,27.5385,997.17
1780603200,1701,46852,27.5438,997.17
1780664400,11409,37243,3.2644,864.02
1780668000,33165,72172,2.1761,864.02
1780671600,48940,97806,1.9985,864.02
1780675200,92468,161714,1.7489,864.02
1780678800,118223,194155,1.6423,864.02
1780682400,174379,250482,1.4364,864.02
1780686000,225098,303434,1.3480,864.02
1780689600,225116,303474,1.3481,864.02
1780923600,21565,9960,0.4619,949.48
1780927200,50827,19438,0.3824,949.48
1780930800,75403,27587,0.3659,949.48
1780934400,83770,31386,0.3747,949.48
1780938000,93159,35171,0.3775,949.48
1780941600,99510,37597,0.3778,949.48
1780945200,114279,43680,0.3822,949.48
1780948800,114282,43680,0.3822,949.48
1781010000,16846,8383,0.4976,935.89
1781013600,45396,21290,0.4690,935.89
1781017200,68627,30199,0.4400,935.89
1781020800,81756,32551,0.3981,935.89
1781024400,102557,34478,0.3362,935.89
1781028000,112596,35605,0.3162,935.89
1781031600,130662,39497,0.3023,935.89
1781035200,130721,39497,0.3021,935.89
1781096400,10965,4034,0.3679,891.50
1781100000,39145,14202,0.3628,891.50
1781103600,56073,22316,0.3980,891.50
1781107200,66964,25261,0.3772,891.50
1781110800,77228,26549,0.3438,891.50
1781114400,86096,27756,0.3224,891.50
1781118000,99396,29574,0.2975,891.50
1781121600,99399,29574,0.2975,891.50
1781182800,15932,3220,0.2021,995.65
1781186400,41700,10529,0.2525,995.65
1781190000,60616,17034,0.2810,995.65
1781193600,77086,23417,0.3038,995.65
1781197200,99982,31178,0.3118,995.65
1781200800,129281,38876,0.3007,995.65
1781204400,180496,54881,0.3041,995.65
1781269200,27852,9079,0.3260,980.71
1781272800,96680,40126,0.4150,980.71
1781276400,140339,65266,0.4651,980.71
1781280000,174032,76865,0.4417,980.71
1781283600,197580,85935,0.4349,980.71
1781287200,224491,98212,0.4375,980.71
1781290800,259433,114809,0.4425,980.71
1781294400,259434,114846,0.4427,980.71
1782133200,9666,7995,0.8271,1211.20
1782136800,20153,15438,0.7660,1211.20
1782140400,26304,21614,0.8217,1211.20
1782144000,35495,26511,0.7469,1211.20
1782147600,39619,29113,0.7348,1211.20
1782151200,43504,31980,0.7351,1211.20
1782154800,50741,36257,0.7146,1211.20
1782158400,50744,36257,0.7145,1211.20
1782219600,10757,5548,0.5158,1051.42
1782223200,30543,15746,0.5155,1051.42
1782226800,39930,19823,0.4964,1051.42
1782230400,47922,22554,0.4706,1051.42
1782234000,54273,25711,0.4737,1051.42
1782237600,66393,31794,0.4789,1051.42
1782241200,79944,36594,0.4577,1051.42
1782306000,22891,3270,0.1429,1048.50
1782309600,42880,7261,0.1693,1048.50
1782313200,51954,9543,0.1837,1048.50
1782316800,62008,12397,0.1999,1048.50
1782320400,71935,15037,0.2090,1048.50
1782324000,83829,16560,0.1975,1048.50
1782327600,119153,18692,0.1569,1048.50
1782331200,119155,18692,0.1569,1048.50
1782392400,22343,24018,1.0750,1214.59
1782396000,52584,48328,0.9191,1214.59
1782399600,70423,68903,0.9784,1214.59
1782403200,87104,90046,1.0338,1214.59
1782406800,95057,103161,1.0853,1214.59
1782410400,100855,115633,1.1465,1214.59
1782414000,116306,138892,1.1942,1214.59
1782417600,116307,138894,1.1942,1214.59
1782478800,28690,19408,0.6765,1123.54
1782482400,77540,63468,0.8185,1123.54
1782486000,112246,89013,0.7930,1123.54
1782489600,138234,107599,0.7784,1123.54
1782493200,168584,131667,0.7810,1123.54
1782496800,215385,158634,0.7365,1123.54
1782500400,258791,188806,0.7296,1123.54
1783342800,6626,6431,0.9706,984.31
1783346400,21544,15539,0.7213,984.31
1783350000,32946,23133,0.7021,984.31
1783353600,40184,27350,0.6806,984.31
1783357200,47083,38814,0.8244,984.31
1783360800,51814,43840,0.8461,984.31
1783364400,58624,49454,0.8436,984.31
1783429200,12345,7202,0.5834,938.95
1783432800,37351,18829,0.5041,938.95
1783436400,53747,28730,0.5345,938.95
1783440000,67467,35773,0.5302,938.95
1783443600,77712,42637,0.5487,938.95
1783447200,85828,48806,0.5686,938.95
1783450800,100322,56511,0.5633,938.95
1783515600,14797,5463,0.3692,949.37
1783519200,33031,17813,0.5393,949.37
1783522800,43868,27345,0.6233,949.37
1783526400,62059,35602,0.5737,949.37
1783530000,70658,41888,0.5928,949.37
1783533600,81137,48178,0.5938,949.37
1783537200,96256,60822,0.6319,949.37
1783602000,21997,14149,0.6432,990.50
1783605600,45119,33532,0.7432,990.50
1783609200,52237,42297,0.8097,990.50
1783612800,58804,52568,0.8940,990.50
1783616400,67377,59212,0.8788,990.50
1783620000,72480,65407,0.9024,990.50
1783623600,87726,83418,0.9509,990.50
1783688400,20021,13224,0.6605,978.69
1783692000,53754,35373,0.6581,978.69
1783695600,92633,72291,0.7804,978.69
1783699200,128174,93254,0.7276,978.69
1783702800,172577,122060,0.7073,978.69
1783706400,203399,139755,0.6871,978.69
1783710000,236019,169303,0.7173,978.69
1783947600,2850,5968,2.0940,936.99
1783951200,4018,12330,3.0687,936.99
1783954800,4690,16287,3.4727,936.99
1783958400,5442,19219,3.5316,936.99
1783962000,5611,25252,4.5004,936.99
1783965600,6041,34186,5.6590,936.99
1783969200,6530,39417,6.0363,936.99
1784034000,519,4723,9.1002,982.75
1784037600,854,10666,12.4895,982.75
1784041200,1277,13266,10.3884,982.75
1784044800,1336,15054,11.2680,982.75
1784048400,1411,17479,12.3877,982.75
1784052000,1531,26446,17.2737,982.75
1784055600,1625,37585,23.1292,982.75
1784120400,278,5256,18.9065,903.51
1784124000,3071,17553,5.7157,903.51
1784127600,7988,31480,3.9409,903.51
1784131200,14894,43352,2.9107,903.51
1784134800,22887,49486,2.1622,903.51
1784138400,29277,58812,2.0088,903.51
1784142000,34976,83010,2.3733,903.51
1784145600,34980,83012,2.3731,903.51
1784206800,13184,12661,0.9603,853.66
1784210400,32408,39455,1.2174,853.66
1784214000,51395,61013,1.1871,853.66
1784217600,68378,75176,1.0994,853.66
1784221200,86689,89993,1.0381,853.66
1784224800,109985,105716,0.9612,853.66
1784228400,127815,117751,0.9213,853.66
1784293200,38376,21144,0.5510,849.19
1784296800,116357,68497,0.5887,849.19
1784300400,176603,107778,0.6103,849.19
1784304000,230653,146924,0.6370,849.19
1784307600,265944,184654,0.6943,849.19
1784311200,302538,225595,0.7457,849.19
1784314800,349966,260766,0.7451,849.19
