contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TXN260717C00085000,2026-06-24 15:06:04+00:00,85.0,206.75,207.1,210.1,-15.25,-6.8693695,1.0,7,3.27343931640625,True,REGULAR,USD
TXN260717C00090000,2026-06-26 19:50:00+00:00,90.0,204.15,201.9,205.05,0.0,0.0,1.0,1,3.076174184570312,True,REGULAR,USD
TXN260717C00100000,2026-06-26 19:50:00+00:00,100.0,194.2,192.0,195.0,0.0,0.0,1.0,1,2.7656280859375,True,REGULAR,USD
TXN260717C00125000,2026-06-26 19:50:01+00:00,125.0,168.95,167.25,170.2,0.0,0.0,1.0,1,2.3798868627929686,True,REGULAR,USD
TXN260717C00130000,2026-06-25 13:41:29+00:00,130.0,183.25,162.15,165.3,0.0,0.0,1.0,1,2.339847900390624,True,REGULAR,USD
TXN260717C00135000,2026-01-29 17:46:32+00:00,135.0,85.13,57.6,59.85,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD
TXN260717C00140000,2026-06-26 19:54:53+00:00,140.0,144.2,152.3,155.35,0.0,0.0,1.0,1,2.172856130371094,True,REGULAR,USD
TXN260717C00145000,2026-05-12 13:30:26+00:00,145.0,149.5,165.75,168.75,0.0,0.0,,1,4.7605020962524405,True,REGULAR,USD
TXN260717C00150000,2026-04-21 19:02:41+00:00,150.0,86.0,139.9,143.55,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
TXN260717C00155000,2026-04-09 13:50:42+00:00,155.0,60.06,147.25,150.9,0.0,0.0,1.0,0,3.5012219500732416,True,REGULAR,USD
TXN260717C00160000,2026-07-06 17:22:49+00:00,160.0,145.55,132.35,135.25,0.0,0.0,4.0,6,1.7744151904296874,True,REGULAR,USD
TXN260717C00165000,2026-02-04 17:04:49+00:00,165.0,62.65,32.5,34.75,0.0,0.0,2.0,11,1.0000000000000003e-05,True,REGULAR,USD
TXN260717C00170000,2026-05-11 14:45:06+00:00,170.0,122.29,141.0,144.0,0.0,0.0,2.0,6,3.9580079174804688,True,REGULAR,USD
