contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NOK260717P00004000,2026-06-16 13:30:55+00:00,4.0,0.02,0.0,0.01,0.0,0.0,1.0,1469,2.50000375,False,REGULAR,USD
NOK260717P00005000,2026-06-30 16:55:01+00:00,5.0,0.01,0.0,0.01,0.0,0.0,9.0,2838,1.96875015625,False,REGULAR,USD
NOK260717P00006000,2026-06-15 18:37:31+00:00,6.0,0.02,0.0,0.01,0.0,0.0,121.0,9185,1.625001875,False,REGULAR,USD
NOK260717P00007000,2026-06-29 19:39:17+00:00,7.0,0.01,0.0,0.01,0.0,0.0,10.0,9115,1.2500037499999999,False,REGULAR,USD
NOK260717P00008000,2026-07-06 18:23:44+00:00,8.0,0.01,0.0,0.03,0.0,0.0,10.0,17290,1.125004375,False,REGULAR,USD
NOK260717P00008500,2026-07-07 16:22:38+00:00,8.5,0.01,0.01,0.04,0.0,0.0,10.0,247,1.0625046875000002,False,REGULAR,USD
NOK260717P00009000,2026-07-07 16:22:55+00:00,9.0,0.02,0.02,0.04,-0.02,-50.0,41.0,9037,0.945313046875,False,REGULAR,USD
NOK260717P00009500,2026-07-07 13:30:19+00:00,9.5,0.04,0.03,0.06,0.03,300.0,1.0,94,0.85937640625,False,REGULAR,USD
NOK260717P00010000,2026-07-07 16:10:38+00:00,10.0,0.07,0.07,0.09,0.010000002,16.66667,13.0,24256,0.8125018749999999,False,REGULAR,USD
NOK260717P00010500,2026-07-07 16:38:46+00:00,10.5,0.13,0.13,0.14,0.029999994,29.999992,74.0,1312,0.7656273437500001,False,REGULAR,USD
NOK260717P00011000,2026-07-07 16:47:56+00:00,11.0,0.23,0.23,0.25,0.08,53.333332,516.0,27558,0.7421900781249999,False,REGULAR,USD
NOK260717P00011500,2026-07-07 16:42:49+00:00,11.5,0.39,0.38,0.41,0.13999999,55.999992,323.0,19087,0.7148466015625,False,REGULAR,USD
NOK260717P00012000,2026-07-07 16:51:15+00:00,12.0,0.62,0.59,0.63,0.20000002,47.619053,876.0,51118,0.6835969140625001,True,REGULAR,USD
NOK260717P00012500,2026-07-07 16:37:49+00:00,12.5,0.92,0.9,0.94,0.29000002,46.03175,108.0,2246,0.6875031250000001,True,REGULAR,USD
NOK260717P00013000,2026-07-07 16:48:06+00:00,13.0,1.3,1.24,1.29,0.36999995,39.784943,140.0,26117,0.6543003320312502,True,REGULAR,USD
NOK260717P00013500,2026-07-07 14:46:55+00:00,13.5,1.87,1.63,1.74,0.57000005,43.846157,7.0,2040,0.6562534375000001,True,REGULAR,USD
NOK260717P00014000,2026-07-07 16:16:50+00:00,14.0,2.1,2.07,2.18,0.40999985,23.837196,109.0,19630,0.6171913281250001,True,REGULAR,USD
NOK260717P00014500,2026-07-06 17:51:15+00:00,14.5,2.13,2.52,2.66,0.0,0.0,54.0,1014,0.500005,True,REGULAR,USD
NOK260717P00015000,2026-07-07 16:34:04+00:00,15.0,3.1,3.0,3.15,0.5,19.23077,142.0,7919,0.8984385156249999,True,REGULAR,USD
NOK260717P00015500,2026-07-02 18:32:36+00:00,15.5,3.5,3.45,3.65,0.0,0.0,5.0,34,0.992187578125,True,REGULAR,USD
NOK260717P00016000,2026-07-07 16:52:27+00:00,16.0,4.05,3.95,4.15,0.47000027,12.771747,14.0,4343,1.0859420703125,True,REGULAR,USD
NOK260717P00016500,2026-07-07 14:55:07+00:00,16.5,4.8,4.45,4.65,0.78999996,19.700747,1.0,95,1.171879140625,True,REGULAR,USD
NOK260717P00017000,2026-07-06 19:32:11+00:00,17.0,4.55,4.95,5.15,0.0,0.0,3.0,5903,1.2500037499999999,True,REGULAR,USD
NOK260717P00018000,2026-06-30 18:25:48+00:00,18.0,4.78,5.95,6.15,0.0,0.0,1.0,465,1.3984405078125,True,REGULAR,USD
NOK260717P00019000,2026-06-29 14:12:23+00:00,19.0,6.75,6.95,7.15,0.0,0.0,7.0,234,1.5390648046875,True,REGULAR,USD
NOK260717P00019500,2026-06-25 13:58:42+00:00,19.5,6.15,7.45,7.65,0.0,0.0,,40,1.6015644921874999,True,REGULAR,USD
NOK260717P00020000,2026-06-25 19:03:18+00:00,20.0,6.12,7.95,8.15,0.0,0.0,10.0,163,1.671876640625,True,REGULAR,USD
NOK260717P00021000,2026-06-10 14:24:37+00:00,21.0,7.25,8.95,9.15,0.0,0.0,65.0,72,1.7890635546875,True,REGULAR,USD
NOK260717P00022000,2026-06-12 15:39:45+00:00,22.0,7.2,9.95,10.15,0.0,0.0,70.0,85,1.8984380078125,True,REGULAR,USD
NOK260717P00024000,2026-06-03 15:49:12+00:00,24.0,7.6,11.95,12.3,0.0,0.0,2.0,1,1.953125234375,True,REGULAR,USD
NOK260717P00025000,2026-06-15 19:47:37+00:00,25.0,13.0,12.95,13.35,2.75,26.829268,1.0,0,2.2031294921874993,True,REGULAR,USD
NOK260717P00026000,2026-07-06 18:14:20+00:00,26.0,13.53,13.95,14.3,0.0,0.0,2.0,0,2.1250046874999997,True,REGULAR,USD
NOK260717P00028000,2026-07-07 15:32:55+00:00,28.0,16.2,16.0,16.1,0.7800007,5.05837,1.0,0,2.000005,True,REGULAR,USD
NOK260717P00030000,2026-06-30 18:34:15+00:00,30.0,16.77,17.9,18.3,0.0,0.0,1.0,0,2.156254609375,True,REGULAR,USD
NOK260717P00034000,2026-06-25 19:19:08+00:00,34.0,20.15,21.6,22.5,0.0,0.0,,0,4.074223657226563,True,REGULAR,USD
