contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NOK260717C00001000,2026-07-06 16:57:37+00:00,1.0,10.86,10.75,11.05,-0.7600002,-6.5404496,1,1236,9.593754003906252,True,REGULAR,USD
NOK260717C00002000,2026-07-06 16:46:50+00:00,2.0,10.56,9.7,10.1,0.0,0.0,9,575,7.2187509765625,True,REGULAR,USD
NOK260717C00003000,2026-07-06 19:44:59+00:00,3.0,9.51,8.7,9.1,0.0,0.0,8,11,5.57812802734375,True,REGULAR,USD
NOK260717C00004000,2026-07-06 16:58:35+00:00,4.0,8.5,7.7,8.1,0.0,0.0,1,6,4.484379394531249,True,REGULAR,USD
NOK260717C00005000,2026-07-06 19:44:59+00:00,5.0,7.51,6.7,7.4,0.0,0.0,6,25,3.3828140429687497,True,REGULAR,USD
NOK260717C00006000,2026-07-06 18:46:30+00:00,6.0,6.65,5.8,6.1,0.0,0.0,3,248,2.0937547656249995,True,REGULAR,USD
NOK260717C00007000,2026-07-07 16:30:30+00:00,7.0,4.95,4.9,5.1,-0.6700001,-11.92171,2,733,1.99609376953125,True,REGULAR,USD
NOK260717C00008000,2026-07-02 19:55:38+00:00,8.0,3.89,3.9,4.1,-0.18000007,-4.422606,4,4063,1.5703146484375,True,REGULAR,USD
NOK260717C00009000,2026-07-07 15:57:05+00:00,9.0,2.81,2.92,3.1,-0.59000015,-17.352945,3,5624,1.22266013671875,True,REGULAR,USD
NOK260717C00009500,2026-07-02 18:50:42+00:00,9.5,2.63,2.45,2.6,0.0,0.0,66,93,1.0781296093750001,True,REGULAR,USD
NOK260717C00010000,2026-07-07 16:03:26+00:00,10.0,2.01,1.99,2.13,-0.49,-19.6,51,27264,0.9765627343750001,True,REGULAR,USD
NOK260717C00010500,2026-07-07 15:01:54+00:00,10.5,1.52,1.55,1.68,-0.86000013,-36.134457,2,173,0.8886729882812499,True,REGULAR,USD
