contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SMH260717C00200000,2026-03-24 18:50:04+00:00,200.0,199.13,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
SMH260717C00220000,2026-01-21 19:27:46+00:00,220.0,186.75,189.65,192.35,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
SMH260717C00225000,2026-06-09 16:46:44+00:00,225.0,334.5,355.75,359.85,0.0,0.0,1.0,23,2.6181675170898435,True,REGULAR,USD
SMH260717C00230000,2026-06-25 19:25:02+00:00,230.0,402.65,350.75,354.9,0.0,0.0,2.0,3,2.5795933947753906,True,REGULAR,USD
SMH260717C00235000,2026-05-07 18:59:51+00:00,235.0,305.1,361.05,366.0,0.0,0.0,,1,4.343022149353026,True,REGULAR,USD
SMH260717C00240000,2026-06-26 19:50:01+00:00,240.0,374.1,340.0,344.35,0.0,0.0,2.0,2,2.241215334472656,True,REGULAR,USD
SMH260717C00245000,2026-05-11 16:49:51+00:00,245.0,331.67,384.5,388.45,0.0,0.0,1.0,2,6.398317431793214,True,REGULAR,USD
SMH260717C00250000,2026-06-18 18:12:10+00:00,250.0,411.03,330.0,334.35,0.0,0.0,1.0,2,2.145512448730469,True,REGULAR,USD
SMH260717C00255000,2026-05-07 19:08:14+00:00,255.0,285.23,341.55,346.0,0.0,0.0,,2,4.026250084381104,True,REGULAR,USD
SMH260717C00265000,2026-07-01 15:09:47+00:00,265.0,360.97,316.35,320.4,0.0,0.0,2.0,3,2.3525431811523427,True,REGULAR,USD
SMH260717C00270000,2026-05-12 18:59:25+00:00,270.0,284.05,360.85,365.2,0.0,0.0,1.0,4,5.900149109191895,True,REGULAR,USD
SMH260717C00280000,2026-06-25 18:03:02+00:00,280.0,356.55,301.1,305.25,0.0,0.0,20.0,24,2.1684616101074217,True,REGULAR,USD
SMH260717C00285000,2026-04-20 14:51:16+00:00,285.0,179.4,311.85,316.5,0.0,0.0,1.0,2,3.5975351858520512,True,REGULAR,USD
SMH260717C00290000,2026-05-07 14:47:12+00:00,290.0,261.15,306.55,311.5,0.0,0.0,1.0,2,3.5151379309082027,True,REGULAR,USD
SMH260717C00295000,2026-04-20 14:51:16+00:00,295.0,169.85,301.55,306.5,0.0,0.0,4.0,5,3.444825606689453,True,REGULAR,USD
SMH260717C00300000,2026-06-22 16:57:56+00:00,300.0,365.53,281.25,285.45,0.0,0.0,1.0,57,2.0283252416992186,True,REGULAR,USD
SMH260717C00305000,2026-07-01 19:55:35+00:00,305.0,317.1,276.05,280.0,0.0,0.0,1.0,2,1.882324807128906,True,REGULAR,USD
SMH260717C00310000,2026-06-26 19:50:00+00:00,310.0,305.15,271.5,275.5,0.0,0.0,2.0,7,1.9492190039062502,True,REGULAR,USD
SMH260717C00315000,2026-04-08 15:42:27+00:00,315.0,113.89,240.3,245.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
SMH260717C00320000,2026-06-15 16:35:41+00:00,320.0,327.67,261.15,265.1,0.0,0.0,1.0,102,1.7802745361328123,True,REGULAR,USD
SMH260717C00325000,2026-06-18 15:13:15+00:00,325.0,335.01,256.5,260.5,0.0,0.0,1.0,8,1.8203133984375,True,REGULAR,USD
SMH260717C00330000,2026-06-18 15:02:11+00:00,330.0,328.64,251.3,255.1,0.0,0.0,1.0,105,1.6992202539062502,True,REGULAR,USD
SMH260717C00335000,2026-06-15 16:35:41+00:00,335.0,312.82,246.1,250.15,0.0,0.0,1.0,5,1.669923525390625,True,REGULAR,USD
SMH260717C00340000,2026-06-18 15:03:57+00:00,340.0,318.26,241.05,245.15,0.0,0.0,1.0,17,1.6308612207031248,True,REGULAR,USD
SMH260717C00345000,2026-06-24 15:24:50+00:00,345.0,275.12,235.3,239.5,0.0,0.0,5.0,126,1.4360379760742186,True,REGULAR,USD
SMH260717C00350000,2026-07-02 16:10:28+00:00,350.0,246.81,231.2,235.5,0.0,0.0,8.0,58,1.6171894140625,True,REGULAR,USD
SMH260717C00355000,2026-06-25 17:11:44+00:00,355.0,283.7,226.75,230.5,0.0,0.0,5.0,27,1.5781271093749998,True,REGULAR,USD
SMH260717C00360000,2026-06-16 18:23:58+00:00,360.0,269.37,221.3,224.5,0.0,0.0,5.0,98,1.3320345898437496,True,REGULAR,USD
SMH260717C00365000,2026-06-17 15:46:40+00:00,365.0,271.7,216.7,220.5,0.0,0.0,4.0,12,1.5014673364257813,True,REGULAR,USD
SMH260717C00370000,2026-06-24 18:58:58+00:00,370.0,241.52,211.9,215.75,0.0,0.0,1.0,69,0.867188828125,True,REGULAR,USD
SMH260717C00375000,2026-07-02 17:47:23+00:00,375.0,211.18,206.45,210.35,0.0,0.0,1.0,182,1.4030791564941407,True,REGULAR,USD
SMH260717C00380000,2026-06-16 18:16:27+00:00,380.0,250.03,201.25,205.35,0.0,0.0,5.0,134,1.3667023852539062,True,REGULAR,USD
SMH260717C00385000,2026-07-06 19:02:51+00:00,385.0,224.13,196.85,200.7,0.0,0.0,1.0,206,1.382083167724609,True,REGULAR,USD
SMH260717C00390000,2026-06-18 16:14:14+00:00,390.0,269.98,191.6,195.4,0.0,0.0,1.0,88,1.3029820007324213,True,REGULAR,USD
SMH260717C00395000,2026-06-02 15:43:50+00:00,395.0,237.55,187.1,191.0,0.0,0.0,1.0,541,0.956055126953125,True,REGULAR,USD
SMH260717C00400000,2026-07-01 17:56:09+00:00,400.0,225.85,181.95,186.0,0.0,0.0,1.0,1971,0.8886729882812499,True,REGULAR,USD
SMH260717C00405000,2026-07-01 17:01:00+00:00,405.0,221.71,177.2,181.0,0.0,0.0,1.0,432,0.922852333984375,True,REGULAR,USD
SMH260717C00410000,2026-07-01 17:26:00+00:00,410.0,215.68,172.35,176.0,0.0,0.0,3.0,427,0.9223640576171875,True,REGULAR,USD
SMH260717C00415000,2026-07-01 17:26:00+00:00,415.0,210.75,166.9,170.65,0.0,0.0,3.0,70,1.1623577038574218,True,REGULAR,USD
SMH260717C00420000,2026-07-07 13:43:25+00:00,420.0,163.35,162.1,166.3,-24.619995,-13.097832,1.0,884,0.8740246972656249,True,REGULAR,USD
SMH260717C00425000,2026-07-02 19:05:35+00:00,425.0,162.47,157.75,161.35,0.0,0.0,2.0,183,0.930664755859375,True,REGULAR,USD
SMH260717C00430000,2026-07-02 16:47:56+00:00,430.0,164.03,151.9,155.85,0.0,0.0,1.0,1306,0.6660189648437502,True,REGULAR,USD
SMH260717C00435000,2026-07-02 16:31:48+00:00,435.0,158.68,147.5,151.25,0.0,0.0,1.0,209,0.8354508642578123,True,REGULAR,USD
SMH260717C00440000,2026-07-07 14:32:27+00:00,440.0,132.19,142.4,146.45,-40.809998,-23.589594,2.0,844,0.8178729150390623,True,REGULAR,USD
SMH260717C00445000,2026-06-29 18:17:19+00:00,445.0,188.9,137.5,141.05,0.0,0.0,13.0,331,0.7568383691406251,True,REGULAR,USD
SMH260717C00450000,2026-07-07 16:19:44+00:00,450.0,133.14,132.7,136.5,-22.36,-14.379421,1.0,967,0.7932149584960937,True,REGULAR,USD
SMH260717C00455000,2026-07-07 14:41:49+00:00,455.0,115.16,127.5,131.35,-63.20999,-35.43757,2.0,401,0.7336452416992187,True,REGULAR,USD
SMH260717C00460000,2026-07-07 14:47:13+00:00,460.0,110.7,122.6,126.55,-41.300003,-27.171057,1.0,690,0.7319362744140624,True,REGULAR,USD
SMH260717C00465000,2026-07-01 15:51:13+00:00,465.0,164.27,116.95,120.95,0.0,0.0,4.0,949,0.55273884765625,True,REGULAR,USD
SMH260717C00470000,2026-07-06 19:02:02+00:00,470.0,140.03,113.05,117.05,0.0,0.0,4.0,1253,0.7380397290039062,True,REGULAR,USD
SMH260717C00475000,2026-07-01 17:43:34+00:00,475.0,151.55,108.0,111.95,0.0,0.0,1.0,560,0.6997100341796876,True,REGULAR,USD
SMH260717C00480000,2026-07-07 15:15:21+00:00,480.0,95.12,103.55,107.5,-35.879997,-27.38931,3.0,626,0.7257107507324219,True,REGULAR,USD
SMH260717C00485000,2026-06-16 17:31:19+00:00,485.0,147.94,98.55,102.6,0.0,0.0,1.0,142,0.6990996887207033,True,REGULAR,USD
SMH260717C00490000,2026-07-06 13:32:10+00:00,490.0,119.9,93.7,97.5,0.0,0.0,4.0,667,0.6701693139648439,True,REGULAR,USD
SMH260717C00495000,2026-07-01 13:56:44+00:00,495.0,144.13,89.1,92.8,0.0,0.0,2.0,1039,0.666385172119141,True,REGULAR,USD
SMH260717C00500000,2026-07-06 17:50:49+00:00,500.0,76.07,84.15,88.15,-33.980003,-30.876875,15.0,2506,0.6486851538085938,True,REGULAR,USD
SMH260717C00505000,2026-07-07 13:30:04+00:00,505.0,80.68,80.2,83.65,-74.170006,-47.89797,1.0,1013,0.6647982739257814,True,REGULAR,USD
SMH260717C00510000,2026-07-02 17:13:04+00:00,510.0,83.36,75.2,79.3,0.0,0.0,4.0,1035,0.6490513610839843,True,REGULAR,USD
SMH260717C00515000,2026-07-06 17:30:58+00:00,515.0,95.64,70.65,74.6,0.0,0.0,3.0,516,0.633914793701172,True,REGULAR,USD
SMH260717C00520000,2026-07-07 13:30:10+00:00,520.0,68.5,66.95,69.0,-23.019997,-25.15297,1.0,206,0.6155433953857423,True,REGULAR,USD
