contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260713C00590000,2026-07-02 17:04:04+00:00,590.0,151.46,157.54,160.9,0.0,0.0,10.0,10,0.7504907763671875,True,REGULAR,USD
SPY260713C00702000,2026-07-02 19:38:42+00:00,702.0,41.74,45.86,48.89,0.0,0.0,5.0,5,0.3754945263671875,True,REGULAR,USD
SPY260713C00705000,2026-06-29 14:30:44+00:00,705.0,34.43,42.6,46.11,0.0,0.0,,1,0.36865865722656255,True,REGULAR,USD
SPY260713C00710000,2026-07-07 16:53:35+00:00,710.0,39.4,37.74,41.06,5.1500015,15.0365,2.0,2,0.3350896569824219,True,REGULAR,USD
SPY260713C00712000,2026-07-02 18:29:37+00:00,712.0,31.67,37.19,38.89,0.0,0.0,4.0,4,0.31445998046874996,True,REGULAR,USD
SPY260713C00713000,2026-07-02 18:29:16+00:00,713.0,31.0,34.76,37.9,0.0,0.0,4.0,4,0.3087227331542969,True,REGULAR,USD
SPY260713C00715000,2026-07-02 18:29:37+00:00,715.0,28.86,32.91,35.9,0.0,0.0,4.0,6,0.2962716857910156,True,REGULAR,USD
SPY260713C00720000,2026-07-07 16:25:30+00:00,720.0,29.12,27.65,30.96,-3.1799984,-9.845197,59.0,70,0.26734131103515624,True,REGULAR,USD
SPY260713C00725000,2026-07-07 14:52:23+00:00,725.0,22.35,22.88,24.72,-2.5299988,-10.168806,7.0,7,0.1757894921875,True,REGULAR,USD
SPY260713C00730000,2026-07-02 16:34:40+00:00,730.0,18.94,19.58,19.8,3.13,19.797596,4.0,57,0.15174188110351564,True,REGULAR,USD
SPY260713C00732000,2026-07-06 19:48:56+00:00,732.0,20.92,17.58,17.82,0.0,0.0,4.0,10,0.14099980102539064,True,REGULAR,USD
SPY260713C00733000,2026-07-06 19:21:03+00:00,733.0,20.31,16.75,16.96,0.0,0.0,14.0,13,0.14148807739257813,True,REGULAR,USD
SPY260713C00735000,2026-07-07 16:53:17+00:00,735.0,15.0,14.88,15.08,-3.0,-16.666666,133.0,79,0.1339808282470703,True,REGULAR,USD
SPY260713C00736000,2026-07-07 14:03:20+00:00,736.0,12.22,13.82,13.99,-3.4899998,-22.215147,6.0,2,0.12391012817382813,True,REGULAR,USD
SPY260713C00738000,2026-07-07 16:44:13+00:00,738.0,12.15,12.14,12.32,-2.25,-15.625,52.0,35,0.12305564453125001,True,REGULAR,USD
SPY260713C00739000,2026-07-07 16:04:56+00:00,739.0,10.38,11.28,11.48,-2.58,-19.907408,42.0,20,0.12152978088378906,True,REGULAR,USD
SPY260713C00740000,2026-07-07 16:47:24+00:00,740.0,10.7,10.29,10.54,-2.3600006,-18.070448,51.0,840,0.116219775390625,True,REGULAR,USD
SPY260713C00741000,2026-07-07 16:02:49+00:00,741.0,8.83,9.57,9.72,-3.2600002,-26.964436,23.0,155,0.11426666992187501,True,REGULAR,USD
SPY260713C00742000,2026-07-07 15:44:49+00:00,742.0,7.09,8.74,8.88,-4.16,-36.97778,47.0,273,0.11121494262695311,True,REGULAR,USD
SPY260713C00743000,2026-07-07 16:33:13+00:00,743.0,7.9,7.95,8.08,-2.4999995,-24.038458,141.0,233,0.1087125262451172,True,REGULAR,USD
SPY260713C00744000,2026-07-07 16:24:28+00:00,744.0,7.17,7.09,7.18,-2.3000002,-24.287224,61.0,298,0.10291424438476562,True,REGULAR,USD
SPY260713C00745000,2026-07-07 16:46:56+00:00,745.0,6.63,6.44,6.52,-2.25,-25.337837,525.0,2505,0.10291424438476562,True,REGULAR,USD
SPY260713C00746000,2026-07-07 16:48:44+00:00,746.0,5.9,5.64,5.74,-1.81,-23.476006,899.0,377,0.09900803344726564,True,REGULAR,USD
SPY260713C00747000,2026-07-07 16:49:11+00:00,747.0,5.25,5.05,5.12,-1.9000001,-26.57343,1502.0,419,0.09833665344238281,True,REGULAR,USD
SPY260713C00748000,2026-07-07 16:54:21+00:00,748.0,4.46,4.41,4.45,-1.79,-28.64,2117.0,569,0.0955290643310547,True,REGULAR,USD
SPY260713C00749000,2026-07-07 16:55:12+00:00,749.0,3.84,3.81,3.83,-2.07,-35.025383,2247.0,362,0.09299613067626952,False,REGULAR,USD
SPY260713C00750000,2026-07-07 16:54:58+00:00,750.0,3.27,3.27,3.29,-1.8299999,-35.882355,3897.0,3758,0.09143974975585936,False,REGULAR,USD
SPY260713C00751000,2026-07-07 16:54:35+00:00,751.0,2.77,2.69,2.71,-1.6999998,-38.03132,1915.0,846,0.08777767700195313,False,REGULAR,USD
SPY260713C00752000,2026-07-07 16:55:16+00:00,752.0,2.3,2.24,2.25,-1.6300001,-41.47583,866.0,623,0.08594664062500001,False,REGULAR,USD
SPY260713C00753000,2026-07-07 16:54:34+00:00,753.0,1.92,1.88,1.9,-1.5000001,-43.859653,700.0,1228,0.08582457153320314,False,REGULAR,USD
SPY260713C00754000,2026-07-07 16:55:24+00:00,754.0,1.52,1.48,1.49,-1.3800001,-47.586212,695.0,1166,0.08277284423828127,False,REGULAR,USD
SPY260713C00755000,2026-07-07 16:55:13+00:00,755.0,1.23,1.23,1.24,-1.21,-49.387753,1230.0,1726,0.08307801696777346,False,REGULAR,USD
SPY260713C00756000,2026-07-07 16:51:21+00:00,756.0,1.02,0.96,0.97,-1.0,-49.50495,586.0,1042,0.08149111877441408,False,REGULAR,USD
SPY260713C00757000,2026-07-07 16:40:00+00:00,757.0,0.76,0.73,0.74,-0.89,-53.939396,485.0,1461,0.07984318603515625,False,REGULAR,USD
SPY260713C00758000,2026-07-07 16:48:12+00:00,758.0,0.62,0.57,0.58,-0.71000004,-53.383457,383.0,1340,0.07947697875976564,False,REGULAR,USD
SPY260713C00759000,2026-07-07 16:54:02+00:00,759.0,0.45,0.43,0.44,-0.59,-56.730766,214.0,1199,0.07862249511718751,False,REGULAR,USD
SPY260713C00760000,2026-07-07 16:55:25+00:00,760.0,0.33,0.32,0.33,-0.52,-59.090908,1176.0,2269,0.07801214965820313,False,REGULAR,USD
SPY260713C00761000,2026-07-07 16:46:07+00:00,761.0,0.26,0.23,0.24,-0.37,-58.73016,443.0,1136,0.07715766601562501,False,REGULAR,USD
SPY260713C00762000,2026-07-07 16:48:57+00:00,762.0,0.19,0.18,0.19,-0.3,-61.22449,572.0,1182,0.07789008056640626,False,REGULAR,USD
SPY260713C00763000,2026-07-07 16:48:01+00:00,763.0,0.14,0.13,0.14,-0.21,-60.0,740.0,644,0.07764594238281251,False,REGULAR,USD
SPY260713C00764000,2026-07-07 16:33:40+00:00,764.0,0.1,0.09,0.1,-0.13,-56.52174,91.0,354,0.07715766601562501,False,REGULAR,USD
SPY260713C00765000,2026-07-07 16:07:57+00:00,765.0,0.06,0.07,0.08,-0.14,-70.0,593.0,837,0.07862249511718751,False,REGULAR,USD
SPY260713C00766000,2026-07-07 16:28:58+00:00,766.0,0.06,0.05,0.06,-0.08,-57.142857,252.0,509,0.07886663330078125,False,REGULAR,USD
