contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GOOGL260713P00275000,2026-07-02 15:15:02+00:00,275.0,0.08,0.0,2.13,0.0,0.0,1,1,1.2749059692382811,False,REGULAR,USD
GOOGL260713P00280000,2026-07-02 17:37:00+00:00,280.0,0.07,0.0,2.13,0.0,0.0,2,1,1.210453166503906,False,REGULAR,USD
GOOGL260713P00300000,2026-07-07 15:18:13+00:00,300.0,0.07,0.0,0.09,-0.11000001,-61.111115,4,11,0.5937540625000001,False,REGULAR,USD
GOOGL260713P00305000,2026-07-07 15:06:13+00:00,305.0,0.05,0.01,0.1,-0.040000003,-44.444447,3,2,0.5644574804687501,False,REGULAR,USD
GOOGL260713P00310000,2026-07-07 14:07:35+00:00,310.0,0.1,0.01,0.19,0.040000003,66.66668,3,3,0.561527822265625,False,REGULAR,USD
GOOGL260713P00315000,2026-07-07 14:10:58+00:00,315.0,0.05,0.02,0.07,-0.15,-75.0,9,22,0.49414568359375005,False,REGULAR,USD
GOOGL260713P00320000,2026-07-06 17:49:27+00:00,320.0,0.11,0.02,0.2,0.0,0.0,3,12,0.5219774365234374,False,REGULAR,USD
GOOGL260713P00322500,2026-07-07 14:09:59+00:00,322.5,0.21,0.02,0.21,-0.12000002,-36.36364,1,16,0.5019581054687501,False,REGULAR,USD
GOOGL260713P00325000,2026-07-07 14:10:02+00:00,325.0,0.21,0.03,0.11,0.00999999,4.999995,2,463,0.4335994140625,False,REGULAR,USD
GOOGL260713P00327500,2026-07-07 14:10:06+00:00,327.5,0.23,0.05,0.22,-0.26999998,-53.999996,1,5,0.45752495605468757,False,REGULAR,USD
GOOGL260713P00330000,2026-07-07 15:03:38+00:00,330.0,0.11,0.08,0.14,-0.099999994,-47.619045,6,164,0.40332627929687503,False,REGULAR,USD
GOOGL260713P00332500,2026-07-06 17:10:58+00:00,332.5,0.29,0.07,0.18,0.0,0.0,1,18,0.39649041015625003,False,REGULAR,USD
GOOGL260713P00335000,2026-07-07 14:29:29+00:00,335.0,0.15,0.06,0.23,-0.16999999,-53.124996,1,154,0.38867798828125,False,REGULAR,USD
GOOGL260713P00337500,2026-07-02 14:27:58+00:00,337.5,0.27,0.16,0.27,-0.59000003,-68.60465,1,4,0.37500625,False,REGULAR,USD
GOOGL260713P00340000,2026-07-07 15:38:30+00:00,340.0,0.26,0.2,0.29,-0.15,-36.58537,26,129,0.3549869189453124,False,REGULAR,USD
GOOGL260713P00342500,2026-07-07 15:58:59+00:00,342.5,0.32,0.12,0.37,-0.35000002,-52.23881,4,32,0.3461979443359374,False,REGULAR,USD
GOOGL260713P00345000,2026-07-07 14:52:23+00:00,345.0,0.5,0.19,0.48,-0.19,-27.536232,3,94,0.3386296606445312,False,REGULAR,USD
GOOGL260713P00347500,2026-07-06 19:37:15+00:00,347.5,0.58,0.43,0.58,-0.32,-35.555557,2,21,0.32569033691406246,False,REGULAR,USD
GOOGL260713P00350000,2026-07-07 15:18:13+00:00,350.0,0.82,0.61,0.77,-0.15000004,-15.463921,10,62,0.32031929687499994,False,REGULAR,USD
GOOGL260713P00352500,2026-07-07 15:50:22+00:00,352.5,1.0,0.79,0.97,-0.74,-42.528736,9,23,0.3104317004394531,False,REGULAR,USD
GOOGL260713P00355000,2026-07-07 16:52:43+00:00,355.0,1.14,1.12,1.25,-0.78999996,-40.932644,31,176,0.30298548583984375,False,REGULAR,USD
GOOGL260713P00357500,2026-07-07 16:18:49+00:00,357.5,1.7,1.46,1.66,-0.79999995,-31.999996,46,37,0.29944548217773437,False,REGULAR,USD
GOOGL260713P00360000,2026-07-07 16:51:15+00:00,360.0,2.08,1.97,2.13,-1.01,-32.686085,82,86,0.2930978894042968,False,REGULAR,USD
GOOGL260713P00362500,2026-07-07 15:19:13+00:00,362.5,3.2,2.6,2.74,-0.8100002,-20.199505,9,28,0.28833719482421866,False,REGULAR,USD
GOOGL260713P00365000,2026-07-07 16:41:02+00:00,365.0,3.58,3.3,3.7,-1.3200002,-26.938778,23,3,0.29480685668945306,False,REGULAR,USD
GOOGL260713P00370000,2026-07-07 16:47:46+00:00,370.0,5.55,5.4,5.8,-3.3199997,-37.429535,30,5,0.2913889221191405,False,REGULAR,USD
GOOGL260713P00375000,2026-07-07 15:50:22+00:00,375.0,8.9,8.25,8.75,-1.8400002,-17.132217,5,2,0.29767548034667957,True,REGULAR,USD
