contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPCX260717C00025000,2026-06-30 14:04:59+00:00,25.0,140.3,124.2,129.1,0.0,0.0,10.0,1,7.093751132812501,True,REGULAR,USD
SPCX260717C00035000,2026-06-23 14:01:09+00:00,35.0,120.73,114.7,118.5,0.0,0.0,,2,5.3339877075195306,True,REGULAR,USD
SPCX260717C00045000,2026-06-23 14:01:09+00:00,45.0,110.74,104.4,108.4,0.0,0.0,5.0,2,4.39062951171875,True,REGULAR,USD
SPCX260717C00050000,2026-06-18 19:34:03+00:00,50.0,131.91,99.4,103.4,0.0,0.0,8.0,1,4.036137767333983,True,REGULAR,USD
SPCX260717C00055000,2026-06-18 19:34:03+00:00,55.0,126.94,94.5,98.6,0.0,0.0,2.0,0,3.8291019897460936,True,REGULAR,USD
SPCX260717C00065000,2026-06-17 15:30:58+00:00,65.0,125.33,84.4,88.4,0.0,0.0,,0,3.1650411499023434,True,REGULAR,USD
SPCX260717C00070000,2026-07-02 19:52:05+00:00,70.0,91.03,79.5,84.1,0.0,0.0,1.0,3,3.2138691528320305,True,REGULAR,USD
SPCX260717C00075000,2026-06-17 13:36:13+00:00,75.0,133.0,74.6,78.6,0.0,0.0,,1,2.777346806640625,True,REGULAR,USD
SPCX260717C00080000,2026-06-29 16:33:53+00:00,80.0,76.22,69.8,73.5,0.0,0.0,4.0,6,2.5209997912597655,True,REGULAR,USD
SPCX260717C00085000,2026-06-18 18:03:06+00:00,85.0,94.6,64.7,68.6,0.0,0.0,2.0,2,2.3544963012695304,True,REGULAR,USD
SPCX260717C00090000,2026-07-02 17:33:56+00:00,90.0,66.94,59.7,63.7,0.0,0.0,2.0,5,2.193852171630859,True,REGULAR,USD
SPCX260717C00095000,2026-06-18 13:36:20+00:00,95.0,87.3,54.9,58.5,0.0,0.0,2.0,3,1.9453127734375002,True,REGULAR,USD
SPCX260717C00100000,2026-07-06 18:23:27+00:00,100.0,51.9,50.1,53.7,-5.359997,-9.3608055,1.0,63,1.829590695800781,True,REGULAR,USD
SPCX260717C00105000,2026-07-07 15:53:10+00:00,105.0,47.8,45.2,48.8,-7.010002,-12.789641,1.0,7,0.500005,True,REGULAR,USD
SPCX260717C00110000,2026-07-07 13:54:33+00:00,110.0,43.5,40.2,43.8,-10.0,-18.69159,3.0,10,0.500005,True,REGULAR,USD
SPCX260717C00115000,2026-07-07 16:11:14+00:00,115.0,36.75,35.7,38.9,-8.529999,-18.838337,3.0,8,0.8964854101562498,True,REGULAR,USD
SPCX260717C00120000,2026-07-07 16:37:38+00:00,120.0,32.56,32.1,34.0,-8.219997,-20.156935,15.0,256,1.0307665649414064,True,REGULAR,USD
SPCX260717C00125000,2026-07-07 16:00:56+00:00,125.0,26.95,27.2,29.2,-8.98,-24.99304,3.0,509,0.9262702685546875,True,REGULAR,USD
