contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
DRAM260717P00027000,2026-07-07 14:27:44+00:00,27.0,0.03,0.02,0.03,0.01,50.0,14.0,1616,1.859375703125,False,REGULAR,USD
DRAM260717P00028000,2026-07-06 18:20:32+00:00,28.0,0.02,0.02,0.03,0.0,0.0,3.0,1380,1.78125109375,False,REGULAR,USD
DRAM260717P00029000,2026-07-07 13:46:19+00:00,29.0,0.03,0.02,0.04,0.0,0.0,78.0,809,1.75000125,False,REGULAR,USD
DRAM260717P00030000,2026-07-07 14:41:06+00:00,30.0,0.04,0.02,0.07,0.02,100.0,15.0,1071,1.7578137109375,False,REGULAR,USD
DRAM260717P00031000,2026-07-07 16:08:25+00:00,31.0,0.04,0.03,0.06,0.01,33.333336,13.0,5095,1.6875015625,False,REGULAR,USD
DRAM260717P00032000,2026-07-06 19:47:58+00:00,32.0,0.03,0.03,0.08,0.0,0.0,193.0,1512,1.65625171875,False,REGULAR,USD
DRAM260717P00033000,2026-07-06 14:43:51+00:00,33.0,0.04,0.01,0.08,0.0,0.0,3.0,1279,1.5390648046875,False,REGULAR,USD
DRAM260717P00034000,2026-07-06 13:46:39+00:00,34.0,0.06,0.0,0.14,0.0,0.0,12.0,67,1.5625021874999998,False,REGULAR,USD
DRAM260717P00035000,2026-07-07 14:38:01+00:00,35.0,0.1,0.08,0.13,0.060000002,150.0,54.0,1291,1.5859395703124997,False,REGULAR,USD
DRAM260717P00036000,2026-07-02 14:13:59+00:00,36.0,0.13,0.0,0.16,0.03999999,44.44443,1.0,90,1.453127734375,False,REGULAR,USD
DRAM260717P00037000,2026-07-07 14:48:47+00:00,37.0,0.19,0.05,0.19,0.11,137.5,2.0,130,1.4765651171875,False,REGULAR,USD
DRAM260717P00038000,2026-07-07 16:22:02+00:00,38.0,0.16,0.1,0.19,0.059999995,59.999996,28.0,18859,1.453127734375,False,REGULAR,USD
DRAM260717P00039000,2026-07-07 15:56:27+00:00,39.0,0.2,0.17,0.22,0.1,100.0,36.0,39,1.4609401953124999,False,REGULAR,USD
DRAM260717P00040000,2026-07-07 16:27:59+00:00,40.0,0.22,0.21,0.24,0.06999999,46.66666,198.0,12087,1.4277372363281249,False,REGULAR,USD
DRAM260717P00041000,2026-07-07 14:49:28+00:00,41.0,0.27,0.23,0.32,0.09,49.999996,39.0,51,1.4121123144531251,False,REGULAR,USD
DRAM260717P00042000,2026-07-07 16:07:25+00:00,42.0,0.33,0.27,0.37,0.13000001,65.0,23.0,538,1.3847687011718748,False,REGULAR,USD
DRAM260717P00043000,2026-07-07 16:22:04+00:00,43.0,0.35,0.32,0.39,0.16999999,94.44443,18.0,1725,1.3437532812499997,False,REGULAR,USD
DRAM260717P00044000,2026-07-07 16:17:59+00:00,44.0,0.42,0.4,0.45,0.089999974,27.272718,13.0,202,1.3261752441406247,False,REGULAR,USD
DRAM260717P00045000,2026-07-07 16:50:26+00:00,45.0,0.49,0.46,0.53,0.15,44.11765,669.0,10200,1.3017613037109372,False,REGULAR,USD
DRAM260717P00046000,2026-07-07 16:26:26+00:00,46.0,0.58,0.51,0.66,0.20999998,56.756752,26.0,416,1.2841832666015622,False,REGULAR,USD
DRAM260717P00047000,2026-07-07 16:24:31+00:00,47.0,0.67,0.61,0.74,0.25000003,59.52382,43.0,1080,1.2587927685546876,False,REGULAR,USD
DRAM260717P00048000,2026-07-07 16:09:04+00:00,48.0,0.83,0.71,0.8,0.33999997,69.38775,88.0,1101,1.22266013671875,False,REGULAR,USD
DRAM260717P00049000,2026-07-07 16:17:58+00:00,49.0,0.96,0.84,0.98,0.41999996,77.77777,122.0,406,1.2177773486328123,False,REGULAR,USD
DRAM260717P00050000,2026-07-07 16:50:26+00:00,50.0,1.03,1.0,1.1,0.32999998,47.142857,8263.0,21865,1.1962930810546877,False,REGULAR,USD
DRAM260717P00051000,2026-07-07 16:49:58+00:00,51.0,1.25,1.14,1.29,0.43,52.439026,846.0,619,1.1787150439453122,False,REGULAR,USD
DRAM260717P00052000,2026-07-07 16:39:43+00:00,52.0,1.4,1.35,1.48,0.48999995,53.84615,198.0,1681,1.1655315161132815,False,REGULAR,USD
DRAM260717P00053000,2026-07-07 15:46:50+00:00,53.0,1.82,1.56,1.74,0.81000006,80.19803,77.0,1011,1.15625421875,False,REGULAR,USD
DRAM260717P00054000,2026-07-07 16:46:09+00:00,54.0,1.9,1.82,1.9,0.72,61.016953,730.0,1302,1.1308637207031251,False,REGULAR,USD
DRAM260717P00055000,2026-07-07 16:46:13+00:00,55.0,2.18,2.06,2.2,0.7800001,55.71429,3238.0,27286,1.1162153564453123,False,REGULAR,USD
DRAM260717P00056000,2026-07-07 16:28:50+00:00,56.0,2.4,2.35,2.59,0.84000015,53.846165,218.0,646,1.112797404785156,False,REGULAR,USD
DRAM260717P00057000,2026-07-07 16:39:14+00:00,57.0,2.79,2.7,2.94,0.99,55.0,2166.0,4614,1.1035201074218752,False,REGULAR,USD
DRAM260717P00058000,2026-07-07 16:45:38+00:00,58.0,3.21,3.1,3.35,1.0900002,51.415104,674.0,1748,1.0996138769531252,False,REGULAR,USD
DRAM260717P00059000,2026-07-07 16:51:39+00:00,59.0,3.65,3.5,3.6,1.3900001,61.504433,687.0,621,1.0678757543945316,False,REGULAR,USD
DRAM260717P00060000,2026-07-07 16:52:44+00:00,60.0,4.05,3.95,4.2,1.3500001,49.09092,2095.0,9413,1.0771530517578127,False,REGULAR,USD
DRAM260717P00061000,2026-07-07 16:31:51+00:00,61.0,4.53,4.5,4.7,1.5800002,53.559326,42.0,707,1.0771530517578127,True,REGULAR,USD
DRAM260717P00062000,2026-07-07 16:26:44+00:00,62.0,5.13,5.0,5.25,1.8100002,54.518078,78.0,1067,1.0693405908203126,True,REGULAR,USD
DRAM260717P00063000,2026-07-07 16:51:15+00:00,63.0,5.7,5.55,5.85,1.7499998,44.30379,55.0,903,1.0649460815429688,True,REGULAR,USD
DRAM260717P00064000,2026-07-07 16:40:15+00:00,64.0,6.34,6.2,6.55,2.04,47.44186,4304.0,20443,1.0771530517578127,True,REGULAR,USD
DRAM260717P00065000,2026-07-07 16:26:41+00:00,65.0,6.9,6.85,7.15,2.0700002,42.857147,1048.0,10925,1.0693405908203126,True,REGULAR,USD
DRAM260717P00066000,2026-07-07 16:41:29+00:00,66.0,7.72,7.5,8.0,2.5499997,49.32301,51.0,633,1.0849655126953124,True,REGULAR,USD
DRAM260717P00067000,2026-07-07 16:01:12+00:00,67.0,8.31,8.2,8.7,2.5900006,45.27973,109.0,471,1.08203583984375,True,REGULAR,USD
DRAM260717P00068000,2026-07-07 16:26:32+00:00,68.0,9.15,9.05,9.5,2.6999998,41.860462,137.0,1898,1.1044966650390626,True,REGULAR,USD
DRAM260717P00069000,2026-07-07 16:22:09+00:00,69.0,10.1,9.7,10.4,3.1000004,44.285717,7.0,614,1.1084028955078127,True,REGULAR,USD
DRAM260717P00070000,2026-07-07 16:52:51+00:00,70.0,10.7,10.7,10.95,3.1299996,41.34742,117.0,3442,1.105961501464844,True,REGULAR,USD
DRAM260717P00071000,2026-07-07 15:07:40+00:00,71.0,12.52,11.55,11.95,3.9300003,45.750877,27.0,492,1.1420941333007812,True,REGULAR,USD
DRAM260717P00072000,2026-07-07 14:23:35+00:00,72.0,13.05,12.15,12.85,3.7300005,40.021465,16.0,419,1.1201215869140624,True,REGULAR,USD
DRAM260717P00073000,2026-07-07 14:30:01+00:00,73.0,14.62,12.9,13.85,4.83,49.336056,17.0,580,1.1318402783203125,True,REGULAR,USD
DRAM260717P00074000,2026-07-07 16:10:13+00:00,74.0,14.61,14.0,14.65,4.0099993,37.83018,3.0,5317,1.1650432373046877,True,REGULAR,USD
DRAM260717P00075000,2026-07-07 16:43:57+00:00,75.0,15.28,15.1,15.5,3.83,33.449783,112.0,861,1.205082099609375,True,REGULAR,USD
DRAM260717P00076000,2026-07-07 16:44:08+00:00,76.0,16.33,15.85,16.35,4.2299995,34.95867,8.0,102,1.1777384863281248,True,REGULAR,USD
DRAM260717P00077000,2026-07-07 14:02:10+00:00,77.0,17.11,16.9,17.35,4.210001,32.635666,7.0,169,1.2324257128906249,True,REGULAR,USD
DRAM260717P00078000,2026-07-02 17:01:04+00:00,78.0,18.12,17.4,18.65,0.0,0.0,12.0,197,1.2353553857421873,True,REGULAR,USD
DRAM260717P00079000,2026-07-02 14:23:52+00:00,79.0,15.18,18.4,20.65,0.0,0.0,1.0,207,1.46875265625,True,REGULAR,USD
DRAM260717P00080000,2026-07-07 14:21:45+00:00,80.0,20.62,19.7,20.4,4.550001,28.313637,2.0,504,1.3291049169921871,True,REGULAR,USD
DRAM260717P00081000,2026-07-07 14:33:23+00:00,81.0,21.91,20.55,22.3,5.299999,31.908484,1.0,235,1.5185570947265623,True,REGULAR,USD
DRAM260717P00082000,2026-06-30 17:27:57+00:00,82.0,22.96,21.3,23.65,11.959999,108.727264,2.0,6,1.5781271093749998,True,REGULAR,USD
DRAM260717P00083000,2026-07-02 15:24:57+00:00,83.0,21.74,22.25,23.55,0.0,0.0,15.0,18,1.3789093554687497,True,REGULAR,USD
DRAM260717P00084000,2026-06-29 15:17:36+00:00,84.0,17.0,23.2,24.85,0.0,0.0,2.0,4,1.4736354443359376,True,REGULAR,USD
DRAM260717P00085000,2026-07-07 15:03:03+00:00,85.0,25.74,24.15,25.2,5.1100006,24.769756,15.0,187,1.3339877050781246,True,REGULAR,USD
DRAM260717P00087000,2026-06-26 18:07:11+00:00,87.0,15.4,26.25,28.45,0.0,0.0,7.0,17,1.7236341943359377,True,REGULAR,USD
DRAM260717P00088000,2026-06-23 16:11:31+00:00,88.0,19.29,27.1,29.55,0.0,0.0,,10,1.75000125,True,REGULAR,USD
DRAM260717P00090000,2026-07-01 15:23:43+00:00,90.0,31.2,29.6,30.4,7.9400005,34.135857,1.0,63,1.6728531982421875,True,REGULAR,USD
DRAM260717P00095000,2026-06-26 18:29:45+00:00,95.0,22.7,34.1,36.0,0.0,0.0,4.0,10,1.857422587890625,True,REGULAR,USD
DRAM260717P00100000,2026-06-26 18:29:45+00:00,100.0,27.32,39.15,41.5,0.0,0.0,3.0,4,2.138676528320312,True,REGULAR,USD
DRAM260717P00105000,2026-06-22 13:42:35+00:00,105.0,26.36,44.0,46.5,0.0,0.0,11.0,0,2.2451215747070306,True,REGULAR,USD
DRAM260717P00110000,2026-06-25 15:07:11+00:00,110.0,34.28,49.1,51.5,0.0,0.0,,0,2.4013711840820307,True,REGULAR,USD
DRAM260717P00115000,2026-06-22 13:31:54+00:00,115.0,35.0,54.05,56.5,0.0,0.0,,0,2.512699030761718,True,REGULAR,USD
