contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SMH260717P00380000,2026-07-07 16:42:57+00:00,380.0,0.32,0.27,0.39,-0.030000001,-8.571428,33.0,1738,1.0791061669921875,False,REGULAR,USD
SMH260717P00385000,2026-07-07 15:33:30+00:00,385.0,0.4,0.29,0.43,-0.35999998,-47.368423,116.0,1853,1.0615281298828125,False,REGULAR,USD
SMH260717P00390000,2026-07-07 14:54:03+00:00,390.0,0.45,0.31,0.5,-0.02000001,-4.255321,1.0,2231,1.0488328808593752,False,REGULAR,USD
SMH260717P00395000,2026-07-07 16:51:36+00:00,395.0,0.45,0.34,0.49,0.049999982,12.195116,7.0,583,1.0224658251953125,False,REGULAR,USD
SMH260717P00400000,2026-07-07 16:38:51+00:00,400.0,0.41,0.39,0.45,-0.09,-18.0,606.0,8295,0.9951172363281251,False,REGULAR,USD
SMH260717P00405000,2026-07-07 16:52:44+00:00,405.0,0.47,0.42,0.54,-0.09,-16.071428,1242.0,585,0.98437515625,False,REGULAR,USD
SMH260717P00410000,2026-07-07 16:06:48+00:00,410.0,0.56,0.43,0.65,-0.120000005,-17.647058,11.0,3074,0.971679970703125,False,REGULAR,USD
SMH260717P00415000,2026-07-07 16:22:12+00:00,415.0,0.55,0.5,0.66,-0.089999974,-14.062496,17.0,1113,0.9526371923828124,False,REGULAR,USD
SMH260717P00420000,2026-07-07 15:57:43+00:00,420.0,0.66,0.42,0.68,0.01000005,1.5384693,204.0,2506,0.9160164648437501,False,REGULAR,USD
SMH260717P00425000,2026-07-07 15:35:36+00:00,425.0,0.73,0.54,0.86,0.06999999,10.606059,17.0,8717,0.920899228515625,False,REGULAR,USD
SMH260717P00430000,2026-07-07 15:37:41+00:00,430.0,0.85,0.62,0.82,0.15000004,21.428577,44.0,8027,0.8955088574218748,False,REGULAR,USD
SMH260717P00435000,2026-07-07 15:37:13+00:00,435.0,0.84,0.65,0.85,0.31,58.49057,14.0,1304,0.8718274536132812,False,REGULAR,USD
SMH260717P00440000,2026-07-07 15:40:00+00:00,440.0,0.92,0.66,1.0,0.030000031,3.37079,1284.0,29981,0.8569350244140624,False,REGULAR,USD
SMH260717P00445000,2026-07-07 16:16:20+00:00,445.0,1.03,0.78,1.08,0.21999997,27.160488,2.0,4051,0.8439957006835936,False,REGULAR,USD
SMH260717P00450000,2026-07-07 16:16:20+00:00,450.0,1.02,0.96,1.13,-0.060000062,-5.555561,273.0,16184,0.8315446533203124,False,REGULAR,USD
SMH260717P00455000,2026-07-07 15:19:30+00:00,455.0,1.41,0.88,1.66,0.36,34.285717,88.0,4998,0.8313005151367187,False,REGULAR,USD
SMH260717P00460000,2026-07-07 16:45:50+00:00,460.0,1.22,1.02,1.42,0.100000024,8.928573,14522.0,41361,0.7946797875976561,False,REGULAR,USD
SMH260717P00465000,2026-07-07 16:21:01+00:00,465.0,1.48,1.08,1.77,-0.01999998,-1.3333321,3.0,871,0.7883321948242188,False,REGULAR,USD
SMH260717P00470000,2026-07-07 16:51:36+00:00,470.0,1.6,1.26,1.6,0.26,20.155039,7023.0,25468,0.7583031982421876,False,REGULAR,USD
SMH260717P00475000,2026-07-07 16:38:51+00:00,475.0,1.68,1.38,1.73,0.19999993,14.184391,15986.0,20769,0.7404811108398437,False,REGULAR,USD
SMH260717P00480000,2026-07-07 15:52:24+00:00,480.0,2.02,1.53,2.07,0.41999996,26.249998,394.0,11896,0.7326686889648437,False,REGULAR,USD
SMH260717P00485000,2026-07-07 16:17:56+00:00,485.0,2.0,1.7,2.14,0.29999995,17.647057,194.0,5732,0.7116728051757812,False,REGULAR,USD
SMH260717P00490000,2026-07-07 16:28:54+00:00,490.0,2.09,1.97,2.34,0.12999988,6.6326466,106.0,1443,0.6987334814453126,False,REGULAR,USD
SMH260717P00495000,2026-07-07 16:15:55+00:00,495.0,2.57,2.23,2.64,0.5899999,29.797976,1043.0,2355,0.6870148486328126,False,REGULAR,USD
SMH260717P00500000,2026-07-07 16:38:51+00:00,500.0,2.83,2.65,2.9,0.5799999,25.777775,15428.0,29189,0.676883114013672,False,REGULAR,USD
SMH260717P00505000,2026-07-07 16:49:00+00:00,505.0,3.1,2.89,3.3,0.6799998,28.099167,212.0,3063,0.6630893066406252,False,REGULAR,USD
SMH260717P00510000,2026-07-07 16:40:24+00:00,510.0,3.65,3.25,3.6,1.0500002,40.384624,421.0,6973,0.6477086010742188,False,REGULAR,USD
SMH260717P00515000,2026-07-07 16:14:00+00:00,515.0,4.0,3.7,4.05,1.1300001,39.37283,109.0,1463,0.6364782446289063,False,REGULAR,USD
SMH260717P00520000,2026-07-07 16:47:41+00:00,520.0,4.5,4.2,4.7,1.1300001,33.531162,324.0,7403,0.6284216845703126,False,REGULAR,USD
SMH260717P00525000,2026-07-07 16:50:04+00:00,525.0,5.18,4.85,5.3,1.4899998,40.379395,2468.0,41101,0.619388571777344,False,REGULAR,USD
SMH260717P00530000,2026-07-07 16:45:25+00:00,530.0,5.8,5.5,6.05,1.6000004,38.095245,2636.0,20635,0.6101723553466798,False,REGULAR,USD
SMH260717P00535000,2026-07-07 15:48:40+00:00,535.0,8.06,6.35,6.85,3.6600003,83.18182,2389.0,5110,0.6024209680175783,False,REGULAR,USD
SMH260717P00540000,2026-07-07 16:43:52+00:00,540.0,7.6,7.3,7.95,2.2399998,41.79104,4489.0,41114,0.5980875152587892,False,REGULAR,USD
SMH260717P00545000,2026-07-07 16:41:43+00:00,545.0,9.05,8.3,9.0,3.04,50.58236,985.0,35037,0.5898478515625001,False,REGULAR,USD
SMH260717P00550000,2026-07-07 16:53:01+00:00,550.0,9.75,9.5,10.0,3.0500002,45.522392,16866.0,42565,0.5803874969482423,False,REGULAR,USD
SMH260717P00555000,2026-07-07 16:50:21+00:00,555.0,11.12,10.7,11.4,4.25,61.863174,226.0,8668,0.5731854205322267,False,REGULAR,USD
SMH260717P00560000,2026-07-07 16:44:32+00:00,560.0,13.0,12.3,13.2,4.9300003,61.090466,1202.0,7837,0.5732464550781251,False,REGULAR,USD
SMH260717P00565000,2026-07-07 16:51:06+00:00,565.0,14.2,13.8,14.7,5.25,58.659218,2169.0,6150,0.5635419622802735,False,REGULAR,USD
SMH260717P00570000,2026-07-07 16:50:50+00:00,570.0,16.02,15.65,16.7,5.0200005,45.636368,824.0,6263,0.5609785113525392,False,REGULAR,USD
SMH260717P00575000,2026-07-07 16:55:00+00:00,575.0,18.3,17.9,18.75,6.299999,52.499996,3034.0,4987,0.5597578204345703,False,REGULAR,USD
SMH260717P00580000,2026-07-07 16:49:04+00:00,580.0,20.4,19.8,20.8,6.799999,49.999992,713.0,5648,0.5498091894531252,False,REGULAR,USD
SMH260717P00585000,2026-07-07 16:00:24+00:00,585.0,25.6,22.55,23.0,10.150001,65.6958,131.0,4096,0.547978153076172,True,REGULAR,USD
SMH260717P00590000,2026-07-07 16:43:29+00:00,590.0,25.35,24.6,25.9,8.390001,49.46935,1135.0,7034,0.5417526293945314,True,REGULAR,USD
SMH260717P00595000,2026-07-07 16:30:37+00:00,595.0,26.92,27.3,28.4,9.129999,51.32096,74.0,1037,0.5341233111572266,True,REGULAR,USD
SMH260717P00600000,2026-07-07 16:19:29+00:00,600.0,31.84,30.4,31.55,10.84,51.61905,8248.0,34943,0.5352219329833985,True,REGULAR,USD
SMH260717P00605000,2026-07-07 16:48:34+00:00,605.0,34.35,33.15,34.5,10.759998,45.61254,54.0,3685,0.5247239910888672,True,REGULAR,USD
SMH260717P00610000,2026-07-07 16:48:51+00:00,610.0,37.35,36.2,37.7,13.999998,59.95716,3280.0,12627,0.5165148446655273,True,REGULAR,USD
SMH260717P00615000,2026-07-07 16:39:18+00:00,615.0,41.67,39.4,42.0,15.319998,58.140408,172.0,1150,0.520939849243164,True,REGULAR,USD
SMH260717P00620000,2026-07-07 16:20:08+00:00,620.0,44.75,43.2,45.75,13.51,43.24584,74.0,4280,0.5220995056152342,True,REGULAR,USD
SMH260717P00625000,2026-07-07 16:52:16+00:00,625.0,47.47,46.85,48.9,14.66,44.6815,342.0,2786,0.5070239727783203,True,REGULAR,USD
SMH260717P00630000,2026-07-07 16:21:48+00:00,630.0,52.38,50.65,54.3,17.260002,49.145794,34.0,2711,0.5264939929199219,True,REGULAR,USD
SMH260717P00632500,2026-07-07 13:30:03+00:00,632.5,56.87,51.7,55.45,23.559998,70.7295,6.0,116,0.5584150604248048,True,REGULAR,USD
SMH260717P00635000,2026-07-07 16:21:48+00:00,635.0,56.5,54.15,57.95,21.830002,62.96511,57.0,806,0.506840869140625,True,REGULAR,USD
SMH260717P00637500,2026-07-07 13:30:04+00:00,637.5,59.6,56.55,60.9,0.0099983215,0.016778523,6.0,60,0.5282029602050782,True,REGULAR,USD
SMH260717P00640000,2026-07-07 14:39:25+00:00,640.0,73.64,58.45,62.35,33.09,81.60296,7.0,5112,0.5105029418945313,True,REGULAR,USD
SMH260717P00642500,2026-07-07 13:30:19+00:00,642.5,63.8,60.65,64.85,20.73,48.13095,54.0,73,0.5184374328613282,True,REGULAR,USD
SMH260717P00645000,2026-07-07 13:47:16+00:00,645.0,67.85,63.5,67.4,21.649998,46.861465,6.0,287,0.5405319384765627,True,REGULAR,USD
SMH260717P00647500,2026-07-02 14:40:28+00:00,647.5,69.45,65.75,69.85,20.399998,41.59021,2.0,93,0.547978153076172,True,REGULAR,USD
SMH260717P00650000,2026-07-07 14:55:57+00:00,650.0,80.0,67.6,71.1,36.95,85.83043,38.0,1137,0.5185595019531251,True,REGULAR,USD
SMH260717P00652500,2026-07-06 19:36:43+00:00,652.5,73.02,70.25,74.55,22.539997,44.651344,2.0,52,0.5571333349609376,True,REGULAR,USD
SMH260717P00655000,2026-07-02 19:44:46+00:00,655.0,75.35,72.55,76.85,2.790001,3.8450952,2.0,1068,0.5607954077148438,True,REGULAR,USD
SMH260717P00657500,2026-07-02 19:44:46+00:00,657.5,74.7,74.3,78.75,0.0,0.0,2.0,48,0.5400436621093752,True,REGULAR,USD
SMH260717P00660000,2026-07-06 14:30:46+00:00,660.0,52.26,76.6,80.8,0.0,0.0,4.0,725,0.5346726220703125,True,REGULAR,USD
SMH260717P00662500,2026-07-01 13:32:28+00:00,662.5,42.85,78.95,83.35,0.0,0.0,1.0,43,0.5437057348632813,True,REGULAR,USD
SMH260717P00665000,2026-07-07 14:46:15+00:00,665.0,97.43,81.05,85.0,48.71,99.97947,8.0,190,0.5168505346679688,True,REGULAR,USD
SMH260717P00667500,2026-07-01 13:52:23+00:00,667.5,43.5,83.5,87.75,0.0,0.0,10.0,17,0.5346726220703125,True,REGULAR,USD
SMH260717P00670000,2026-07-06 18:47:26+00:00,670.0,65.47,86.1,90.2,0.0,0.0,2.0,196,0.5473678076171876,True,REGULAR,USD
SMH260717P00672500,2026-06-30 19:58:34+00:00,672.5,36.1,88.0,92.2,0.0,0.0,3.0,10,0.5185595019531251,True,REGULAR,USD
SMH260717P00675000,2026-06-30 17:01:21+00:00,675.0,40.26,90.9,95.25,0.0,0.0,21.0,53,0.5643354113769532,True,REGULAR,USD
SMH260717P00677500,2026-06-22 14:32:05+00:00,677.5,43.55,93.35,97.35,0.0,0.0,,1,0.5588423022460938,True,REGULAR,USD
SMH260717P00680000,2026-07-07 13:47:44+00:00,680.0,101.1,95.7,100.05,33.6,49.777775,5.0,43,0.5712933496093751,True,REGULAR,USD
SMH260717P00685000,2026-06-23 13:58:36+00:00,685.0,68.96,100.65,104.65,0.0,0.0,1.0,8,0.5742230078125,True,REGULAR,USD
SMH260717P00690000,2026-06-24 15:04:24+00:00,690.0,76.25,105.15,109.15,0.0,0.0,8.0,15,0.5471236694335939,True,REGULAR,USD
SMH260717P00695000,2026-07-06 14:43:08+00:00,695.0,82.0,110.55,114.55,0.0,0.0,6.0,23,0.6054726953125001,True,REGULAR,USD
SMH260717P00700000,2026-07-02 19:22:12+00:00,700.0,117.0,115.05,119.15,0.0,0.0,3.0,97,0.5788616333007812,True,REGULAR,USD
SMH260717P00705000,2026-06-24 15:04:23+00:00,705.0,88.36,120.5,124.65,0.0,0.0,90.0,52,0.64648791015625,True,REGULAR,USD
SMH260717P00710000,2026-06-29 14:08:18+00:00,710.0,108.1,125.0,129.15,0.0,0.0,3.0,14,0.6120644262695314,True,REGULAR,USD
SMH260717P00715000,2026-06-11 17:30:02+00:00,715.0,124.5,130.45,134.4,0.0,0.0,,1,0.6691927612304689,True,REGULAR,USD
SMH260717P00720000,2026-07-06 14:36:05+00:00,720.0,104.8,135.4,139.5,0.0,0.0,3.0,25,0.6899445068359377,True,REGULAR,USD
SMH260717P00730000,2026-06-22 17:55:18+00:00,730.0,77.55,145.0,149.3,0.0,0.0,22.0,28,0.6911651977539064,True,REGULAR,USD
SMH260717P00735000,2026-06-11 17:30:02+00:00,735.0,142.5,150.45,154.3,0.0,0.0,,1,0.7351100708007812,True,REGULAR,USD
SMH260717P00745000,2026-06-18 17:56:32+00:00,745.0,95.23,160.4,164.55,0.0,0.0,3.0,3,0.7807639111328125,True,REGULAR,USD
SMH260717P00750000,2026-06-11 17:49:52+00:00,750.0,153.3,165.0,169.0,0.0,0.0,3.0,3,0.7368190380859375,True,REGULAR,USD
SMH260717P00755000,2026-06-04 14:04:54+00:00,755.0,150.6,170.0,174.0,0.0,0.0,1.0,1,0.752932158203125,True,REGULAR,USD
SMH260717P00770000,2026-05-12 14:19:06+00:00,770.0,206.45,138.45,142.3,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
SMH260717P00775000,2026-07-02 19:25:18+00:00,775.0,191.98,189.95,194.0,0.0,0.0,7.0,0,0.8110370458984374,True,REGULAR,USD
SMH260717P00800000,2026-06-08 19:53:12+00:00,800.0,203.0,215.45,219.4,0.0,0.0,1.0,0,0.9523930541992187,True,REGULAR,USD
SMH260717P00805000,2026-05-29 13:38:26+00:00,805.0,197.5,220.45,224.35,0.0,0.0,1.0,0,0.9641116870117188,True,REGULAR,USD
SMH260717P00815000,2026-06-17 14:47:28+00:00,815.0,182.95,230.45,234.5,0.0,0.0,,0,1.0039112304687499,True,REGULAR,USD
SMH260717P00830000,2026-06-25 13:56:13+00:00,830.0,211.65,245.45,249.3,0.0,0.0,,0,1.0341845166015626,True,REGULAR,USD
