contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL260713P00230000,2026-06-30 16:56:16+00:00,230.0,0.07,0.0,0.41,0.0,0.0,,0,1.0253954980468751,False,REGULAR,USD
AAPL260713P00235000,2026-06-30 19:33:06+00:00,235.0,0.06,0.0,0.4,0.0,0.0,,3,0.9589847851562499,False,REGULAR,USD
AAPL260713P00240000,2026-07-01 14:45:22+00:00,240.0,0.05,0.0,0.39,0.0,0.0,,1,0.893555751953125,False,REGULAR,USD
AAPL260713P00250000,2026-07-06 15:26:35+00:00,250.0,0.01,0.0,0.28,0.0,0.0,2.0,17,0.73633076171875,False,REGULAR,USD
AAPL260713P00255000,2026-07-07 15:03:13+00:00,255.0,0.07,0.0,0.07,-0.39000002,-84.78261,3.0,270,0.5722699023437501,False,REGULAR,USD
AAPL260713P00260000,2026-07-07 15:03:48+00:00,260.0,0.07,0.01,0.07,0.04,133.33333,4.0,148,0.5312546875,False,REGULAR,USD
AAPL260713P00262500,2026-07-07 15:04:19+00:00,262.5,0.04,0.01,0.05,-0.04,-50.0,5.0,6,0.5195360546875,False,REGULAR,USD
AAPL260713P00265000,2026-07-06 19:34:20+00:00,265.0,0.03,0.01,0.1,0.0,0.0,14.0,35,0.500005,False,REGULAR,USD
AAPL260713P00267500,2026-07-06 15:52:21+00:00,267.5,0.06,0.01,0.1,0.0,0.0,1.0,2,0.5136767382812499,False,REGULAR,USD
AAPL260713P00270000,2026-07-06 16:50:04+00:00,270.0,0.07,0.01,0.11,0.0,0.0,25.0,72,0.4931691308593751,False,REGULAR,USD
AAPL260713P00272500,2026-07-01 18:11:17+00:00,272.5,0.48,0.02,0.11,0.0,0.0,,11,0.46680220703125,False,REGULAR,USD
AAPL260713P00275000,2026-07-07 16:39:14+00:00,275.0,0.07,0.01,0.07,0.010000002,16.66667,6.0,176,0.41211525390625,False,REGULAR,USD
AAPL260713P00277500,2026-07-06 17:15:14+00:00,277.5,0.07,0.03,0.15,0.0,0.0,2.0,25,0.432622861328125,False,REGULAR,USD
AAPL260713P00280000,2026-07-06 19:28:29+00:00,280.0,0.08,0.03,0.14,0.0,0.0,81.0,107,0.40039662109375,False,REGULAR,USD
AAPL260713P00282500,2026-07-07 13:30:33+00:00,282.5,0.03,0.06,0.17,-0.08,-72.72727,1.0,40,0.3852600537109374,False,REGULAR,USD
AAPL260713P00285000,2026-07-07 15:44:58+00:00,285.0,0.07,0.07,0.16,-0.059999995,-46.153843,3.0,414,0.35352208984374994,False,REGULAR,USD
AAPL260713P00287500,2026-07-07 16:43:06+00:00,287.5,0.1,0.1,0.13,-0.059999995,-37.499996,14.0,166,0.31445998046874996,False,REGULAR,USD
AAPL260713P00290000,2026-07-07 16:31:16+00:00,290.0,0.14,0.12,0.17,-0.049999997,-26.315786,27.0,347,0.3007882421875,False,REGULAR,USD
AAPL260713P00292500,2026-07-07 16:36:31+00:00,292.5,0.18,0.16,0.2,-0.049999997,-21.739128,42.0,102,0.28076891113281244,False,REGULAR,USD
AAPL260713P00295000,2026-07-07 16:31:58+00:00,295.0,0.25,0.22,0.28,-0.110000014,-30.55556,126.0,332,0.26929441650390623,False,REGULAR,USD
AAPL260713P00297500,2026-07-07 16:38:36+00:00,297.5,0.36,0.31,0.36,-0.13,-26.530611,158.0,211,0.2524488818359375,False,REGULAR,USD
AAPL260713P00300000,2026-07-07 16:51:59+00:00,300.0,0.46,0.43,0.47,-0.18999997,-29.230764,353.0,508,0.23535920898437498,False,REGULAR,USD
AAPL260713P00302500,2026-07-07 16:39:03+00:00,302.5,0.75,0.62,0.69,-0.24000001,-24.242424,81.0,164,0.22534954345703123,False,REGULAR,USD
AAPL260713P00305000,2026-07-07 16:30:13+00:00,305.0,1.1,0.93,0.99,-0.30999994,-21.985811,382.0,182,0.2133867724609375,False,REGULAR,USD
AAPL260713P00307500,2026-07-07 16:52:04+00:00,307.5,1.42,1.38,1.46,-0.4100001,-22.404375,524.0,409,0.20410952148437497,False,REGULAR,USD
AAPL260713P00310000,2026-07-07 16:51:21+00:00,310.0,2.07,2.05,2.12,-0.74,-26.33452,762.0,333,0.19446606323242188,False,REGULAR,USD
AAPL260713P00312500,2026-07-07 16:40:05+00:00,312.5,3.0,2.96,3.1,-0.79999995,-21.05263,421.0,155,0.18885088500976563,False,REGULAR,USD
AAPL260713P00315000,2026-07-07 16:51:27+00:00,315.0,4.15,4.0,4.3,-0.6500001,-13.541668,332.0,46,0.17847501220703127,True,REGULAR,USD
AAPL260713P00325000,2026-07-06 19:53:08+00:00,325.0,12.7,10.9,12.3,0.0,0.0,45.0,9,0.16211775390625,True,REGULAR,USD
AAPL260713P00340000,2026-07-06 15:02:35+00:00,340.0,27.45,25.35,27.95,0.0,0.0,24.0,1,0.43970286865234376,True,REGULAR,USD
