# opt_chain AMZN | epoch 1784914671 | 2026-07-24 13:37:51 | spot 233.05 | exps 20260724 20260727
# strike right exp bid ask vol oi iv delta gamma
232.50 C 20260724 0.90 0.95 16906 1385 0.3916 0.6484 0.2482
232.50 P 20260724 0.37 0.40 26263 7855 0.3916 -0.3517 0.2482
235.00 C 20260724 0.11 0.12 78915 5995 0.4205 0.1135 0.1199
235.00 P 20260724 1.95 2.25 4589 7004 0.4205 -0.8868 0.1201
230.00 C 20260724 3.00 3.65 1534 1947 0.5103 0.9472 0.0552
230.00 P 20260724 0.03 0.04 24232 6334 0.5103 -0.0528 0.0552
237.50 C 20260724 0.02 0.03 21221 8271 0.5715 0.0261 0.0275
237.50 P 20260724 4.10 4.55 1442 3788 0.5715 -0.9743 0.0276
227.50 C 20260724 5.50 5.95 173 1193 0.7459 0.9783 0.0182
227.50 P 20260724 0.01 0.02 5180 4960 0.7459 -0.0217 0.0182
240.00 C 20260724 0.01 0.02 8059 11099 0.8066 0.0132 0.0110
240.00 P 20260724 6.80 7.05 524 5326 0.8066 -0.9871 0.0110
225.00 C 20260724 7.55 8.55 260 1476 1.0169 0.9844 0.0100
225.00 P 20260724 0.01 0.02 11954 5934 1.0169 -0.0156 0.0100
232.50 C 20260727 2.21 2.24 3205 359 0.2248 0.5590 0.0820
232.50 P 20260727 1.64 1.68 4601 590 0.2248 -0.4420 0.0823
235.00 C 20260727 1.11 1.13 10993 1241 0.2233 0.3523 0.0780
235.00 P 20260727 3.00 3.10 1025 1292 0.2233 -0.6478 0.0786
230.00 C 20260727 3.80 4.00 1743 352 0.2289 0.7509 0.0647
230.00 P 20260727 0.78 0.80 3958 4721 0.2289 -0.2519 0.0652
237.50 C 20260727 0.49 0.50 3413 683 0.2230 0.1894 0.0566
237.50 P 20260727 4.75 5.00 432 1390 0.2230 -0.8141 0.0573
227.50 C 20260727 5.85 6.05 475 83 0.2413 0.8722 0.0404
227.50 P 20260727 0.34 0.36 1181 372 0.2413 -0.1280 0.0404
240.00 C 20260727 0.20 0.21 3561 1820 0.2307 0.0947 0.0340
240.00 P 20260727 6.75 7.25 2654 522 0.2307 -0.9092 0.0350
225.00 C 20260727 7.95 8.65 959 115 0.2677 0.9281 0.0239
225.00 P 20260727 0.16 0.18 1223 702 0.2677 -0.0719 0.0239
