1785417300|71.8800|71.9000|71.8700|71.8800|8200
1785417360|71.8900|71.9000|71.8200|71.9000|12260
1785417420|71.9000|71.9800|71.8700|71.8700|3876
1785417480|71.8700|71.9300|71.8300|71.8300|9600
1785417540|71.8900|71.9500|71.8900|71.9500|1632
1785417600|71.9500|71.9800|71.9300|71.9300|2565
1785417660|71.9500|72.0000|71.9200|72.0000|7080
1785417720|72.0000|72.0000|71.9300|71.9300|13632
1785417780|71.9300|71.9300|71.8700|71.8700|16401
1785417840|71.8700|71.8700|71.8000|71.8600|14092
1785417900|71.9900|72.3600|71.9200|72.2800|42047
1785417960|72.3000|72.4000|72.2800|72.4000|16168
1785418020|72.5000|72.5100|71.8300|71.8300|29568
1785418080|71.7100|71.8300|71.4400|71.5700|72908
1785418140|71.4500|71.9000|71.4000|71.6400|21147
1785418200|71.6100|71.7800|71.1100|71.2600|4031798
1785418260|71.2500|71.5500|71.1100|71.3600|1123221
1785418320|71.3400|71.4100|71.1600|71.1700|782920
1785418380|71.1600|71.4600|71.1600|71.2100|521763
1785418440|71.2100|71.3600|71.1600|71.2800|560143
1785418500|71.2600|71.2600|71.1000|71.1300|562280
1785418560|71.1100|71.2400|71.0000|71.2400|635770
1785418620|71.2500|71.4300|71.2100|71.3300|493020
1785418680|71.3100|71.3300|71.0300|71.0800|486200
1785418740|71.0800|71.1500|71.0500|71.1300|498542
1785418800|71.1300|71.2400|71.1000|71.1800|492275
1785418860|71.1700|71.2300|71.0400|71.2300|346305
1785418920|71.2400|71.4800|71.2200|71.4200|514670
1785418980|71.4200|71.6100|71.4100|71.5500|936736
1785419040|71.5500|71.6300|71.4100|71.4400|292790
1785419100|71.4500|71.5600|71.4100|71.4900|840806
1785419160|71.5000|71.5100|71.4100|71.4500|346318
1785419220|71.4400|71.4800|71.3300|71.3400|318619
1785419280|71.3400|71.4100|71.3100|71.4000|481760
1785419340|71.4000|71.4500|71.3400|71.4200|330160
1785419400|71.4200|71.4200|71.1900|71.2300|593507
1785419460|71.2300|71.2800|71.0500|71.0600|1068688
1785419520|71.0500|71.1900|71.0100|71.0300|410187
1785419580|71.0300|71.1100|70.8500|70.8600|584748
1785419640|70.8400|70.8600|70.7700|70.8300|467104
1785419700|70.8300|70.9100|70.7900|70.8400|477870
1785419760|70.8600|70.9200|70.7200|70.7600|541565
1785419820|70.7900|70.7900|70.5500|70.6800|514861
1785419880|70.6700|70.8300|70.6700|70.7700|484782
1785419940|70.7700|70.8200|70.7300|70.7500|389121
1785420000|70.7500|70.8200|70.6700|70.7000|980637
1785420060|70.7100|70.8400|70.7000|70.8100|431515
1785420120|70.8100|71.0500|70.7900|71.0000|684111
1785420180|71.0000|71.0000|70.9200|70.9400|973666
1785420240|70.9500|71.0300|70.9400|71.0200|312268
1785420300|71.0200|71.1300|70.9400|71.1100|536564
1785420360|71.1000|71.2900|71.0900|71.2800|478615
1785420420|71.2700|71.2800|71.1700|71.2500|414239
1785420480|71.2500|71.2800|71.1700|71.2500|267981
1785420540|71.2500|71.2700|71.1800|71.2200|379999
1785420600|71.2100|71.2200|71.0800|71.2000|285233
1785420660|71.2000|71.2200|71.1400|71.1500|386803
1785420720|71.1500|71.1600|70.9400|70.9400|280046
1785420780|70.9400|71.0400|70.9300|71.0000|232223
1785420840|71.0100|71.0100|70.8800|70.9300|253888
1785420900|70.9200|71.0100|70.8900|71.0100|351537
1785420960|71.0000|71.0800|70.9900|71.0300|2426842
1785421020|71.0100|71.2000|71.0100|71.1300|545001
1785421080|71.1100|71.1800|71.0600|71.1400|418091
1785421140|71.1400|71.1500|71.0700|71.1200|367031
1785421200|71.1200|71.1300|71.0100|71.0200|342020
1785421260|71.0100|71.0400|70.9000|70.9200|354089
1785421320|70.9200|71.0500|70.9100|71.0100|401914
1785421380|71.0100|71.0800|70.9800|71.0200|304325
1785421440|71.0300|71.0600|70.9000|70.9100|302324
1785421500|70.9000|70.9000|70.6600|70.6800|567105
1785421560|70.6800|70.7900|70.6600|70.7800|409935
1785421620|70.7700|70.7800|70.6800|70.6800|289008
1785421680|70.6900|70.7200|70.6300|70.7000|351717
1785421740|70.7000|70.7400|70.6500|70.6900|276441
1785421800|70.6900|70.7500|70.6500|70.6900|402624
1785421860|70.6900|70.8000|70.6400|70.7800|307982
1785421920|70.7800|70.7900|70.6500|70.6700|326500
1785421980|70.6600|70.8000|70.6500|70.8000|304171
1785422040|70.8000|70.9200|70.7800|70.8800|484500
1785422100|70.8800|70.9700|70.8400|70.8700|667592
1785422160|70.8700|70.9400|70.8600|70.9300|323503
1785422220|70.9200|71.0600|70.9000|71.0400|354566
1785422280|71.0500|71.1600|71.0400|71.1600|349379
1785422340|71.1500|71.2100|71.0900|71.1200|354170
1785422400|71.1000|71.1300|70.9400|70.9900|748371
1785422460|70.9900|70.9900|70.9100|70.9700|213996
1785422520|70.9800|70.9800|70.8700|70.9000|531080
1785422580|70.9000|70.9700|70.8600|70.9200|585656
1785422640|70.9200|71.0400|70.8500|71.0300|624989
1785422700|71.0300|71.0700|70.9600|71.0100|636606
1785422760|71.0100|71.0900|70.9100|71.0800|311027
1785422820|71.0800|71.1800|71.0400|71.1600|444123
1785422880|71.1600|71.1600|71.0300|71.0700|317513
1785422940|71.0600|71.1600|71.0500|71.1000|252652
1785423000|71.1000|71.1100|71.0000|71.0800|588220
1785423060|71.0800|71.2400|71.0800|71.2100|450426
1785423120|71.2000|71.2200|71.0700|71.1400|198771
1785423180|71.1400|71.2000|71.0700|71.2000|205004
1785423240|71.2000|71.3400|71.1900|71.3300|259968
1785423300|71.3400|71.3500|71.2400|71.2700|337277
1785423360|71.2700|71.3000|71.2300|71.2800|278595
1785423420|71.2800|71.3100|71.2200|71.2500|386665
1785423480|71.2500|71.2900|71.2100|71.2800|232147
1785423540|71.2700|71.4900|71.2600|71.4800|335631
1785423600|71.4900|71.5000|71.4300|71.4800|279236
1785423660|71.4900|71.5000|71.3900|71.4000|292412
1785423720|71.4000|71.4700|71.3700|71.4000|483121
1785423780|71.3900|71.4200|71.2700|71.3800|634552
1785423840|71.3800|71.4100|71.3000|71.3400|238784
1785423900|71.3400|71.3400|71.2600|71.2800|215624
1785423960|71.2700|71.3700|71.2500|71.3400|256288
1785424020|71.3400|71.3400|71.2600|71.2700|144545
1785424080|71.2700|71.2800|71.1400|71.1500|332888
1785424140|71.1500|71.2200|71.1000|71.1200|226045
1785424200|71.1200|71.1600|71.0400|71.0600|215184
1785424260|71.0600|71.1700|71.0500|71.1600|189753
1785424320|71.1600|71.2400|71.1300|71.1500|319348
1785424380|71.1500|71.2400|71.1300|71.2200|251565
1785424440|71.2100|71.2500|71.1900|71.2300|154364
